Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-352.6000097580254	100.0	-271.462	10.506524	-253.0	-295.15	100.0	5 min 48 sec
100	-281.1000042296946	100.0	-269.74503	11.192676	-244.70001	-298.45	100.0	12 min 36 sec
150	-229.0500039830804	100.0	-278.39902	70.065575	-158.5	-670.4	100.0	19 min 36 sec
200	-299.20000843703747	100.0	-268.681	78.31476	-11.400005	-629.7	100.0	26 min 28 sec
250	-408.2000112980604	100.0	-247.138	96.90631	66.5	-633.5	100.0	33 min 22 sec
300	-402.10001449659467	100.0	-195.51402	83.027596	-47.000008	-385.05002	100.0	40 min 16 sec
350	-327.50001148507	100.0	-168.498	115.4917	115.74999	-417.80002	100.0	47 min 10 sec
400	37.99998900294304	100.0	-107.17001	125.921974	274.44998	-402.80002	100.0	53 min 59 sec
450	-185.5000097937882	100.0	1.3129911	203.25435	538.1	-499.75003	100.0	1 h 0 min
500	658.5999900698662	100.0	88.84799	211.70679	634.75	-243.40001	100.0	1 h 7 min
550	472.9999901279807	100.0	192.93898	206.42784	748.85	-227.40001	100.0	1 h 14 min
600	-255.50000670664014	100.0	173.57898	229.45796	803.5	-240.40001	100.0	1 h 21 min
650	-204.60002182424068	100.0	121.935	199.07634	544.05	-202.3	100.0	1 h 28 min
700	792.7999937422574	100.0	206.18597	279.27905	887.05	-184.65001	100.0	1 h 35 min
750	832.2999907769263	100.0	210.525	206.7266	800.55	-208.6	100.0	1 h 41 min
800	1293.3999947756529	100.0	436.932	226.40758	1126.7	-33.700005	100.0	1 h 48 min
850	652.4249928764999	100.0	306.396	240.53804	846.55	-218.0	100.0	1 h 55 min
900	982.3999918550253	100.0	404.726	229.4213	956.64996	-56.550007	100.0	2 h 2 min
950	332.1299942627549	100.0	333.83298	284.9527	974.9	-166.70001	100.0	2 h 8 min
1000	1249.599995020777	100.0	430.341	251.93706	934.65	-2.9000056	100.0	2 h 15 min
1050	-68.0500064715743	100.0	490.03098	241.88261	1102.15	-46.650005	100.0	2 h 22 min
1100	1072.499991569668	100.0	467.026	304.33954	1109.85	-177.1	100.0	2 h 29 min
1150	438.99999380111694	100.0	465.665	295.07355	1121.35	-155.55	100.0	2 h 35 min
1200	306.79999474436045	100.0	374.591	213.23808	813.45	-41.250004	100.0	2 h 42 min
1250	345.59499620087445	100.0	464.839	219.70427	1159.35	-16.750004	100.0	2 h 48 min
1300	77.09999580308795	100.0	452.405	270.8056	1308.8	-220.35	100.0	2 h 55 min
1350	1148.899994429201	100.0	429.17	228.63968	1199.6	96.75	100.0	3 h 2 min
1400	1206.699995983392	100.0	466.31796	290.5134	1276.05	-38.000004	100.0	3 h 9 min
1450	487.18499467298386	100.0	614.201	264.82596	1149.7	-127.100006	100.0	3 h 15 min
1500	365.6499944165349	100.0	440.52795	196.1751	1136.0	135.04999	100.0	3 h 22 min
1550	932.419995232299	100.0	510.257	253.00641	1119.55	95.74999	100.0	3 h 29 min
1600	636.0149957247079	100.0	444.17902	224.14172	1014.6	105.74999	100.0	3 h 35 min
1650	572.0499943941832	100.0	551.21295	212.77124	1173.3	-20.750004	100.0	3 h 42 min
1700	857.6699953291566	100.0	485.36298	269.9645	1348.7	-12.050005	100.0	3 h 48 min
1750	698.199995379895	100.0	552.294	284.64285	1299.95	-46.100002	100.0	3 h 55 min
1800	745.6449951674789	100.0	514.622	219.50217	959.6	-30.150003	100.0	4 h 2 min
1850	752.4999946504831	100.0	472.38	256.16537	1064.65	40.599995	100.0	4 h 8 min
1900	764.7499942041934	100.0	419.78403	178.76616	756.05	-86.55	100.0	4 h 15 min
1950	541.1749950204045	100.0	523.051	188.89993	891.15	-11.850005	100.0	4 h 21 min
2000	772.6149944331497	100.0	520.034	197.29575	1025.7	163.25	100.0	4 h 28 min
2050	444.37499462850394	100.0	491.43094	225.3655	923.0	-215.05	100.0	4 h 34 min
2100	994.4999932982028	100.0	478.85403	222.46083	1080.4	-63.400005	100.0	4 h 41 min
2150	1070.4999955445528	100.0	467.37198	251.25656	1092.75	-211.45001	100.0	4 h 48 min
