Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-64.103	4.395855	-55.05	-75.0	80.0	1 min 10 sec
100	-80.00000262893737	80.0	-50.951996	18.634933	-0.30000126	-103.50001	80.0	3 min 56 sec
150	-15.110001523792743	80.0	-27.406	21.808601	27.199999	-81.600006	80.0	7 min 17 sec
200	-28.615002543106677	80.0	-4.017001	27.33925	64.5	-48.15	80.0	11 min 40 sec
250	9.924998355284334	80.0	15.848998	33.0365	114.4	-41.7	79.04	15 min 58 sec
300	36.484998748078944	80.0	25.058998	36.333447	104.45	-57.5	78.96	20 min 4 sec
350	40.58499851711095	80.0	41.163998	34.54645	107.85	-45.9	77.28	24 min 0 sec
400	71.38999834246934	57.5	47.464	37.46619	121.4	-47.95	75.34	27 min 46 sec
450	55.55999859571457	69.8	53.966995	30.218597	122.55	-42.8	77.04	30 min 34 sec
500	53.89999848380685	78.5	46.75799	35.057133	113.65	-58.600002	76.7	34 min 40 sec
550	60.929998808726666	80.0	47.870995	26.831644	114.7	-32.600002	79.08	38 min 18 sec
600	63.914998850226404	80.0	48.09	24.074684	101.4	-39.9	79.18	42 min 52 sec
650	52.99999873675406	80.0	55.57799	23.98823	117.7	-7.9500012	77.38	46 min 48 sec
700	32.74499907158315	80.0	44.127	23.350014	91.15	-15.1	79.5	50 min 36 sec
750	81.47499886266887	65.6	49.904003	28.262794	121.5	-10.650001	76.28	54 min 7 sec
800	42.12999835349619	80.0	56.084995	17.324675	109.35	6.649998	79.24	58 min 0 sec
850	44.254998413100836	80.0	54.191	21.078314	109.5	3.3499992	78.52	1 h 2 min
900	53.31999847888947	80.0	56.621002	24.049824	118.35	13.849998	75.54	1 h 6 min
950	47.424998780339955	80.0	53.649994	22.293592	121.3	11.199999	77.62	1 h 9 min
1000	61.03499907590449	69.2	66.480995	26.451326	121.2	19.3	69.94	1 h 12 min
1050	68.15999875925482	70.6	67.209	24.91569	119.2	1.5499996	72.44	1 h 15 min
1100	93.76999909989536	55.8	80.8	33.10847	122.95	4.8999996	60.0	1 h 18 min
1150	95.9199990414083	50.2	78.215004	32.644073	123.65	-33.75	63.18	1 h 21 min
1200	106.17999918647111	37.0	84.853	31.215782	127.55	-6.5000005	58.6	1 h 24 min
1250	89.32999916225671	53.1	86.265	40.964283	127.4	-3.5500007	51.12	1 h 27 min
1300	95.18999922797084	51.4	85.899994	33.23397	128.05	-6.1500006	56.38	1 h 30 min
1350	82.41499896906316	62.9	83.689	37.25531	127.45	-7.450001	56.74	1 h 32 min
1400	83.73499899618328	63.5	80.42	38.511932	127.6	-22.300001	59.96	1 h 35 min
1450	94.43999910838902	51.4	83.874	32.15696	127.35	1.2999995	59.66	1 h 37 min
1500	104.47999925389885	40.7	83.436	30.330605	129.7	12.15	61.86	1 h 40 min
1550	95.29499912522733	52.0	86.22199	34.162018	128.65	14.349999	55.82	1 h 44 min
1600	110.71999950632453	38.4	90.981	29.639748	127.45	27.499998	54.2	1 h 46 min
1650	105.91999926157295	38.6	87.30899	32.585575	127.8	10.799999	56.22	1 h 48 min
1700	57.34999894425273	52.9	89.56501	34.559895	128.25	-10.85	54.62	1 h 53 min
1750	98.04499924220144	49.7	85.963	33.703827	130.55	1.599999	57.38	1 h 56 min
1800	125.47999967485666	21.6	87.03	45.947758	131.4	-24.7	50.18	1 h 59 min
1850	92.94499931111932	49.9	100.091995	35.972523	129.65	-19.000002	43.28	2 h 2 min
1900	110.22999953106046	37.9	90.43801	44.780922	130.95	-24.900002	48.16	2 h 5 min
1950	114.8199995379895	38.2	99.729	36.542446	130.35	-60.45	43.94	2 h 7 min
2000	124.49999960698187	21.0	105.78801	30.946238	130.55	-0.9500011	40.34	2 h 10 min
2050	125.17499965503812	21.3	98.91801	36.106377	129.8	-28.400002	44.54	2 h 13 min
2100	110.11999941915273	36.4	103.3	34.24968	130.55	-11.600001	40.3	2 h 16 min
2150	110.87999946884811	36.7	102.577	30.840288	129.5	24.5	43.72	2 h 18 min
2200	106.89499951153994	37.7	108.65	29.218416	129.3	13.699999	37.02	2 h 21 min
2250	128.77999976873397	18.8	95.15399	31.651983	129.2	15.899999	50.24	2 h 24 min
2300	125.29999964460731	20.7	100.881	40.04149	130.25	-44.95	42.16	2 h 26 min
2350	127.99499974362553	19.7	106.12099	34.88475	130.55	-55.2	38.86	2 h 28 min
2400	126.9349996920675	19.4	108.75	33.766903	130.2	-22.600002	35.92	2 h 31 min
2450	129.58499978557228	17.9	109.75001	29.459635	131.0	-0.75000066	36.28	2 h 34 min
2500	109.17499933205545	40.3	100.27102	39.1558	130.35	-26.45	42.36	2 h 37 min
2550	113.89999952688814	36.7	107.46999	34.59594	131.25	-40.75	37.02	2 h 39 min
2600	128.7749997589737	18.3	108.270996	30.211329	130.75	-8.100001	37.62	2 h 41 min
2650	128.68999974727632	18.2	104.16	36.61703	131.45	-5.100001	39.42	2 h 45 min
2700	128.9999997522682	17.8	104.53299	38.433064	130.35	-18.2	37.64	2 h 47 min
2750	130.0499997947365	17.1	114.423004	21.63219	131.0	53.55	34.42	2 h 50 min
2800	124.49499968104064	23.8	111.467	31.407122	130.45	-47.100002	35.02	2 h 52 min
2850	116.43499972112477	29.5	111.135	32.077953	131.0	4.9999986	34.14	2 h 55 min
2900	124.65499969720841	23.6	106.01499	36.578392	131.15	-19.5	38.8	2 h 57 min
2950	112.66499958969652	36.5	118.897995	22.123293	131.0	13.599999	28.0	3 h 0 min
3000	118.01499952934682	29.9	99.62301	42.984104	130.95	-17.750002	39.62	3 h 3 min
3050	128.39999973215163	18.0	110.60899	34.823498	130.1	-34.2	33.82	3 h 4 min
3100	130.6949998099357	16.7	114.326	30.7905	130.8	1.5999995	30.48	3 h 7 min
3150	128.80999976694585	18.2	110.77	33.43483	131.7	-25.75	34.24	3 h 10 min
3200	128.12999971732498	18.0	104.476006	41.081017	130.75	-26.1	36.54	3 h 13 min
3250	129.8999997921288	17.4	108.798	38.00495	130.65	-28.7	34.06	3 h 16 min
3300	129.8649997778237	17.1	116.001015	22.815605	131.7	55.399998	31.86	3 h 18 min
3350	131.2899998318404	16.2	106.922005	40.232597	131.6	-24.300001	34.1	3 h 20 min
3400	130.06999978013337	16.8	114.977005	31.180569	131.8	-10.000001	28.98	3 h 23 min
3450	131.05499982871115	16.7	120.91599	18.623674	131.2	58.699997	27.12	3 h 25 min
3500	124.30499973595143	23.8	111.56199	39.265522	130.65	-45.25	29.44	3 h 28 min
3550	129.989999781549	17.0	108.107	33.92175	131.5	12.349999	37.1	3 h 31 min
3600	130.68999980129303	16.4	113.128	30.79813	132.35	-9.8	33.0	3 h 33 min
3650	120.22499961443245	29.3	113.582985	31.493616	131.4	7.1499987	30.86	3 h 35 min
3700	130.3699997957796	16.8	110.547005	36.286106	132.55	-15.550001	33.42	3 h 37 min
3750	116.8949996497482	31.5	115.19199	31.123905	131.85	-11.05	29.54	3 h 38 min
3800	130.11499977894127	16.5	97.52301	45.699867	131.0	-31.300001	40.92	3 h 40 min
3850	130.91999981328846	16.4	115.855	27.400038	131.9	18.9	30.34	3 h 41 min
3900	119.11499962247908	29.2	110.103004	33.409935	132.35	7.0499988	34.26	3 h 43 min
3950	130.89999980665743	16.2	112.81	32.344547	131.4	-20.050001	32.48	3 h 44 min
4000	131.24499982744456	16.3	118.351006	26.674973	132.15	6.0499983	27.44	3 h 46 min
4050	125.23999971970916	23.2	118.943	28.20034	131.5	-19.85	26.16	3 h 47 min
4100	130.79499980397523	16.3	113.570984	29.943918	131.7	11.449999	32.12	3 h 48 min
4150	130.74999981559813	16.8	109.953995	39.673714	132.05	-32.3	31.46	3 h 50 min
4200	130.99999981746078	16.4	111.629	33.755703	131.7	14.9	32.26	3 h 51 min
4250	131.08999981097878	16.0	113.99999	31.000807	132.15	9.249999	31.22	3 h 53 min
4300	128.79499977901577	17.6	123.285	20.44172	131.8	13.999999	23.38	3 h 54 min
4350	130.98499982506036	16.7	115.787	23.721615	130.9	41.399998	32.46	3 h 55 min
4400	130.00999978817998	17.2	105.004005	35.903355	132.05	-5.750001	40.06	3 h 57 min
4450	129.82499979250133	17.7	115.510994	27.83285	132.25	21.25	30.12	3 h 58 min
4500	131.0449998114258	16.1	117.52901	27.327251	131.1	24.249998	27.96	4 h 0 min
4550	131.28999982699753	16.2	105.865	47.49828	132.55	-37.7	32.52	4 h 1 min
4600	112.48999965935946	29.7	111.056	34.1473	131.45	-9.85	33.22	4 h 3 min
4650	130.19499979279936	16.8	121.238	18.857752	133.2	62.6	26.96	4 h 4 min
4700	129.66499975174665	16.3	111.13601	37.92851	132.45	-8.400002	30.76	4 h 5 min
4750	127.2449997894466	20.2	112.132	38.284023	131.6	-24.550001	29.28	4 h 7 min
4800	107.43499968573451	29.1	105.295	33.135906	132.15	2.549999	41.16	4 h 8 min
4850	129.079999743402	17.2	113.701	36.980343	132.85	-36.05	28.98	4 h 10 min
4900	130.9649998072535	16.1	118.877	24.6824	132.45	27.9	28.26	4 h 11 min
4950	98.02999948076904	41.3	111.75801	36.084297	132.55	-4.6500006	30.78	4 h 12 min
5000	131.25499981120228	15.7	113.09	40.426216	132.45	-21.650002	27.0	4 h 14 min
5050	130.98499980270861	15.9	112.45	36.582855	132.45	-25.500002	30.6	4 h 15 min
5100	130.43999981060625	17.2	115.155	33.5905	132.45	-12.85	28.98	4 h 17 min
5150	130.19999978728592	16.6	114.798	36.73627	132.35	-31.6	27.88	4 h 18 min
5200	131.699999820441	15.2	116.833	27.8246	132.55	3.6999986	29.22	4 h 19 min
5250	130.45499978624284	16.3	121.75499	19.878864	133.0	46.3	25.8	4 h 21 min
5300	131.66999983116983	15.4	120.43199	26.27844	132.55	11.799999	24.4	4 h 22 min
5350	131.68499982245265	15.3	109.555	34.562847	133.3	1.5999992	34.9	4 h 24 min
5400	130.41999979168176	16.3	113.588005	36.218086	132.25	-11.300001	28.94	4 h 26 min
5450	131.62999982237815	15.4	105.685	42.873604	131.8	-36.2	34.92	4 h 29 min
5500	124.43499965928495	25.3	108.311	39.690582	133.6	0.5499996	33.48	4 h 31 min
5550	121.17499967291951	28.5	121.113	23.983322	132.0	-4.250001	25.8	4 h 34 min
5600	130.96999981813133	16.0	120.300995	24.272692	132.05	14.499999	26.26	4 h 36 min
5650	131.39999981597066	15.6	111.923	35.54817	132.95	-10.25	31.1	4 h 39 min
5700	131.14999980852008	15.8	113.052	30.829979	131.7	-4.100001	32.56	4 h 42 min
5750	131.28999981582166	15.8	117.376	26.20829	132.9	24.599998	29.32	4 h 44 min
5800	122.68499968014657	28.5	112.876	30.321602	132.25	18.599998	33.4	4 h 47 min
5850	120.07499966099859	28.3	119.297005	26.861897	132.75	9.949999	26.5	4 h 49 min
