Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-350.09686	8.6371355	-335.95	-365.75	100.0	16.0	120000	-1.4086254e-08	6.5296984	-0.0067224586	-5.2780447	3.4828148	0.009941045	0.065866664	49.0	37.70840525627136
1	-339.09064	10.128041	-324.2	-359.6	100.0	32.0	240000	2.514571e-08	1.3198729	-0.005325578	-0.17973824	3.478501	0.011744139	0.061133333	49.0	74.02551293373108
2	-332.69998	7.461586	-321.95	-347.0	100.0	48.0	360000	9.313226e-10	1.1064975	-0.0056441603	-0.028118841	3.4628544	0.009854048	0.0551	49.0	109.06741952896118
3	-324.98126	9.010012	-309.25	-336.30002	100.0	64.0	480000	-3.8417056e-09	1.0297766	-0.0048969043	-0.025683902	3.4415925	0.011456497	0.053866666	49.0	146.04653239250183
4	-315.9344	8.009268	-304.6	-333.05002	100.0	80.0	600000	3.7252903e-09	0.9846902	-0.006225429	-0.027814977	3.4081914	0.010396151	0.06801666	49.0	182.4168713092804
5	-310.79688	7.984155	-291.0	-321.5	100.0	96.0	720000	9.895302e-09	0.91384804	-0.0060390458	-0.01118578	3.3831933	0.009989214	0.06780833	49.0	216.0557382106781
6	-305.40314	9.416616	-284.35	-317.65	100.0	112.0	840000	-7.450581e-09	0.8842431	-0.0063261595	-0.02978833	3.3485982	0.01054719	0.073925	49.0	256.4044232368469
7	-302.00003	13.967697	-271.1	-315.5	100.0	128.0	960000	4.656613e-10	0.928975	-0.0069324737	-0.06746396	3.3172867	0.01011826	0.060575	49.0	292.5907664299011
8	-290.77814	22.149303	-214.7	-311.35	100.0	144.0	1080000	2.7939677e-09	0.9916322	-0.0077912346	-0.0628287	3.267726	0.009855546	0.07303333	49.0	332.06580662727356
9	-280.3719	18.52609	-250.3	-306.80002	100.0	160.0	1200000	-1.8626451e-09	1.2432625	-0.008154504	-0.044122912	3.2046635	0.009590547	0.08145833	49.0	368.5967881679535
10	-284.95938	22.862507	-213.2	-304.9	100.0	176.0	1320000	-4.656613e-10	1.3081329	-0.007236847	-0.043523923	3.1365476	0.0086945575	0.062075	49.0	403.34975600242615
11	-269.1219	35.575684	-192.25	-299.95	100.0	192.0	1440000	4.656613e-09	1.8030698	-0.0074135116	-0.254835	3.084848	0.0090158535	0.07841666	49.0	434.9325740337372
12	-262.45312	21.257395	-227.75	-294.55002	100.0	208.0	1560000	1.8626451e-09	1.4638766	-0.0074418215	-0.29529467	3.0065165	0.007793824	0.06571667	49.0	469.0852642059326
13	-232.37189	36.693275	-147.15001	-273.1	100.0	224.0	1680000	-3.7252903e-09	3.022005	-0.0074080676	-0.2456452	2.9486156	0.007491744	0.06454167	49.0	509.46251106262207
14	-248.51562	48.357506	-147.6	-297.5	100.0	240.0	1800000	7.450581e-09	2.5903656	-0.006555721	-0.049494207	2.8890069	0.008327741	0.06665	49.0	542.1687653064728
15	-259.85938	33.42522	-205.95001	-296.35	100.0	256.0	1920000	4.656613e-09	2.4918857	-0.0061908574	-0.10378276	2.8495116	0.008129476	0.04961667	49.0	575.8482263088226
16	-204.7375	41.94886	-136.0	-265.7	100.0	272.0	2040000	2.3283064e-09	2.6635408	-0.0066061383	-0.18091775	2.809464	0.006660016	0.048975002	49.0	611.8246004581451
17	-188.05624	39.168213	-100.8	-243.90001	100.0	288.0	2160000	-1.8626451e-09	5.1551933	-0.0068620592	-0.3847785	2.7602	0.0077820565	0.061391667	49.0	648.040376663208
18	-228.77188	56.32551	-159.1	-295.45	100.0	304.0	2280000	-3.259629e-09	3.5573092	-0.0065095564	-0.14265314	2.7138338	0.0073463484	0.055941664	49.0	684.6443977355957
19	-256.53436	35.199932	-195.15001	-295.2	100.0	320.0	2400000	-4.8894435e-09	2.404472	-0.0061293216	-0.12131977	2.706966	0.0075993845	0.050975002	49.0	723.3646388053894
20	-194.2625	28.876307	-148.0	-251.05	100.0	336.0	2520000	-9.313226e-10	3.0571706	-0.0060949232	-0.18459544	2.6720033	0.0068762526	0.047458332	49.0	758.7903332710266
21	-147.47188	47.349583	-57.750004	-249.90001	100.0	352.0	2640000	-1.3969839e-09	6.1783214	-0.0063008233	-0.22492188	2.607759	0.008764629	0.053241666	49.0	792.7794191837311
22	-167.23126	85.392586	-30.650003	-275.0	100.0	368.0	2760000	2.3283064e-09	5.8141747	-0.006016477	-0.261066	2.5791461	0.006243539	0.042533334	49.0	828.883996963501
23	-212.38751	54.920486	-72.950005	-277.25	100.0	384.0	2880000	-3.4924597e-09	6.0161963	-0.006380464	-0.35417315	2.561418	0.007357155	0.05269167	49.0	865.9310331344604
24	-164.27814	54.3983	-38.800003	-254.8	100.0	400.0	3000000	2.3283064e-09	4.7737827	-0.00631456	-0.4840152	2.5502944	0.006519515	0.047391668	49.0	898.2696232795715
25	-129.175	54.506134	-6.0500035	-225.55	100.0	416.0	3120000	-2.7939677e-09	6.86657	-0.006097666	-0.2968633	2.4945178	0.006550813	0.0496	49.0	930.320413351059
26	-169.24689	74.90995	-46.950005	-267.1	100.0	432.0	3240000	1.8626451e-09	6.7114744	-0.0065468773	-0.31056482	2.4668899	0.0068228752	0.052158333	49.0	963.7898042201996
27	-186.51875	48.619312	-57.000004	-252.45	100.0	448.0	3360000	-6.519258e-09	6.6313496	-0.005963873	-0.3342461	2.4792447	0.006852627	0.051225	49.0	1002.8877508640289
28	-153.49689	75.463356	30.199997	-257.80002	100.0	464.0	3480000	3.7252903e-09	5.154707	-0.0059348475	-0.5759547	2.4694653	0.0066546057	0.049625	49.0	1039.581565618515
29	-125.55625	65.63611	-13.450004	-261.55002	100.0	480.0	3600000	4.0745363e-09	6.4410496	-0.0061634267	-0.42281199	2.3843782	0.005975576	0.049308337	49.0	1071.6556644439697
30	-132.90625	100.59956	70.1	-262.25	100.0	496.0	3720000	4.1909516e-09	8.624756	-0.0056879665	-0.49728096	2.3541741	0.0060714493	0.040124997	49.0	1108.8530957698822
31	-186.93126	48.252937	-100.850006	-268.7	100.0	512.0	3840000	-4.1909516e-09	6.571583	-0.005550123	-0.4158104	2.348899	0.0065003484	0.043791667	49.0	1148.7968475818634
32	-129.55313	66.58497	-45.600002	-271.2	100.0	528.0	3960000	-6.0535967e-09	5.6920633	-0.006414124	-0.30533314	2.3352191	0.0072300993	0.050608333	49.0	1186.3899674415588
33	-71.25589	65.11093	83.899994	-177.35	100.0	545.0	4080000	9.313226e-09	9.197942	-0.0058032684	-0.39493656	2.2330203	0.005756375	0.045266666	49.0	1224.796989440918
34	-88.193756	101.14168	74.7	-241.1	100.0	561.0	4200000	-3.3760443e-09	10.071179	-0.0060154665	-0.4592476	2.236136	0.00556307	0.041766666	49.0	1262.6700654029846
35	-171.2875	75.30351	-13.950005	-278.45	100.0	577.0	4320000	2.7939677e-09	8.524288	-0.006307476	-0.3422299	2.253287	0.005632015	0.039341666	49.0	1295.587510585785
36	-105.60313	97.07513	90.85	-226.15001	100.0	593.0	4440000	2.7939677e-09	7.4226646	-0.006199589	-0.6703532	2.237091	0.0054000765	0.042858332	49.0	1328.838052034378
37	-40.03056	54.120613	54.299995	-141.70001	100.0	611.0	4560000	-8.381903e-09	11.124769	-0.0062980577	-0.6296817	2.17831	0.0075790454	0.052725	49.0	1361.9647269248962
38	-88.04063	91.71653	74.45	-261.65	100.0	627.0	4680000	-1.8626451e-09	10.091001	-0.00608979	-0.6939189	2.1822283	0.005753508	0.050341666	49.0	1395.4009408950806
39	-130.37189	78.00851	-9.350004	-281.6	100.0	643.0	4800000	2.3283064e-09	8.549015	-0.006091684	-0.34410727	2.1801865	0.0054129097	0.039674997	49.0	1429.1953902244568
40	-116.009384	73.90838	53.299995	-248.45	100.0	659.0	4920000	-9.313226e-10	8.133972	-0.006089477	-0.6575664	2.1528037	0.006266617	0.043891665	49.0	1462.247715473175
