Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-280.00000417232513	100.0	-273.512	8.937369	-254.8	-294.05002	100.0	4 min 48 sec
100	-225.70000761002302	100.0	-249.659	27.286633	-179.2	-289.4	100.0	10 min 13 sec
150	-323.75000811368227	100.0	-232.13301	43.9946	-119.00001	-335.0	100.0	15 min 31 sec
200	-396.0500135794282	100.0	-186.899	77.53001	46.04999	-371.65002	100.0	21 min 4 sec
250	-383.1000153310597	100.0	-110.403	107.30732	176.74998	-282.75	100.0	26 min 40 sec
300	-530.000029630959	100.0	6.4729934	135.11629	412.25	-224.6	100.0	32 min 24 sec
350	112.59998500347137	100.0	81.722	146.78163	445.05	-172.35	100.0	38 min 5 sec
400	-315.6000249758363	100.0	150.86299	179.85867	660.45	-252.20001	100.0	43 min 51 sec
450	-55.62501266859472	100.0	202.59398	202.4431	556.1	-242.6	100.0	49 min 29 sec
500	451.2999900393188	100.0	196.67702	243.15083	785.05	-236.6	100.0	55 min 53 sec
550	367.2999950610101	100.0	242.99901	170.37573	577.1	-142.45001	100.0	1 h 2 min
600	252.099987257272	100.0	220.60999	157.2863	494.44998	-168.5	100.0	1 h 8 min
650	681.099994841963	100.0	242.604	186.43	636.7	-101.55	100.0	1 h 14 min
700	71.39999245218932	100.0	242.221	202.93674	618.2	-230.85	100.0	1 h 21 min
750	854.5999889485538	100.0	315.255	171.03601	701.15	-36.450005	100.0	1 h 27 min
800	199.59998953342438	100.0	280.11002	194.65506	746.45	-29.500004	100.0	1 h 33 min
850	279.09999085590243	100.0	354.20203	180.46237	767.9	-119.80001	100.0	1 h 40 min
900	400.3999968767166	100.0	252.37897	193.64452	574.0	-181.85	100.0	1 h 46 min
950	79.49999072775245	100.0	335.946	184.33624	636.8	-167.75	100.0	1 h 52 min
1000	463.9999928548932	100.0	278.644	187.94363	663.65	-122.75001	100.0	1 h 59 min
1050	295.94999569654465	100.0	258.69202	187.22054	635.8	-158.85	100.0	2 h 5 min
1100	716.3499966815114	100.0	286.73697	212.91136	719.55	-181.2	100.0	2 h 11 min
1150	186.94999579563736	100.0	270.735	200.68542	786.65	-161.6	100.0	2 h 18 min
1200	132.43999606259166	100.0	338.191	188.4326	707.0	-157.1	100.0	2 h 24 min
1250	373.2999929778278	100.0	291.73	228.2037	734.5	-188.55	100.0	2 h 30 min
1300	790.7999959997833	100.0	258.058	160.559	604.5	-143.55	100.0	2 h 36 min
1350	612.2999908737838	100.0	268.044	212.64854	664.75	-157.40001	100.0	2 h 43 min
