Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-575.0000085681677	100.0	-659.563	22.984783	-598.95	-704.7	100.0	16 min 39 sec
100	-575.0000085681677	100.0	-615.138	15.264177	-582.25	-655.15	100.0	35 min 31 sec
150	-541.200008392334	100.0	-614.2131	12.148865	-590.4	-636.5	100.0	53 min 52 sec
200	-588.0600101992488	100.0	-618.18604	16.877417	-585.4	-656.3	100.0	1 h 12 min 38 sec
250	-743.4000177904963	100.0	-615.301	15.329984	-584.05	-656.05	100.0	1 h 30 min 53 sec
300	-575.0000085681677	100.0	-608.4761	15.998244	-572.8	-647.35004	100.0	1 h 49 min 1 sec
350	-625.7000145278871	100.0	-604.63904	18.944014	-556.0	-650.95	100.0	2 h 6 min 49 sec
400	-576.7500101551414	100.0	-601.934	18.389439	-552.35004	-635.75	100.0	2 h 24 min 33 sec
450	-575.0000085681677	100.0	-591.031	15.6329975	-559.55	-633.8	100.0	2 h 41 min 22 sec
500	-658.0000141561031	100.0	-595.965	18.377806	-547.45	-632.95	100.0	2 h 58 min 42 sec
550	-575.0000085681677	100.0	-588.84406	23.619427	-534.9	-634.4	100.0	3 h 15 min 48 sec
600	-575.0000085681677	100.0	-592.9631	21.095207	-547.45	-635.95	100.0	3 h 33 min 13 sec
650	-575.1000085733831	100.0	-581.719	20.503757	-524.85004	-638.10004	100.0	3 h 50 min 14 sec
700	-575.0000085681677	100.0	-587.043	23.167595	-531.4	-635.55	100.0	4 h 7 min 36 sec
750	-639.5000119321048	100.0	-580.425	18.849125	-524.5	-622.0	100.0	4 h 24 min 45 sec
800	-575.0000085681677	100.0	-575.317	19.573978	-535.95	-626.10004	100.0	4 h 41 min 48 sec
850	-575.0000085681677	100.0	-573.855	21.833817	-535.7	-624.5	100.0	4 h 58 min 44 sec
900	-575.0000085681677	100.0	-569.91003	23.057512	-539.9	-640.15	100.0	5 h 15 min 47 sec
950	-575.0000085681677	100.0	-563.52405	20.033106	-537.2	-627.95	100.0	5 h 32 min 39 sec
1000	-575.0000085681677	100.0	-564.68604	22.49877	-518.65	-626.75	100.0	5 h 49 min 38 sec
1050	-628.8000122979283	100.0	-555.908	18.074411	-515.2	-586.0	100.0	6 h 6 min 27 sec
1100	-575.0000085681677	100.0	-557.94	21.914742	-524.0	-614.05	100.0	6 h 23 min 11 sec
1150	-575.0000085681677	100.0	-560.87	21.907673	-510.65002	-602.45	100.0	6 h 40 min 8 sec
1200	-575.0000085681677	100.0	-554.67	22.323248	-506.0	-615.45	100.0	6 h 57 min 6 sec
1250	-575.0000085681677	100.0	-552.703	23.874077	-498.30002	-600.75	100.0	7 h 13 min 59 sec
1300	-575.0000085681677	100.0	-549.884	20.371016	-518.25	-603.2	100.0	7 h 31 min 4 sec
1350	-555.4000097513199	100.0	-549.378	21.556849	-501.55002	-610.75	100.0	7 h 47 min 59 sec
1400	-860.9300258517266	100.0	-546.955	24.793005	-492.55002	-626.9	100.0	8 h 4 min 19 sec
1450	-575.0000085681677	100.0	-554.475	24.215343	-505.6	-606.65	100.0	8 h 21 min 25 sec
1500	-509.9000100083649	100.0	-535.307	28.425434	-467.15	-598.05	100.0	8 h 38 min 24 sec
1550	-574.1000085435808	100.0	-535.447	24.440008	-467.05002	-594.95	100.0	8 h 55 min 8 sec
1600	-575.0000085681677	100.0	-543.26105	26.547735	-470.80002	-606.95	100.0	9 h 12 min 8 sec
1650	-575.0000085681677	100.0	-537.425	27.235334	-450.15002	-593.4	100.0	9 h 29 min 12 sec
1700	-572.3000084944069	100.0	-545.93506	34.950222	-465.35	-665.80005	100.0	9 h 46 min 7 sec
1750	-575.0000085681677	100.0	-536.614	25.565945	-481.9	-596.0	100.0	10 h 3 min 2 sec
1800	-575.0000085681677	100.0	-534.028	26.553984	-480.65	-595.95	100.0	10 h 20 min 20 sec
