Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TrainIter	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
16	-289.6875	2.5792766	-284.15	-293.5	100.0	272.0	9.0	1.9790605e-09	0.3709638	-0.0037361144	-0.013109587	2.2091243	0.008018111	0.056900002	49.0	3198.4193906784058
17	-289.0719	4.9653473	-276.55002	-295.95	100.0	288.0	193.0	-1.0011718e-08	0.35086876	-0.004276597	-0.010520693	2.2063746	0.0073506897	0.047749996	49.0	3827.7736461162567
18	-285.825	6.7689366	-271.65	-295.55002	100.0	304.0	128.0	1.3969839e-09	0.3765167	-0.0041139056	-0.024633218	2.188447	0.0067767864	0.05246667	49.0	4256.047904729843
19	-287.40936	3.7096665	-279.05002	-294.30002	100.0	320.0	1.0	3.7252903e-09	0.35259402	-0.0046045203	-0.029989101	2.1973104	0.0063465266	0.05245	49.0	4298.380613565445
20	-286.40002	3.5173216	-276.95	-290.55002	100.0	336.0	1.0	-7.450581e-09	0.31181878	-0.0041879667	-0.02628135	2.109392	0.006192551	0.041416667	49.0	4343.506031513214
21	-283.9969	4.089789	-276.55002	-290.9	100.0	352.0	1.0	9.778887e-09	0.3030906	-0.0053370055	-0.013969488	2.0466692	0.0082422765	0.06345	49.0	4382.107112169266
22	-281.9469	8.049623	-261.4	-291.45	100.0	368.0	1.0	-1.3969839e-09	0.3093981	-0.005000906	-0.011067737	2.083788	0.0068650194	0.048641667	49.0	4418.954722642899
23	-285.40936	3.7482133	-274.45	-289.7	100.0	384.0	1.0	-9.313226e-09	0.3465955	-0.0041900277	-0.021106934	2.0121634	0.0061293514	0.036075	49.0	4457.101301431656
24	-283.54688	3.3044224	-275.6	-287.7	100.0	400.0	1.0	-7.450581e-09	0.27506918	-0.00449025	-0.016363576	2.0059092	0.0084867645	0.053891666	49.0	4494.228878736496
25	-276.59686	11.665773	-253.95	-293.2	100.0	416.0	1.0	9.546056e-09	0.3706668	-0.0045906417	-0.011930913	2.0355453	0.0054657087	0.04595	49.0	4531.718467950821
26	-269.39688	18.832663	-234.45	-288.9	100.0	432.0	1.0	-3.259629e-09	0.5950344	-0.004359464	-0.03246268	1.9926122	0.0054366123	0.028308334	49.0	4572.046196222305
27	-284.0719	3.537739	-275.30002	-289.1	100.0	448.0	1.0	-4.656613e-09	0.4854946	-0.004720634	-0.031766683	1.9431664	0.006100242	0.040266667	49.0	4610.93319439888
28	-283.63437	3.714736	-275.05002	-291.15	100.0	464.0	1.0	1.071021e-08	0.25490338	-0.004450556	-0.009850692	2.0045695	0.0068518133	0.039433334	49.0	4649.476045370102
29	-266.89688	18.625193	-232.05	-287.85	100.0	480.0	1.0	3.7252903e-09	0.63442016	-0.004874525	-0.035944436	1.9980736	0.0071215658	0.042725	49.0	4687.403627157211
30	-263.20312	29.642227	-197.65001	-291.4	100.0	496.0	1.0	-1.8626451e-09	0.93598616	-0.004479965	-0.028792884	1.905787	0.005043415	0.030741666	49.0	4725.113133430481
31	-281.5	4.9631753	-270.45	-292.4	100.0	512.0	1.0	-3.7252903e-09	1.0145767	-0.0038504454	-0.029233467	1.9261494	0.005394561	0.03115	49.0	4762.990184545517
32	-284.71252	3.5368376	-278.65	-291.85	100.0	528.0	1.0	-4.656613e-09	0.2874663	-0.0045086686	-0.02761069	1.9794453	0.006450589	0.03553333	49.0	4800.864359140396
33	-252.51562	33.5369	-175.7	-286.95	100.0	544.0	1.0	4.1909516e-09	1.2426091	-0.0045676	-0.10911217	1.9192473	0.006618389	0.041975	49.0	4838.951189279556
34	-233.94063	53.92472	-146.7	-285.30002	100.0	560.0	1.0	4.1909516e-09	1.7884972	-0.003669171	-0.07915449	1.8817525	0.005782916	0.031108335	49.0	4879.053035736084
35	-265.48236	40.1881	-114.450005	-290.95	100.0	577.0	1.0	1.3038516e-08	1.1597657	-0.0037803513	-0.051018916	1.954287	0.0053365137	0.035283335	49.0	4917.395380735397
36	-284.09686	6.083855	-263.85	-291.95	100.0	593.0	1.0	-3.7252903e-09	0.44881034	-0.004407903	-0.0736245	1.8191414	0.005219558	0.034816667	49.0	4954.109311580658
37	-266.2844	32.64059	-170.1	-294.9	100.0	609.0	1.0	-3.7252903e-09	0.77916527	-0.004698058	-0.054613132	1.869679	0.005389274	0.035241667	49.0	4991.366762161255
38	-239.85938	52.05303	-137.90001	-291.55002	100.0	625.0	1.0	-4.1909516e-09	1.3004944	-0.0039303387	-0.081168465	1.817563	0.0049782875	0.027766667	49.0	5028.423782110214
39	-262.45	46.596596	-95.850006	-291.95	100.0	641.0	1.0	5.5879354e-09	1.7901397	-0.004519726	-0.06081704	1.8639946	0.0059261546	0.041016668	49.0	5064.722887516022
40	-250.13751	30.628529	-189.0	-285.5	100.0	657.0	1.0	2.3283064e-09	1.6074352	-0.003805121	-0.17458402	1.7651556	0.005046955	0.0362	49.0	5102.642080068588
41	-242.66563	47.479134	-112.05	-291.1	100.0	673.0	1.0	-1.3969839e-09	2.243867	-0.0038191937	-0.4606735	1.7921871	0.005637517	0.031150002	49.0	5140.844533443451
42	-246.4625	52.114647	-143.95	-291.80002	100.0	689.0	1.0	0.0	1.4263358	-0.0042492286	-0.044820175	1.6778474	0.005288353	0.030808333	49.0	5178.54803442955
43	-269.48126	44.620407	-108.600006	-294.45	100.0	705.0	1.0	2.3283064e-09	1.7444829	-0.004162781	-0.03980711	1.8519344	0.005971933	0.041041665	49.0	5217.592748880386
44	-254.03438	30.578527	-197.0	-292.1	100.0	721.0	1.0	-6.170012e-09	1.1438053	-0.004136095	-0.10560414	1.8127413	0.004496272	0.028616667	49.0	5255.462363243103
45	-233.61874	59.950455	-126.3	-291.25	100.0	737.0	1.0	6.9849193e-10	1.7686473	-0.0036076405	-0.097096235	1.7449841	0.0050735315	0.034616668	49.0	5296.126895189285
46	-230.13126	74.85281	-71.65	-293.0	100.0	753.0	1.0	1.8626451e-09	1.8326212	-0.0038525322	-0.07256204	1.7499511	0.005726017	0.033658333	49.0	5334.1378338336945
47	-252.91563	48.73066	-133.6	-293.1	100.0	769.0	1.0	3.4924597e-10	2.49684	-0.0037995954	-0.1289917	1.7241592	0.007279462	0.03295	49.0	5371.7041528224945
48	-240.21564	42.160023	-159.75	-292.9	100.0	785.0	3.0	-1.1641532e-09	2.0391922	-0.0040975492	-0.14209917	1.8871824	0.0051259887	0.037166666	49.0	5415.979914426804
49	-222.28436	73.03164	-47.850002	-292.5	100.0	801.0	1.0	4.656613e-09	2.317877	-0.003833951	-0.20154262	1.7386546	0.0061176266	0.035608333	49.0	5452.961669445038
50	-196.42813	99.296165	-17.650003	-291.95	100.0	817.0	1.0	-8.381903e-09	2.8899772	-0.0039689085	-0.12684861	1.7889316	0.007015897	0.028391667	49.0	5489.882730722427
51	-258.89374	47.60006	-119.200005	-295.65	100.0	833.0	1.0	9.313226e-09	2.1362362	-0.004223034	-0.10016841	1.7713112	0.004902937	0.028391667	49.0	5528.888876438141
52	-248.0	31.835115	-179.45	-293.0	100.0	849.0	1.0	-1.21071935e-08	1.3835194	-0.0040671052	-0.12941116	1.8368006	0.0057571772	0.03996667	49.0	5566.317396640778
53	-202.40314	92.065834	-28.550003	-293.4	100.0	865.0	1.0	-9.313226e-10	3.4212277	-0.004178822	-0.33155167	1.7557102	0.005117585	0.028749999	49.0	5606.956115961075
54	-226.61563	99.012085	50.249996	-294.25	100.0	881.0	1.0	-2.3283064e-09	2.5833807	-0.0035666046	-0.095842816	1.6546131	0.004410996	0.027633335	49.0	5645.075915336609
55	-227.27814	79.213394	-21.800005	-295.9	100.0	897.0	1.0	1.3969839e-09	3.2561316	-0.0033845801	-0.25681692	1.7286283	0.0046158046	0.028783333	49.0	5682.480944633484
56	-224.98438	38.924416	-157.95	-293.65	100.0	913.0	1.0	2.3283064e-09	1.8630066	-0.0039021277	-0.101586	1.8336076	0.006538963	0.044150002	49.0	5719.459157705307
57	-175.65625	88.23537	-20.100002	-275.30002	100.0	929.0	1.0	-7.916242e-09	3.915756	-0.0036892812	-0.13908535	1.7231328	0.004850692	0.028233334	49.0	5758.744668483734
58	-216.21562	87.330666	1.4999974	-291.80002	100.0	945.0	1.0	-1.8626451e-09	1.9152421	-0.0039862255	-0.16194993	1.6852249	0.005081125	0.030033333	49.0	5795.723166942596
59	-241.75313	55.267345	-146.85	-295.4	100.0	961.0	1.0	1.3969839e-09	3.1658669	-0.003403447	-0.22519279	1.7565895	0.005242223	0.022941668	49.0	5833.905597925186
60	-211.60312	51.27527	-109.05	-289.95	100.0	977.0	1.0	1.3969839e-09	3.0174727	-0.0034437822	-0.19971414	1.7374302	0.0039243507	0.028991666	49.0	5871.189804792404
61	-164.41562	89.913155	-0.750003	-290.6	100.0	993.0	1.0	9.313226e-10	4.436275	-0.0038375307	-0.3167785	1.6726174	0.005172666	0.034316666	49.0	5909.480975866318
62	-178.05	128.32234	36.549995	-294.30002	100.0	1009.0	1.0	-2.3283064e-09	3.458726	-0.0037832875	-0.14163202	1.7032143	0.0044999113	0.022833334	49.0	5946.850635051727
63	-217.1	93.52869	60.899994	-293.5	100.0	1025.0	1.0	-9.313226e-10	4.1419535	-0.0037060834	-0.24959674	1.6969973	0.0046508443	0.030541666	49.0	5983.850383281708
64	-189.31563	47.69032	-122.9	-289.55002	100.0	1041.0	1.0	-1.3969839e-09	3.3381588	-0.004086921	-0.17562729	1.7578468	0.0059633525	0.03776667	49.0	6021.864426851273
65	-170.38438	72.4648	-31.700003	-281.30002	100.0	1057.0	1.0	1.8626451e-09	5.784906	-0.003478693	-0.40053952	1.6178234	0.004412171	0.024516666	49.0	6058.44576382637
66	-142.80313	158.12283	117.799995	-294.85	100.0	1073.0	1.0	1.8626451e-09	5.4289436	-0.003853273	-0.2871351	1.6751863	0.0061669433	0.03753333	49.0	6095.951879739761
67	-218.48438	80.6107	-70.9	-294.9	100.0	1089.0	2.0	0.0	5.1256423	-0.0034550913	-0.3604893	1.7378612	0.0052152537	0.03531667	49.0	6135.84125328064
68	-180.20312	66.38886	-58.050003	-293.95	100.0	1105.0	1.0	-1.8626451e-09	3.9029584	-0.0035533137	-0.43417788	1.7442241	0.005726314	0.035208333	49.0	6173.973640918732
69	-132.53438	87.16945	36.6	-231.45	100.0	1121.0	3.0	-3.259629e-09	7.10266	-0.0032152478	-0.8156749	1.6414058	0.0052000172	0.032575	49.0	6220.201064109802
70	-143.66563	146.58977	108.7	-295.1	100.0	1137.0	1.0	7.450581e-09	3.8403916	-0.003972961	-0.2090784	1.6472504	0.006288005	0.051524997	49.0	6256.370796203613
71	-202.675	93.9345	-8.500005	-295.25	100.0	1153.0	29.0	-4.656613e-09	6.0611124	-0.003424287	-0.5378686	1.651993	0.004190593	0.028841667	49.0	6385.720513343811
72	-199.65314	63.281197	-61.700005	-294.4	100.0	1169.0	4.0	0.0	2.602204	-0.0034501115	-0.26646763	1.7200594	0.0056852703	0.031608336	49.0	6431.543621778488
73	-105.3375	114.32133	88.799995	-233.95	100.0	1185.0	43.0	-3.7252903e-09	5.8882117	-0.004422822	-0.29913726	1.6217113	0.0046199253	0.039583333	49.0	6594.103873491287
74	-141.01562	147.70956	89.7	-293.95	100.0	1201.0	1.0	-5.122274e-09	6.4364157	-0.0043043685	-0.5362595	1.5046912	0.0051962654	0.043733336	49.0	6630.127504825592
75	-176.58751	127.17387	95.7	-294.35	100.0	1217.0	1.0	-3.0267984e-09	7.8756123	-0.003947627	-0.36617243	1.5764499	0.005429528	0.044091664	49.0	6666.974766492844
76	-127.44375	63.925922	-31.800005	-295.05002	100.0	1233.0	2.0	-3.0267984e-09	6.6209598	-0.003403117	-0.82222235	1.6201518	0.004717686	0.0297	49.0	6706.2638027668
77	-70.41875	135.21973	214.84999	-240.15001	100.0	1249.0	1.0	4.4237822e-09	9.871481	-0.0041201804	-1.1350527	1.4752958	0.0067484723	0.04038333	49.0	6740.864146947861
78	-152.4875	139.17212	73.95	-294.5	100.0	1265.0	66.0	-1.6298145e-09	7.6412635	-0.0036523035	-0.4858868	1.4940962	0.0049677086	0.042275	49.0	6971.798363685608
79	-157.69063	136.34985	59.749996	-293.9	100.0	1281.0	4.0	-2.3283064e-09	10.548847	-0.0030633712	-0.8741624	1.4761403	0.0037452206	0.034033336	49.0	7015.472910642624
80	-116.8	86.837975	47.449997	-288.7	100.0	1297.0	47.0	1.6298145e-09	6.747756	-0.0031403992	-0.51072204	1.6152472	0.0049259095	0.030133333	49.0	7189.8592002391815
81	-82.69375	132.1865	135.3	-246.8	100.0	1313.0	14.0	4.4237822e-09	7.962158	-0.0042348187	-1.038696	1.4290849	0.004175356	0.034841664	49.0	7264.796797990799
82	-89.171875	202.25742	218.79999	-295.4	100.0	1329.0	1.0	1.8626451e-09	10.42902	-0.0037050792	-0.8873307	1.4368541	0.0040966426	0.029475	49.0	7298.4382791519165
83	-140.57812	153.84369	53.199993	-295.1	100.0	1345.0	1.0	-2.3283064e-09	9.294745	-0.004016917	-0.64835006	1.4317658	0.003997097	0.0337	49.0	7335.118926763535
84	-74.11875	108.88973	76.149994	-286.25	100.0	1361.0	12.0	-3.608875e-09	8.563183	-0.003672883	-1.1484652	1.5372887	0.0047383998	0.0334	49.0	7403.464921712875
85	-17.576473	164.93643	268.35	-236.3	100.0	1378.0	1.0	-1.8626451e-09	11.637961	-0.0034286804	-0.6173722	1.3524091	0.0044032703	0.033516668	49.0	7439.038156509399
86	-58.58438	196.83981	243.29999	-287.7	100.0	1394.0	1.0	-3.7252903e-09	8.835344	-0.0031911912	-0.4912492	1.3704349	0.004254741	0.03269167	49.0	7474.6732749938965
87	-90.596886	205.42076	212.0	-293.7	100.0	1410.0	1.0	9.313226e-10	11.275663	-0.003506457	-0.59376943	1.3890297	0.004833225	0.035225	49.0	7509.005636930466
88	-54.40313	124.89826	113.1	-288.2	100.0	1426.0	2.0	5.5879354e-09	9.3126955	-0.0035775506	-0.56694317	1.4406447	0.0038822368	0.025091667	49.0	7547.37536072731
89	9.115621	136.83607	229.5	-163.0	100.0	1442.0	7.0	6.2864274e-09	10.969404	-0.0034240168	-0.5715397	1.3679706	0.0039340965	0.029849999	49.0	7600.699287891388
90	-36.93438	220.69748	288.85	-292.75	100.0	1458.0	31.0	9.313226e-10	11.698527	-0.0032677127	-0.6334444	1.3684484	0.0044260714	0.031858332	49.0	7727.391892671585
91	-93.7	198.00337	266.15	-283.9	100.0	1474.0	45.0	1.8626451e-09	12.751646	-0.003186991	-0.5375036	1.3428352	0.0040753097	0.028	49.0	7895.01673913002
92	-52.628128	131.47238	216.29999	-275.80002	100.0	1490.0	9.0	1.8626451e-09	10.724365	-0.0034734486	-0.63770646	1.3810418	0.0043773567	0.033241667	49.0	7954.7919709682465
93	18.071869	151.72443	319.4	-172.15001	100.0	1506.0	72.0	-4.656613e-09	13.079725	-0.0033955052	-0.7894398	1.2966542	0.0039184233	0.028916668	49.0	8206.729199409485
94	1.8187447	207.14949	321.69998	-280.5	100.0	1522.0	33.0	-1.4901161e-08	12.901327	-0.0036519165	-1.100298	1.2569075	0.003862911	0.032458335	49.0	8332.91249012947
95	-84.353134	176.95522	256.85	-294.6	100.0	1538.0	1.0	0.0	11.088871	-0.003474165	-1.0146052	1.2604594	0.0041043526	0.03534167	49.0	8368.974710226059
96	11.640621	139.6062	246.95	-219.1	100.0	1554.0	4.0	1.8626451e-09	13.485458	-0.003476638	-1.4903612	1.3677628	0.005667528	0.043233335	49.0	8413.803407907486
97	21.274998	171.74287	325.9	-246.40001	100.0	1570.0	1.0	1.8626451e-09	12.4441805	-0.003517966	-0.5405152	1.2171725	0.0031462852	0.024583332	49.0	8448.030414819717
98	14.712497	238.11392	308.5	-289.2	100.0	1586.0	23.0	-3.7252903e-09	11.259357	-0.0037983987	-0.5048634	1.2714587	0.004628384	0.037416667	49.0	8545.442745685577
99	-19.562504	203.22806	247.5	-282.05002	100.0	1602.0	1.0	8.381903e-09	15.359467	-0.003387379	-0.6361551	1.3056271	0.0044973297	0.035941668	49.0	8576.886103868484
100	-19.32188	143.25658	185.54999	-260.6	100.0	1618.0	1.0	4.656613e-09	11.361103	-0.0036560083	-1.2064794	1.2933142	0.0033495636	0.036525	49.0	8613.02015709877
101	77.084366	152.49231	332.69998	-95.850006	100.0	1634.0	5.0	3.259629e-09	13.748339	-0.003870309	-0.892022	1.2082105	0.0045994045	0.038641665	49.0	8658.447324752808
102	-2.303131	216.52136	324.6	-285.30002	100.0	1650.0	1.0	2.7939677e-09	12.857149	-0.0034725773	-1.110543	1.217627	0.0035661445	0.033425	49.0	8694.752660036087
103	-31.568754	192.3302	307.94998	-279.55002	100.0	1666.0	1.0	-5.122274e-09	13.7631855	-0.0032023385	-0.7006763	1.2087784	0.004449143	0.03340833	49.0	8730.350666999817
104	55.65312	189.73662	290.9	-229.0	100.0	1682.0	47.0	2.7939677e-09	13.191965	-0.0037082178	-0.906864	1.3048649	0.0047055595	0.031625	49.0	8894.534312486649
105	96.837494	176.35513	313.25	-167.0	100.0	1698.0	29.0	-9.313226e-09	13.231143	-0.0031190403	-1.066774	1.1935853	0.004456772	0.038225003	49.0	9007.73400592804
106	55.72187	257.49545	373.25	-272.85	100.0	1714.0	1.0	-1.8626451e-09	13.098556	-0.0037980292	-1.582618	1.1969922	0.004787126	0.03964167	49.0	9038.912024021149
107	-12.88438	197.07964	329.3	-270.75	100.0	1730.0	1.0	0.0	12.235596	-0.0033952754	-0.96057963	1.1864488	0.0031282008	0.030225	49.0	9070.267014741898
108	15.934368	175.87633	296.94998	-222.55	100.0	1746.0	1.0	3.7252903e-09	11.959362	-0.0030759121	-0.82701176	1.1913633	0.0034537418	0.026733333	49.0	9101.68017578125
109	106.72188	199.49686	348.3	-149.40001	100.0	1762.0	149.0	-1.1175871e-08	12.525494	-0.0034075375	-0.73628294	1.17906	0.003555106	0.027541667	49.0	9552.040972709656
110	7.4843717	226.01237	363.25	-257.75	100.0	1778.0	1.0	9.313226e-10	14.344442	-0.0034300953	-3.51454	1.1505077	0.0033047632	0.032375	49.0	9583.270284891129
111	-14.159377	228.10295	352.55	-255.40001	100.0	1794.0	1.0	-2.7939677e-09	13.200045	-0.0039150994	-1.1587695	1.1354923	0.0049584657	0.041383334	49.0	9614.589624881744
112	70.42812	176.75154	282.69998	-171.75	100.0	1810.0	1.0	-2.7939677e-09	13.356672	-0.003792346	-1.6659285	1.2084327	0.003088357	0.036008336	49.0	9646.731922864914
113	51.653122	178.75177	365.85	-169.75	100.0	1826.0	63.0	2.7939677e-09	15.047266	-0.0037012245	-0.8776351	1.136998	0.0041334894	0.035166666	49.0	9855.542433023453
114	93.987495	235.37933	377.19998	-207.3	100.0	1842.0	2.0	3.7252903e-09	11.765598	-0.0039581186	-0.9605453	1.1520052	0.0057212925	0.041433334	49.0	9890.77189540863
115	31.599995	232.64203	332.69998	-232.65001	100.0	1858.0	1.0	-1.8626451e-09	13.242792	-0.0037930978	-0.5421127	1.1184573	0.004237706	0.037074998	49.0	9922.030949354172
116	74.00313	167.78688	285.6	-142.1	100.0	1874.0	1.0	1.8626451e-09	11.245283	-0.0039152424	-0.65363157	1.191145	0.0032828753	0.0343	49.0	9953.841021299362
117	107.171875	194.33553	373.55	-168.25	100.0	1890.0	28.0	-3.7252903e-09	13.041914	-0.0037609448	-0.8799156	1.1650925	0.003753902	0.029983334	49.0	10063.59358906746
118	89.640625	235.7944	374.44998	-234.7	100.0	1906.0	6.0	-2.7939677e-09	11.58594	-0.0036216776	-0.724671	1.1436611	0.0035931172	0.03305	49.0	10112.615383386612
119	59.562496	215.8404	377.25	-204.8	100.0	1922.0	7.0	-3.7252903e-09	13.586977	-0.003910907	-0.49932885	1.1935164	0.0043374375	0.040091667	49.0	10161.208468437195
120	91.50312	169.94342	295.44998	-134.55	100.0	1938.0	1.0	-1.8626451e-09	11.066105	-0.0040050913	-1.4539373	1.1970044	0.0033599834	0.034391664	49.0	10193.500059366226
121	128.60625	183.72928	381.8	-123.4	100.0	1954.0	111.0	9.313226e-10	12.793719	-0.0036818269	-0.7211922	1.1922549	0.0044096094	0.036025	49.0	10542.226140737534
122	88.078125	258.1432	394.0	-205.55	100.0	1970.0	1.0	-4.1909516e-09	15.488254	-0.003880802	-5.3256435	1.0961702	0.010699291	0.057608332	49.0	10577.721314668655
123	32.06562	246.13095	394.15	-267.05002	100.0	1986.0	1.0	1.3969839e-09	11.390458	-0.0039247666	-0.5571772	1.1083567	0.004691149	0.037199996	49.0	10613.598271131516
124	22.687496	160.5614	302.44998	-188.65001	100.0	2002.0	1.0	-4.656613e-10	11.089438	-0.0036623208	-0.66747916	1.0828912	0.003931041	0.03201667	49.0	10649.402371168137
125	115.694115	203.22571	387.94998	-107.8	100.0	2019.0	1.0	-7.916242e-09	12.665254	-0.0036822746	-0.5565251	1.1024957	0.0047852835	0.03245833	49.0	10684.47586274147
126	111.47499	252.1479	383.19998	-185.2	100.0	2035.0	8.0	3.7252903e-09	9.862767	-0.0038041468	-0.45084304	1.1139278	0.0042601847	0.039758332	49.0	10739.010425806046
127	16.284372	221.582	378.9	-201.15001	100.0	2051.0	1.0	0.0	11.122334	-0.0039799158	-0.40981078	1.1030297	0.0040107956	0.033016667	49.0	10774.649765729904
128	46.706245	194.82526	320.1	-217.35	100.0	2067.0	1.0	-1.8626451e-09	11.876331	-0.0038765029	-0.8056335	1.1075953	0.0040497696	0.030583333	49.0	10810.361650466919
129	83.93437	163.71767	348.85	-149.05	100.0	2083.0	1.0	3.7252903e-09	12.184824	-0.0043732226	-0.99969214	1.0641015	0.01247916	0.044825003	49.0	10847.019012928009
130	114.23125	250.59566	386.85	-199.25	100.0	2099.0	109.0	3.7252903e-09	10.316121	-0.0037565865	-0.574531	1.0961592	0.0043412084	0.032883335	49.0	11192.034443378448
131	61.10312	251.90512	395.75	-224.90001	100.0	2115.0	1.0	2.7939677e-09	14.568773	-0.0042917603	-1.5796345	1.096659	0.0070950696	0.047199998	49.0	11223.069662570953
132	-21.226475	170.75551	382.4	-221.0	100.0	2132.0	1.0	9.313226e-09	12.613618	-0.0039774915	-3.9029973	1.0323439	0.0031710374	0.038908333	49.0	11254.084951162338
133	77.48822	181.32304	363.69998	-138.1	100.0	2149.0	1.0	6.0535967e-09	9.600862	-0.0039161653	-0.87846226	1.025204	0.004275388	0.034433335	49.0	11285.1037504673
134	70.65625	237.54465	374.9	-241.65001	100.0	2165.0	1.0	-5.5879354e-09	9.142101	-0.0035767597	-0.53384167	1.0158502	0.0033599136	0.028033333	49.0	11317.272776842117
135	-20.487503	201.67001	398.94998	-220.15001	100.0	2181.0	1.0	3.7252903e-09	10.358145	-0.0035142256	-0.3979153	1.0074388	0.0034058662	0.030250002	49.0	11352.633013486862
136	-53.21176	128.0306	271.3	-253.7	100.0	2198.0	1.0	2.7939677e-09	6.6817894	-0.003649445	-0.4048125	0.99987197	0.0032718745	0.029383333	49.0	11384.268830060959
137	49.559372	199.81244	377.55	-166.3	100.0	2214.0	1.0	1.3969839e-09	9.6545	-0.0033643595	-0.39935696	0.98002446	0.0039326083	0.0282	49.0	11415.313744544983
138	81.7875	251.19736	402.4	-232.0	100.0	2230.0	1.0	-1.1641532e-08	9.978151	-0.0035858648	-0.60888535	1.0113873	0.0033992706	0.027391667	49.0	11446.306041955948
139	9.972219	198.22649	376.0	-236.85	100.0	2248.0	1.0	4.656613e-09	10.032258	-0.0036852257	-0.78129864	1.036699	0.003826904	0.0321	49.0	11477.23450756073
140	-4.1000023	164.29361	387.55	-191.5	100.0	2264.0	1.0	-6.519258e-09	8.166763	-0.0035140351	-0.32268453	1.0135584	0.0032560779	0.027641667	49.0	11513.756474256516
141	76.475	210.40488	395.55	-197.7	100.0	2280.0	1.0	-1.8626451e-09	9.721596	-0.0035691499	-0.67499226	0.9947448	0.00334928	0.027266666	49.0	11549.290767669678
142	90.80293	241.42778	406.65	-184.05	100.0	2297.0	1.0	-3.7252903e-09	9.967768	-0.0035804524	-0.24309772	1.0034957	0.004356415	0.034208335	49.0	11585.029175043106
143	38.38125	213.15367	404.15	-217.6	100.0	2313.0	1.0	3.259629e-09	12.161473	-0.0036438904	-0.48973495	0.9945384	0.004185426	0.032333337	49.0	11619.681581020355
144	50.3625	202.37476	396.1	-201.7	100.0	2329.0	1.0	4.656613e-09	10.091644	-0.003761965	-0.3394633	0.9891803	0.0030512689	0.029275	49.0	11651.078420639038
