Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
6100	71.44	31.04471	133.2	-20.400002	60.0	8 h 21 min 3 sec
6200	71.903	31.564737	133.85	-17.0	60.0	8 h 29 min 52 sec
6300	68.36949	37.27728	148.2	-17.75	60.0	8 h 38 min 50 sec
6400	73.14751	33.0006	148.25	-0.15000089	60.0	8 h 47 min 40 sec
6500	74.54699	30.819668	132.8	-33.850002	60.0	8 h 56 min 39 sec
6600	73.220505	36.390377	160.65	-27.75	60.0	9 h 5 min 38 sec
6700	67.516495	39.970776	156.1	-25.400002	60.0	9 h 14 min 26 sec
6800	68.562	38.74153	169.75	-19.7	60.0	9 h 23 min 26 sec
6900	84.0745	33.35086	149.5	-8.8	60.0	9 h 32 min 17 sec
7000	74.512505	39.328243	153.05	-36.45	60.0	9 h 41 min 16 sec
7100	70.8555	37.443584	144.05	-17.350002	60.0	9 h 50 min 10 sec
7200	69.201004	37.386593	139.65	-33.850002	60.0	9 h 59 min 8 sec
7300	62.396008	27.415272	107.9	-28.45	60.0	10 h 8 min 10 sec
7400	39.607002	34.908737	109.95	-34.100002	60.0	10 h 16 min 56 sec
7500	34.809998	38.418507	114.75	-39.15	60.0	10 h 26 min 0 sec
7600	68.847	26.396408	125.05	-11.8	60.0	10 h 34 min 56 sec
7700	63.9115	34.621307	128.1	-39.2	60.0	10 h 43 min 58 sec
7800	84.00799	31.895594	138.15	-19.900002	60.0	10 h 52 min 58 sec
7900	85.37249	31.813124	163.55	-14.400002	60.0	11 h 1 min 57 sec
8000	99.4555	33.68403	157.75	-13.05	60.0	11 h 10 min 57 sec
8100	94.81801	35.371292	168.45	-25.7	60.0	11 h 19 min 49 sec
8200	82.05449	38.64832	158.25	-21.75	60.0	11 h 28 min 49 sec
8300	83.909004	31.166143	164.4	-7.7	60.0	11 h 37 min 34 sec
8400	84.771	31.229166	142.75	-0.8000002	60.0	11 h 46 min 34 sec
8500	88.6165	36.308193	168.9	-13.5	60.0	11 h 54 min 44 sec
8600	91.89651	34.299126	162.7	-10.85	60.0	11 h 56 min 51 sec
8700	93.3085	31.377703	161.7	-2.2000003	60.0	11 h 58 min 59 sec
8800	92.881	33.00995	152.9	-8.3	60.0	12 h 1 min 10 sec
8900	85.385994	29.924955	151.85	-5.5500007	60.0	12 h 3 min 19 sec
9000	90.33301	33.945988	143.9	-19.550001	60.0	12 h 5 min 29 sec
9100	84.78951	34.46887	165.2	-34.45	60.0	12 h 7 min 37 sec
9200	98.55601	33.52026	153.5	11.099999	60.0	12 h 9 min 48 sec
9300	75.498505	37.840294	165.65	-17.95	60.0	12 h 11 min 58 sec
9400	92.09448	38.044262	172.25	-13.900001	60.0	12 h 14 min 4 sec
9500	90.01601	39.781487	164.9	-15.900001	60.0	12 h 16 min 13 sec
9600	100.95151	34.808437	171.9	-22.85	60.0	12 h 18 min 25 sec
9700	104.6565	37.473198	166.0	-18.35	60.0	12 h 20 min 35 sec
9800	104.393486	40.49451	187.5	-18.1	60.0	12 h 22 min 46 sec
9900	98.539505	34.18283	169.15	20.199999	60.0	12 h 24 min 57 sec
10000	85.694	38.216633	168.3	-21.550001	60.0	12 h 27 min 9 sec
10100	96.0565	39.16312	186.6	-14.05	60.0	12 h 29 min 20 sec
10200	100.435	31.817375	162.25	10.3	60.0	12 h 31 min 22 sec
10300	82.9325	42.282574	161.0	-39.300003	60.0	12 h 33 min 31 sec
10400	-16.8435	24.392685	49.05	-60.7	60.0	12 h 35 min 44 sec
10500	-38.969498	10.850147	7.349999	-59.600002	60.0	12 h 37 min 59 sec
10600	-39.5615	10.350413	-1.6500013	-56.600002	60.0	12 h 40 min 13 sec
10700	-42.3485	8.001589	-19.300001	-67.450005	60.0	12 h 42 min 28 sec
10800	-40.5465	9.779712	14.349998	-54.100002	60.0	12 h 44 min 42 sec
10900	-44.0995	7.0399666	-19.050001	-64.65	60.0	12 h 46 min 59 sec
11000	-41.794003	8.225084	-10.800001	-57.300003	60.0	12 h 49 min 9 sec
11100	-41.946495	10.273359	7.7999988	-58.500004	60.0	12 h 51 min 21 sec
11200	-36.9995	11.505733	1.4999993	-58.0	60.0	12 h 53 min 33 sec
11300	-34.785	11.039378	3.2999988	-56.850002	60.0	12 h 55 min 45 sec
11400	-35.287003	11.001544	-7.800001	-61.9	60.0	12 h 57 min 57 sec
11500	-31.428999	12.332386	5.2	-55.5	60.0	13 h 0 min 12 sec
11600	-35.5225	9.946655	-6.0000014	-53.55	60.0	13 h 2 min 26 sec
11700	-34.9295	10.820909	-5.600001	-54.25	60.0	13 h 4 min 39 sec
11800	-32.641502	11.100894	2.199999	-55.4	60.0	13 h 6 min 49 sec
11900	-25.4525	15.200998	21.599998	-60.2	60.0	13 h 9 min 0 sec
12000	-19.193502	14.398621	17.55	-49.5	60.0	13 h 11 min 12 sec
12100	-13.552002	15.755803	37.3	-42.4	60.0	13 h 13 min 23 sec
12200	-12.654001	16.167238	36.8	-45.05	60.0	13 h 15 min 35 sec
12300	-12.323501	14.567742	19.05	-46.3	60.0	13 h 17 min 48 sec
12400	-10.560001	15.776064	26.9	-42.7	60.0	13 h 20 min 1 sec
12500	-10.583	14.988586	19.75	-43.15	60.0	13 h 22 min 13 sec
12600	-32.7875	13.707272	-0.35000083	-72.3	60.0	13 h 24 min 22 sec
12700	-18.3145	13.985642	11.149999	-67.200005	60.0	13 h 26 min 34 sec
12800	-12.3480015	13.088595	29.25	-42.95	60.0	13 h 28 min 48 sec
12900	-11.828	14.316508	22.75	-50.65	60.0	13 h 31 min 3 sec
13000	-22.530502	17.729677	10.349999	-50.100002	60.0	13 h 33 min 16 sec
13100	-33.2285	9.191144	-9.300001	-53.5	60.0	13 h 35 min 30 sec
13200	-28.273	11.506769	5.8499994	-48.2	60.0	13 h 37 min 44 sec
13300	-29.425999	9.26466	-7.0000005	-53.050003	60.0	13 h 39 min 58 sec
13400	-23.484499	9.989702	15.799999	-52.7	60.0	13 h 42 min 10 sec
13500	-19.4605	10.875993	11.649999	-50.95	60.0	13 h 44 min 23 sec
13600	-14.649502	11.547321	24.949999	-42.4	60.0	13 h 46 min 35 sec
13700	-7.048501	14.016034	48.85	-46.850002	60.0	13 h 48 min 48 sec
13800	-7.0745006	12.868058	25.049997	-48.45	60.0	13 h 51 min 0 sec
13900	-11.486	15.593727	21.9	-61.750004	60.0	13 h 53 min 16 sec
14000	-9.262	14.602084	17.399998	-57.65	60.0	13 h 55 min 28 sec
14100	-3.1820014	13.800617	34.0	-36.5	60.0	13 h 57 min 40 sec
14200	1.2224983	17.850962	41.7	-55.9	60.0	13 h 59 min 51 sec
14300	6.3464985	14.948176	38.6	-30.400002	60.0	14 h 2 min 4 sec
14400	1.3499988	16.035181	44.05	-33.350002	60.0	14 h 4 min 20 sec
14500	1.7524987	18.001513	52.75	-43.25	60.0	14 h 6 min 32 sec
14600	4.339499	16.956608	33.399998	-42.65	60.0	14 h 8 min 46 sec
14700	13.529498	13.917257	42.25	-35.9	60.0	14 h 11 min 0 sec
14800	6.1809983	18.279022	38.649998	-65.600006	60.0	14 h 13 min 12 sec
14900	11.071498	15.565994	44.45	-27.800001	60.0	14 h 15 min 24 sec
15000	6.5144987	14.138643	40.149998	-21.750002	60.0	14 h 17 min 31 sec
15100	7.946499	15.046936	38.3	-32.7	60.0	14 h 19 min 44 sec
15200	6.3535	15.954909	43.6	-41.05	60.0	14 h 21 min 59 sec
15300	4.368999	16.40433	41.199997	-28.25	60.0	14 h 24 min 12 sec
15400	10.398999	16.877792	55.95	-38.95	60.0	14 h 26 min 27 sec
15500	10.624499	19.551918	58.95	-39.100002	60.0	14 h 28 min 39 sec
15600	9.103999	19.39663	60.1	-35.2	60.0	14 h 30 min 52 sec
15700	12.916499	23.618868	69.6	-37.9	60.0	14 h 33 min 3 sec
15800	16.993	19.84986	66.2	-37.550003	60.0	14 h 35 min 14 sec
15900	18.57	22.155447	63.1	-37.15	60.0	14 h 37 min 28 sec
16000	7.731	24.312208	75.299995	-37.0	60.0	14 h 39 min 41 sec
16100	14.2215	22.13156	68.45	-34.300003	60.0	14 h 41 min 54 sec
16200	5.2434998	21.978176	60.95	-38.0	60.0	14 h 44 min 8 sec
16300	8.5755	25.297626	58.399998	-38.65	60.0	14 h 46 min 21 sec
16400	6.1594987	25.200783	61.899998	-51.15	60.0	14 h 48 min 35 sec
16500	16.4115	23.948315	74.35	-31.75	60.0	14 h 50 min 47 sec
16600	23.827497	25.807074	83.15	-33.5	60.0	14 h 52 min 50 sec
16700	13.915	22.003988	67.55	-36.7	60.0	14 h 55 min 3 sec
16800	6.219	21.545538	59.649998	-69.15	60.0	14 h 57 min 14 sec
16900	18.439001	24.35788	70.049995	-46.7	60.0	14 h 59 min 26 sec
17000	18.6605	24.577888	75.549995	-42.850002	60.0	15 h 1 min 38 sec
17100	19.115498	23.886724	84.4	-31.400002	60.0	15 h 3 min 51 sec
17200	9.014499	22.722744	57.7	-48.250004	60.0	15 h 6 min 2 sec
17300	11.891499	21.950111	63.35	-38.600002	60.0	15 h 8 min 12 sec
17400	11.2405	22.305984	69.9	-28.6	60.0	15 h 10 min 21 sec
17500	9.732499	21.717937	63.899998	-45.100002	60.0	15 h 12 min 33 sec
17600	16.354498	21.037601	67.65	-35.95	60.0	15 h 14 min 46 sec
17700	-1.016501	23.591728	46.35	-52.45	60.0	15 h 16 min 58 sec
17800	-21.915003	15.504286	20.649998	-63.500004	60.0	15 h 19 min 11 sec
17900	-21.626001	13.396047	15.749998	-51.15	60.0	15 h 21 min 26 sec
18000	-39.713505	8.59409	-19.650002	-58.7	60.0	15 h 23 min 42 sec
18100	-35.550995	8.199908	-12.800001	-55.5	60.0	15 h 25 min 54 sec
18200	-28.581	10.566442	0.99999905	-54.75	60.0	15 h 28 min 2 sec
18300	-26.235	8.681436	-8.650001	-45.9	60.0	15 h 30 min 18 sec
18400	-23.289001	14.707187	34.8	-44.95	60.0	15 h 32 min 32 sec
18500	-23.059002	11.795597	13.049999	-43.600002	60.0	15 h 34 min 47 sec
18600	-17.6895	13.175804	15.799999	-44.25	60.0	15 h 37 min 0 sec
18700	-16.605001	14.769668	21.849998	-49.8	60.0	15 h 39 min 12 sec
18800	-8.165001	16.561295	33.3	-43.850002	60.0	15 h 41 min 23 sec
18900	-5.9720016	17.492805	41.25	-45.850002	60.0	15 h 43 min 28 sec
19000	-7.9420013	13.977427	23.65	-46.25	60.0	15 h 45 min 39 sec
19100	-6.9145007	13.30741	21.75	-40.95	60.0	15 h 47 min 53 sec
19200	-9.040001	17.340504	34.399998	-48.550003	60.0	15 h 50 min 5 sec
19300	-8.868502	16.518106	30.449999	-48.850002	60.0	15 h 52 min 16 sec
19400	-13.737	15.720903	25.3	-44.050003	60.0	15 h 54 min 27 sec
19500	-4.2080007	16.079103	34.3	-43.600002	60.0	15 h 56 min 39 sec
19600	-0.76550096	16.756071	35.8	-53.450005	60.0	15 h 58 min 51 sec
19700	2.107499	18.103374	49.85	-39.2	60.0	16 h 1 min 1 sec
19800	8.122998	19.097363	48.649998	-41.4	60.0	16 h 3 min 10 sec
19900	14.419499	19.911188	60.05	-44.550003	60.0	16 h 5 min 21 sec
20000	25.4285	18.77752	75.049995	-35.55	60.0	16 h 7 min 32 sec
20100	23.1925	21.970592	65.75	-49.15	60.0	16 h 9 min 43 sec
20200	24.898998	22.299059	85.5	-25.900002	60.0	16 h 11 min 55 sec
20300	15.526001	22.06311	57.3	-68.950005	60.0	16 h 14 min 8 sec
20400	18.2685	22.744467	68.0	-46.95	60.0	16 h 16 min 21 sec
20500	4.6299987	20.54123	63.6	-44.9	60.0	16 h 18 min 29 sec
20600	5.8574986	19.777863	57.649998	-43.800003	60.0	16 h 20 min 37 sec
20700	8.8025	19.91889	59.449997	-56.800003	60.0	16 h 22 min 49 sec
20800	1.6874986	21.579857	55.399998	-65.05	60.0	16 h 24 min 59 sec
20900	-14.9665	13.8285475	30.999998	-46.7	60.0	16 h 27 min 11 sec
21000	-6.4470005	14.342052	29.0	-50.15	60.0	16 h 29 min 23 sec
21100	5.566499	15.003898	51.85	-36.850002	60.0	16 h 31 min 36 sec
21200	10.136998	17.12666	51.45	-35.75	60.0	16 h 33 min 46 sec
21300	1.4324993	17.36922	48.7	-37.15	60.0	16 h 35 min 55 sec
21400	12.196499	18.296324	53.35	-34.05	60.0	16 h 37 min 59 sec
21500	11.875999	19.204464	61.199997	-46.9	60.0	16 h 40 min 10 sec
21600	9.1935	18.732098	52.85	-50.550003	60.0	16 h 42 min 21 sec
21700	0.013498809	19.596994	50.85	-42.350002	60.0	16 h 44 min 32 sec
21800	21.497	18.034462	59.95	-21.1	60.0	16 h 46 min 45 sec
21900	25.387999	21.485151	70.05	-31.400002	60.0	16 h 48 min 56 sec
22000	19.7265	23.48564	99.799995	-44.050003	60.0	16 h 51 min 7 sec
22100	30.1275	19.065422	76.6	-15.000002	60.0	16 h 53 min 16 sec
22200	26.216497	19.794773	63.399998	-40.450005	60.0	16 h 55 min 19 sec
22300	28.444502	17.927832	68.7	-9.85	60.0	16 h 57 min 30 sec
22400	31.790998	17.60569	72.85	-8.600001	60.0	16 h 59 min 43 sec
22500	22.241001	21.108896	62.45	-34.9	60.0	17 h 1 min 56 sec
22600	21.481499	26.575071	68.9	-33.7	60.0	17 h 4 min 9 sec
22700	12.643998	26.233034	51.399998	-65.700005	60.0	17 h 6 min 22 sec
22800	15.616	17.920025	54.0	-37.600002	60.0	17 h 8 min 34 sec
22900	15.496499	20.66751	65.45	-45.300003	60.0	17 h 10 min 45 sec
23000	16.5055	21.946865	62.6	-35.350002	60.0	17 h 12 min 52 sec
23100	13.775998	21.623308	74.45	-32.4	60.0	17 h 15 min 7 sec
23200	19.541	19.785732	72.65	-27.85	60.0	17 h 17 min 21 sec
23300	19.074	25.667439	81.6	-49.050003	60.0	17 h 19 min 35 sec
23400	26.075499	23.504883	101.95	-19.500002	60.0	17 h 21 min 49 sec
23500	25.127003	22.58718	68.35	-28.9	60.0	17 h 24 min 3 sec
23600	12.771998	18.555458	57.149998	-34.55	60.0	17 h 26 min 17 sec
23700	10.674999	19.311968	60.75	-41.300003	60.0	17 h 28 min 26 sec
23800	13.8775	24.151917	74.049995	-50.950005	60.0	17 h 30 min 39 sec
23900	18.159	19.831099	63.75	-27.25	60.0	17 h 32 min 52 sec
24000	8.738999	26.01169	67.1	-79.8	60.0	17 h 35 min 6 sec
24100	9.554998	22.638657	52.899998	-93.350006	60.0	17 h 37 min 19 sec
24200	12.535998	31.573286	82.95	-87.200005	60.0	17 h 39 min 34 sec
24300	16.5795	24.82494	72.35	-59.300003	60.0	17 h 41 min 48 sec
24400	7.8004985	29.538708	64.4	-115.8	60.0	17 h 44 min 3 sec
24500	5.0544996	24.52783	61.7	-62.5	60.0	17 h 46 min 16 sec
24600	11.449999	22.345255	68.4	-47.4	60.0	17 h 48 min 30 sec
24700	-4.9795012	20.693478	46.899998	-43.95	60.0	17 h 50 min 43 sec
24800	-0.114000864	18.144588	59.5	-45.850002	60.0	17 h 52 min 58 sec
24900	6.193499	19.571142	48.55	-42.250004	60.0	17 h 55 min 13 sec
25000	14.519498	21.014072	60.399998	-59.000004	60.0	17 h 57 min 27 sec
25100	16.5805	18.87692	67.15	-32.200005	60.0	17 h 59 min 42 sec
25200	11.482999	18.695093	59.5	-39.5	60.0	18 h 1 min 55 sec
25300	6.298999	18.67477	54.7	-50.850002	60.0	18 h 4 min 7 sec
25400	18.779	16.531063	66.65	-21.550001	60.0	18 h 6 min 19 sec
25500	0.13399914	19.835548	40.95	-61.850002	60.0	18 h 8 min 33 sec
25600	7.7289996	16.9938	50.6	-34.600002	60.0	18 h 10 min 48 sec
25700	5.174499	22.3029	53.1	-70.75	60.0	18 h 13 min 4 sec
25800	0.99699926	33.68443	68.1	-115.950005	60.0	18 h 15 min 20 sec
25900	12.666499	23.272182	68.549995	-43.5	60.0	18 h 17 min 35 sec
26000	-1.9905008	24.974684	54.35	-74.0	60.0	18 h 19 min 51 sec
26100	4.197999	21.845825	55.399998	-85.50001	60.0	18 h 21 min 58 sec
26200	1.248499	19.25888	47.399998	-47.25	60.0	18 h 24 min 11 sec
26300	12.447	19.329514	74.5	-37.850002	60.0	18 h 26 min 27 sec
26400	3.0979996	21.930286	53.8	-45.650005	60.0	18 h 28 min 42 sec
26500	-3.1670012	26.5606	49.55	-97.450005	60.0	18 h 30 min 57 sec
26600	6.531999	19.498007	55.8	-47.650005	60.0	18 h 33 min 13 sec
26700	1.0454991	22.388296	55.1	-75.600006	60.0	18 h 35 min 29 sec
26800	-1.590501	20.255596	43.649998	-66.55	60.0	18 h 37 min 42 sec
26900	9.6	19.30332	64.799995	-40.7	60.0	18 h 39 min 53 sec
27000	16.64	21.6099	67.9	-52.350002	60.0	18 h 42 min 7 sec
27100	15.8975	19.004784	55.95	-34.350002	60.0	18 h 44 min 22 sec
27200	7.711999	23.727783	59.8	-100.950005	60.0	18 h 46 min 37 sec
27300	6.0654993	19.11368	42.649998	-63.450005	60.0	18 h 48 min 54 sec
27400	4.490499	18.177887	44.85	-36.250004	60.0	18 h 51 min 7 sec
27500	8.141999	21.729734	49.649998	-100.4	60.0	18 h 53 min 23 sec
27600	13.153999	20.750471	72.5	-34.7	60.0	18 h 55 min 37 sec
27700	2.8969996	18.766226	40.8	-42.15	60.0	18 h 57 min 50 sec
27800	13.470499	20.030357	75.85	-19.85	60.0	19 h 0 min 4 sec
27900	7.3325	19.037271	54.1	-33.000004	60.0	19 h 2 min 20 sec
28000	5.385999	21.179087	54.55	-48.950005	60.0	19 h 4 min 36 sec
28100	9.747	17.543673	51.649998	-43.600002	60.0	19 h 6 min 51 sec
28200	9.195999	25.24447	72.2	-80.55	60.0	19 h 9 min 7 sec
28300	-4.2365017	15.959272	38.949997	-55.600002	60.0	19 h 11 min 22 sec
28400	11.251001	17.144873	57.35	-28.950003	60.0	19 h 13 min 36 sec
28500	5.8579993	20.388237	64.15	-42.900005	60.0	19 h 15 min 48 sec
28600	-3.2730014	19.148485	32.149998	-55.600002	60.0	19 h 18 min 1 sec
28700	13.404498	23.058754	82.9	-32.2	60.0	19 h 20 min 17 sec
28800	-3.2255008	23.534935	63.899998	-66.05	60.0	19 h 22 min 31 sec
28900	-3.4495	19.508694	34.699997	-60.4	60.0	19 h 24 min 47 sec
29000	13.389499	21.26189	68.85	-38.4	60.0	19 h 27 min 2 sec
29100	10.011499	24.231976	81.1	-80.100006	60.0	19 h 29 min 17 sec
29200	6.3409986	20.930407	64.15	-46.100002	60.0	19 h 31 min 31 sec
29300	-5.6485004	20.792309	50.95	-62.100002	60.0	19 h 33 min 41 sec
29400	-5.112501	20.104631	32.55	-58.45	60.0	19 h 35 min 56 sec
29500	-0.2175005	20.575647	78.75	-53.45	60.0	19 h 38 min 11 sec
29600	-4.9255	21.47551	50.8	-54.100002	60.0	19 h 40 min 25 sec
29700	-10.743	20.387583	48.6	-67.950005	60.0	19 h 42 min 42 sec
29800	6.9674993	20.116547	71.2	-48.7	60.0	19 h 44 min 57 sec
29900	6.4379992	22.483376	59.85	-44.0	60.0	19 h 47 min 12 sec
30000	-10.444502	24.705248	53.95	-83.65	60.0	19 h 49 min 25 sec
30100	-0.5585012	20.75972	37.75	-61.15	60.0	19 h 51 min 35 sec
30200	12.540998	22.06837	67.45	-46.0	60.0	19 h 53 min 50 sec
30300	-0.3775008	23.669247	64.2	-58.850002	60.0	19 h 56 min 4 sec
30400	-6.2095003	25.910269	55.25	-59.050003	60.0	19 h 58 min 18 sec
30500	14.172999	17.689083	54.399998	-37.5	60.0	20 h 0 min 33 sec
30600	6.621499	21.588228	65.1	-41.550003	60.0	20 h 2 min 47 sec
30700	-2.760501	22.9994	52.2	-66.05	60.0	20 h 5 min 3 sec
30800	9.625999	20.326246	72.8	-40.25	60.0	20 h 7 min 15 sec
30900	-15.467002	20.846415	32.6	-76.450005	60.0	20 h 9 min 29 sec
31000	8.469998	18.193645	55.7	-39.850002	60.0	20 h 11 min 44 sec
31100	7.906999	27.42892	71.6	-119.50001	60.0	20 h 13 min 59 sec
31200	3.3744996	22.499525	59.85	-54.900005	60.0	20 h 16 min 13 sec
31300	0.16099909	19.645157	41.399998	-55.15	60.0	20 h 18 min 28 sec
31400	-5.502001	19.699938	41.649998	-58.2	60.0	20 h 20 min 43 sec
31500	-1.7525009	24.70493	59.699997	-56.0	60.0	20 h 22 min 59 sec
31600	5.6629987	20.874569	53.55	-72.00001	60.0	20 h 25 min 11 sec
31700	15.035	23.526182	70.45	-54.050003	60.0	20 h 27 min 25 sec
31800	4.8299994	25.029966	85.35	-75.9	60.0	20 h 29 min 41 sec
31900	2.8004987	23.792023	56.399998	-54.350002	60.0	20 h 31 min 53 sec
32000	-10.747501	19.481846	39.25	-45.9	60.0	20 h 34 min 6 sec
32100	4.0679994	18.61823	47.35	-39.850002	60.0	20 h 36 min 22 sec
