Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-145.00000216066837	100.0	-159.804	7.3598633	-138.5	-175.1	100.0	3 min 40 sec
100	-145.00000216066837	100.0	-160.04	7.183015	-142.2	-175.8	100.0	10 min 10 sec
150	-145.00000216066837	100.0	-158.103	7.574545	-142.65001	-175.1	100.0	15 min 33 sec
200	-171.46000398024916	100.0	-157.93301	7.2018723	-142.40001	-173.55	100.0	20 min 8 sec
250	-154.52000296451152	100.0	-154.937	8.169099	-138.0	-171.15001	100.0	24 min 28 sec
300	-155.59000297710298	100.0	-154.894	7.625921	-137.45	-174.1	100.0	30 min 15 sec
350	-154.1300031963736	100.0	-153.942	6.9095397	-128.5	-170.1	100.0	36 min 12 sec
400	-147.41000250615178	100.0	-151.52701	7.448887	-133.90001	-165.85	100.0	42 min 12 sec
450	-156.1150029577315	100.0	-151.64601	7.829627	-135.3	-168.45	100.0	47 min 19 sec
500	-148.79500285610555	100.0	-148.419	7.2131734	-129.8	-167.2	100.0	51 min 36 sec
550	-145.51000267080963	100.0	-148.085	8.58716	-124.0	-162.95	100.0	56 min 56 sec
600	-145.42000249028206	100.0	-145.626	10.690006	-112.75	-163.05	100.0	1 h 1 min 58 sec
650	-146.5600029371679	100.0	-142.92702	8.155614	-119.05	-157.35	100.0	1 h 6 min 36 sec
700	-137.99500288069248	100.0	-141.135	9.261216	-116.350006	-157.85	100.0	1 h 10 min 51 sec
750	-149.83500355929135	100.0	-138.37901	11.888252	-100.55	-161.6	100.0	1 h 16 min 2 sec
800	-187.57000515945256	100.0	-137.487	10.663503	-103.25	-154.5	100.0	1 h 21 min 38 sec
850	-148.50000295862554	100.0	-133.086	15.128692	-84.85	-155.40001	100.0	1 h 27 min 58 sec
900	-142.3900031287223	100.0	-135.34601	10.497675	-106.5	-156.8	100.0	1 h 33 min 49 sec
950	-161.23000401817262	100.0	-130.60901	14.376675	-90.0	-158.65001	100.0	1 h 39 min 15 sec
1000	-185.20000465288757	100.0	-129.025	19.275072	-49.15	-153.35	100.0	1 h 44 min 24 sec
1050	-152.64000422172248	100.0	-124.275	17.205252	-62.75	-159.45	100.0	1 h 49 min 57 sec
1100	-130.13000305481256	100.0	-123.104	19.092464	-59.95	-153.3	100.0	1 h 55 min 32 sec
1150	-146.94500423073768	100.0	-121.859	18.971476	-62.300003	-153.0	100.0	1 h 59 min 32 sec
1200	-157.0750039897859	100.0	-117.571014	18.318605	-69.5	-145.75	100.0	2 h 4 min 3 sec
1250	-170.56500516571106	100.0	-114.713	17.249397	-67.5	-155.1	100.0	2 h 9 min 58 sec
1300	-178.87000459544362	100.0	-114.373	14.6558485	-76.55	-138.65001	100.0	2 h 13 min 31 sec
1350	-128.17500297017395	100.0	-107.265	23.170778	-21.100002	-148.35	100.0	2 h 17 min 42 sec
1400	-146.57500348538161	100.0	-105.33301	26.045364	-36.100002	-154.8	100.0	2 h 22 min 29 sec
1450	-131.87000319361687	100.0	-108.01	19.21914	-71.9	-152.45	100.0	2 h 26 min 1 sec
1500	-128.06500280499458	100.0	-98.972015	27.394533	-28.350002	-142.75	100.0	2 h 31 min 43 sec
1550	-124.41000322513283	100.0	-93.65	29.070047	-13.950003	-142.65001	100.0	2 h 36 min 15 sec
1600	-182.6150060892105	100.0	-96.01901	27.049282	-26.750004	-154.35	100.0	2 h 39 min 55 sec
1650	-124.80500325895846	100.0	-102.34201	32.307774	-32.95	-186.95001	100.0	2 h 45 min 27 sec
1700	-133.62500362321734	100.0	-92.98501	27.362823	-14.250002	-143.5	100.0	2 h 49 min 15 sec
1750	-124.915003317222	100.0	-100.854004	29.254396	-25.150002	-171.55	100.0	2 h 54 min 24 sec
1800	-131.12500462420286	100.0	-91.395	35.375328	-1.1500025	-192.85	100.0	3 h 0 min 0 sec
1850	-125.82500347867608	100.0	-95.855995	29.047235	-43.850002	-179.90001	100.0	3 h 5 min 5 sec
1900	-138.16500377506017	100.0	-92.819	30.71406	-17.950003	-193.40001	100.0	3 h 10 min 24 sec
1950	-168.90500469841064	100.0	-87.347	31.98186	8.849997	-145.5	100.0	3 h 15 min 25 sec
2000	-146.70500326380133	100.0	-91.242004	35.14738	-10.050002	-186.5	100.0	3 h 19 min 51 sec
2050	-118.40000334791839	100.0	-86.522	31.262177	-0.700002	-158.1	100.0	3 h 24 min 59 sec
2100	-120.68000305853784	100.0	-99.924	25.297606	-43.850002	-155.75	100.0	3 h 31 min 0 sec
2150	-127.95500313565135	100.0	-95.719	19.139507	-56.250004	-140.2	100.0	3 h 36 min 19 sec
2200	-145.91500410102307	100.0	-97.175	34.157146	-24.550003	-197.5	100.0	3 h 41 min 35 sec
2250	-138.86000330522657	100.0	-100.79401	22.680616	-37.400005	-143.05	100.0	3 h 46 min 56 sec
2300	-153.20500430949033	100.0	-91.646	36.457466	1.799997	-152.6	100.0	3 h 51 min 13 sec
2350	-129.1850033339113	100.0	-107.61099	19.141617	-66.3	-137.45	100.0	3 h 56 min 50 sec
2400	-148.33000370524823	100.0	-103.83001	21.30656	-37.100002	-139.6	100.0	4 h 1 min 58 sec
2450	-146.99000284560026	100.0	-96.031006	26.113026	-25.950003	-132.15001	100.0	4 h 6 min 13 sec
2500	-106.62500358968973	100.0	-97.769005	24.134874	-50.750004	-152.05	100.0	4 h 10 min 34 sec
2550	-119.39500294923782	100.0	-112.33101	36.683933	-20.750004	-238.6	100.0	4 h 15 min 2 sec
2600	-118.72000249139964	100.0	-95.26501	27.860048	-31.000002	-145.05	100.0	4 h 19 min 31 sec
2650	-98.5050036828965	100.0	-93.58501	24.675577	-38.100002	-130.25	100.0	4 h 23 min 44 sec
2700	-123.77500342912973	100.0	-97.436005	17.748568	-63.7	-140.1	100.0	4 h 29 min 23 sec
2750	-143.10000356659293	100.0	-99.796005	34.22734	-53.000004	-245.6	100.0	4 h 35 min 4 sec
2800	-142.5050043065101	100.0	-94.264015	24.878172	-16.650003	-135.25	100.0	4 h 39 min 48 sec
2850	-165.00000639110803	100.0	-101.157005	27.05277	-51.350002	-195.20001	100.0	4 h 45 min 8 sec
2900	-119.19500385038555	100.0	-86.85201	27.426388	-26.900002	-157.85	100.0	4 h 50 min 47 sec
2950	-115.07000391446054	100.0	-91.232	24.92553	-26.350002	-142.5	100.0	4 h 54 min 7 sec
3000	-92.27500343061983	100.0	-87.525	33.89635	-6.5500026	-169.95001	100.0	4 h 59 min 53 sec
3050	-93.13000291101635	100.0	-91.192	25.004364	-36.15	-161.15001	100.0	5 h 2 min 55 sec
3100	-99.65000348687173	100.0	-96.063995	24.379684	-36.100002	-144.55	100.0	5 h 7 min 26 sec
3150	-109.17000294476748	100.0	-97.37399	23.381708	-33.7	-143.75	100.0	5 h 10 min 30 sec
3200	-175.29000658392906	100.0	-110.06801	27.184395	-52.7	-201.00002	100.0	5 h 13 min 20 sec
3250	-100.92000350132585	100.0	-89.494	30.048155	-11.450003	-183.20001	100.0	5 h 16 min 14 sec
3300	-86.91500261686743	100.0	-85.86501	25.322687	-12.9000025	-132.8	100.0	5 h 21 min 35 sec
3350	-86.22000262774527	100.0	-85.883995	24.74672	-24.300003	-144.70001	100.0	5 h 25 min 47 sec
3400	-104.01000345051288	100.0	-83.190994	27.430544	-17.400003	-138.35	100.0	5 h 31 min 17 sec
3450	-113.20000319927931	100.0	-87.543	24.682072	-21.900002	-144.65001	100.0	5 h 36 min 22 sec
3500	-124.52500342354179	100.0	-102.452995	33.963932	-4.1000037	-191.65001	100.0	5 h 39 min 49 sec
3550	-112.86500273607672	100.0	-86.98301	23.006882	-33.500004	-128.45	100.0	5 h 44 min 32 sec
3600	-92.56500311605632	100.0	-85.425	22.453398	-34.350002	-128.6	100.0	5 h 49 min 44 sec
3650	-111.85500373393297	100.0	-89.71201	25.570562	-32.200005	-151.05	100.0	5 h 54 min 23 sec
3700	-135.22500404901803	100.0	-84.11301	32.82857	8.149997	-173.20001	100.0	5 h 58 min 35 sec
3750	-105.93500339649617	100.0	-96.59501	30.129738	-25.600002	-166.6	100.0	6 h 1 min 49 sec
3800	-129.15000387504696	100.0	-82.989006	27.00954	-12.1500025	-174.25	100.0	6 h 5 min 56 sec
3850	-146.0900043822825	100.0	-91.144005	29.791584	-35.600002	-189.85	100.0	6 h 10 min 24 sec
3900	-88.05500376410782	100.0	-107.33501	34.21841	-39.000004	-186.90001	100.0	6 h 16 min 14 sec
3950	-139.78500456437467	100.0	-91.15501	22.092676	-45.0	-137.75	100.0	6 h 20 min 14 sec
4000	-99.38000299595296	100.0	-89.63801	21.110537	-49.600002	-139.8	100.0	6 h 25 min 16 sec
4050	-79.10000241287052	100.0	-88.378	27.10458	-18.500002	-137.85	100.0	6 h 29 min 11 sec
4100	-112.310004260391	100.0	-83.88	26.223787	-2.3500044	-124.3	100.0	6 h 34 min 29 sec
4150	-130.9150048725307	100.0	-88.85101	28.963444	0.94999695	-151.45	100.0	6 h 38 min 32 sec
4200	-123.0000040281564	100.0	-89.42001	26.94224	-23.400002	-151.0	100.0	6 h 43 min 57 sec
4250	-129.195002854988	100.0	-87.98402	26.676022	-30.200003	-145.90001	100.0	6 h 48 min 33 sec
4300	-122.93500381857157	100.0	-84.55601	34.27192	4.9999976	-146.05	100.0	6 h 51 min 45 sec
4350	-91.0450036779046	100.0	-98.52	43.808296	1.1499978	-260.7	100.0	6 h 55 min 53 sec
4400	-117.47000334523618	100.0	-85.05601	25.661057	-30.450003	-130.15001	100.0	7 h 0 min 59 sec
4450	-144.84500464871525	100.0	-76.947	30.216951	28.199997	-132.25	100.0	7 h 4 min 41 sec
4500	-122.31000335887074	100.0	-86.1	26.976383	-5.8500023	-163.7	100.0	7 h 9 min 24 sec
4550	-108.59000299684703	100.0	-83.13501	23.984785	-22.950005	-129.0	100.0	7 h 14 min 34 sec
4600	-106.92000309340656	100.0	-89.117004	24.835106	-36.100002	-171.05	100.0	7 h 18 min 1 sec
