Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-63.712997	3.64886	-54.850002	-71.700005	80.0	5 min 12 sec
100	-74.15000226795674	80.0	-55.584007	21.333973	-14.600001	-153.95001	80.0	11 min 56 sec
150	-67.3500024203211	80.0	-29.101002	25.625443	36.6	-79.350006	80.0	18 min 58 sec
200	40.56499878913164	80.0	4.422998	35.301857	74.35	-50.600002	80.0	25 min 57 sec
250	25.46499865613878	80.0	29.594997	34.848507	91.85	-36.9	79.58	33 min 8 sec
300	74.53999854698777	68.2	43.256996	28.286598	94.549995	-15.500001	78.44	40 min 10 sec
350	35.874998142570256	70.1	51.587997	40.78729	112.65	-49.850002	72.38	46 min 47 sec
400	85.88999909348786	62.5	64.40401	34.434177	120.85	-45.95	68.42	53 min 21 sec
450	95.90499898940325	45.4	67.1	31.607534	120.6	-18.900002	69.7	59 min 10 sec
500	64.02999845258891	70.4	65.105995	28.661217	122.5	-12.55	71.52	1 h 5 min
550	76.60999892018735	74.4	66.156	25.970259	120.6	12.849998	72.94	1 h 11 min
600	64.97499878518283	73.8	68.313995	22.080395	119.35	1.5499989	74.4	1 h 18 min
650	72.80499888584018	71.9	64.712006	29.459444	124.3	-5.350001	70.44	1 h 24 min
700	61.35999869182706	80.0	53.692997	31.649446	119.65	-25.6	76.16	1 h 31 min
750	70.379998652637	76.4	59.949005	27.991833	123.35	11.899999	73.34	1 h 37 min
800	64.2449985075742	74.0	59.204	29.53887	119.3	-7.600001	73.1	1 h 44 min
850	107.20999947227537	36.6	65.99	28.772743	126.45	-34.4	71.8	1 h 49 min
900	66.56999880336225	63.5	72.381996	28.211237	125.0	-2.6000013	68.46	1 h 55 min
950	63.894998443871735	80.0	71.11	29.71296	121.75	-13.750001	67.76	2 h 2 min
1000	91.0249990273267	58.0	76.801	26.424078	123.65	30.399998	65.86	2 h 8 min
1050	93.80999901667238	52.1	84.02599	35.72107	128.9	-20.6	56.66	2 h 13 min
1100	73.40499875284732	68.6	84.033	36.82075	129.05	-4.600001	56.24	2 h 19 min
1150	105.47999917156994	37.8	89.215	38.078037	126.7	-21.750002	52.4	2 h 24 min
1200	102.29999927468597	45.9	94.59099	37.27825	128.05	-34.3	46.82	2 h 29 min
1250	121.67499958537519	25.5	91.13601	38.28801	127.05	-22.900002	50.12	2 h 34 min
1300	107.75499931760132	41.1	97.424	35.538605	128.7	-10.700001	46.5	2 h 38 min
1350	93.68499905318022	53.9	98.30999	31.9168	126.6	0.5999992	46.16	2 h 43 min
1400	111.89999940693379	37.5	101.97699	29.652248	129.5	1.2499988	45.02	2 h 48 min
1450	123.64999963529408	23.6	97.82	39.30907	130.45	-58.800003	46.12	2 h 52 min
1500	121.32999958135187	25.2	99.128	30.244026	130.35	-5.200001	48.36	2 h 57 min
1550	114.42999947704375	32.0	107.428	26.221983	131.25	20.449999	41.76	3 h 1 min
1600	125.27499965578318	21.3	94.45599	38.975105	129.3	-19.5	48.38	3 h 6 min
1650	127.9399997472763	19.6	99.559006	38.315033	130.1	-53.55	43.52	3 h 10 min
1700	126.91499971337616	20.3	110.32499	29.492487	130.95	14.799999	35.82	3 h 14 min
1750	125.65999969542027	22.0	111.43999	30.587473	130.8	-47.0	34.12	3 h 18 min
1800	127.44499974101782	20.3	107.516	29.16481	131.0	20.649998	39.22	3 h 22 min
1850	125.4349996753037	21.7	107.39199	33.062263	130.35	-32.45	37.86	3 h 26 min
1900	115.90999958850443	37.1	113.902	26.24818	130.75	33.1	32.0	3 h 30 min
1950	128.47499974444509	18.5	115.340996	23.810986	132.05	46.45	31.86	3 h 33 min
2000	127.73499970585108	18.5	105.18001	38.10488	130.75	-42.5	37.44	3 h 37 min
2050	127.87999973855912	19.4	109.451996	30.906214	130.95	-14.400001	36.54	3 h 40 min
2100	119.22999963462352	30.4	115.83399	24.36025	130.25	40.05	31.46	3 h 44 min
2150	114.12999953515828	37.0	107.09599	37.441315	131.8	-20.150002	36.02	3 h 48 min
2200	130.24499980323017	17.3	109.96098	33.09713	131.9	3.3499978	34.22	3 h 52 min
