Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TrainIter	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
13	-253.69687	7.6635613	-239.7	-271.35	100.0	197.0	0.0	1.44355e-08	0.5701952	-0.003967718	-0.009956069	2.9584484	0.009349849	0.046125002	49.0	453.31913232803345
14	-253.15	6.313502	-239.95	-264.9	100.0	213.0	0.0	1.9557774e-08	0.562178	-0.003313154	-0.0063379407	2.874786	0.011610314	0.0346625	49.0	489.81662583351135
15	-254.77335	6.4557195	-246.5	-266.6	100.0	228.0	0.0	3.7252903e-09	0.58741903	-0.00373466	-0.016795546	2.8713217	0.011148483	0.063149996	49.0	525.8780238628387
16	-251.59688	5.5865455	-239.15001	-260.15	100.0	244.0	0.0	2.561137e-09	0.55467296	-0.0034107065	-0.009518057	2.8202229	0.011556901	0.0526	49.0	561.675018787384
17	-250.36563	6.1244087	-237.2	-260.2	100.0	260.0	0.0	-1.4086254e-08	0.5684822	-0.0035400782	-0.009218708	2.748382	0.011618616	0.0956875	49.0	598.2114291191101
18	-252.8469	7.4223394	-237.75	-264.45	100.0	276.0	0.0	-4.656613e-09	0.55976796	-0.0032546544	-0.007960603	2.66503	0.010640401	0.047925003	49.0	633.637601852417
19	-250.4094	6.5856204	-232.40001	-260.45	100.0	292.0	0.0	5.122274e-09	0.5597521	-0.003833381	-0.011287361	2.6063883	0.011062859	0.0402	49.0	670.8465044498444
20	-253.85938	7.058403	-239.7	-262.7	100.0	308.0	0.0	-3.0267984e-09	0.54484546	-0.00298051	-0.009777404	2.6449013	0.010016533	0.035037503	49.0	707.8460149765015
21	-251.79063	5.2503047	-242.1	-260.15	100.0	324.0	0.0	-9.429641e-09	0.5296509	-0.003146236	-0.009169191	2.5977974	0.008330471	0.0379875	49.0	738.5054895877838
22	-253.94063	4.1532445	-248.15001	-262.15	100.0	340.0	0.0	4.656613e-09	0.60161823	-0.0035572308	-0.017993528	2.5241673	0.0100850705	0.053975	49.0	770.0132913589478
23	-252.94687	5.2722325	-240.95	-260.9	100.0	356.0	0.0	-8.1490725e-09	0.53476644	-0.0036219181	-0.008753389	2.513863	0.007775133	0.0386125	49.0	806.9825994968414
24	-257.53928	7.625127	-246.45	-271.4	100.0	370.0	0.0	-1.3038516e-08	0.66324466	-0.003325711	-0.03865131	2.4983668	0.011120304	0.0507875	49.0	844.3759529590607
25	-256.34586	5.1167417	-248.35	-270.35	100.0	382.0	0.0	-7.450581e-09	0.6830262	-0.0034452435	-0.009596288	2.4287515	0.010219926	0.0353375	49.0	881.4914057254791
26	-260.30002	4.6006646	-253.3	-264.6	100.0	391.0	0.0	7.450581e-09	0.77199316	-0.0032223333	-0.056080423	2.3502307	0.00914347	0.0297	49.0	916.6473512649536
27	-258.5792	4.9686713	-251.90001	-266.35	100.0	403.0	0.0	-9.313226e-09	0.7539555	-0.0029750299	-0.010502376	2.3131976	0.008280132	0.0289125	49.0	951.1414632797241
28	-262.81818	6.6197157	-253.75	-274.30002	100.0	414.0	0.0	1.1175871e-08	0.7020234	-0.0029127528	-0.017680995	2.1727376	0.007901161	0.0261125	49.0	988.7601590156555
29	-262.625	7.2949367	-247.1	-276.15	100.0	424.0	0.0	-9.313226e-10	0.7397825	-0.0028995806	-0.008143887	2.0986817	0.00763799	0.0300625	49.0	1025.8773047924042
30	-263.5	7.4058256	-248.90001	-272.55002	100.0	432.0	0.0	3.783498e-10	0.7425339	-0.0029711158	-0.017114885	2.0543628	0.0066783694	0.02755	49.0	1063.8700394630432
31	-263.6875	5.9429398	-251.3	-271.65	100.0	440.0	0.0	-8.614734e-09	0.74684715	-0.002893915	-0.00981459	1.9819617	0.006543684	0.0271375	49.0	1097.3828394412994
32	-265.28333	6.3363633	-251.55	-272.80002	100.0	449.0	0.0	-1.5250407e-08	0.7596026	-0.0032687793	-0.01003588	1.904169	0.00652124	0.0287625	49.0	1134.8760375976562
33	-267.9625	3.7894368	-260.6	-275.25	100.0	457.0	0.0	1.8626451e-09	0.6998482	-0.0026005835	-0.019963607	1.8123877	0.005359783	0.017975	49.0	1172.488035440445
34	-265.6	4.350939	-260.15	-272.2	100.0	465.0	0.0	-8.614734e-09	0.67922664	-0.0029314212	-0.011323862	1.743747	0.0061503765	0.024612501	49.0	1205.7545425891876
35	-267.55	5.044866	-261.35	-275.95	100.0	473.0	0.0	-2.910383e-09	0.654513	-0.0022267986	-0.006897852	1.6211854	0.004875185	0.0174625	49.0	1237.5595054626465
36	-271.225	4.826621	-264.5	-279.6	100.0	481.0	0.0	-8.381903e-09	0.5902929	-0.0022651334	-0.014521167	1.5935125	0.004850076	0.0389625	49.0	1269.484430551529
37	-270.76877	3.8132014	-266.05002	-277.65	100.0	489.0	0.0	-6.170012e-09	0.5602646	-0.0023813806	-0.005905442	1.5630617	0.0047283988	0.0252125	49.0	1302.2603149414062
38	-271.91876	3.3090696	-267.2	-277.9	100.0	497.0	0.0	-2.3283064e-09	0.5509573	-0.0029242365	-0.01393253	1.5520409	0.0056022806	0.0330375	49.0	1334.2422239780426
39	-273.7875	4.6115136	-263.45	-278.9	100.0	505.0	0.0	-1.44355e-08	0.5359377	-0.002751724	-0.027824912	1.453564	0.00488107	0.039725	49.0	1366.515864610672
40	-274.225	3.0512328	-268.0	-277.95	100.0	513.0	0.0	2.0954758e-09	0.5713203	-0.0025234427	-0.017915644	1.3733308	0.004554202	0.0300125	49.0	1399.1025969982147
41	-274.02502	2.9422584	-268.6	-278.95	100.0	521.0	0.0	-7.450581e-09	0.5581974	-0.0026342708	-0.014172278	1.3619545	0.0040825256	0.0315875	49.0	1431.5523853302002
42	-274.775	3.9899797	-269.80002	-281.65	100.0	529.0	0.0	2.7939677e-09	0.57351005	-0.0022269553	-0.015271094	1.2940001	0.003644441	0.0247125	49.0	1463.9102272987366
43	-271.3625	3.5857139	-268.05002	-278.0	100.0	537.0	0.0	2.4447218e-09	0.59184074	-0.0024064519	-0.0134219155	1.2287904	0.0033561653	0.0273625	49.0	1496.3113191127777
44	-275.58752	2.6542182	-268.65	-277.05002	100.0	545.0	0.0	-7.450581e-09	0.5958101	-0.00198364	-0.027010672	1.1574895	0.0023836887	0.027675	49.0	1529.2352206707
45	-275.9125	2.5729065	-270.85	-279.05002	100.0	553.0	0.0	-7.916242e-09	0.53159976	-0.0020562964	-0.012075707	1.1322771	0.0033117179	0.017625	49.0	1561.5431957244873
46	-275.5	3.0430214	-270.1	-278.75	100.0	561.0	0.0	-3.259629e-09	0.54578865	-0.0020414614	-0.007874928	1.1760912	0.0023895886	0.01705	49.0	1594.0314054489136
47	-277.78125	0.9937058	-275.30002	-278.75	100.0	569.0	0.0	-1.3387762e-08	0.53967047	-0.0019413717	-0.013892524	1.1552036	0.0032563556	0.023075	49.0	1626.7536582946777
48	-276.78125	1.5064342	-274.7	-280.2	100.0	577.0	0.0	8.381903e-09	0.59447277	-0.0020805714	-0.01713958	1.1962962	0.0031689312	0.0216625	49.0	1659.2276105880737
49	-275.5625	2.9518802	-270.9	-279.5	100.0	585.0	0.0	5.122274e-09	0.5732822	-0.0021106657	-0.02295896	1.2109066	0.0032676593	0.0232	49.0	1691.6031665802002
50	-276.24374	1.9063144	-273.85	-280.2	100.0	593.0	0.0	-4.656613e-09	0.5419282	-0.0020080202	-0.008716229	1.2690356	0.0033758264	0.024774998	49.0	1724.6998543739319
51	-276.6	2.8959012	-270.95	-280.2	100.0	601.0	0.0	9.662472e-09	0.51993644	-0.0021736263	-0.011143915	1.2662525	0.0038811648	0.0266875	49.0	1760.8042380809784
52	-277.58124	1.5225223	-275.45	-280.4	100.0	609.0	0.0	-2.7939677e-09	0.5351374	-0.002488325	-0.008024007	1.226934	0.0038656292	0.022625	49.0	1796.2930443286896
53	-277.47498	2.4146686	-272.85	-280.1	100.0	617.0	0.0	6.0535967e-09	0.52250993	-0.0022130078	-0.02189061	1.2673154	0.0043080277	0.023075001	49.0	1831.1873259544373
54	-277.55	1.8301257	-273.95	-280.0	100.0	625.0	0.0	4.1909516e-09	0.53036493	-0.002068114	-0.019663267	1.3178374	0.003557091	0.020624999	49.0	1869.40611743927
55	-279.025	1.018575	-277.5	-280.65	100.0	633.0	0.0	3.0267984e-09	0.5015688	-0.0023251001	-0.021466698	1.3157443	0.0036693146	0.020325	49.0	1905.9696707725525
56	-279.55	1.1255548	-277.35	-280.7	100.0	641.0	0.0	-2.4447218e-09	0.4927748	-0.001802002	-0.014841065	1.3565524	0.0029491896	0.022374999	49.0	1938.1363666057587
57	-278.9125	1.2931882	-275.95	-280.1	100.0	649.0	0.0	-2.561137e-09	0.47906134	-0.0023049964	-0.008458424	1.3282943	0.0034086397	0.027825	49.0	1971.1715791225433
58	-277.61877	2.1599972	-274.15	-280.1	100.0	657.0	0.0	5.122274e-09	0.5108131	-0.0023091743	-0.018637735	1.2983615	0.0038728574	0.024275001	49.0	2005.6364097595215
59	-278.8625	1.5822731	-276.2	-280.4	100.0	665.0	0.0	2.7939677e-09	0.4822853	-0.0022641504	-0.011473812	1.2766876	0.0033613387	0.0186875	49.0	2038.3435230255127
60	-278.125	2.3599522	-272.85	-280.45	100.0	673.0	0.0	-4.656613e-09	0.52879286	-0.0019136213	-0.019919392	1.2281582	0.0029445686	0.020237502	49.0	2070.317037343979
61	-278.675	1.4137691	-275.7	-280.1	100.0	681.0	0.0	-8.8475645e-09	0.5094708	-0.0022811359	-0.018252943	1.2222593	0.0035623154	0.0222125	49.0	2102.5644001960754
62	-278.85	1.9803708	-274.5	-280.9	100.0	689.0	0.0	4.773028e-09	0.48738313	-0.002097696	-0.016811665	1.2058616	0.0029100236	0.015525	49.0	2135.1284046173096
63	-279.28125	1.4148654	-276.5	-280.55002	100.0	697.0	0.0	5.646143e-09	0.4952692	-0.002003416	-0.017921705	1.1748464	0.0027874468	0.021374999	49.0	2167.003680706024
64	-278.79376	2.6799493	-271.95	-280.6	100.0	705.0	0.0	4.1909516e-09	0.4664446	-0.0022441423	-0.013673693	1.1590092	0.0034583048	0.0177125	49.0	2206.7618079185486
65	-278.71875	1.5982262	-275.85	-280.1	100.0	713.0	0.0	7.916242e-09	0.5036176	-0.0020722817	-0.019448724	1.1367912	0.0031125755	0.0234625	49.0	2240.3400304317474
66	-278.95624	1.9945929	-274.0	-280.1	100.0	721.0	0.0	6.2864274e-09	0.4923448	-0.0021192154	-0.014271952	1.201905	0.0035075133	0.019900002	49.0	2276.2495164871216
67	-278.95	1.4407004	-276.2	-280.0	100.0	729.0	0.0	1.3969839e-09	0.4988854	-0.0022621336	-0.020622827	1.1895518	0.0026331225	0.018312499	49.0	2308.2682025432587
68	-278.7	2.267572	-273.25	-280.30002	100.0	737.0	0.0	-5.5879354e-09	0.46486425	-0.0020122628	-0.013018724	1.1857404	0.0031287002	0.013237501	49.0	2341.2307047843933
69	-279.3625	1.801344	-274.6	-280.2	100.0	745.0	0.0	-9.313226e-09	0.49648136	-0.0021822066	-0.04067953	1.1425587	0.0026981274	0.017625	49.0	2373.7143144607544
70	-279.33752	0.9908147	-277.25	-280.1	100.0	753.0	0.0	-2.7939677e-09	0.44476944	-0.0020944113	-0.027827375	1.1530466	0.0032224031	0.0203625	49.0	2406.4006967544556
71	-278.89374	1.3716863	-276.6	-280.2	100.0	761.0	0.0	-4.656613e-09	0.4629342	-0.0020127231	-0.011509892	1.1070235	0.0025585382	0.015037499	49.0	2439.134169101715
72	-279.3875	1.2136629	-276.4	-280.05002	100.0	769.0	0.0	8.381903e-09	0.42978126	-0.0021662537	-0.011268124	1.1232109	0.0032216825	0.028575	49.0	2471.7356684207916
73	-279.11877	1.3654009	-276.05002	-280.0	100.0	777.0	0.0	9.313226e-10	0.46819085	-0.0022515557	-0.023515321	1.1485994	0.0027555285	0.0212375	49.0	2504.1458835601807
74	-278.5875	2.0002708	-275.0	-280.2	100.0	785.0	0.0	7.450581e-09	0.46047473	-0.0022077267	-0.011741485	1.1560147	0.0036201885	0.0279125	49.0	2536.604990720749
75	-279.1125	1.1975855	-277.2	-280.1	100.0	793.0	0.0	2.2118911e-09	0.41882014	-0.0024788175	-0.009430803	1.1884023	0.0032209207	0.030762501	49.0	2569.5702118873596
76	-279.625	1.0304756	-276.9	-280.1	100.0	801.0	0.0	6.519258e-09	0.41105622	-0.0022615972	-0.009409167	1.183939	0.0037898696	0.018962499	49.0	2605.129676580429
77	-279.71252	0.92118496	-277.30002	-280.4	100.0	809.0	0.0	-4.656613e-09	0.4264269	-0.0018873073	-0.009051457	1.159493	0.003241893	0.020875001	49.0	2637.5181534290314
78	-280.0	0.0	-280.0	-280.0	100.0	817.0	0.0	3.958121e-09	0.40513006	-0.0020053019	-0.019252762	1.1370258	0.0019895863	0.0155625	49.0	2670.8616859912872
79	-279.2375	1.3441372	-276.45	-280.0	100.0	825.0	0.0	-3.0267984e-09	0.46291995	-0.0020255512	-0.0133292675	1.1256196	0.003548141	0.0248875	49.0	2703.6107902526855
80	-280.0	0.0	-280.0	-280.0	100.0	833.0	0.0	3.958121e-09	0.4163847	-0.0023367456	-0.017164193	1.1026917	0.0027470451	0.0166375	49.0	2741.108847618103
81	-280.08124	0.18017523	-280.0	-280.55002	100.0	841.0	0.0	-4.656613e-09	0.38512513	-0.00215584	-0.010490466	1.1505725	0.002592019	0.017562501	49.0	2778.5902132987976
82	-279.56876	1.1409742	-276.55002	-280.0	100.0	849.0	0.0	9.313226e-10	0.3756819	-0.0025697793	-0.012916002	1.1467924	0.0032666957	0.029450001	49.0	2810.685352087021
83	-279.79376	0.5456842	-278.35	-280.0	100.0	857.0	0.0	7.916242e-09	0.3504064	-0.002403788	-0.007003054	1.1648984	0.0028458098	0.0209625	49.0	2842.102293252945
84	-280.0	0.0	-280.0	-280.0	100.0	865.0	0.0	-9.313226e-09	0.3230081	-0.0019583674	-0.023062628	1.1884433	0.0025979446	0.0154125	49.0	2875.1542689800262
85	-279.56876	1.1599948	-276.5	-280.05002	100.0	873.0	0.0	-4.656613e-10	0.3112473	-0.0021912092	-0.009597279	1.1867265	0.0047710165	0.017812502	49.0	2912.5973975658417
86	-279.825	0.46300447	-278.6	-280.0	100.0	881.0	0.0	-1.3969839e-09	0.3299783	-0.002331277	-0.01064967	1.1325485	0.0033466204	0.0280125	49.0	2945.138597726822
87	-280.0125	0.033073913	-280.0	-280.1	100.0	889.0	0.0	2.7939677e-09	0.29754364	-0.0020904886	-0.008460894	1.100069	0.00237108	0.016150001	49.0	2976.7091801166534
88	-280.0125	0.033073913	-280.0	-280.1	100.0	897.0	0.0	-1.8626451e-09	0.29885048	-0.0023288885	-0.010746114	1.1160142	0.0026983458	0.01825	49.0	3008.3870842456818
89	-279.58124	1.0891296	-276.7	-280.0	100.0	905.0	0.0	-7.450581e-09	0.32616854	-0.0021127758	-0.01427782	1.1256567	0.0030477638	0.016925	49.0	3040.559576511383
90	-279.7625	0.6283639	-278.1	-280.0	100.0	913.0	0.0	-1.1175871e-08	0.3218145	-0.0027514303	-0.012012009	1.1668279	0.0040999306	0.029824998	49.0	3073.308130264282
91	-280.0125	0.033073913	-280.0	-280.1	100.0	921.0	0.0	2.6775524e-09	0.31373054	-0.0017404715	-0.011963759	1.1144927	0.0023244747	0.0194375	49.0	3108.7912554740906
92	-280.0	0.0	-280.0	-280.0	100.0	929.0	0.0	3.7252903e-09	0.2848553	-0.002130106	-0.00703373	1.1194122	0.003012767	0.0146625005	49.0	3140.90091919899
93	-279.825	0.46300447	-278.6	-280.0	100.0	937.0	0.0	-4.1909516e-09	0.33774212	-0.0023412872	-0.017866356	1.1132244	0.0026350012	0.0198	49.0	3173.4338681697845
94	-280.0125	0.033073913	-280.0	-280.1	100.0	945.0	0.0	-2.0954758e-09	0.29248482	-0.0023619358	-0.008168485	1.1450808	0.0043491526	0.0209625	49.0	3205.8429119586945
95	-279.66876	0.8764031	-277.35	-280.0	100.0	953.0	0.0	0.0	0.2899661	-0.002239231	-0.009702036	1.0681359	0.0030706858	0.0242375	49.0	3238.2350602149963
96	-280.0	0.0	-280.0	-280.0	100.0	961.0	0.0	-6.4028427e-09	0.25657207	-0.0023894836	-0.009024415	1.0810984	0.0027898485	0.013800001	49.0	3270.609915494919
97	-280.0125	0.033073913	-280.0	-280.1	100.0	969.0	0.0	1.1175871e-08	0.29587913	-0.0023387005	-0.0071365573	1.1164684	0.0031543854	0.0243125	49.0	3303.077705860138
98	-280.0	0.0	-280.0	-280.0	100.0	977.0	0.0	7.916242e-09	0.3228932	-0.0021484308	-0.006361004	1.1245282	0.0036529363	0.02675	49.0	3335.574788570404
99	-280.0	0.0	-280.0	-280.0	100.0	985.0	0.0	4.773028e-09	0.300004	-0.0019158375	-0.01591536	1.1341625	0.002310364	0.0139125	49.0	3368.136469602585
100	-279.81876	0.47953635	-278.55002	-280.0	100.0	993.0	0.0	8.381903e-09	0.30015197	-0.0021319403	-0.0078167245	1.1661323	0.0031337813	0.018637499	49.0	3401.1431024074554
101	-280.0125	0.033073913	-280.0	-280.1	100.0	1001.0	0.0	-3.7252903e-09	0.28091574	-0.0024793202	-0.012618193	1.2001635	0.003751836	0.019025	49.0	3437.147403240204
102	-280.0125	0.033073913	-280.0	-280.1	100.0	1009.0	0.0	-7.683411e-09	0.25846022	-0.0026152763	-0.008141482	1.1631681	0.0038262457	0.020399999	49.0	3469.6998767852783
103	-280.0	0.0	-280.0	-280.0	100.0	1017.0	0.0	2.7939677e-09	0.24203855	-0.002316357	-0.009229347	1.2370944	0.0041382047	0.0207375	49.0	3501.7581651210785
104	-279.81876	0.47953635	-278.55002	-280.0	100.0	1025.0	0.0	-2.3283064e-09	0.2954898	-0.0023815187	-0.00965279	1.181176	0.0034625535	0.0210125	49.0	3533.8400988578796
105	-279.64374	0.9425509	-277.15	-280.0	100.0	1033.0	0.0	6.2864274e-09	0.2628882	-0.0020426537	-0.008717982	1.1839808	0.0030828016	0.01675	49.0	3567.4381630420685
106	-279.71875	0.74411756	-277.75	-280.0	100.0	1041.0	0.0	9.313226e-09	0.23932558	-0.002232045	-0.01032209	1.1992023	0.0036144974	0.021225	49.0	3599.8673977851868
107	-280.0	0.0	-280.0	-280.0	100.0	1049.0	0.0	-8.1490725e-09	0.23688608	-0.002299103	-0.007887041	1.2088119	0.0029796364	0.016150001	49.0	3632.805768966675
108	-279.8125	0.53487974	-278.4	-280.1	100.0	1057.0	0.0	4.1909516e-09	0.25055987	-0.0026773475	-0.005247686	1.2415535	0.005053798	0.0284625	49.0	3666.459840774536
109	-280.0	0.0	-280.0	-280.0	100.0	1065.0	0.0	8.760253e-09	0.24983461	-0.0024762983	-0.011771325	1.2183464	0.0030374627	0.022575	49.0	3698.9627363681793
110	-279.925	0.19843335	-279.4	-280.0	100.0	1073.0	0.0	3.259629e-09	0.22993857	-0.0026675821	-0.0040801223	1.2368828	0.003909924	0.0192125	49.0	3731.518572330475
111	-280.0125	0.033073913	-280.0	-280.1	100.0	1081.0	0.0	8.381903e-09	0.23348811	-0.002566701	-0.015225278	1.2614813	0.0035458128	0.02755	49.0	3763.921845436096
112	-279.16876	1.2167933	-277.0	-280.0	100.0	1089.0	0.0	2.7939677e-09	0.28076375	-0.0023080446	-0.010487942	1.2830601	0.0031582704	0.0205375	49.0	3795.8971178531647
113	-279.8125	0.49607837	-278.5	-280.0	100.0	1097.0	0.0	1.3969839e-09	0.26108173	-0.0024896637	-0.01360517	1.3090469	0.0040589487	0.02485	49.0	3829.0351753234863
114	-279.7375	0.6945117	-277.9	-280.0	100.0	1105.0	0.0	3.7252903e-09	0.2768944	-0.0022048913	-0.005393861	1.3026395	0.0033020996	0.0157125	49.0	3861.267080307007
115	-279.6125	1.0252306	-276.9	-280.0	100.0	1113.0	0.0	-4.656613e-10	0.3085215	-0.0021038237	-0.018283686	1.3008615	0.0031119096	0.0145	49.0	3893.413336753845
116	-280.0	0.0	-280.0	-280.0	100.0	1121.0	0.0	-6.9849193e-10	0.27807203	-0.0028065783	-0.009609677	1.3084679	0.0040307003	0.0224875	49.0	3925.593419075012
117	-279.8	0.75869983	-277.85	-280.55002	100.0	1129.0	0.0	-9.313226e-10	0.2651199	-0.0019430355	-0.009744713	1.3271387	0.0044676485	0.0198	49.0	3957.6278908252716
118	-279.81873	0.51836973	-278.45	-280.1	100.0	1137.0	0.0	-7.916242e-09	0.28931046	-0.001970923	-0.008835465	1.3260113	0.0039328407	0.025975	49.0	3989.892328977585
119	-279.60626	1.0417626	-276.85	-280.0	100.0	1145.0	0.0	-1.21071935e-08	0.28575248	-0.0024144542	-0.0077956077	1.309046	0.0039467346	0.021125	49.0	4021.879725456238
120	-279.2125	1.1185231	-277.0	-280.1	100.0	1153.0	0.0	-3.7252903e-09	0.3154576	-0.002158207	-0.009296667	1.3519533	0.00414813	0.015337501	49.0	4054.197066307068
121	-279.9125	0.23149718	-279.30002	-280.0	100.0	1161.0	0.0	1.1641532e-08	0.30751014	-0.0023047314	-0.009987591	1.3775926	0.0038351887	0.0217875	49.0	4086.1797132492065
122	-280.0125	0.033073913	-280.0	-280.1	100.0	1169.0	0.0	-1.071021e-08	0.29210418	-0.0020299628	-0.0070205666	1.3805698	0.0041110665	0.01635	49.0	4118.2003490924835
123	-280.0	0.0	-280.0	-280.0	100.0	1177.0	0.0	7.916242e-09	0.30413878	-0.0023374315	-0.007143814	1.370329	0.0035314574	0.0183	49.0	4150.32394528389
124	-280.0	0.0	-280.0	-280.0	100.0	1185.0	0.0	7.21775e-09	0.3109359	-0.0019739943	-0.007876895	1.3642285	0.003263915	0.0151625	49.0	4182.419294595718
125	-280.0	0.0	-280.0	-280.0	100.0	1193.0	0.0	1.0244548e-08	0.32289034	-0.0021564378	-0.007173836	1.3078535	0.003405591	0.0172	49.0	4215.020688533783
126	-279.86874	0.38643852	-278.85	-280.1	100.0	1201.0	0.0	1.3737008e-08	0.30816993	0.0054996926	-0.00899866	1.3122792	0.015206298	0.243025	28.0	4245.79651427269
127	-280.0	0.0	-280.0	-280.0	100.0	1209.0	0.0	-7.683411e-09	0.31656146	-0.002268494	-0.007184595	1.3753183	0.0050478242	0.0231875	49.0	4278.84291434288
128	-280.0	0.0	-280.0	-280.0	100.0	1217.0	0.0	4.4237822e-09	0.3601665	-0.0022684978	-0.0211807	1.3969508	0.0064349957	0.0223125	49.0	4315.202550411224
129	-280.0	0.0	-280.0	-280.0	100.0	1225.0	0.0	2.0954758e-09	0.35028255	-0.0025647604	-0.020370223	1.4067479	0.0057066055	0.033175	49.0	4353.131372451782
130	-280.0	0.0	-280.0	-280.0	100.0	1233.0	0.0	1.1641532e-09	0.3699572	-0.0027453103	-0.011284027	1.3813927	0.0057340306	0.02775	49.0	4391.7555866241455
131	-280.0	0.0	-280.0	-280.0	100.0	1241.0	0.0	-3.259629e-09	0.34410304	-0.002234085	-0.006330777	1.4036741	0.0059243226	0.023249999	49.0	4429.887714624405
132	-280.0	0.0	-280.0	-280.0	100.0	1249.0	0.0	2.3283064e-09	0.34196407	-0.0019072294	-0.007220097	1.3863935	0.004504647	0.0158375	49.0	4468.073168516159
133	-280.0	0.0	-280.0	-280.0	100.0	1257.0	0.0	8.381903e-09	0.30846968	-0.0020034618	-0.017778875	1.3723462	0.00561003	0.024487501	49.0	4506.1508367061615
134	-280.0	0.0	-280.0	-280.0	100.0	1265.0	0.0	-2.7939677e-09	0.31784445	-0.0022051907	-0.018225374	1.3326753	0.0040657776	0.02055	49.0	4543.943372964859
135	-280.0	0.0	-280.0	-280.0	100.0	1273.0	0.0	6.0535967e-09	0.3610955	-0.0022744	-0.014542375	1.3249973	0.0040213093	0.0222875	49.0	4581.874556779861
136	-280.0	0.0	-280.0	-280.0	100.0	1281.0	0.0	3.259629e-09	0.31743294	-0.0020557689	-0.008288145	1.3160713	0.004954577	0.016350001	49.0	4616.014594554901
137	-279.96875	0.082679726	-279.75	-280.0	100.0	1289.0	0.0	-5.5879354e-09	0.31095904	-0.0022100727	-0.0055043623	1.3290755	0.0050432393	0.014875	49.0	4648.092267513275
138	-280.0	0.0	-280.0	-280.0	100.0	1297.0	0.0	-4.656613e-10	0.31798708	-0.0024876439	-0.008485276	1.3061512	0.0046347156	0.02505	49.0	4680.251555681229
139	-280.0	0.0	-280.0	-280.0	100.0	1305.0	0.0	5.122274e-09	0.29661182	-0.0023436942	-0.0064113755	1.2760894	0.004880367	0.0305625	49.0	4712.359328985214
140	-280.0	0.0	-280.0	-280.0	100.0	1313.0	0.0	-2.7939677e-09	0.3014949	-0.0025565745	-0.009192996	1.2412478	0.00772348	0.020737499	49.0	4744.716762781143
141	-280.0	0.0	-280.0	-280.0	100.0	1321.0	0.0	-6.9849193e-09	0.4392838	-0.0024764163	-0.016792916	1.2394423	0.004036137	0.0165	49.0	4776.670358181
142	-280.0	0.0	-280.0	-280.0	100.0	1329.0	0.0	6.519258e-09	0.39104468	-0.002623717	-0.010249082	1.226994	0.0052726218	0.0302375	49.0	4808.904847621918
