Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-635.625	11.188923	-615.8	-650.3	100.0	8.0	120000	1.06869265e-07	4.8707848	-0.010860058	-3.6975965	3.485826	0.0068507865	0.057883337	49.0	52.19521713256836
1	-627.26874	18.35399	-604.85004	-649.9	100.0	16.0	240000	1.8044375e-08	1.0885044	-0.0109327845	-0.2469337	3.4785573	0.006108501	0.058975	49.0	103.89578151702881
2	-623.6188	8.51615	-612.35004	-636.8	100.0	24.0	360000	2.4214387e-08	0.8862057	-0.012050681	-0.028680168	3.4704976	0.0071271257	0.074725	49.0	155.7727825641632
3	-628.5563	9.399653	-615.75	-649.4	100.0	32.0	480000	6.519258e-09	0.8800407	-0.011926681	-0.018635556	3.4601512	0.007149293	0.07253334	49.0	207.62577366828918
4	-621.675	6.172622	-612.25	-629.35004	100.0	40.0	600000	2.3283064e-10	0.8398949	-0.012308527	-0.020978294	3.4479852	0.006207803	0.067775	49.0	259.36786103248596
5	-612.2875	14.395601	-593.75	-632.10004	100.0	48.0	720000	9.546056e-09	0.7980577	-0.013256844	-0.017106757	3.4375753	0.007186561	0.082274996	49.0	311.74683451652527
6	-608.03125	8.845123	-588.5	-619.65	100.0	56.0	840000	-1.6298145e-09	0.7948552	-0.013960063	-0.022455372	3.4215236	0.006950212	0.08951667	49.0	364.5748407840729
7	-601.95624	13.121034	-581.25	-624.95	100.0	64.0	960000	-9.080395e-09	0.72043574	-0.014527064	-0.018771328	3.4030836	0.007851006	0.09263334	49.0	417.1888270378113
8	-595.98755	11.716673	-575.4	-610.05	100.0	72.0	1080000	0.0	0.7071165	-0.014538927	-0.017619736	3.3825645	0.0073924093	0.090225	49.0	475.9978370666504
9	-585.1687	9.760755	-570.35004	-601.5	100.0	80.0	1200000	2.3283064e-09	0.69147074	-0.014800193	-0.01385989	3.363299	0.0076643066	0.089666665	49.0	542.7357017993927
10	-578.0125	14.887702	-555.55	-602.15	100.0	88.0	1320000	4.656613e-10	0.6772005	-0.015271177	-0.009668432	3.3426738	0.007112355	0.08986667	49.0	605.1405515670776
11	-574.9313	12.56418	-559.5	-590.3	100.0	96.0	1440000	1.3038516e-08	0.6813255	-0.014961366	-0.012568243	3.3194427	0.0071197036	0.08713333	49.0	663.8127155303955
12	-564.61255	8.358363	-555.85004	-577.8	100.0	104.0	1560000	-7.683411e-09	0.70711386	-0.015383999	-0.01316452	3.2978613	0.006858679	0.09070833	49.0	722.5795335769653
13	-570.3313	16.18246	-547.75	-595.75	100.0	112.0	1680000	4.1909516e-09	0.7488159	-0.015614126	-0.010418102	3.2726462	0.00770162	0.095325	49.0	781.8581025600433
14	-552.05005	15.611648	-524.9	-575.25	100.0	120.0	1800000	4.656613e-09	0.7937466	-0.01638377	-0.015740901	3.251432	0.0075865565	0.09838334	49.0	839.9107623100281
15	-542.2875	12.352752	-525.15	-563.0	100.0	128.0	1920000	6.519258e-09	0.8298957	-0.016113078	-0.024819843	3.229011	0.007868258	0.09324166	49.0	898.0226058959961
16	-516.55005	21.309956	-470.85	-534.55	100.0	136.0	2040000	-1.8626451e-09	0.9709865	-0.016963672	-0.027528055	3.1986127	0.0075286557	0.097525	49.0	950.3997247219086
17	-489.65625	39.94023	-415.7	-551.8	100.0	144.0	2160000	0.0	1.277759	-0.017864905	-0.047024004	3.175385	0.007726808	0.110366665	49.0	1003.8722236156464
18	-456.1875	65.33726	-316.80002	-531.3	100.0	152.0	2280000	1.1175871e-08	1.765219	-0.017077068	-0.05379665	3.1278372	0.0077400077	0.100825	49.0	1058.5143530368805
19	-358.38126	76.477516	-262.75	-481.45	100.0	160.0	2400000	1.3969839e-09	3.579474	-0.017157752	-0.24793603	3.0878124	0.008677754	0.10496666	49.0	1114.704388141632
20	-395.36877	123.12186	-200.40001	-542.2	100.0	168.0	2520000	-3.7252903e-09	3.8485148	-0.016935777	-0.107794166	3.038845	0.008738054	0.10553333	49.0	1166.961859703064
21	-348.0625	122.113716	-99.9	-545.25	100.0	176.0	2640000	-1.8626451e-09	3.7503352	-0.016985368	-0.15637016	2.993859	0.007975933	0.10234167	49.0	1219.5504581928253
22	-326.675	126.48717	-89.100006	-509.30002	100.0	184.0	2760000	9.313226e-09	5.8000627	-0.016099125	-0.23255748	2.9396229	0.008531965	0.10023333	49.0	1271.9871509075165
23	-276.08127	124.64085	-105.00001	-454.1	100.0	192.0	2880000	1.14087015e-08	6.1244383	-0.01614156	-0.1590969	2.892799	0.008360746	0.10384999	49.0	1323.7304871082306
24	-365.15625	97.66474	-212.3	-512.3	100.0	200.0	3000000	3.7252903e-09	5.299327	-0.01584388	-0.19855455	2.8333259	0.0078674415	0.10288333	49.0	1375.6901960372925
25	-199.70001	137.91095	21.349995	-399.25	100.0	208.0	3120000	-1.8626451e-09	9.268534	-0.01498206	-0.41413137	2.7698407	0.00894782	0.098925	49.0	1427.419621706009
26	-245.51251	145.87375	-6.350005	-473.25	100.0	216.0	3240000	-1.8626451e-09	9.581198	-0.013771843	-0.35982293	2.7143674	0.007451333	0.09021667	49.0	1480.3332176208496
27	-56.875004	270.941	359.95	-352.45	100.0	224.0	3360000	-1.3038516e-08	11.750814	-0.015543451	-0.44636792	2.651702	0.008807631	0.10579167	49.0	1533.422575712204
28	1.5874939	256.84406	440.45	-420.45	100.0	232.0	3480000	0.0	12.65249	-0.0145182125	-0.5470799	2.5757568	0.007367043	0.09803333	49.0	1585.9683847427368
29	-47.40625	199.48888	319.75	-385.65	100.0	240.0	3600000	1.8626451e-09	14.481966	-0.014275063	-0.49434865	2.5123887	0.007859036	0.10431667	49.0	1638.7933909893036
30	-53.95626	244.69046	326.35	-354.65	100.0	248.0	3720000	-7.450581e-09	13.299921	-0.014641713	-0.53688884	2.4434566	0.00800319	0.10265833	49.0	1691.2539541721344
31	53.762497	313.7055	570.15	-485.2	100.0	256.0	3840000	-7.450581e-09	18.082672	-0.014325042	-0.9848277	2.3799176	0.008175239	0.10049167	49.0	1744.3820905685425
32	196.38126	222.07812	560.9	-230.20001	100.0	264.0	3960000	1.1175871e-08	21.700838	-0.01398364	-0.810768	2.2936382	0.007677354	0.09760833	49.0	1797.4477169513702
