Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-339.5063	8.834223	-324.4	-352.05002	100.0	8.0	80000	7.310882e-08	5.65032	-0.005402161	-4.3909903	3.4911425	0.015010397	0.0645625	39.0	15.441910982131958
1	-337.14374	6.2404623	-328.85	-346.45	100.0	16.0	160000	-2.8405339e-08	1.4981666	-0.003480075	-0.38856637	3.4815814	0.014689892	0.0447125	49.0	32.81633377075195
2	-324.16248	8.196258	-314.1	-338.80002	100.0	24.0	240000	3.1199306e-08	1.2990608	-0.0036851815	-0.020799354	3.4636827	0.013950198	0.056525	49.0	51.475757360458374
3	-325.1375	6.6126637	-312.7	-333.7	100.0	32.0	320000	-8.614734e-09	1.2538617	-0.0035556233	-0.040801764	3.4592962	0.015125723	0.041575	37.0	69.93274641036987
4	-310.47498	6.0669184	-298.15	-319.35	100.0	40.0	400000	4.656613e-09	1.217272	-0.004119885	-0.021738797	3.4209309	0.015015253	0.052675	49.0	89.16172647476196
5	-310.44376	8.268217	-297.85	-319.45	100.0	48.0	480000	-2.1100277e-08	0.9845454	-0.00510919	-0.04404933	3.3982282	0.01502141	0.0678875	44.0	108.3719847202301
6	-303.375	4.5267267	-293.85	-310.6	100.0	56.0	560000	-8.1490725e-10	0.8914284	-0.005745045	-0.032316647	3.3504004	0.015012013	0.0894375	34.0	127.77067828178406
7	-305.28748	4.132321	-297.85	-313.0	100.0	64.0	640000	2.3283064e-10	0.6364778	-0.005266821	-0.031404622	3.2838032	0.015089526	0.0717875	37.0	148.29967188835144
8	-295.89374	1.9556698	-293.2	-299.1	100.0	72.0	720000	3.259629e-09	0.5880164	-0.005558905	-0.01677464	3.2186332	0.014480523	0.138	49.0	169.00422382354736
9	-297.6	4.344252	-289.15	-302.35	100.0	80.0	800000	-1.3620593e-08	0.5083231	-0.0046559065	-0.040550627	3.148169	0.015213884	0.1715	26.0	188.5210485458374
10	-294.38126	3.301883	-288.35	-298.1	100.0	88.0	880000	5.5879354e-09	0.49506605	-0.004886872	-0.04154299	3.0542789	0.013996712	0.125125	49.0	209.15933394432068
11	-291.64377	2.7993774	-288.30002	-295.9	100.0	96.0	960000	-1.3154931e-08	0.43447205	-0.004685294	-0.024368089	2.971205	0.015208251	0.122099996	28.0	228.0602433681488
12	-288.425	4.552402	-280.35	-294.55002	100.0	104.0	1040000	5.5879354e-09	0.42380401	-0.004567098	-0.018819146	2.8859758	0.014547614	0.072799996	49.0	249.21588802337646
13	-289.93127	3.456504	-283.6	-294.4	100.0	112.0	1120000	3.3760443e-09	0.39797103	-0.003179098	-0.008955143	2.8296604	0.01350846	0.0761625	49.0	270.2750675678253
