Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-145.00000216066837	100.0	-157.712	7.449191	-139.6	-169.7	100.0	3 min 35 sec
100	-145.00000216066837	100.0	-158.75801	5.5652885	-144.2	-172.5	100.0	7 min 9 sec
150	-145.00000216066837	100.0	-159.657	7.038268	-141.8	-176.15001	100.0	10 min 53 sec
200	-153.78000267297028	100.0	-156.429	6.7551613	-140.5	-171.5	100.0	14 min 33 sec
250	-152.88000325784088	100.0	-155.50099	6.7299814	-137.8	-167.5	100.0	18 min 5 sec
300	-162.74000308588148	100.0	-155.63399	7.0375876	-135.95	-169.45	100.0	21 min 52 sec
350	-147.10000276267527	100.0	-152.30501	7.035177	-134.05	-164.6	100.0	25 min 39 sec
400	-169.8200038947165	100.0	-150.73799	7.537855	-129.1	-164.45	100.0	29 min 15 sec
450	-150.64000324606894	100.0	-149.196	9.0623665	-123.05	-161.35	100.0	33 min 7 sec
500	-144.27000318467617	100.0	-148.302	7.906915	-120.65	-164.45	100.0	37 min 17 sec
550	-140.18500288836657	100.0	-143.013	12.119343	-108.65	-165.95	100.0	41 min 11 sec
600	-163.10000439286233	100.0	-144.001	9.63333	-122.4	-168.45	100.0	45 min 24 sec
650	-159.1600033827126	100.0	-142.00902	10.960505	-98.600006	-157.95	100.0	50 min 4 sec
700	-182.27000450007617	100.0	-137.598	13.375713	-91.350006	-160.0	100.0	54 min 8 sec
750	-163.0500035572797	100.0	-135.57199	12.669985	-103.0	-161.0	100.0	58 min 6 sec
800	-155.74000351205467	100.0	-133.742	13.1248665	-92.700005	-158.2	100.0	1 h 1 min 38 sec
850	-167.39000411964952	100.0	-135.66899	12.543995	-93.450005	-156.15001	100.0	1 h 4 min 52 sec
900	-151.18500317633152	100.0	-131.208	14.364903	-86.75	-152.25	100.0	1 h 7 min 49 sec
950	-149.40000361055135	100.0	-131.72801	11.676779	-102.3	-155.75	100.0	1 h 10 min 36 sec
1000	-150.79000355266035	100.0	-127.921005	16.902348	-78.4	-150.15001	100.0	1 h 13 min 56 sec
1050	-149.04000344127417	100.0	-128.918	16.718418	-78.700005	-149.85	100.0	1 h 16 min 52 sec
1100	-135.33000289835036	100.0	-126.479	19.177517	-74.85	-155.25	100.0	1 h 20 min 10 sec
1150	-149.5400034133345	100.0	-124.21801	15.527907	-72.05	-150.95	100.0	1 h 23 min 30 sec
1200	-152.160003497079	100.0	-123.27301	18.060266	-69.3	-156.55	100.0	1 h 26 min 56 sec
1250	-142.65000286065043	100.0	-119.41901	17.965855	-61.500004	-147.65001	100.0	1 h 30 min 12 sec
1300	-142.11000400409102	100.0	-115.910995	26.952263	-35.300003	-155.6	100.0	1 h 33 min 27 sec
1350	-161.1400050252676	100.0	-113.16699	20.552782	-53.95	-154.75	100.0	1 h 36 min 39 sec
1400	-148.6100029412657	100.0	-108.23801	23.511013	-47.45	-151.7	100.0	1 h 39 min 58 sec
1450	-151.39000395461917	100.0	-115.16901	18.608795	-46.550003	-139.5	100.0	1 h 43 min 16 sec
1500	-121.54500322155654	100.0	-109.792	26.601423	-33.750004	-142.5	100.0	1 h 46 min 28 sec
1550	-140.40000345446168	100.0	-106.03701	22.049227	-50.350002	-144.2	100.0	1 h 49 min 48 sec
1600	-142.75000361166894	100.0	-108.18801	25.32004	-33.000004	-148.65001	100.0	1 h 52 min 57 sec
1650	-138.10500350259244	100.0	-109.592	20.688232	-66.25	-147.05	100.0	1 h 56 min 6 sec
1700	-161.78000428676606	100.0	-108.092995	20.457954	-49.350002	-143.1	100.0	1 h 59 min 21 sec
1750	-145.25000346414745	100.0	-101.68399	20.709581	-32.600002	-139.40001	100.0	2 h 2 min 39 sec
1800	-125.13000385127961	100.0	-91.638985	26.250414	-35.500004	-137.95	100.0	2 h 5 min 56 sec
1850	-154.6300051175058	100.0	-84.954	28.199291	-8.250003	-140.90001	100.0	2 h 9 min 24 sec
1900	-169.49000539258122	100.0	-94.102005	29.066488	-19.650002	-144.75	100.0	2 h 13 min 3 sec
1950	-118.19000367857515	100.0	-91.387	24.77092	-12.650003	-143.55	100.0	2 h 16 min 39 sec
2000	-123.25000358894468	100.0	-101.20801	25.964045	-40.700005	-171.55	100.0	2 h 20 min 26 sec
2050	-168.84000476002694	100.0	-89.189	25.30946	-2.3500025	-129.8	100.0	2 h 24 min 7 sec
2100	-137.73500371985136	100.0	-93.966	26.053429	-1.8500032	-139.2	100.0	2 h 27 min 50 sec
2150	-138.28000368997454	100.0	-84.00699	33.464703	15.899998	-130.95	100.0	2 h 31 min 31 sec
2200	-146.30500455200672	100.0	-89.522	28.305431	-17.300003	-165.1	100.0	2 h 35 min 6 sec
2250	-136.89000483974814	100.0	-96.995	28.047182	-10.450004	-152.85	100.0	2 h 38 min 43 sec
2300	-129.28000396117568	100.0	-92.11701	29.435234	-12.350003	-142.8	100.0	2 h 42 min 26 sec
2350	-82.55500405840576	100.0	-85.893005	43.402668	62.049995	-204.95001	100.0	2 h 46 min 6 sec
2400	-117.61000448353589	100.0	-80.246	26.399921	-16.900003	-132.35	100.0	2 h 49 min 36 sec
2450	-103.05000387653709	100.0	-82.887	29.832947	-18.100004	-151.8	100.0	2 h 53 min 11 sec
