Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-272.8656	13.178531	-238.5	-291.85	100.0	16.0	80000	-6.61239e-08	5.1252437	-0.0050415993	-3.8185177	3.4908774	0.0110263005	0.0425625	49.0	31.16285729408264
1	-277.87308	7.793084	-263.4	-289.65	100.0	29.0	160000	-3.1664968e-08	1.3084395	-0.00395118	-0.10885264	3.4791045	0.013227111	0.0417125	49.0	60.31532168388367
2	-277.14548	9.41255	-261.2	-295.1	100.0	40.0	240000	1.21071935e-08	1.271466	-0.0043342495	-0.04013168	3.4595032	0.015059165	0.067925	39.0	86.51684045791626
3	-275.4269	7.037768	-259.95	-290.15	100.0	53.0	320000	-3.3527613e-08	1.2874429	-0.004229457	-0.022052288	3.4343204	0.012952663	0.0402125	49.0	114.76037120819092
4	-275.41	6.784386	-267.55002	-288.2	100.0	63.0	400000	-1.1175871e-08	1.2925417	-0.0037124008	-0.0046665072	3.4247518	0.012167949	0.04095	49.0	144.62653040885925
5	-271.21155	9.569871	-252.35	-286.2	100.0	76.0	480000	0.0	1.2245393	-0.004245544	-0.08256982	3.4118893	0.01329829	0.0440875	49.0	171.6707408428192
6	-273.44446	4.7430353	-265.9	-280.80002	100.0	85.0	560000	-5.122274e-09	1.1993866	-0.0049447534	-0.096322015	3.3835707	0.014343498	0.0478625	49.0	200.38599228858948
7	-278.93127	8.414313	-267.85	-292.05002	100.0	93.0	640000	4.4237822e-09	1.1348872	-0.0037997963	-0.017391905	3.3552167	0.011483239	0.0351875	49.0	230.46072912216187
8	-268.44998	9.609853	-247.95	-281.45	100.0	105.0	720000	-1.3038516e-08	1.181262	-0.0043019075	-0.095289074	3.3291862	0.013652861	0.05295	49.0	259.34287118911743
9	-264.87308	7.1289124	-254.75	-279.4	100.0	118.0	800000	3.7252903e-09	0.9464699	-0.003815012	-0.02322416	3.267462	0.011378873	0.0388	49.0	287.18264055252075
10	-260.7577	9.727098	-246.3	-280.75	100.0	131.0	880000	-7.450581e-09	0.8198867	-0.003604181	-0.027326502	3.2385697	0.010041486	0.0278125	49.0	315.2164075374603
11	-265.115	6.9568334	-250.1	-272.75	100.0	141.0	960000	-1.3038516e-08	0.83716077	-0.00472197	-0.041161552	3.2163825	0.01211806	0.054275	49.0	345.5566852092743
12	-264.46536	4.814496	-256.9	-272.65	100.0	154.0	1040000	-1.1175871e-08	0.7464069	-0.004140877	-0.020423412	3.1633024	0.010491194	0.051824998	49.0	373.90082693099976
13	-259.88666	6.373785	-243.0	-266.9	100.0	169.0	1120000	7.450581e-09	0.62683463	-0.004842432	-0.020255014	3.1295469	0.012602148	0.068125	49.0	402.30977869033813
14	-257.67	4.719104	-245.7	-265.25	100.0	184.0	1200000	5.5879354e-09	0.50759363	-0.0048811175	-0.012296788	3.0914197	0.012907113	0.051900003	49.0	431.5430226325989
15	-257.54333	6.390276	-247.7	-271.35	100.0	199.0	1280000	-7.450581e-09	0.47909737	-0.0049011232	-0.018713187	3.0565348	0.010532694	0.061875	49.0	459.7870841026306
16	-255.4125	5.588954	-243.75	-264.5	100.0	215.0	1360000	-2.3283064e-09	0.4310614	-0.00511402	-0.007990297	2.9787998	0.011282116	0.0490125	49.0	487.9858751296997
17	-255.18439	6.659318	-237.45	-268.30002	100.0	231.0	1440000	-8.8475645e-09	0.40872714	-0.0042050583	-0.008726854	2.9251387	0.009551051	0.04715	49.0	515.2699534893036
18	-255.70624	2.8025577	-250.6	-260.6	100.0	247.0	1520000	-9.313226e-10	0.41852587	-0.0044868933	-0.010361873	2.8699749	0.008396192	0.049824998	49.0	543.6075596809387
19	-253.65	6.149292	-246.45	-266.7	100.0	263.0	1600000	6.0535967e-09	0.42255622	-0.004601563	-0.005656019	2.8242218	0.008784257	0.0460625	49.0	570.9183580875397
20	-253.80313	6.7776623	-239.1	-268.25	100.0	279.0	1680000	-2.7939677e-09	0.47500905	-0.004687501	-0.0089973435	2.7595139	0.010347469	0.0541125	49.0	598.4963390827179
21	-255.88438	5.4078884	-241.15001	-261.55002	100.0	295.0	1760000	-1.6763806e-08	0.45253968	-0.0038512805	-0.007242389	2.6728883	0.010070146	0.0334125	49.0	629.9919815063477
22	-257.51428	5.7018304	-246.75	-266.9	100.0	309.0	1840000	-9.313226e-09	0.5250031	-0.0038348213	-0.014827516	2.673833	0.008987501	0.047162503	49.0	658.7679734230042
23	-255.51668	4.6323295	-249.95	-263.9	100.0	321.0	1920000	7.450581e-09	0.58047557	-0.0038080448	-0.014838867	2.6211486	0.008045483	0.03465	49.0	686.3342704772949
24	-258.40002	5.4185686	-250.3	-268.45	100.0	333.0	2000000	-1.8626451e-09	0.6195082	-0.00434254	-0.007989839	2.624795	0.009964479	0.053362504	49.0	713.1589875221252
25	-259.5864	4.0377812	-252.2	-266.65	100.0	344.0	2080000	-5.5879354e-09	0.71378994	-0.003679729	-0.048760638	2.5869913	0.009870965	0.044675	49.0	741.2472348213196
26	-261.61002	5.8788967	-249.90001	-267.15	100.0	354.0	2160000	5.5879354e-09	0.7129565	-0.0036213384	-0.0075280294	2.5492876	0.0074444683	0.032612503	49.0	770.5457196235657
27	-258.1083	5.7579966	-247.3	-267.2	100.0	366.0	2240000	1.8626451e-09	0.70421624	-0.0030772975	-0.055876	2.5289652	0.0070286607	0.030325	49.0	798.4301083087921
28	-259.74377	4.1914654	-254.55	-265.25	100.0	374.0	2320000	-4.656613e-10	0.7221308	-0.0036524935	-0.054895006	2.5326025	0.008493124	0.0403875	49.0	827.6853332519531
29	-255.5818	4.0861917	-249.85	-263.7	100.0	385.0	2400000	-3.7252903e-09	0.76582885	-0.0034325058	-0.013899349	2.4739256	0.00882255	0.04015	49.0	855.3892576694489
30	-254.80418	6.749645	-241.45	-265.65	100.0	397.0	2480000	-1.4901161e-08	0.7161912	-0.003909409	-0.003250286	2.3862433	0.008558642	0.040425	49.0	886.581140756607
31	-253.54585	5.057072	-246.40001	-263.35	100.0	409.0	2560000	-1.4901161e-08	0.7417411	-0.0030617095	-0.0087264255	2.399859	0.0066671707	0.0203875	49.0	917.7028555870056
32	-253.36072	8.624824	-243.7	-270.5	100.0	423.0	2640000	3.7252903e-09	0.71044075	-0.0030002026	-0.037768565	2.3816786	0.008200133	0.027649999	49.0	947.5583477020264
33	-252.62085	7.7650805	-237.05	-262.0	100.0	435.0	2720000	0.0	0.724192	-0.0037131938	-0.024276212	2.3602688	0.0074062985	0.019650001	49.0	976.7531063556671
34	-257.7	5.5081744	-244.75	-263.65	100.0	444.0	2800000	-5.5879354e-09	0.74194646	-0.0033533147	-0.014713556	2.3064857	0.005696611	0.024950001	49.0	1005.5933856964111
35	-256.29443	7.1076827	-241.7	-267.75	100.0	453.0	2880000	-1.8626451e-09	0.76113874	-0.0035330458	-0.0042702854	2.3101864	0.0063301395	0.0326875	49.0	1033.8374991416931
36	-252.19092	5.427574	-242.40001	-264.55002	100.0	464.0	2960000	1.4901161e-08	0.7835486	-0.003401278	-0.005289562	2.3065848	0.008668464	0.036250003	49.0	1061.6316578388214
37	-251.48001	9.918496	-232.6	-269.6	100.0	474.0	3040000	-5.5879354e-09	0.80181813	-0.0038266666	-0.010730743	2.2671673	0.0062434133	0.017925	49.0	1092.8092403411865
38	-250.99374	8.932994	-238.25	-271.75	100.0	482.0	3120000	-8.1490725e-10	0.8289958	-0.0035139201	-0.0150796175	2.2472086	0.006879652	0.02925	49.0	1125.5199222564697
39	-244.10555	10.716177	-226.75	-259.35	100.0	491.0	3200000	-4.656613e-10	0.94043016	-0.0047067944	-0.010185815	2.2033968	0.006973526	0.034225002	49.0	1155.0488758087158
40	-242.18889	13.24181	-224.1	-264.2	100.0	500.0	3280000	-9.313226e-09	1.0694028	-0.0044382312	-0.017108113	2.1838336	0.0067706783	0.0285375	49.0	1184.2711753845215
41	-232.58638	11.950946	-212.95	-249.6	100.0	511.0	3360000	-1.8626451e-09	1.2084824	-0.004861788	-0.046195544	2.1718068	0.0073758485	0.041275002	49.0	1217.96009516716
42	-221.22275	10.397908	-205.7	-235.05	100.0	522.0	3440000	-9.313226e-10	1.2333746	-0.0049154917	-0.03843443	2.1741054	0.007018362	0.0323	49.0	1246.1537113189697
