Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-112.18825	6.634621	-96.75	-125.0	80.0	120000	4.924368e-08	2.8702512	-0.004527229	-2.029807	3.4881997	0.009602127	0.033608336	49.0	14.468555450439453
1	-115.93333	6.3611565	-98.25	-129.40001	80.0	240000	-3.958121e-09	0.8020191	-0.0047640447	-0.00982964	3.4802766	0.010185314	0.028591666	49.0	31.283507108688354
2	-111.35	8.055795	-92.200005	-128.75	80.0	360000	-8.381903e-09	0.9023665	-0.0043722624	-0.010319769	3.4691734	0.009278743	0.029883333	49.0	47.7035391330719
3	-110.85306	6.1537642	-98.8	-123.9	80.0	480000	-1.8626451e-09	0.86326075	-0.004622832	-0.007849902	3.4623618	0.010593482	0.026291667	49.0	64.1931254863739
4	-110.0449	7.479238	-91.1	-125.35	80.0	600000	0.0	0.8541706	-0.004778187	-0.005338274	3.4539447	0.009502091	0.026841667	49.0	80.80189824104309
5	-108.15284	6.199242	-93.85	-127.700005	80.0	720000	-2.0954758e-09	0.8117629	-0.0047005676	-0.0050797984	3.450325	0.009714947	0.023666667	49.0	97.45938777923584
6	-107.09795	7.2212343	-92.05	-122.05	80.0	840000	-1.7695129e-08	0.8785853	-0.004942068	-0.0034616664	3.431426	0.009225348	0.029941667	49.0	114.09464454650879
7	-104.35371	7.0274315	-85.200005	-121.4	80.0	960000	5.5879354e-09	0.8247888	-0.0045273555	-0.003083758	3.4196978	0.008806538	0.022783333	49.0	130.71792435646057
8	-101.39909	7.196827	-87.1	-115.950005	80.0	1080000	1.094304e-08	0.89135253	-0.0056407684	-0.00442943	3.4009972	0.009231186	0.040858332	49.0	147.41399002075195
9	-98.76415	10.071219	-66.700005	-116.15	80.0	1200000	0.0	1.0189095	-0.0061016427	-0.00424958	3.3787632	0.009298826	0.044875	49.0	164.12509441375732
10	-95.46273	8.7584715	-76.450005	-110.85	80.0	1320000	1.0244548e-08	1.1580825	-0.0051094275	-0.009280816	3.365643	0.0074254153	0.027425	49.0	180.8361897468567
11	-90.22363	14.233775	-49.100002	-118.05	80.0	1440000	4.1909516e-09	1.5188987	-0.006736734	-0.010060608	3.3363266	0.009132575	0.05598333	49.0	197.48713636398315
12	-85.07411	15.9963255	-37.3	-114.200005	80.0	1560000	6.2864274e-09	1.6616254	-0.0063780905	-0.0071882606	3.2977867	0.008633487	0.05381667	49.0	214.21827149391174
13	-75.26697	18.561747	-19.5	-107.0	80.0	1680000	1.8626451e-09	2.2782145	-0.0069802376	-0.024446681	3.2467961	0.008909509	0.057825	49.0	230.96440291404724
14	-68.95263	18.649755	-28.300001	-110.6	80.0	1800000	-3.4924597e-09	3.012106	-0.0064607193	-0.013178647	3.1805184	0.008334963	0.056708332	49.0	247.74033904075623
15	-58.372322	25.660658	5.1	-108.65	80.0	1920000	1.3038516e-08	4.728437	-0.0061131064	-0.06272879	3.105947	0.00839331	0.05651667	49.0	264.6223964691162
16	-50.394646	25.495512	-1.750001	-100.35	80.0	2040000	3.4924597e-09	5.3511286	-0.0054985117	-0.063797176	3.0117872	0.008802587	0.049841665	49.0	281.674592256546
17	-42.10085	23.618523	8.699999	-87.05	80.0	2160000	1.3969839e-09	6.9999533	-0.0058658193	-0.070861936	2.9328036	0.008248543	0.057508335	49.0	297.8239767551422
18	-34.30702	33.459454	57.2	-91.6	80.0	2280000	3.7252903e-09	8.202999	-0.0054213502	-0.095523775	2.8382733	0.008208204	0.055625	49.0	313.0460379123688
19	-32.512283	34.52761	83.1	-91.85	80.0	2400000	4.656613e-09	8.405155	-0.005058537	-0.0653227	2.74572	0.008259249	0.052766666	49.0	328.28068566322327
20	-34.298244	35.60695	56.05	-97.3	80.0	2520000	-1.1641532e-09	9.414273	-0.003853282	-0.10438198	2.6420445	0.007631323	0.036225	49.0	343.8051404953003
21	-22.99825	42.250904	131.35	-91.55	80.0	2640000	9.313226e-09	10.059668	-0.0049682274	-0.06462115	2.5564888	0.0075179143	0.04575	49.0	359.11728978157043
22	-19.282457	44.591244	85.9	-101.25	80.0	2760000	3.7252903e-09	9.809013	-0.0044900645	-0.093856454	2.4795804	0.0064927954	0.041625	49.0	374.37919759750366
23	5.095613	39.61407	109.0	-60.4	80.0	2880000	6.9849193e-10	11.883747	-0.0047571207	-0.16392249	2.404542	0.007855656	0.039025	49.0	389.8437385559082
24	-12.064287	41.559036	107.0	-97.85	80.0	3000000	0.0	10.148165	-0.004538879	-0.1070053	2.2914624	0.007902572	0.042608336	49.0	405.10502314567566
25	4.0736833	47.02427	115.65	-94.0	80.0	3120000	-2.7939677e-09	10.656437	-0.004507755	-0.08157587	2.189619	0.0061209523	0.034725	49.0	420.2614595890045
26	18.964035	45.684605	114.75	-79.950005	80.0	3240000	3.7252903e-09	12.225627	-0.0048831822	-0.14257765	2.1276488	0.006213806	0.038225	49.0	435.53201055526733
27	15.68125	49.26746	142.7	-109.3	80.0	3360000	9.313226e-10	11.651332	-0.00435613	-0.0917027	2.0399706	0.0062123993	0.037366666	49.0	450.7770676612854
28	32.544643	56.05618	183.2	-84.5	80.0	3480000	3.259629e-09	13.189007	-0.004787447	-0.16290045	1.985665	0.005723862	0.034166664	49.0	466.07198119163513
29	52.60357	51.761127	171.0	-65.1	80.0	3600000	0.0	13.944418	-0.0045129675	-0.13657725	1.9242978	0.0049477923	0.029741667	49.0	481.38652420043945
30	45.777676	61.287575	236.5	-101.950005	80.0	3720000	-4.1909516e-09	13.887928	-0.0047528725	-0.14672965	1.8757167	0.005898746	0.03875	49.0	496.9631848335266
31	63.849102	53.358315	190.25	-42.0	80.0	3840000	4.656613e-09	14.126053	-0.0045332513	-0.18363214	1.8396299	0.0049310355	0.03385	49.0	512.155620098114
32	59.33214	55.49235	213.4	-53.800003	80.0	3960000	8.381903e-09	13.646961	-0.0047301585	-0.1809392	1.7828052	0.0058369706	0.04016667	49.0	527.3682882785797
33	67.463394	56.091007	160.65	-57.75	80.0	4080000	9.313226e-10	12.699327	-0.0048540253	-0.17006755	1.7313092	0.005761983	0.035841666	49.0	542.5726735591888
34	78.76339	65.68577	233.95	-65.35	80.0	4200000	-1.1641532e-09	14.377682	-0.0046180296	-0.22270095	1.6798124	0.004958979	0.031283334	49.0	557.8756530284882
35	82.14018	69.32964	227.25	-69.1	80.0	4320000	9.313226e-10	12.527296	-0.004660664	-0.24876392	1.6258785	0.0049984693	0.040975	49.0	573.0943119525909
36	100.76607	58.791046	253.55	-7.2000012	80.0	4440000	-2.7939677e-09	15.391563	-0.004629338	-0.2707008	1.610798	0.0053462964	0.034041665	49.0	588.3664519786835
37	123.19286	51.184902	248.65	-0.8500016	80.0	4560000	1.8626451e-09	13.572851	-0.005099331	-0.16993016	1.581357	0.0046939617	0.041033335	49.0	603.5649943351746
38	133.86092	60.384083	306.5	-41.7	80.0	4680000	-9.546056e-09	14.73443	-0.004615178	-0.19834268	1.538379	0.0044540996	0.03153333	49.0	618.818525314331
39	142.25713	65.85345	260.4	-62.7	80.0	4800000	1.8626451e-09	18.093307	-0.0046240874	-0.2496841	1.4951643	0.0041433824	0.034933336	49.0	634.0674333572388
40	165.93817	75.34925	340.0	14.549999	80.0	4920000	0.0	17.330448	-0.0044776574	-0.2528882	1.4749146	0.0045918208	0.027516667	49.0	649.3872199058533
41	172.18571	74.03527	297.95	-0.8000009	80.0	5040000	5.5879354e-09	18.785725	-0.0043591433	-0.33504617	1.4387267	0.003783851	0.025291666	49.0	664.6957232952118
42	175.325	59.02885	312.15	30.699997	80.0	5160000	1.8626451e-09	16.09194	-0.0044652056	-0.31864655	1.4122568	0.0036657164	0.025883334	49.0	679.8678650856018
43	174.03181	77.13847	324.5	-31.050001	80.0	5280000	0.0	14.9002495	-0.0041148327	-0.3239411	1.4101515	0.0038353996	0.026841667	49.0	694.9989466667175
44	189.15636	74.39539	347.55	7.699999	80.0	5400000	-3.7252903e-09	17.549965	-0.004226923	-0.3808285	1.3797004	0.0039730854	0.022100002	49.0	710.1291160583496
45	203.42546	66.2646	330.4	37.949997	80.0	5520000	1.0244548e-08	17.17619	-0.00446858	-0.24562848	1.3770764	0.0035310942	0.028633334	49.0	725.2832045555115
46	201.01875	74.6871	333.55	-11.950002	80.0	5640000	6.0535967e-09	14.77944	-0.004264875	-0.20495641	1.3476684	0.003891766	0.022883333	49.0	740.7189466953278
47	207.31544	74.481705	339.0	-17.450003	80.0	5760000	5.5879354e-09	19.201385	-0.0043349434	-0.37183547	1.3370473	0.003921298	0.027416667	49.0	755.8651833534241
48	228.92871	64.09764	350.1	57.85	80.0	5880000	-5.5879354e-09	19.29173	-0.003852272	-0.4196515	1.321458	0.0032073841	0.024375	49.0	771.0298583507538
49	238.66667	74.60689	380.15	67.6	80.0	6000000	1.8626451e-09	20.982922	-0.004682441	-0.30050874	1.3047466	0.0033287103	0.0268	49.0	786.1241524219513
50	206.57231	72.03859	369.35	38.149998	80.0	6120000	3.4924597e-09	15.851191	-0.0042378195	-0.9116459	1.2664626	0.0039126	0.028791666	49.0	801.3442788124084
51	267.38235	60.913044	363.55	68.799995	80.0	6240000	-1.8626451e-09	20.888884	-0.004042526	-1.0110495	1.3067877	0.0035046204	0.020458333	49.0	816.5418345928192
52	250.00847	72.1756	382.35	56.8	80.0	6360000	-1.6298145e-09	18.046677	-0.0040954463	-0.23825407	1.2801692	0.0034525315	0.022858333	49.0	831.709478855133
53	248.44803	88.362854	386.3	39.55	80.0	6480000	-3.7252903e-09	17.80459	-0.0041182986	-0.24524665	1.2452726	0.0033075656	0.025666667	49.0	846.8399150371552
54	249.95589	85.93746	371.35	30.199999	80.0	6600000	5.5879354e-09	18.611618	-0.004054388	-0.21038318	1.2312169	0.0031014923	0.025175	49.0	862.0058908462524
55	251.92885	77.13145	380.8	19.4	80.0	6720000	2.561137e-09	18.685055	-0.00376692	-0.1983403	1.184174	0.0034908107	0.019291665	49.0	877.5083708763123
56	278.08426	76.55357	400.94998	-0.7000016	80.0	6840000	-1.21071935e-08	19.509188	-0.0042562047	-0.25870657	1.2252082	0.0032356447	0.026108334	49.0	892.7252562046051
57	275.384	66.60475	378.15	101.4	80.0	6960000	1.8626451e-09	20.017673	-0.0040096967	-0.28793883	1.1887274	0.0034272966	0.024025	49.0	907.8878197669983
58	284.88776	82.770935	388.45	-30.600002	80.0	7080000	-1.8626451e-09	19.736578	-0.0037461384	-0.22233391	1.1818604	0.0037810365	0.025291668	49.0	923.0434193611145
59	293.2461	84.22357	390.2	53.949997	80.0	7200000	-3.7252903e-09	21.677135	-0.0039046635	-0.22637522	1.1775544	0.0031961664	0.022308335	49.0	938.2470135688782
60	299.27884	73.7412	398.6	30.65	80.0	7320000	7.450581e-09	21.232878	-0.003853743	-0.24923563	1.1820827	0.0030015104	0.020925	49.0	953.5640630722046
61	292.81155	78.81384	398.95	75.45	80.0	7440000	5.5879354e-09	19.428349	-0.0041544884	-0.3172195	1.1413102	0.0034277346	0.025766667	49.0	968.7046937942505
62	317.1745	81.36921	395.9	69.25	80.0	7560000	1.3969839e-09	18.434052	-0.004239889	-0.34460735	1.150312	0.0034357044	0.0219	49.0	983.995575428009
63	321.54	59.941784	410.3	186.09999	80.0	7680000	-4.656613e-09	19.217922	-0.0039034141	-0.3062942	1.1306031	0.0037460173	0.025041666	49.0	999.0319344997406
64	336.198	65.128716	422.95	121.1	80.0	7800000	-5.122274e-09	20.969547	-0.0038837816	-0.3146416	1.1537147	0.0036239228	0.0252	49.0	1014.1345729827881
65	306.0104	94.27732	412.5	-29.250004	80.0	7920000	-1.8626451e-09	20.057407	-0.0037154504	-0.33857632	1.1155753	0.002977775	0.023091666	49.0	1029.2758872509003
66	333.29602	81.21478	412.35	77.1	80.0	8040000	-1.8626451e-09	18.297867	-0.0041596056	-0.31214547	1.1069535	0.003778831	0.025041666	49.0	1044.3726155757904
67	342.29388	74.70486	428.25	46.05	80.0	8160000	4.1909516e-09	17.49425	-0.0038108646	-0.24359047	1.120924	0.0033023905	0.021966666	49.0	1059.5096502304077
68	351.11	56.55664	413.8	161.7	80.0	8280000	4.656613e-10	18.350927	-0.004389144	-0.27881312	1.1394126	0.003907512	0.024899999	49.0	1074.817714214325
69	362.31534	57.405018	419.35	155.7	80.0	8400000	-1.8626451e-09	19.425343	-0.0039515826	-0.32968473	1.1412305	0.0029523312	0.018358335	49.0	1089.7653412818909
70	357.13675	67.30253	423.65	43.5	80.0	8520000	-3.7252903e-09	18.899513	-0.0043096887	-0.4396187	1.1062038	0.003341596	0.025566667	49.0	1104.95494556427
71	344.62042	78.947174	432.7	91.1	80.0	8640000	8.1490725e-09	16.853466	-0.0039487435	-0.29426467	1.1041183	0.0032346384	0.022	49.0	1119.9900441169739
72	355.49167	73.617455	425.3	86.85	80.0	8760000	5.122274e-09	18.299076	-0.0043659885	-0.32680368	1.0996886	0.0036144755	0.028483335	49.0	1135.0633053779602
73	340.75916	78.15872	423.95	90.65	80.0	8880000	-1.3969839e-09	18.047234	-0.0041880272	-0.3018148	1.072181	0.0031321761	0.020666666	49.0	1151.6253309249878
74	365.95312	76.245865	430.85	97.399994	80.0	9000000	4.656613e-09	17.08957	-0.0037411614	-0.35212016	1.109769	0.0033657993	0.020175	49.0	1168.6314203739166
75	365.39285	69.23121	427.45	107.7	80.0	9120000	0.0	14.24881	-0.0042305114	-0.23282814	1.0773976	0.0033903592	0.023683334	49.0	1185.6665964126587
76	366.63467	64.53635	436.9	155.4	80.0	9240000	2.7939677e-09	13.884166	-0.0041273283	-0.27383757	1.0405817	0.0031115934	0.022225	49.0	1202.7359068393707
77	384.48123	50.014038	431.9	225.59999	80.0	9360000	0.0	13.766758	-0.004124505	-0.27185	1.0675869	0.003412995	0.023474999	49.0	1219.705688238144
78	381.23877	50.29574	431.95	185.0	80.0	9480000	-1.1641532e-09	15.788996	-0.0044492446	-0.34311378	1.0592647	0.003430224	0.025783334	49.0	1236.6304178237915
79	373.14688	66.15014	435.95	142.2	80.0	9600000	-7.450581e-09	15.781168	-0.0038569823	-0.31556475	1.0351317	0.0035115513	0.022466667	49.0	1253.6370193958282
80	377.84167	67.84607	430.35	33.55	80.0	9720000	3.7252903e-09	16.673084	-0.0038075917	-0.2741779	1.019428	0.0029553226	0.019558333	49.0	1270.2150733470917
81	392.4458	48.234024	440.4	195.35	80.0	9840000	-1.8626451e-09	13.649398	-0.0041663283	-0.23924732	1.0630691	0.0032672996	0.022716668	49.0	1285.1713333129883
82	375.8375	68.08109	432.85	98.5	80.0	9960000	-9.313226e-10	14.254501	-0.0040054666	-0.33022654	1.023589	0.003354577	0.018958334	49.0	1300.2388410568237
83	400.86044	31.877481	438.25	264.6	80.0	10080000	-9.313226e-10	12.623658	-0.0038597395	-0.29412436	1.037395	0.002842587	0.017866667	49.0	1315.5401365756989
84	405.4833	25.309696	438.2	323.8	80.0	10200000	-3.259629e-09	9.781055	-0.0044582943	-0.27515215	1.0513825	0.0030437973	0.0217	49.0	1330.4606912136078
85	385.3729	56.972435	429.55	163.75	80.0	10320000	-1.8626451e-09	13.513205	-0.0041968776	-0.27807748	1.011952	0.0031603551	0.020624999	49.0	1345.5142154693604
