Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-745.8000206761062	100.0	-627.94904	14.4937	-582.35004	-659.2	100.0	25 min 43 sec
100	-575.0000085681677	100.0	-581.879	27.973368	-532.9	-675.35004	100.0	53 min 51 sec
150	-575.0000085681677	100.0	-573.049	45.213886	-525.2	-869.60004	100.0	1 h 22 min
200	-567.1550141710788	100.0	-611.81006	164.59328	-490.55002	-1472.8	100.0	1 h 50 min
250	-882.2000284194946	100.0	-574.914	98.39892	-431.65002	-1014.00006	100.0	2 h 18 min
300	-599.2700147002936	100.0	-585.3611	135.93982	-388.9	-1303.4501	100.0	2 h 46 min
350	-469.45001416280866	100.0	-585.046	222.48917	-232.20001	-1478.1001	100.0	3 h 13 min
400	-941.5500286985189	100.0	-537.18	155.12758	-222.40001	-936.35004	100.0	3 h 40 min
450	-609.8400164633989	100.0	-545.99005	160.46472	22.249987	-938.80005	100.0	4 h 6 min
500	-661.3000170700252	100.0	-555.955	167.48709	-139.55	-1032.8501	100.0	4 h 33 min
550	-438.10001872852445	100.0	-568.549	157.19876	-91.10001	-1051.4501	100.0	5 h 0 min
600	-682.1000229455531	100.0	-435.97003	164.68376	-41.050014	-786.35004	100.0	5 h 26 min
650	-817.6000234633684	100.0	-446.765	247.50995	210.54999	-1080.4501	100.0	5 h 54 min
700	-997.0000340938568	100.0	-308.752	308.91443	502.05	-1097.3	100.0	6 h 23 min
750	-1576.4000621140003	100.0	-316.92303	302.91205	356.75	-780.80005	100.0	6 h 50 min
800	-476.0700263001025	100.0	-232.294	326.3295	687.95	-957.50006	100.0	7 h 16 min
850	-553.300034340471	100.0	-120.298004	417.38617	978.25	-1050.65	100.0	7 h 38 min
900	306.6049798808992	100.0	55.84799	428.26004	1030.25	-732.85004	100.0	8 h 1 min
950	-312.7500298656523	100.0	299.63696	449.0193	1232.45	-512.5	100.0	8 h 23 min
1000	-1051.5000506304204	100.0	377.80194	437.19275	2072.0	-499.25003	100.0	8 h 46 min
1050	264.1499669738114	100.0	442.52493	474.86502	1685.65	-371.45	100.0	9 h 8 min
1100	880.7999777644873	100.0	692.80096	575.7348	2645.2	-151.65001	100.0	9 h 31 min
1150	860.0249802410602	100.0	827.44904	430.47598	1803.7	-38.500015	100.0	9 h 53 min
1200	739.8799867406487	100.0	821.21704	566.1895	2145.1	-343.40002	100.0	10 h 15 min
1250	869.354988092184	100.0	748.43494	497.75223	2140.5	-318.90002	100.0	10 h 36 min
1300	434.92498639263215	100.0	878.87604	506.96332	1906.05	-51.350014	100.0	10 h 58 min
1350	1690.2499867398292	100.0	1006.65	498.72272	2155.7	-6.4500117	100.0	11 h 19 min
1400	904.7499848343432	100.0	1147.266	684.0436	2858.95	-563.10004	100.0	11 h 40 min
1450	1299.0149844463915	100.0	1065.078	542.0673	2468.6	-82.000015	100.0	12 h 2 min
1500	1476.9099845632911	100.0	1170.902	585.6017	2429.15	-402.45	100.0	12 h 23 min
1550	1138.4699891395867	100.0	1194.9641	591.29846	2515.2	-440.0	100.0	12 h 44 min
1600	1000.1499799974263	100.0	1238.423	683.3074	2911.05	-600.25	100.0	13 h 6 min
1650	1710.8999724425375	100.0	1019.62604	487.9287	2362.3	250.54999	100.0	13 h 27 min
1700	1764.8749840643256	100.0	1287.297	588.2207	2711.4	-573.45	100.0	13 h 49 min
1750	1710.2299889143555	100.0	1110.0961	537.7792	2428.65	-103.00001	100.0	14 h 10 min
1800	692.2199887856841	100.0	1366.7422	597.339	2515.5	-185.40001	100.0	14 h 31 min
1850	2032.5149843942374	100.0	1198.921	578.4666	2663.05	-196.75002	100.0	14 h 53 min
1900	3273.399983782321	100.0	1360.9669	638.3078	2779.8	176.49998	100.0	15 h 15 min
1950	1003.1849903151393	100.0	1455.6078	618.8745	2731.7	205.9	100.0	15 h 36 min
2000	2854.009985050559	100.0	1338.6669	586.1839	2837.9	241.34999	100.0	15 h 57 min
2050	1975.769988387823	100.0	1346.3439	595.24097	2377.35	-587.10004	100.0	16 h 18 min
2100	1235.8499854058027	100.0	1421.9602	671.1509	2881.6	197.49998	100.0	16 h 40 min
2150	3105.49998402223	100.0	1217.1969	621.7107	2650.15	-448.5	100.0	17 h 1 min
2200	2216.8799845498056	100.0	1184.3829	552.5921	2661.75	-237.25002	100.0	17 h 22 min
2250	750.0599892102182	100.0	1072.371	667.5099	2281.2	-493.65002	100.0	17 h 43 min
2300	723.7249876387417	100.0	1399.4009	623.5747	2676.2	433.94998	100.0	18 h 4 min
