Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-41.669643	3.4445307	-33.3	-46.3	80.0	40000	-2.066372e-08	4.531633	-0.016112499	-3.5991	3.48657	0.008953366	0.101125	49.0	17.084850549697876
1	-40.79732	3.0626848	-32.95	-45.65	80.0	80000	-1.2572855e-08	0.83565027	-0.014068306	-0.042397834	3.4815745	0.008379295	0.065400004	49.0	33.68012809753418
2	-39.58393	2.9523768	-31.5	-45.600002	80.0	120000	-6.868504e-09	0.74105835	-0.0147946775	-0.022189483	3.4670212	0.008071883	0.079825	49.0	50.19321131706238
3	-39.316963	2.246968	-31.85	-41.9	80.0	160000	-8.731149e-09	0.68750966	-0.017704539	-0.015113145	3.455774	0.008927499	0.104075	49.0	66.64074921607971
4	-38.55893	2.3331103	-33.55	-42.5	80.0	200000	-3.4924597e-09	0.62098694	-0.018447004	-0.031729244	3.431683	0.0060889977	0.090875	49.0	83.1373291015625
5	-37.24197	2.5642073	-30.75	-40.600002	80.0	240000	4.656613e-09	0.5282924	-0.020984627	-0.022755593	3.404767	0.009137897	0.132375	49.0	99.70909023284912
6	-36.666367	2.7012968	-26.5	-39.8	80.0	280000	9.313226e-10	0.52452356	-0.0063843937	-0.039294217	3.3735332	0.015021439	0.34235	6.0	114.918776512146
7	-35.244644	4.4716434	-22.5	-40.5	80.0	320000	-2.3283064e-09	0.55189013	-0.0234764	-0.04581958	3.3448305	0.011085544	0.157875	49.0	131.29295468330383
8	-31.959822	8.914522	-0.050000086	-39.9	80.0	360000	-9.778887e-09	0.8953326	-0.023878284	-0.08790968	3.3014233	0.009936217	0.15945	49.0	147.6391088962555
9	-26.860716	14.418641	11.1	-39.55	80.0	400000	3.958121e-09	1.3660121	-0.021898862	-0.18916786	3.2543578	0.011437981	0.12924999	49.0	164.35898637771606
10	-23.724108	18.97499	28.0	-39.25	80.0	440000	3.7252903e-09	1.9740851	-0.022272471	-0.12916833	3.2138572	0.010646485	0.13275	49.0	181.1724820137024
11	-16.932142	28.121872	57.4	-38.7	80.0	480000	3.7252903e-09	3.2655497	-0.020473925	-0.23619822	3.17114	0.01071617	0.12882501	49.0	198.35835981369019
12	-11.766072	32.793503	75.6	-38.3	80.0	520000	0.0	4.0950494	-0.021468356	-0.21957743	3.125346	0.012270581	0.14265001	49.0	214.9995198249817
13	-7.520536	37.135742	94.75	-38.8	80.0	560000	0.0	4.9917946	-0.020155404	-0.18791163	3.075522	0.011085719	0.131375	49.0	231.61374592781067
14	-2.1714287	41.6748	97.3	-38.25	80.0	600000	-9.313226e-09	6.086768	-0.020101674	-0.3743372	3.0301507	0.011728521	0.1406	49.0	248.5791244506836
15	-1.2776788	42.958477	98.6	-38.600002	80.0	640000	-9.313226e-10	5.941389	-0.019777222	-0.26181728	2.9843578	0.010193534	0.134275	49.0	265.6957542896271
16	4.039285	47.169964	113.15	-37.9	80.0	680000	-4.656613e-09	7.359008	-0.019680485	-0.56345934	2.929288	0.010725598	0.12925	49.0	282.40228605270386
17	8.606139	50.3386	130.4	-38.25	80.0	720000	9.313226e-10	7.825512	-0.019974401	-0.48964798	2.8956914	0.01175586	0.1294	49.0	299.66201877593994
18	5.8624997	48.400585	121.3	-38.0	80.0	760000	1.8626451e-09	6.765174	-0.018342886	-0.38647193	2.8606348	0.009376828	0.12915	49.0	316.8339126110077
19	8.48482	48.432728	137.7	-38.3	80.0	800000	0.0	7.761468	-0.019613925	-0.36169302	2.8174238	0.010118146	0.1298	49.0	333.7452218532562
20	13.914285	56.251144	154.4	-38.25	80.0	840000	5.5879354e-09	9.146603	-0.019257028	-0.5453697	2.777223	0.009967792	0.1254	49.0	350.69994473457336
21	19.20714	57.642147	146.7	-38.0	80.0	880000	-2.7939677e-09	9.723959	-0.019182976	-0.6209976	2.7415771	0.010902899	0.1304	49.0	367.6670768260956
22	17.645536	57.861427	145.0	-38.25	80.0	920000	3.7252903e-09	10.048096	-0.020001365	-0.5836844	2.7037919	0.0092480965	0.135175	49.0	384.9069058895111
23	22.149998	61.446667	159.5	-37.600002	80.0	960000	-7.450581e-09	11.080807	-0.018554911	-0.67878133	2.6670327	0.0097596	0.1273	49.0	401.7740361690521
24	24.50982	64.53028	175.4	-38.600002	80.0	1000000	-1.8626451e-09	12.274771	-0.019377388	-0.7201586	2.6159337	0.0112025095	0.13445	49.0	418.7330012321472
25	33.43571	74.4373	188.55	-37.9	80.0	1040000	6.0535967e-09	12.743547	-0.020049026	-0.9369582	2.5879242	0.011399221	0.13115	49.0	435.48328948020935
26	33.74375	74.66984	180.9	-37.9	80.0	1080000	4.656613e-09	12.328266	-0.01866271	-0.6829277	2.5560517	0.010900278	0.133425	49.0	452.61262369155884
27	32.686607	75.738655	221.6	-38.100002	80.0	1120000	5.5879354e-09	13.575886	-0.019630011	-0.9036609	2.505713	0.009581722	0.139	49.0	469.387850522995
28	43.03125	84.66304	206.1	-38.0	80.0	1160000	1.3969839e-09	15.646941	-0.019019302	-1.2815596	2.4650106	0.012375749	0.131575	49.0	485.9373846054077
29	36.16875	77.25147	213.65	-38.65	80.0	1200000	-1.8626451e-09	15.695868	-0.01894341	-1.5253379	2.4323435	0.008450927	0.12167499	49.0	503.18406677246094
30	44.16607	87.268715	220.4	-38.3	80.0	1240000	-1.8626451e-09	18.906876	-0.01863651	-1.3358765	2.3969631	0.0115649495	0.131175	49.0	520.2771732807159
31	53.06786	95.15351	245.75	-38.7	80.0	1280000	1.1175871e-08	19.00927	-0.019521218	-2.4960313	2.3725252	0.013055376	0.13855	49.0	537.0487990379333
32	59.026787	100.08296	248.6	-39.05	80.0	1320000	1.8626451e-09	23.070793	-0.019277085	-1.7792001	2.3280814	0.012059696	0.13690001	49.0	553.7263481616974
33	66.77857	108.39212	243.4	-39.4	80.0	1360000	0.0	23.898287	-0.019427333	-1.6996975	2.289003	0.011701652	0.13315001	49.0	570.5148868560791
34	75.86339	112.87337	265.7	-38.75	80.0	1400000	-7.450581e-09	23.71399	-0.01864525	-1.4482872	2.2351658	0.012031132	0.128275	49.0	587.1812386512756
35	78.89091	114.16424	252.0	-39.0	80.0	1440000	1.21071935e-08	24.92989	-0.018837266	-1.5765185	2.21461	0.00907428	0.12615	49.0	603.731207370758
36	80.966064	119.35917	266.25	-38.5	80.0	1480000	1.3969839e-09	24.01616	-0.018689401	-1.5719645	2.159175	0.011627892	0.13527499	49.0	620.425096988678
37	88.979454	122.22811	279.05	-39.0	79.89286	1520000	-1.21071935e-08	27.323149	-0.019128505	-2.283799	2.1458232	0.011171496	0.134975	49.0	636.7030057907104
38	82.39018	118.68203	274.7	-38.600002	80.0	1560000	9.313226e-10	26.117609	-0.01785665	-1.6237445	2.1293504	0.009844637	0.126075	49.0	653.2626478672028
39	91.2116	123.843376	272.9	-38.9	80.0	1600000	-5.820766e-09	26.547749	-0.019074239	-1.8660717	2.1094093	0.011166893	0.147625	49.0	669.8865826129913
40	94.95182	128.1553	277.3	-38.9	79.92727	1640000	1.21071935e-08	24.581755	-0.018807527	-1.506968	2.050283	0.010940676	0.139525	49.0	686.4490089416504
41	96.283936	131.36482	285.65	-39.0	79.60714	1680000	3.7252903e-09	25.510775	-0.018081674	-1.6067064	2.0142217	0.010188913	0.13159999	49.0	702.8278527259827
42	96.74107	133.10782	285.65	-38.8	79.5	1720000	6.519258e-09	29.12595	-0.017998874	-2.1168768	2.0027573	0.012127097	0.1326	49.0	719.2896640300751
43	100.92727	132.98746	285.7	-39.5	79.58182	1760000	7.450581e-09	27.472132	-0.017959427	-2.0587037	1.981051	0.01078245	0.135775	49.0	736.0887398719788
44	103.60179	137.25859	290.25	-39.4	79.60714	1800000	5.5879354e-09	25.977274	-0.01857472	-2.1270843	1.9472852	0.010767092	0.132375	49.0	752.7626388072968
45	99.11909	136.89981	289.25	-38.9	78.90909	1840000	7.450581e-09	25.698092	-0.017750464	-1.9959333	1.92393	0.009175913	0.13492501	49.0	769.4546773433685
46	101.479095	139.82384	292.7	-39.3	77.6	1880000	-1.0244548e-08	25.661871	-0.018204594	-1.9611182	1.8992627	0.010351023	0.13095	49.0	785.8817021846771
47	107.75982	142.43546	292.4	-39.15	78.17857	1920000	4.656613e-10	27.400711	-0.01845628	-2.948519	1.8833537	0.012423417	0.145025	49.0	802.0622658729553
48	102.41697	142.5117	298.8	-40.0	78.26786	1960000	-6.519258e-09	23.73573	-0.01806946	-1.5344396	1.8826182	0.009797327	0.13265	49.0	818.6633787155151
49	103.55714	143.62631	291.75	-39.100002	78.41071	2000000	-3.0267984e-09	24.789934	-0.017187845	-1.7200413	1.8487725	0.011026474	0.1302	49.0	835.3008596897125
50	104.73572	144.94722	290.1	-39.600002	78.57143	2040000	-3.3760443e-09	24.932457	-0.018326743	-1.6987829	1.8381182	0.010334546	0.13187501	49.0	851.8415927886963
51	107.36428	148.13194	295.05	-40.7	76.33929	2080000	1.21071935e-08	24.95727	-0.018167919	-1.7981582	1.8008671	0.011300688	0.138625	49.0	868.288300037384
52	110.95447	150.74617	294.45	-39.350002	76.60714	2120000	1.21071935e-08	25.192728	-0.017866742	-1.6868038	1.7899712	0.011227449	0.129575	49.0	884.4456670284271
53	114.283936	153.12991	296.9	-40.2	75.57143	2160000	4.656613e-10	22.882542	-0.017284723	-1.6617286	1.7605526	0.011519839	0.12987499	49.0	900.6208672523499
54	104.55273	149.88959	296.85	-39.600002	76.218185	2200000	1.1175871e-08	27.920597	-0.017753592	-3.3562033	1.7564721	0.010769455	0.14065	49.0	917.0307147502899
55	112.91249	151.66106	295.3	-39.5	77.14286	2240000	1.1641532e-09	26.591545	-0.017651323	-2.7103713	1.7345415	0.012997486	0.13255	49.0	933.4510571956635
56	118.67637	154.73871	297.65	-39.5	76.30909	2280000	-9.313226e-10	22.084263	-0.017797392	-1.6212823	1.7262726	0.011771461	0.13354999	49.0	949.6466770172119
57	119.98214	154.1083	297.55	-40.2	75.89286	2320000	-5.122274e-09	26.343237	-0.017921776	-1.7207997	1.6973336	0.01122588	0.14105	49.0	965.9866287708282
58	119.058174	155.18298	297.1	-39.100002	76.38182	2360000	-4.656613e-09	27.20698	-0.016287304	-2.1100569	1.6644931	0.008706335	0.11615	49.0	982.2516927719116
59	123.72857	156.61913	294.8	-39.5	75.625	2400000	1.6298145e-09	26.161522	-0.017110161	-2.0300915	1.6546618	0.01090157	0.127975	49.0	998.4328649044037
60	125.13303	157.7598	298.05	-39.100002	74.01786	2440000	6.519258e-09	25.663208	-0.016787432	-1.6784728	1.6284294	0.011441566	0.126125	49.0	1014.8609697818756
61	126.143745	158.38293	297.15	-38.9	75.80357	2480000	1.0244548e-08	25.305012	-0.016317163	-1.7672541	1.6080463	0.010315277	0.1232	49.0	1030.9850351810455
62	125.80892	158.74286	298.95	-39.5	74.80357	2520000	1.8626451e-09	25.13807	-0.016055128	-2.0062537	1.5935192	0.009942006	0.117675	49.0	1046.9754645824432
63	125.25982	157.89893	296.95	-39.4	75.125	2560000	1.1175871e-08	25.695026	-0.016109284	-1.6662364	1.5794427	0.010346869	0.122975	49.0	1063.2347702980042
64	126.69732	159.46213	299.95	-39.7	74.08929	2600000	-6.0535967e-09	25.352978	-0.0161791	-2.1859584	1.5731052	0.010404649	0.122975	49.0	1079.3395509719849
65	124.765785	160.45644	298.7	-39.3	73.47369	2640000	7.450581e-09	24.22985	-0.016144687	-1.87358	1.5629494	0.0103852395	0.1286	49.0	1095.5081660747528
66	125.82105	161.06584	299.1	-39.3	73.192986	2680000	-3.7252903e-09	26.029121	-0.016288735	-2.0373359	1.5381846	0.011047825	0.123050004	49.0	1111.581814289093
67	122.61517	161.36877	299.55	-40.5	74.0	2720000	2.3283064e-09	23.415028	-0.0166135	-2.0021262	1.5319214	0.0097774165	0.1259	49.0	1127.618831396103
68	123.99197	162.67726	300.5	-39.7	72.67857	2760000	3.0267984e-09	23.023518	-0.015974708	-1.5610511	1.5082715	0.010067582	0.1207	49.0	1143.7159614562988
69	124.33017	162.6336	298.35	-40.2	72.94827	2800000	-6.9849193e-10	22.057442	-0.015792713	-1.7401015	1.5062344	0.009578524	0.12342499	49.0	1159.8093922138214
70	116.42857	160.62718	299.5	-39.3	73.57143	2840000	-2.7939677e-09	26.028976	-0.015938312	-2.0719452	1.4986079	0.010791388	0.128975	49.0	1175.9224693775177
71	123.48559	164.31046	301.1	-39.2	70.72881	2880000	9.313226e-10	23.81144	-0.015694082	-2.230279	1.4485064	0.010547145	0.11725	49.0	1191.9248270988464
72	119.93362	163.55942	300.75	-39.2	71.72414	2920000	1.8626451e-09	22.85794	-0.015942521	-1.8817422	1.455822	0.010437325	0.12575	49.0	1208.1231627464294
73	119.36557	165.13445	300.85	-38.9	69.72131	2960000	-4.1909516e-09	21.555473	-0.015490444	-1.6535859	1.4185631	0.010332741	0.1216	49.0	1224.0641295909882
74	127.22203	163.0335	300.95	-39.8	70.15254	3000000	6.519258e-09	26.069313	-0.015390031	-2.7492294	1.4064264	0.008072898	0.116175	49.0	1240.1864340305328
75	123.28032	163.6774	299.2	-38.5	71.29508	3040000	5.820766e-09	23.578316	-0.015048172	-2.2493548	1.4132453	0.01030072	0.122999996	49.0	1256.30548620224
76	130.25085	165.50673	302.35	-39.600002	68.86441	3080000	-3.259629e-09	21.390135	-0.014821937	-1.968298	1.3693893	0.009285073	0.112224996	49.0	1272.5160822868347
77	130.64673	165.96371	302.1	-39.3	67.803276	3120000	1.3271347e-08	22.031933	-0.014495213	-1.4995499	1.3641721	0.010436659	0.112775	49.0	1288.5687174797058
78	133.5129	165.95	302.65	-39.2	67.870964	3160000	-5.5879354e-09	22.010345	-0.014720547	-1.9511244	1.340133	0.011782028	0.121525	49.0	1304.7269368171692
