Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-277.5154	12.665145	-257.2	-293.0	100.0	13.0	80000	3.306195e-08	4.780381	-0.016796935	-3.6465816	3.479841	0.006063598	0.0732875	49.0	47.44081735610962
1	-281.2	10.503628	-261.55002	-300.5	100.0	25.0	160000	-1.8626451e-09	1.2831067	-0.016294926	-0.13313994	3.4725075	0.007538886	0.0785625	49.0	84.98009467124939
2	-279.38846	10.863047	-265.05002	-300.80002	100.0	38.0	240000	-1.4901161e-08	1.3281258	-0.018150758	-0.04147397	3.4653573	0.0070967935	0.0942875	49.0	121.82466793060303
3	-279.5417	7.541551	-266.15	-289.85	100.0	50.0	320000	-3.7252903e-09	1.224262	-0.018854793	-0.035965264	3.4538631	0.007461996	0.091800004	49.0	156.30861854553223
4	-273.56003	7.1948857	-258.30002	-283.45	100.0	65.0	400000	1.8626451e-09	1.1777916	-0.020085394	-0.053589545	3.4442308	0.008078524	0.1016375	49.0	192.1567440032959
5	-274.16	6.423501	-260.2	-283.6	100.0	75.0	480000	1.4901161e-08	1.2239634	-0.021605859	-0.081445485	3.432946	0.00828046	0.115575	49.0	228.20276141166687
6	-271.7958	9.500075	-254.85	-285.15	100.0	87.0	560000	5.5879354e-09	1.2561243	-0.020923235	-0.022606343	3.4192023	0.00804011	0.1039375	49.0	263.4695973396301
7	-270.115	8.482606	-250.7	-284.45	100.0	97.0	640000	9.313226e-09	1.2622061	-0.021736989	-0.031165287	3.4060378	0.0075616944	0.114075005	49.0	299.65421986579895
8	-266.75	5.889396	-256.85	-275.75	100.0	107.0	720000	4.656613e-10	1.2173009	-0.022356834	-0.025887236	3.389379	0.008275393	0.114599995	49.0	334.9627594947815
9	-264.2889	10.957712	-253.15001	-291.4	100.0	116.0	800000	-5.5879354e-09	1.2535067	-0.0228595	-0.036630973	3.3726807	0.0087060975	0.1199	49.0	377.56647086143494
10	-235.64375	26.721336	-179.0	-265.95	100.0	124.0	880000	-7.450581e-09	1.5119338	-0.024444655	-0.03654246	3.3472223	0.00838178	0.128925	49.0	419.9390118122101
11	-232.83	16.699358	-194.85	-264.15	100.0	134.0	960000	-1.8626451e-09	1.6339409	-0.02399817	-0.048752576	3.3199372	0.009124289	0.1301	49.0	463.93925380706787
12	-223.95908	26.994617	-175.8	-267.15	100.0	145.0	1040000	-1.3969839e-08	1.6318083	-0.023067757	-0.06346375	3.2920368	0.0089060245	0.124400005	49.0	507.2983605861664
13	-215.35454	21.754868	-188.75	-265.75	100.0	156.0	1120000	8.381903e-09	1.6816559	-0.02384362	-0.027697816	3.2606401	0.008713543	0.128575	49.0	552.2048008441925
14	-201.91249	36.71411	-111.05	-236.05	100.0	168.0	1200000	-4.656613e-09	2.107183	-0.0232361	-0.072275385	3.2332597	0.00868034	0.123625	49.0	596.3562529087067
15	-200.70833	43.409393	-117.15	-241.0	100.0	180.0	1280000	-1.21071935e-08	2.4377928	-0.023018077	-0.053459987	3.2002058	0.008996362	0.122375	49.0	642.2631051540375
16	-166.01668	46.22043	-71.4	-232.5	100.0	192.0	1360000	-1.0244548e-08	2.6563637	-0.022840207	-0.07230586	3.1638489	0.0089829685	0.122125	49.0	688.1438119411469
17	-136.74643	53.417797	-33.0	-231.2	100.0	206.0	1440000	5.5879354e-09	3.1027617	-0.023951847	-0.102689	3.1179712	0.009992415	0.1357	49.0	731.8488924503326
18	-106.05909	49.030293	-37.8	-196.75	100.0	217.0	1520000	-1.071021e-08	5.281564	-0.023086453	-0.16984186	3.0647457	0.009659033	0.1328875	49.0	775.7810928821564
19	-120.765625	62.476055	39.0	-187.5	100.0	233.0	1600000	-9.313226e-10	4.8869534	-0.022724861	-0.14814398	3.0193477	0.009708861	0.12681249	49.0	820.1035213470459
20	-69.814285	65.53633	64.65	-167.2	100.0	247.0	1680000	1.8626451e-09	8.478934	-0.022546746	-0.6075391	2.97924	0.0104135405	0.13035	49.0	859.9813113212585
21	-81.340004	84.39891	81.15	-195.45	100.0	262.0	1760000	-1.8626451e-09	7.8324103	-0.021939622	-0.27169818	2.9304032	0.009393991	0.124612495	49.0	902.2314863204956
22	-13.484375	93.11379	203.0	-145.55	100.0	278.0	1840000	-1.8626451e-09	10.123738	-0.022066467	-0.39974713	2.8697052	0.010057459	0.13486251	49.0	949.5570826530457
23	-24.690628	95.43176	101.55	-252.1	100.0	294.0	1920000	-1.8626451e-09	9.673606	-0.021158682	-0.37348825	2.8160868	0.008241849	0.1219125	49.0	992.1781194210052
24	18.159374	128.51694	218.5	-164.6	100.0	310.0	2000000	5.5879354e-09	12.035619	-0.020886514	-0.34498733	2.742257	0.008560746	0.12486249	49.0	1035.9927036762238
25	-10.612503	87.20867	155.7	-151.90001	100.0	326.0	2080000	-4.656613e-09	11.560419	-0.02064883	-0.4092862	2.6892872	0.008569191	0.121925	49.0	1078.7751626968384
26	72.075005	142.62405	396.65	-136.2	100.0	342.0	2160000	-1.8626451e-08	14.269766	-0.020866374	-0.6458415	2.6300826	0.009330062	0.128575	49.0	1116.694792509079
27	62.59375	90.6327	221.05	-166.0	100.0	358.0	2240000	-3.259629e-09	13.693902	-0.02056079	-0.5212787	2.5662415	0.008724091	0.12621251	49.0	1165.5775706768036
28	51.612495	85.05892	234.9	-87.700005	100.0	374.0	2320000	-2.7939677e-09	14.506257	-0.019520571	-0.54769063	2.507442	0.0077036265	0.117725	49.0	1209.884630203247
29	52.656246	111.90867	434.55	-134.6	100.0	390.0	2400000	0.0	15.559102	-0.02025918	-0.54945344	2.4568543	0.009687796	0.120024994	49.0	1246.2200570106506
30	89.11875	149.93225	487.85	-171.2	100.0	406.0	2480000	0.0	15.258849	-0.019722268	-0.63759965	2.4050198	0.00885823	0.119224995	49.0	1287.1247544288635
31	160.44688	158.54474	433.9	-93.8	100.0	422.0	2560000	1.8626451e-08	20.104872	-0.019182764	-1.1715543	2.3742576	0.009126455	0.111562505	49.0	1332.0331017971039
32	172.46564	102.23766	393.1	50.6	100.0	438.0	2640000	-1.8626451e-09	23.824877	-0.019056145	-1.0526179	2.3367565	0.0087530445	0.1103625	49.0	1375.6309571266174
33	227.49376	174.49998	498.15	-46.850002	100.0	454.0	2720000	1.8626451e-09	23.348194	-0.019307695	-1.2425305	2.2805314	0.008463856	0.111475	49.0	1413.3492941856384
34	142.59375	154.7864	413.25	-122.8	100.0	470.0	2800000	-6.519258e-09	17.67231	-0.019159578	-1.1488582	2.2489386	0.008675905	0.1147625	49.0	1458.0823895931244
35	143.80937	176.06172	547.45	-112.4	100.0	486.0	2880000	3.7252903e-09	15.274176	-0.019062351	-1.1481106	2.209694	0.0083949715	0.110787496	49.0	1504.3799278736115
36	182.46251	149.15118	494.2	-40.100002	100.0	502.0	2960000	9.313226e-10	19.857668	-0.018817354	-1.122021	2.1589289	0.007963329	0.1166625	49.0	1541.5858309268951
37	233.74374	223.04427	540.95	-106.25	100.0	518.0	3040000	0.0	21.354374	-0.019307828	-0.946067	2.1460998	0.00919086	0.114374995	49.0	1587.476969242096
38	168.20624	181.09271	611.55	-33.300003	100.0	534.0	3120000	-1.1175871e-08	16.083858	-0.01869037	-0.9726261	2.098746	0.008082615	0.1066375	49.0	1630.1966705322266
