Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-16.0	2.5841765	-10.975	-19.875	120.0	32000	2.2817403e-08	0.28430587	-0.018420197	-0.16091467	3.0432673	0.012868011	0.16028124	49.0	51.509310245513916
1	-16.35	1.4687898	-13.275001	-18.7	120.0	64000	-4.656613e-09	0.1569922	-0.0066604097	-0.07665554	3.0364876	0.015279696	0.25409377	6.0	82.188148021698
2	-10.271875	1.4975208	-8.325001	-13.8	120.0	96000	1.6298145e-09	0.1105286	-0.003531584	-0.011666298	2.9994764	0.016649824	0.287125	3.0	111.61838293075562
3	-13.576563	1.1890932	-11.35	-15.175	120.0	128000	8.614734e-09	0.07071497	4.4879853e-05	-0.02542697	2.9659982	0.018799668	0.35378128	3.0	140.88625121116638
4	-6.24625	2.062339	-2.8500001	-10.45	120.0	160000	-3.259629e-09	0.10712464	-0.018739413	-0.027828526	2.85285	0.012698108	0.13484374	49.0	190.98406338691711
5	-12.004688	0.52120787	-10.775001	-12.650001	120.0	192000	-2.1769665e-08	0.058293648	-0.003485568	-0.032558788	2.860131	0.018988919	0.1750625	4.0	220.59261679649353
6	-5.2015624	1.8098788	-2.7	-7.975	120.0	224000	0.0	0.08748342	-0.020542488	-0.018262835	2.7428565	0.013165737	0.14378124	49.0	270.35605573654175
7	-8.857813	0.9179937	-6.975	-10.075	120.0	256000	3.7020072e-08	0.033678748	-0.014093179	-0.011739743	2.7054644	0.006617217	0.066468745	49.0	319.89870524406433
8	4.9578123	6.636282	25.699999	-3.41	120.0	288000	1.7695129e-08	0.47935665	-0.0057556327	-0.091864794	2.6943092	0.016118482	0.25787503	6.0	349.6971185207367
9	-7.985937	1.3684493	-4.7	-9.625	120.0	320000	-9.313226e-10	0.055159755	-0.016717007	-0.0264071	2.6567626	0.007539231	0.09025	49.0	400.36866569519043
10	6.5724998	6.513088	19.4	-1.355	120.0	352000	3.1664968e-08	0.62699604	-0.021842096	-0.10713242	2.6596158	0.011865515	0.143125	49.0	450.6340579986572
11	-4.9765625	3.0981152	1.4999999	-8.675	120.0	384000	-1.8626451e-09	0.19999805	-0.00473138	-0.016420526	2.6092079	0.016189076	0.25896877	4.0	480.4378180503845
12	19.1125	7.918062	35.125	-0.65500003	120.0	416000	0.0	2.0880964	-0.024999527	-0.48449346	2.645175	0.010732518	0.16140625	49.0	530.6159529685974
13	-3.490625	3.5780785	3.6999998	-8.45	120.0	448000	-1.4901161e-08	0.29759756	-0.017544867	-0.02238516	2.624158	0.008310664	0.094218746	49.0	581.4074172973633
14	52.082813	11.656787	71.475	26.125	120.0	480000	-1.1641532e-08	6.885034	-0.0060967114	-2.6844602	2.5712085	0.01518667	0.27574998	3.0	610.7802453041077
15	3.1968749	8.983626	26.05	-6.6749997	120.0	512000	4.8894435e-09	1.0437214	-0.02098482	-0.107520804	2.63308	0.009840082	0.12609375	49.0	661.4515006542206
16	70.96406	6.6089835	78.7	57.649998	120.0	544000	2.4330802e-08	8.975485	-0.027957354	-3.2938716	2.5583572	0.011702296	0.15971875	49.0	711.6886336803436
17	8.923437	10.012521	31.125	-8.125	120.0	576000	-5.5879354e-09	2.0086792	-0.0041851103	-0.15167063	2.609685	0.02507184	0.4370625	2.0	740.1615481376648
18	79.80659	4.683557	86.225	71.6	101.27273	608000	1.21071935e-08	8.668866	-0.008226939	-2.0924509	2.5403347	0.017135747	0.26743752	4.0	769.3697774410248
19	25.254686	7.922087	36.95	7.8999996	120.0	640000	-1.0244548e-08	4.167364	-0.008056318	-0.33806574	2.6125054	0.021049755	0.43934375	4.0	798.6320452690125
20	83.37638	3.570933	86.759995	72.825	81.413795	672000	-2.0023435e-08	10.5455675	-0.0074077575	-2.1159067	2.481749	0.015184624	0.231125	5.0	828.2451705932617
21	46.531246	17.36258	70.275	17.925	120.0	704000	3.1664968e-08	9.288038	-0.0049742465	-1.6211073	2.5251632	0.023240443	0.4079375	2.0	856.6323280334473
22	82.82857	6.8241987	86.82	49.695	80.78571	736000	4.1909516e-09	15.80765	-0.002421638	-3.8893743	2.3846653	0.026367493	0.41178125	3.0	885.2882838249207
23	69.73973	9.118575	84.509995	49.699997	114.31579	768000	1.8626451e-08	16.89829	-0.00712021	-4.716381	2.536473	0.021887414	0.3700625	3.0	914.5177700519562
24	84.796616	1.1992784	87.31	82.1	61.275	800000	-1.1175871e-08	16.34753	-0.002093898	-3.9119017	2.3745742	0.03131861	0.43203124	2.0	943.0640339851379
25	75.23048	10.105039	84.685	44.225	105.7619	832000	-3.259629e-09	17.84123	-0.0063202665	-3.3878388	2.5576315	0.02294201	0.33818752	3.0	971.8740117549896
26	84.334885	2.369832	86.299995	73.375	52.326088	864000	2.7939677e-09	13.38236	-0.0026804248	-2.2133517	2.3165264	0.022306297	0.28934374	2.0	1000.3683307170868
27	78.842995	5.687704	85.61	66.174995	97.2	896000	3.259629e-09	17.54111	-0.004412302	-2.8272452	2.510568	0.02868727	0.5112187	2.0	1029.2859296798706
28	84.60472	2.179461	87.02	73.85	47.076923	928000	1.21071935e-08	13.858421	0.005486152	-2.4208982	2.1680233	0.0283861	0.38040626	2.0	1058.2228164672852
29	83.13628	3.0294695	85.895	72.549995	68.37143	960000	-1.094304e-08	18.0154	-0.0021430645	-2.9972625	2.335021	0.040507283	0.5804375	2.0	1086.7731664180756
30	84.905	0.61872315	86.759995	83.465	44.45614	992000	-6.7520887e-09	14.347124	0.01081374	-2.5826213	2.0224614	0.048814353	0.50909376	2.0	1115.2382714748383
31	84.46885	1.7116511	86.21999	75.125	50.979168	1024000	-2.0954758e-09	16.968842	-0.004057465	-2.6104097	2.1247222	0.03491873	0.51390624	2.0	1143.85883975029
32	85.06357	0.6076112	86.564995	82.774994	40.26984	1056000	1.14087015e-08	15.730399	-0.0030598014	-3.4895957	1.8093157	0.021718213	0.40725	2.0	1172.6551160812378
33	85.372055	0.4309847	86.615	84.46	38.26984	1088000	6.519258e-09	14.101892	0.013055777	-1.9214405	1.828126	0.0474343	0.52646875	2.0	1201.2295517921448
34	84.4351	2.1695604	86.17	74.075	50.265305	1120000	6.6356733e-09	13.339427	0.013622396	-2.0066657	1.6437843	0.06668265	0.599375	2.0	1229.6721744537354
35	85.193695	1.5225016	86.579994	73.125	36.028984	1152000	1.1641532e-08	15.06188	0.0054867202	-2.2605479	1.603854	0.04912354	0.560125	3.0	1259.13760972023
36	84.660355	2.5424325	86.64	71.875	45.50909	1184000	3.7252903e-09	13.113928	0.006006899	-2.1353652	1.4401401	0.050001193	0.53440624	2.0	1287.7048950195312
37	85.699684	0.44221833	86.59	83.915	32.75641	1216000	4.656613e-10	13.754875	-0.008807648	-1.8528392	1.3764298	0.019169828	0.25968748	2.0	1316.1085953712463
38	85.00206	2.006526	86.07	74.0	40.349205	1248000	-7.916242e-09	13.171064	0.0048784115	-1.9321022	1.3416762	0.043889724	0.493625	2.0	1344.5066134929657
39	85.59687	1.3838843	86.509995	74.049995	33.68	1280000	7.450581e-09	13.279415	-0.007198422	-1.7494129	1.3158135	0.023404608	0.36240625	2.0	1372.7867648601532
40	85.481026	0.45565647	86.63	84.405	36.52941	1312000	1.071021e-08	13.324523	-0.004915281	-1.8952088	1.1924883	0.016217273	0.222875	2.0	1401.3673872947693
41	85.76319	0.36660504	86.579994	84.655	30.216867	1344000	-1.0244548e-08	13.65321	-0.0022321718	-1.7523516	1.2200241	0.030275347	0.3746875	3.0	1429.6271858215332
42	85.34649	1.5322099	86.579994	73.774994	37.328358	1376000	8.8475645e-09	12.450636	-0.0017053111	-1.9692687	1.2015924	0.020252958	0.34115624	2.0	1457.342519044876
43	85.93887	0.3326586	86.6	84.299995	28.539326	1408000	-3.1432137e-09	14.273949	-0.0036936926	-2.507534	1.0845014	0.01918014	0.2438125	2.0	1485.0952208042145
44	85.16445	1.6558807	86.575	72.799995	39.246155	1440000	1.8626451e-09	13.672918	0.0031267672	-1.6174846	1.2532386	0.03946363	0.46759376	2.0	1512.77760720253
45	85.78185	1.5319355	86.564995	71.649994	29.033709	1472000	4.656613e-10	12.341409	-0.0026563425	-0.91978097	1.1494052	0.021733832	0.29928124	3.0	1540.951413154602
46	85.5063	1.4621648	86.64	74.174995	36.072464	1504000	8.381903e-09	11.889865	0.0007570462	-1.3551363	1.1997845	0.03882552	0.43190625	2.0	1568.764951467514
47	85.99825	0.3129311	86.665	85.165	28.573034	1536000	8.1490725e-10	13.15703	0.0006310841	-1.343551	1.0703776	0.021859532	0.32028127	3.0	1597.4253585338593
48	85.77923	0.45423335	86.67	84.399994	33.03846	1568000	-2.0372681e-09	12.598839	-0.0027222675	-1.3213193	1.0926101	0.025011534	0.30790624	3.0	1625.6052737236023
49	85.847496	1.3331093	86.564995	73.524994	28.88889	1600000	-8.20728e-09	12.537525	-0.016479922	-1.2637764	1.0270677	0.012075022	0.14159375	49.0	1675.6378109455109
50	85.97829	0.45048386	86.85	84.229996	31.195122	1632000	2.4447218e-09	12.012626	-0.0021333522	-1.1953386	0.99511653	0.018292692	0.24984376	2.0	1703.6583819389343
51	85.94104	0.26582742	86.515	85.22	27.791208	1664000	-2.3283064e-09	13.568602	-0.0027842144	-1.0289799	1.0770073	0.019366076	0.23865625	2.0	1732.1265366077423
52	85.85831	1.320475	86.689995	74.299995	30.975904	1696000	9.778887e-09	10.958457	-0.0023486165	-1.1764497	1.0819706	0.021969365	0.25928128	4.0	1761.5242273807526
