Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
20	-37.900001991540194	100.0	-13.175	9.824517	4.599999	-33.15	100.0	22 sec
40	-35.900001008063555	100.0	-6.445002	14.880885	28.8	-37.05	100.0	47 sec
60	-49.00000284463167	100.0	17.904999	33.905746	105.799995	-23.900002	100.0	1 min 12 sec
80	79.3999985307455	100.0	44.0825	28.91206	124.45	-6.2000012	100.0	1 min 35 sec
100	47.97999962568283	100.0	73.0325	34.44165	146.8	24.55	100.0	1 min 59 sec
120	88.29999820813536	100.0	99.18749	44.030308	174.1	12.2	99.2	2 min 24 sec
140	122.14999902620912	100.0	123.415016	33.056767	170.85	40.25	98.3	2 min 47 sec
160	153.09999911114573	100.0	131.3025	39.369213	174.25	23.75	98.05	3 min 7 sec
180	150.99999906867743	100.0	147.425	40.250393	190.65	28.35	84.9	3 min 27 sec
200	117.19999774545431	100.0	156.675	43.046837	192.15	-14.600001	76.65	3 min 46 sec
220	186.74999972432852	41.0	165.5625	13.91163	183.7	134.3	79.85	4 min 5 sec
240	170.34999928623438	73.0	170.025	15.8413105	192.5	144.75	69.35	4 min 26 sec
260	153.09999917820096	100.0	176.0575	14.176286	193.1	145.5	59.35	4 min 44 sec
280	187.94999976083636	39.0	168.29001	18.189083	192.05	139.3	70.7	5 min 0 sec
300	185.99999964609742	38.0	164.1	40.83706	191.85	6.0499997	66.7	5 min 20 sec
320	190.5499998703599	37.0	167.27501	20.435812	191.3	108.15	75.55	5 min 41 sec
340	187.8499997034669	35.0	178.49501	14.343499	191.7	146.15	57.9	5 min 59 sec
360	158.69999947026372	100.0	157.19751	39.859867	188.2	2.2999992	79.6	6 min 21 sec
380	168.00999939218164	82.6	167.125	22.113369	190.75	122.05	71.1	6 min 39 sec
400	185.44999968260527	43.0	174.66	18.255405	192.3	128.1	62.45	6 min 57 sec
420	192.0499998703599	31.0	176.85751	14.902827	192.3	144.85	61.45	7 min 14 sec
440	129.2999983765185	100.0	175.31749	18.344694	191.5	126.4	60.0	7 min 31 sec
460	66.94999899715185	100.0	173.37999	25.485723	191.15	80.55	58.95	7 min 48 sec
480	188.09999975562096	38.0	153.355	54.557465	192.5	-8.650001	66.25	8 min 5 sec
500	192.74999990686774	31.0	168.22	34.706295	191.85	65.1	60.25	8 min 21 sec
520	145.59999878704548	100.0	169.645	37.700516	192.75	23.099998	59.55	8 min 38 sec
540	191.7999998703599	32.0	177.02249	16.245396	192.25	137.05	60.6	8 min 54 sec
560	189.8999997973442	34.0	186.935	6.418821	193.15	165.55	44.3	9 min 9 sec
580	189.84999980777502	35.0	182.4825	11.050296	191.5	154.8	51.95	9 min 25 sec
600	192.2499998807907	31.0	183.2325	10.999162	192.45	154.75	50.25	9 min 49 sec
620	189.74999982863665	37.0	184.2325	11.558539	192.5	149.15	48.3	10 min 4 sec
640	192.1499998755753	31.0	185.1425	11.229861	191.95	148.75	45.45	10 min 20 sec
660	190.34999983385205	35.0	188.5325	4.099827	192.25	172.65	39.25	10 min 35 sec
680	190.29999981820583	34.0	184.79001	8.277992	192.6	160.4	47.45	10 min 50 sec
700	192.74999990686774	31.0	185.525	9.464863	192.95	152.0	45.55	11 min 6 sec
720	192.09999985992908	30.0	170.67249	52.03082	192.15	13.449999	46.75	11 min 21 sec
740	190.54999981820583	33.0	184.075	18.338604	192.7	108.799995	42.55	11 min 35 sec
760	193.64999990165234	27.0	170.41501	46.27557	193.35	3.6499994	49.7	11 min 52 sec
780	190.54999981820583	33.0	177.91751	25.633383	192.9	82.0	53.9	12 min 9 sec
800	192.0499998703599	31.0	181.82251	31.699827	192.1	44.45	40.8	12 min 24 sec
820	192.64999990165234	31.0	177.54001	28.107813	191.8	82.1	49.45	12 min 40 sec
840	194.39999992772937	26.0	181.605	23.785152	192.7	85.0	47.8	12 min 57 sec
860	191.79999984428287	30.0	183.735	12.412987	194.0	148.8	49.7	13 min 13 sec
