Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-295.00000439584255	100.0	-329.86298	10.036527	-298.6	-347.1	100.0	8 min 31 sec
100	-266.47000540755687	100.0	-293.25	35.07003	-224.3	-458.7	100.0	19 min 36 sec
150	-313.4100058712065	100.0	-269.451	35.115852	-196.6	-376.2	100.0	33 min 44 sec
200	-262.42500561252234	100.0	-258.99402	48.888546	-147.90001	-429.1	100.0	46 min 55 sec
250	-272.2900062423199	100.0	-238.35	41.798374	-122.25001	-286.05002	100.0	59 min 18 sec
300	-289.0100082438439	100.0	-221.21	56.61967	-27.650005	-303.30002	100.0	1 h 13 min
350	-281.96000617444514	100.0	-216.482	50.4677	-85.9	-326.35	100.0	1 h 25 min
400	-266.5000071391463	100.0	-194.57002	76.912056	149.15	-294.15	100.0	1 h 38 min
450	-338.3350123286247	100.0	-185.798	72.14398	11.749995	-294.45	100.0	1 h 49 min
500	-120.8700049765408	100.0	-173.96703	89.514465	155.55	-334.55002	100.0	2 h 1 min
550	-167.18000608384608	100.0	-182.125	86.55519	167.75	-272.75	100.0	2 h 14 min
