Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-626.78125	12.321634	-607.25	-643.9	100.0	8.0	120000	-1.4761463e-07	4.8502192	-0.0039821486	-3.646997	3.491018	0.012580837	0.03906667	49.0	43.72479772567749
1	-631.17505	15.888341	-605.8	-649.8	100.0	16.0	240000	-8.4983185e-09	1.1069653	-0.0036341033	-0.17482714	3.4818106	0.0151444115	0.03925833	42.0	83.70640420913696
2	-626.3938	11.228999	-613.4	-646.35004	100.0	24.0	360000	5.5879354e-09	0.9616694	-0.003135032	-0.0156646	3.4676206	0.012254398	0.032875	49.0	126.50358748435974
3	-609.9625	14.261966	-582.75	-632.9	100.0	32.0	480000	-2.0489097e-08	0.9196303	-0.0033567848	-0.012533419	3.445119	0.015077475	0.046941664	37.0	166.6237986087799
4	-600.0375	6.892048	-587.60004	-607.45	100.0	40.0	600000	-2.013985e-08	0.88885045	-0.002666541	-0.012838505	3.4303763	0.010916068	0.020208333	49.0	206.56242537498474
5	-610.40625	6.330856	-601.95	-619.8	100.0	48.0	720000	2.2700988e-09	0.84329915	-0.002869288	-0.01429069	3.4072843	0.0148273185	0.03775	49.0	249.8755738735199
6	-594.85626	4.4885683	-589.55	-601.75	100.0	56.0	840000	1.6880222e-08	0.81016004	-0.002962511	-0.012624711	3.3958757	0.011951454	0.03464167	49.0	290.6246247291565
7	-589.7625	10.100795	-569.35004	-604.35004	100.0	64.0	960000	-7.508788e-09	0.79434025	-0.002943758	-0.004451439	3.398913	0.012780533	0.0313	49.0	331.92530274391174
8	-595.13745	7.588671	-578.25	-603.65	100.0	72.0	1080000	-1.3940735e-08	0.74738866	-0.0033790395	-0.012200192	3.3749497	0.01392499	0.029383333	49.0	377.4111382961273
9	-582.41876	9.665395	-568.10004	-593.95	100.0	80.0	1200000	-6.7520887e-09	0.72638154	-0.003075453	-0.0038346425	3.3494658	0.012186812	0.03226667	49.0	421.3848707675934
10	-585.89374	3.856764	-582.10004	-592.45	100.0	88.0	1320000	-2.3283064e-09	0.70790327	-0.003919091	-0.0036432073	3.3292584	0.0134263225	0.050625	49.0	465.5898118019104
11	-582.1875	6.042339	-572.45	-589.2	100.0	96.0	1440000	-3.259629e-09	0.6602507	-0.0039517228	-0.01154016	3.2893412	0.0117128845	0.056816667	49.0	509.69733333587646
12	-575.475	2.7722902	-571.35004	-580.15	100.0	104.0	1560000	-4.132744e-09	0.64319915	-0.0034635419	-0.011476658	3.2325106	0.008151105	0.04355	49.0	554.1342146396637
13	-578.98126	3.532526	-574.7	-583.5	100.0	112.0	1680000	7.450581e-09	0.6177711	-0.0041692597	-0.0128171	3.2041645	0.01239593	0.06579167	49.0	596.5962073802948
14	-575.28125	5.468765	-569.15	-585.5	100.0	120.0	1800000	-5.820766e-10	0.5920198	-0.0041629877	-0.012710981	3.1541424	0.010868952	0.08320834	49.0	636.8717448711395
15	-573.2875	3.1797087	-570.0	-579.60004	100.0	128.0	1920000	6.0535967e-09	0.56784296	-0.0037186446	-0.012521192	3.0905735	0.0136517305	0.061566666	49.0	677.268768787384
16	-574.3375	2.9016001	-569.0	-578.4	100.0	136.0	2040000	-8.614734e-09	0.55009747	-0.003771195	-0.020181075	3.03723	0.010529501	0.05133333	49.0	717.9643938541412
17	-569.46875	3.3824801	-562.15	-573.2	100.0	144.0	2160000	-6.7520887e-09	0.51178384	-0.0029010815	-0.019145034	2.9573154	0.0087716915	0.03774167	49.0	758.0382308959961
18	-569.98755	3.3929875	-562.25	-574.05	100.0	152.0	2280000	1.8626451e-09	0.47939065	-0.0032143556	-0.022881467	2.9242964	0.013407985	0.058416665	49.0	800.4302597045898
19	-569.98755	3.9125361	-563.65	-577.2	100.0	160.0	2400000	-1.8626451e-09	0.4320844	-0.0032577603	-0.024000745	2.8759136	0.011762996	0.05279167	49.0	843.8000571727753
20	-572.41876	2.9745708	-569.2	-578.3	100.0	168.0	2520000	1.3038516e-08	0.37566808	-0.003367566	-0.028196383	2.8183684	0.009651283	0.045691665	49.0	885.0974862575531
21	-569.7562	4.4281306	-560.4	-574.9	100.0	176.0	2640000	1.3504177e-08	0.3520368	-0.0035090325	-0.008966528	2.7248569	0.012231014	0.049933333	49.0	925.6936521530151
22	-570.5062	2.6373987	-566.5	-575.05	100.0	184.0	2760000	4.1909516e-09	0.35229814	-0.003557467	-0.0065961033	2.639392	0.010436567	0.045316666	49.0	966.7274074554443
23	-570.9938	4.005121	-562.05	-574.4	100.0	192.0	2880000	-2.188608e-08	0.32717103	-0.0035401552	-0.018490463	2.5703063	0.010204341	0.058	49.0	1008.0683250427246
24	-571.89374	1.9446162	-567.95	-573.95	100.0	200.0	3000000	3.4924597e-09	0.30008584	-0.0036395253	-0.0063809454	2.530385	0.006909082	0.045658335	49.0	1048.2707605361938
25	-569.175	3.9633474	-564.45	-577.2	100.0	208.0	3120000	1.8626451e-09	0.3110227	-0.003330099	-0.004173346	2.4933937	0.008535601	0.036866665	49.0	1088.0476832389832
26	-573.29376	2.5732312	-567.2	-576.65	100.0	216.0	3240000	3.259629e-09	0.29041082	-0.0031953542	-0.0068295263	2.4708228	0.0071853073	0.036624998	49.0	1128.811885356903
27	-572.5125	2.105314	-569.15	-576.15	100.0	224.0	3360000	1.1175871e-08	0.30115277	-0.0031547318	-0.005262796	2.4228885	0.011446091	0.04185	49.0	1172.5278532505035
28	-570.8688	1.6097114	-569.10004	-574.3	100.0	232.0	3480000	-2.3283064e-09	0.31965566	-0.0029978442	-0.004828293	2.3735518	0.008715632	0.047933333	49.0	1212.9787786006927
29	-569.96875	2.4036355	-567.3	-575.0	100.0	240.0	3600000	-1.3969839e-09	0.3331234	-0.0027495676	-0.005828347	2.3508747	0.00982363	0.05945	49.0	1253.2374823093414
30	-571.5437	2.332162	-568.65	-574.8	100.0	248.0	3720000	-4.656613e-09	0.3213728	-0.0033147368	-0.004407324	2.3014164	0.01026045	0.071025	49.0	1293.7350509166718
31	-570.92505	3.534388	-565.95	-575.60004	100.0	256.0	3840000	-5.820766e-09	0.32692373	-0.0025554672	-0.0040953755	2.2277985	0.008829605	0.045625	49.0	1336.1453495025635
32	-571.3313	1.6620594	-569.60004	-574.15	100.0	264.0	3960000	5.7043508e-09	0.32966593	-0.0024196983	-0.0037373677	2.1913195	0.0057949442	0.027883332	49.0	1377.4567158222198
33	-571.2625	2.1709218	-567.65	-575.3	100.0	272.0	4080000	-9.080395e-09	0.33327037	-0.0022017653	-0.003298644	2.169863	0.008599655	0.030833334	49.0	1418.9829981327057
34	-571.4938	2.9222734	-565.7	-575.60004	100.0	280.0	4200000	1.8626451e-09	0.32238215	-0.0025768667	-0.0038803406	2.1025624	0.009435968	0.034424998	49.0	1459.5457608699799
35	-571.9	1.5907872	-568.95	-574.55	100.0	288.0	4320000	2.7939677e-09	0.34647578	-0.0020578932	-0.004592836	2.0513408	0.005129829	0.01565	49.0	1502.7779915332794
36	-573.0438	2.0497577	-569.2	-575.55	100.0	296.0	4440000	3.2014214e-10	0.32493654	-0.0027060206	-0.004508283	2.0393791	0.00788047	0.049291667	49.0	1546.2112119197845
37	-572.33746	1.6474897	-569.05	-574.75	100.0	304.0	4560000	4.656613e-09	0.35094392	-0.0021164198	-0.00950807	1.9764568	0.008313829	0.018325001	49.0	1587.0435018539429
38	-572.1625	1.8624082	-568.4	-574.2	100.0	312.0	4680000	-6.0535967e-09	0.34996286	-0.002074503	-0.004567772	1.9958123	0.006537392	0.022066668	49.0	1628.1329567432404
39	-574.46875	1.0862701	-572.5	-575.4	100.0	320.0	4800000	-1.0011718e-08	0.33090264	-0.0019316912	-0.007278286	1.9715786	0.007303457	0.013775	49.0	1668.829251050949
40	-573.97504	1.3793179	-571.2	-575.10004	100.0	328.0	4920000	-1.891749e-09	0.30764514	-0.0022765798	-0.005005449	2.005076	0.005438278	0.019625	49.0	1710.3221130371094
41	-573.09375	1.697695	-570.3	-575.4	100.0	336.0	5040000	8.8475645e-09	0.3137046	-0.0019388178	-0.004412707	1.9972463	0.0075487294	0.017833333	49.0	1752.5012657642365
42	-574.11255	1.7905582	-570.0	-575.3	100.0	344.0	5160000	1.8626451e-09	0.30229163	-0.0028690028	-0.0063644834	1.9266275	0.009031154	0.04569167	49.0	1794.0905177593231
43	-574.41876	1.2447225	-571.85004	-575.2	100.0	352.0	5280000	-1.5133992e-08	0.30282974	-0.001942919	-0.007315535	1.8832723	0.0051746806	0.015249999	49.0	1839.6221659183502
44	-574.7125	0.98098844	-572.4	-575.55	100.0	360.0	5400000	4.656613e-10	0.28464407	-0.0020983808	-0.006922528	1.8938916	0.0070635043	0.018066667	49.0	1884.0780482292175
45	-573.25	2.120595	-568.8	-575.10004	100.0	368.0	5520000	6.2864274e-09	0.32601032	-0.0024923678	-0.0071066134	1.9043806	0.006656601	0.023924999	49.0	1925.0474319458008
46	-573.85626	1.6645894	-571.10004	-575.2	100.0	376.0	5640000	-9.313226e-10	0.30383703	-0.0021524264	-0.008601025	1.9001219	0.0065930374	0.018458333	49.0	1965.5009808540344
47	-573.60626	1.2362715	-571.35004	-575.0	100.0	384.0	5760000	-2.3283064e-10	0.2933027	-0.0019413176	-0.008168496	1.9048293	0.0067798616	0.025108334	49.0	2005.599399805069
48	-574.3313	1.1255393	-571.95	-575.2	100.0	392.0	5880000	9.313226e-09	0.29516315	-0.00217984	-0.006152902	1.8652608	0.007945802	0.022366667	49.0	2046.5098938941956
49	-574.3813	1.0609316	-571.85004	-575.10004	100.0	400.0	6000000	4.656613e-09	0.27901688	-0.0018792117	-0.00782519	1.8597982	0.004342395	0.014483334	49.0	2087.409443616867
50	-574.5375	0.94892436	-572.7	-575.45	100.0	408.0	6120000	-4.656613e-09	0.28373092	-0.0019597905	-0.006676674	1.8421729	0.0071205525	0.01735	49.0	2130.0759971141815
51	-573.8125	2.0950425	-569.25	-575.0	100.0	416.0	6240000	7.21775e-09	0.2841382	-0.0017012437	-0.0056371205	1.8374714	0.0047213524	0.010500001	49.0	2173.6642446517944
52	-574.5687	0.6684584	-573.2	-575.10004	100.0	424.0	6360000	8.381903e-09	0.26076156	-0.0020247744	-0.0074201208	1.8522582	0.008103456	0.016091667	49.0	2217.5814542770386
53	-574.9375	0.16535945	-574.5	-575.0	100.0	432.0	6480000	-9.778887e-09	0.24554949	-0.0018728168	-0.0054901056	1.822002	0.0061129415	0.026625	49.0	2262.867037296295
