Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-108.00000160932541	80.0	-93.21001	5.8696933	-77.450005	-104.85	80.0	1 min 32 sec
100	-98.60000199824572	80.0	-91.487015	7.010591	-80.05	-109.75	80.0	3 min 19 sec
150	-127.0000039190054	80.0	-87.45001	9.166319	-60.5	-103.450005	80.0	5 min 8 sec
200	-104.40000151097775	80.0	-84.698006	8.159313	-68.450005	-100.85	80.0	6 min 57 sec
250	-77.45000388212502	80.0	-79.98701	10.77749	-49.350002	-99.8	80.0	8 min 41 sec
300	-155.4000047184527	80.0	-77.714005	14.52915	-20.650002	-103.200005	80.0	10 min 29 sec
350	-128.3350053664297	80.0	-74.276	15.793158	-37.55	-102.05	80.0	12 min 14 sec
400	-145.70000621303916	80.0	-72.176	13.406517	-35.65	-101.200005	80.0	14 min 1 sec
450	-167.20000702887774	80.0	-65.271996	14.845515	-20.800001	-96.450005	80.0	15 min 50 sec
500	-147.90000681206584	80.0	-63.727997	17.590504	-27.150002	-95.35	80.0	17 min 37 sec
550	-163.10000712051988	80.0	-63.743004	19.65961	-11.200001	-90.85	80.0	19 min 25 sec
600	-109.03500572815537	80.0	-48.709	26.698904	30.3	-89.3	80.0	21 min 14 sec
650	-72.17500246874988	80.0	-46.16	26.224052	55.649998	-90.6	80.0	22 min 59 sec
700	-47.3500030875206	80.0	-44.603004	27.164465	27.65	-86.05	80.0	24 min 48 sec
750	-176.39000902883708	80.0	-36.404003	27.226372	26.85	-95.950005	80.0	26 min 35 sec
800	-30.10000214278698	80.0	-32.530003	38.722622	74.2	-94.0	80.0	28 min 20 sec
850	-81.94000455290079	80.0	-22.715	39.848503	77.4	-81.1	80.0	30 min 5 sec
900	-117.80000475794077	80.0	-16.720003	34.80961	102.3	-87.450005	80.0	31 min 55 sec
950	-52.26500289477408	80.0	-9.615002	48.411354	99.45	-81.65	80.0	33 min 42 sec
1000	-92.48000478930771	80.0	-11.524	42.48762	75.4	-88.15	80.0	35 min 29 sec
1050	21.38999691940844	80.0	-11.702001	41.694843	100.7	-84.1	80.0	37 min 18 sec
1100	-95.24000499248504	80.0	10.617999	52.2984	118.35	-80.4	80.0	39 min 5 sec
1150	-38.54500359855592	80.0	6.166999	43.25728	107.15	-62.25	80.0	40 min 52 sec
1200	-45.630003003031014	80.0	-6.070001	44.675735	122.6	-88.05	80.0	42 min 38 sec
1250	19.39999852925539	80.0	11.045999	56.164993	156.1	-79.05	80.0	44 min 23 sec
1300	-79.35000664740801	80.0	13.793999	58.328342	155.45	-90.75	80.0	46 min 10 sec
1350	-57.64000194408	80.0	7.9319997	46.50913	106.7	-87.3	80.0	47 min 57 sec
1400	-13.000004393607378	80.0	22.637	49.626904	152.85	-71.6	80.0	49 min 46 sec
1450	-118.75000618547202	80.0	26.161	46.315903	172.65	-49.5	80.0	51 min 34 sec
1500	-97.35000397637486	80.0	23.94	47.309715	142.85	-69.75	80.0	53 min 21 sec
1550	-27.580001797899605	80.0	38.362	50.236782	188.25	-34.2	80.0	55 min 7 sec
1600	30.844996209815143	80.0	28.802998	56.396732	139.3	-75.05	80.0	56 min 55 sec
1650	12.22499704733491	80.0	37.028	43.91466	126.299995	-54.75	80.0	58 min 44 sec
1700	-27.540004900842906	80.0	35.175	55.8417	156.6	-78.05	80.0	1 h 0 min 30 sec
1750	-86.35000626370311	80.0	41.23	48.600727	166.7	-60.75	80.0	1 h 2 min 20 sec
1800	-109.50000713095069	80.0	27.796997	40.675377	136.05	-57.15	80.0	1 h 4 min 10 sec
1850	-49.54500278569758	80.0	36.829002	51.11263	147.0	-64.35	80.0	1 h 5 min 56 sec
1900	-38.02000607848167	80.0	45.512	46.372173	143.9	-46.4	80.0	1 h 7 min 43 sec
1950	-41.80000502243638	80.0	44.452003	54.428143	143.7	-103.05	80.0	1 h 9 min 32 sec
2000	-33.7550035379827	80.0	43.727997	48.932144	127.299995	-81.0	80.0	1 h 11 min 19 sec
2050	-19.110004770383238	80.0	53.179	44.43197	150.7	-75.450005	80.0	1 h 13 min 9 sec
2100	-83.33500637561083	80.0	34.235	43.25051	128.5	-58.100002	80.0	1 h 14 min 59 sec
