Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-459.775	21.145689	-427.5	-487.4	120.0	120000	-8.6613e-08	4.92303	-0.014258548	-3.549477	3.4836226	0.006422737	0.051341668	49.0	36.66112422943115
1	-453.11877	14.044306	-433.15	-469.55002	120.0	240000	1.816079e-08	1.6272056	-0.014548899	-0.36207885	3.474746	0.006208203	0.06351666	49.0	71.93291187286377
2	-453.30627	17.54185	-439.35	-490.95	120.0	360000	1.3853423e-08	1.3884064	-0.015283751	-0.07438406	3.4643726	0.0070403256	0.059566665	49.0	104.37783312797546
3	-457.0375	23.191532	-425.1	-492.6	120.0	480000	2.7939677e-09	1.3768442	-0.016174896	-0.043375388	3.4557176	0.0058265286	0.06339167	49.0	137.0162901878357
4	-441.3611	25.61388	-393.2	-480.95	120.0	600000	1.1175871e-08	1.3224283	-0.016242633	-0.03596084	3.4463844	0.006310164	0.06626667	49.0	170.16322469711304
5	-450.675	20.995953	-420.75	-486.75	120.0	720000	4.4237822e-09	1.2758124	-0.017130142	-0.029658929	3.4388332	0.0063827257	0.07255833	49.0	198.63166069984436
6	-457.1125	18.440151	-428.80002	-486.9	120.0	840000	-6.519258e-09	1.2241557	-0.017355088	-0.02862604	3.4273806	0.006228772	0.071624994	49.0	229.81960463523865
7	-462.46875	18.962643	-439.4	-494.45	120.0	960000	9.313226e-10	1.2189299	-0.018466864	-0.03142436	3.4161558	0.0064569334	0.08299167	49.0	260.6642436981201
8	-453.29376	19.801126	-426.45	-482.7	120.0	1080000	6.519258e-09	1.2023889	-0.01868728	-0.0357309	3.4046884	0.0071199965	0.08565	49.0	293.1858220100403
9	-452.98752	12.1397295	-434.25	-469.30002	120.0	1200000	3.4924597e-09	1.1850283	-0.019067746	-0.029848188	3.3945875	0.0070574163	0.08975834	49.0	326.2027096748352
10	-442.975	12.774978	-417.15	-460.85	120.0	1320000	-3.4924597e-09	1.1797059	-0.018692225	-0.02837158	3.3825667	0.0073048817	0.08575833	49.0	358.93587732315063
11	-443.5625	15.108748	-415.25	-464.30002	120.0	1440000	4.656613e-09	1.2099981	-0.019274518	-0.027075797	3.3673959	0.0075651514	0.09035833	49.0	395.32217955589294
12	-434.65002	12.369136	-419.7	-452.9	120.0	1560000	-8.556526e-09	1.2253549	-0.019755643	-0.024458423	3.352257	0.007512302	0.0951	49.0	427.9865074157715
13	-441.1875	23.777388	-389.7	-476.85	120.0	1680000	8.381903e-09	1.3182962	-0.020344228	-0.037324548	3.3355522	0.007289263	0.09821667	49.0	463.2718608379364
14	-425.76874	20.57256	-380.4	-451.95	120.0	1800000	7.916242e-09	1.4972049	-0.02064287	-0.052170128	3.3171039	0.007882441	0.10039167	49.0	498.0646698474884
15	-420.84998	29.75677	-379.95	-463.25	120.0	1920000	7.916242e-09	1.7960587	-0.02122477	-0.070850074	3.295823	0.008530383	0.10689166	49.0	530.6468648910522
16	-393.9	32.94557	-330.4	-439.1	120.0	2040000	-1.071021e-08	2.097826	-0.021047879	-0.055775627	3.2782502	0.007707465	0.10140833	49.0	563.3520319461823
17	-379.71875	29.88113	-334.1	-440.80002	120.0	2160000	3.7252903e-09	2.7057953	-0.02159982	-0.11649804	3.2567887	0.007693235	0.105425	49.0	593.2865302562714
18	-369.85626	40.982964	-299.9	-455.2	120.0	2280000	1.8626451e-09	3.4659111	-0.021959148	-0.10350604	3.2261956	0.008027105	0.103925005	49.0	625.073121547699
19	-373.4125	34.01424	-307.45	-420.7	120.0	2400000	9.313226e-10	4.23674	-0.020864964	-0.16961247	3.1972642	0.007512497	0.10306667	49.0	657.9122426509857
20	-319.125	25.583914	-271.80002	-350.25	120.0	2520000	-6.519258e-09	4.513326	-0.021300076	-0.18785778	3.1675074	0.008380956	0.10554166	49.0	692.9467658996582
21	-287.5	66.85296	-201.1	-372.05002	120.0	2640000	0.0	6.5385337	-0.020324755	-0.33179215	3.1369922	0.007892313	0.10486667	49.0	725.4370419979095
22	-275.28125	79.29799	-154.65001	-392.80002	120.0	2760000	1.8626451e-09	7.250454	-0.020601027	-0.28754288	3.1001673	0.007681665	0.10215834	49.0	756.8096709251404
23	-281.59375	58.475018	-198.35	-408.0	120.0	2880000	-1.8626451e-09	5.9558764	-0.021121603	-0.31394705	3.0654614	0.0076284343	0.1038	49.0	789.0745711326599
24	-224.15	115.400795	-62.650005	-413.45	120.0	3000000	-1.8626451e-09	7.1875024	-0.02046832	-0.22282177	3.0283685	0.0077752816	0.104391664	49.0	821.3316597938538
