Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-38.71121	3.9891992	-29.95	-45.0	80.0	40000	3.958121e-08	4.290426	-0.011752497	-3.401358	3.4936152	0.011334835	0.087050006	49.0	19.056069135665894
1	-37.910526	3.7869902	-24.5	-44.100002	80.0	80000	-1.3737008e-08	0.8994367	-0.008160345	-0.028464206	3.484451	0.012236186	0.05825	49.0	38.18826460838318
2	-37.050865	3.4880526	-29.35	-42.100002	80.0	120000	-6.0535967e-09	0.79110134	-0.009115063	-0.016838744	3.4740129	0.0126978215	0.061175004	49.0	57.20978665351868
3	-37.54643	2.537502	-31.75	-42.45	80.0	160000	7.450581e-09	0.7442617	-0.008730549	-0.017917588	3.4648128	0.012184392	0.070374995	49.0	75.67146873474121
4	-37.36786	2.2437701	-31.2	-41.9	80.0	200000	-8.1490725e-09	0.69882286	-0.00886536	-0.01170408	3.450994	0.012069656	0.074425004	49.0	94.30369520187378
5	-37.410713	2.6165974	-29.050001	-40.2	80.0	240000	0.0	0.65724057	-0.009077983	-0.016141579	3.4333649	0.008303727	0.05335	49.0	112.84974312782288
6	-36.38393	2.3759604	-28.85	-39.7	80.0	280000	-1.5599653e-08	0.63947535	-0.010428899	-0.016552627	3.411582	0.011652726	0.08732499	49.0	131.40697121620178
7	-36.734547	1.8946548	-31.65	-39.100002	80.0	320000	-6.519258e-09	0.60910445	-0.01041094	-0.02884382	3.3834636	0.011320625	0.09035	49.0	150.03306674957275
8	-35.6875	2.179475	-29.95	-39.05	80.0	360000	1.6763806e-08	0.5585927	-0.011964556	-0.033491597	3.3634913	0.012282309	0.10185	49.0	168.34157919883728
9	-35.716072	1.8408341	-29.45	-38.5	80.0	400000	0.0	0.5132214	-0.012354393	-0.045425132	3.3291368	0.011149352	0.08855	49.0	186.84013438224792
10	-35.092857	2.0548813	-30.550001	-38.5	80.0	440000	6.0535967e-09	0.5579027	-0.014142839	-0.11177465	3.2780142	0.014544988	0.115925	49.0	205.25733923912048
11	-35.15804	2.409186	-30.15	-39.0	80.0	480000	8.381903e-09	0.47874224	-0.014120476	-0.033781864	3.2355118	0.009020556	0.083399996	49.0	224.0859944820404
12	-35.60268	2.0366383	-30.75	-38.7	80.0	520000	-1.3038516e-08	0.45741	-0.015942618	-0.054675415	3.1854315	0.009721611	0.091225	49.0	242.39964318275452
13	-34.586605	2.2442284	-27.95	-38.0	80.0	560000	-7.21775e-09	0.42867526	-0.015619477	-0.04622697	3.1322975	0.009890465	0.096750006	49.0	261.5084764957428
14	-34.217857	2.4452477	-26.65	-37.9	80.0	600000	1.3969839e-09	0.4326157	-0.017572317	-0.06545251	3.0792558	0.010929024	0.11975001	49.0	280.0974054336548
15	-33.01518	3.825898	-21.2	-37.95	80.0	640000	1.0244548e-08	0.41185018	-0.017311871	-0.035878126	3.0228825	0.0112611605	0.098875	49.0	299.51563596725464
16	-32.29474	4.123496	-16.95	-37.850002	80.0	680000	1.8626451e-09	0.42857796	-0.017111149	-0.043733276	2.973762	0.010249365	0.098825	49.0	318.925874710083
17	-31.151754	6.1422324	-9.75	-38.2	80.0	720000	-1.1175871e-08	0.47794104	-0.017279252	-0.04669655	2.9353104	0.008679952	0.098775	49.0	337.98678374290466
18	-29.949139	8.650745	0.25000018	-37.95	80.0	760000	-1.8626451e-09	0.63356304	-0.017401615	-0.040749088	2.8999023	0.009233678	0.095874995	49.0	357.7946252822876
19	-24.238136	14.909493	11.15	-37.600002	80.0	800000	3.7252903e-09	1.2783222	-0.017942537	-0.15616745	2.8550618	0.011570785	0.117125005	49.0	377.21202850341797
20	-21.980175	19.162539	24.25	-38.100002	80.0	840000	5.5879354e-09	1.347364	-0.01567803	-0.13843474	2.8108869	0.008699194	0.093975	49.0	396.23695516586304
21	-24.063116	19.137869	25.95	-38.0	80.0	880000	1.8626451e-09	1.241344	-0.0149320215	-0.09787722	2.79292	0.0066426685	0.073025	49.0	415.88893008232117
22	-19.065834	22.53386	38.75	-37.05	80.0	920000	-5.5879354e-09	1.5507145	-0.015665755	-0.08957724	2.7567682	0.009135414	0.076925	49.0	435.7965271472931
23	-22.39138	22.229649	31.449999	-37.05	80.0	960000	1.21071935e-08	1.1644998	-0.0138653945	-0.09298441	2.753152	0.008388734	0.082625	49.0	455.61499857902527
24	-8.575424	28.246456	34.7	-38.600002	80.0	1000000	4.656613e-09	2.0000658	-0.014178506	-0.25466454	2.6393824	0.008139638	0.082975	49.0	475.02532172203064
25	-18.074165	26.442669	44.0	-37.0	80.0	1040000	4.656613e-09	1.6612408	-0.013665724	-0.15454066	2.6646533	0.0071297428	0.07610001	49.0	494.68378472328186
26	-12.869355	28.316166	46.15	-37.3	80.0	1080000	-1.8626451e-09	1.7055256	-0.013837643	-0.10816619	2.6310725	0.006841149	0.075525	49.0	514.5385885238647
27	-11.9096775	29.352621	41.45	-37.25	80.0	1120000	-3.7252903e-09	1.6544974	-0.013642316	-0.091567785	2.6090524	0.0077334885	0.086425	49.0	534.2820038795471
28	-19.929842	25.220394	46.5	-37.25	80.0	1160000	-2.8521754e-09	1.079802	-0.0137562845	-0.09559744	2.6258025	0.007465589	0.081425	49.0	554.601381778717
29	-19.844263	25.599445	40.05	-37.0	80.0	1200000	-2.3283064e-09	1.1876726	-0.01318165	-0.08046967	2.6144805	0.00812145	0.078975	49.0	573.9850957393646
30	-17.517189	25.8374	43.9	-36.850002	80.0	1240000	1.8626451e-09	1.3099389	-0.014005978	-0.09593808	2.5771089	0.008948457	0.085225	49.0	594.7121138572693
31	-10.925758	29.375914	47.6	-37.8	80.0	1280000	2.7939677e-09	1.8024629	-0.013725875	-0.14147831	2.4905019	0.008877268	0.08995	49.0	615.149019241333
32	-12.628906	28.352129	49.9	-37.15	80.0	1320000	-1.1175871e-08	1.5660217	-0.014279857	-0.098141454	2.543363	0.008515	0.079075	49.0	635.5024409294128
33	-11.313282	29.035797	51.75	-35.25	80.0	1360000	6.519258e-09	1.735888	-0.014682942	-0.08846481	2.5125613	0.008557831	0.0871	49.0	655.8969404697418
34	-11.672389	28.543167	48.7	-35.55	80.0	1400000	5.122274e-09	1.6218774	-0.013963465	-0.17190853	2.4654326	0.010522816	0.095775	49.0	676.4986934661865
35	-12.930769	26.924566	47.0	-36.55	80.0	1440000	3.7252903e-09	1.4761329	-0.015525665	-0.14452797	2.4915633	0.008683478	0.098575	49.0	697.110348701477
36	-10.623136	29.880728	47.4	-37.2	80.0	1480000	-7.916242e-09	1.3424778	-0.015070538	-0.103882544	2.4496655	0.0071299965	0.081875	49.0	717.9691321849823
