Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-164.56667	7.3825192	-152.15001	-176.7	100.0	24.0	80000	8.568168e-08	5.883176	-0.012745424	-4.71138	3.4873357	0.008024773	0.0712625	49.0	36.62141394615173
1	-160.42917	6.2004857	-147.2	-169.5	100.0	48.0	160000	1.7811544e-08	1.1627322	-0.0125655625	-0.07359181	3.4801116	0.008263005	0.0743875	49.0	72.79042935371399
2	-158.68541	6.768224	-145.25	-169.1	100.0	72.0	240000	1.6763806e-08	1.0538988	-0.013099375	-0.026218347	3.464798	0.0072970465	0.078449994	49.0	107.72855043411255
3	-155.29584	5.6486897	-143.7	-166.25	100.0	96.0	320000	-8.381903e-09	0.9900555	-0.013828658	-0.019920923	3.4442139	0.0069653103	0.079125	49.0	145.60924553871155
4	-151.81667	5.098317	-142.3	-159.95	100.0	120.0	400000	2.561137e-09	0.9610156	-0.01585219	-0.021414489	3.4280667	0.008156974	0.091199994	49.0	182.82318353652954
5	-146.95	7.4159174	-128.25	-160.90001	100.0	144.0	480000	-6.9849193e-09	0.92094576	-0.016927646	-0.02054768	3.4070358	0.0077067376	0.0919625	49.0	220.9974205493927
6	-140.6021	7.717547	-121.3	-151.2	100.0	168.0	560000	3.7252903e-09	1.0604749	-0.01808206	-0.040804796	3.3868742	0.008343938	0.1002625	49.0	261.6648931503296
7	-128.31042	16.171974	-94.65	-149.35	100.0	192.0	640000	-3.7252903e-09	1.8868982	-0.019574622	-0.1436098	3.3598444	0.008406138	0.1052375	49.0	297.3676187992096
8	-125.2125	16.688091	-90.0	-149.5	100.0	216.0	720000	-6.9849193e-10	1.7014949	-0.01976502	-0.048552856	3.3312857	0.007917663	0.098662496	49.0	331.891074180603
9	-102.93333	24.231787	-52.4	-143.0	100.0	240.0	800000	1.8626451e-09	2.9375153	-0.020750873	-0.14306502	3.2959719	0.008441927	0.10685	49.0	370.82089710235596
10	-89.029175	18.38635	-52.45	-134.7	100.0	264.0	880000	4.1909516e-09	3.9727418	-0.020077795	-0.23252198	3.2559752	0.008128895	0.098725	49.0	407.10853457450867
11	-73.558334	20.8366	-34.95	-101.950005	100.0	288.0	960000	2.7939677e-09	4.853835	-0.01983698	-0.28491506	3.2226524	0.007959848	0.0953125	49.0	446.8029351234436
12	-77.33542	26.73048	-30.000002	-126.85	100.0	312.0	1040000	9.313226e-10	5.9349637	-0.019812578	-0.3610781	3.2029958	0.009232323	0.1016625	49.0	485.8881595134735
