Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-337.29373	16.672789	-310.7	-361.15	100.0	8.0	80000	-2.09664e-07	5.7089276	-0.012405028	-4.567798	3.4858863	0.008201899	0.074674994	49.0	33.26720714569092
1	-330.74377	9.690599	-307.30002	-339.80002	100.0	16.0	160000	5.5879354e-09	1.4515638	-0.010839086	-0.4055416	3.477972	0.007850191	0.071375	49.0	66.3482735157013
2	-328.825	9.23972	-318.80002	-344.1	100.0	24.0	240000	2.7008355e-08	1.2075216	-0.01085681	-0.05642034	3.4653258	0.007863145	0.0707	49.0	98.09325766563416
3	-320.44376	7.218182	-308.45	-331.55002	100.0	32.0	320000	-1.1641532e-09	1.1391361	-0.012031497	-0.052443102	3.4485419	0.007485155	0.0786625	49.0	131.17127895355225
4	-312.45	10.90372	-292.05002	-329.9	100.0	40.0	400000	-5.355105e-09	1.1119025	-0.012878295	-0.07697765	3.4288392	0.007829113	0.0812875	49.0	162.70469903945923
5	-315.7	7.255039	-303.6	-326.0	100.0	48.0	480000	-9.546056e-09	0.9753651	-0.013681064	-0.06641323	3.4123955	0.008005215	0.0935125	49.0	194.10659217834473
6	-303.34375	9.102008	-292.65	-318.35	100.0	56.0	560000	9.778887e-09	1.0510547	-0.014519339	-0.07424606	3.381324	0.007922344	0.08805	49.0	225.58269834518433
7	-303.36877	7.6337614	-288.35	-313.0	100.0	64.0	640000	1.0244548e-08	0.9314647	-0.015745066	-0.07060217	3.358379	0.0077067516	0.0896625	49.0	257.101500749588
8	-282.03748	20.320969	-243.55	-307.95	100.0	72.0	720000	9.313226e-10	1.7235712	-0.018757567	-0.2948416	3.330395	0.008251473	0.1152	49.0	288.5079433917999
9	-294.075	8.718512	-279.55002	-304.25	100.0	80.0	800000	-6.519258e-09	1.6529164	-0.01778901	-0.1788306	3.2946506	0.007247301	0.0934	49.0	319.9379732608795
10	-258.39374	30.841747	-201.8	-297.95	100.0	88.0	880000	4.656613e-10	2.0991457	-0.017786635	-0.19301945	3.2541857	0.008733797	0.091875	49.0	351.7263557910919
11	-270.60626	19.591728	-238.15001	-299.4	100.0	96.0	960000	1.8626451e-09	2.486135	-0.01777511	-0.30493322	3.228701	0.00816362	0.0933125	49.0	383.4692893028259
12	-235.25	50.04917	-165.5	-297.75	100.0	104.0	1040000	7.450581e-09	4.0018673	-0.017916178	-0.42440265	3.1847115	0.008693916	0.0935625	49.0	415.1805810928345
13	-258.5625	24.69047	-226.25	-303.85	100.0	112.0	1120000	2.7939677e-09	3.6936111	-0.018445164	-0.5645454	3.1728928	0.007755429	0.09083749	49.0	446.85244274139404
14	-197.0375	44.2982	-123.100006	-256.35	100.0	120.0	1200000	9.313226e-10	4.780658	-0.01755754	-0.6835544	3.1272488	0.009070048	0.099	49.0	478.6493020057678
15	-255.63751	21.950169	-226.40001	-294.30002	100.0	128.0	1280000	-3.958121e-09	3.6589832	-0.017374318	-0.4637022	3.1050065	0.007550423	0.08813751	49.0	510.4228084087372
16	-163.45001	68.735664	-50.050003	-241.90001	100.0	136.0	1360000	-4.656613e-09	7.1271534	-0.018068682	-0.8229903	3.0651572	0.0090164365	0.1001625	49.0	542.1210594177246
