Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-92.3125	6.4738483	-80.3	-109.1	80.0	40.0	80000	-6.984919e-08	3.0778944	-0.006092415	-2.1456828	3.4904475	0.0101648485	0.0363375	49.0	13.946796417236328
1	-91.945	6.264012	-80.950005	-104.65	80.0	80.0	160000	-4.1909516e-09	0.9300406	-0.00554624	-0.016978033	3.48173	0.010963218	0.042712502	49.0	27.92972183227539
2	-90.54	5.817164	-76.200005	-105.8	80.0	120.0	240000	8.8475645e-09	0.9542296	-0.006367041	-0.011695281	3.4713256	0.008813644	0.0409875	49.0	42.25323271751404
3	-88.55751	7.186511	-68.15	-101.65	80.0	160.0	320000	2.7939677e-09	0.9389198	-0.0070804358	-0.014288425	3.4587631	0.009734742	0.05685	49.0	59.076446533203125
4	-84.43251	7.3874354	-67.4	-94.35	80.0	200.0	400000	7.450581e-09	0.9675799	-0.007277051	-0.013890475	3.4460092	0.009285791	0.0529625	49.0	76.55067181587219
5	-83.15126	8.222024	-66.4	-100.8	80.0	240.0	480000	-2.0954758e-09	1.0299013	-0.0072071855	-0.0033525527	3.4268923	0.009134114	0.047925003	49.0	97.01847410202026
6	-75.5875	13.285813	-36.95	-98.950005	80.0	280.0	560000	-1.4901161e-08	1.4553653	-0.008091105	-0.024939	3.400198	0.008779516	0.051	49.0	114.65247368812561
7	-63.338753	16.24038	-23.1	-92.9	80.0	320.0	640000	3.7252903e-09	2.1447356	-0.009909088	-0.06272468	3.367856	0.008848231	0.0863375	49.0	131.50124263763428
8	-59.498756	17.458754	-15.75	-88.4	80.0	360.0	720000	-1.094304e-08	2.5754128	-0.00987496	-0.036970526	3.3173697	0.008816868	0.078512505	49.0	151.26710271835327
9	-49.29048	22.758812	-3.050001	-88.700005	80.0	402.0	800000	-1.4901161e-08	4.1081305	-0.008572716	-0.03802386	3.2570038	0.009136278	0.0732875	49.0	170.771249294281
10	-45.68929	28.794672	14.3	-94.85	80.0	444.0	880000	-5.5879354e-09	4.649422	-0.007832781	-0.03745684	3.1725297	0.009449735	0.083799995	49.0	189.3521010875702
11	-34.06	32.73686	48.15	-89.85	80.0	489.0	960000	-3.7252903e-09	7.558839	-0.007522572	-0.20688659	3.0826945	0.008150723	0.0715375	49.0	205.11515259742737
12	-15.503334	38.79641	93.15	-85.0	80.0	534.0	1040000	1.3038516e-08	10.824857	-0.007466742	-0.3555801	2.982781	0.0076879403	0.0680125	49.0	221.47885727882385
13	-1.6659585	39.789192	93.15	-71.85	80.0	581.0	1120000	4.656613e-09	12.596555	-0.0064070905	-0.22306502	2.882917	0.008036908	0.049950004	49.0	238.32993388175964
14	4.020212	45.291172	124.1	-84.85	80.0	628.0	1200000	-2.7939677e-09	12.758498	-0.005657597	-0.10770011	2.804448	0.008670223	0.0407625	49.0	256.8781599998474
15	-1.6770841	46.8017	126.0	-91.5	80.0	676.0	1280000	7.450581e-09	13.396464	-0.005317186	-0.113315105	2.7169871	0.008611082	0.05655	49.0	274.82710814476013
16	26.581915	51.63407	129.25	-72.3	80.0	723.0	1360000	-1.1175871e-08	19.83258	-0.0058908067	-0.5979024	2.6175222	0.008573255	0.0597625	49.0	291.6951518058777
17	9.251063	50.89546	182.1	-70.0	80.0	770.0	1440000	-5.5879354e-09	15.512539	-0.0054448983	-0.26928985	2.5286665	0.008098535	0.0598125	49.0	310.3332393169403
18	21.80625	51.35849	144.0	-72.700005	80.0	818.0	1520000	4.656613e-10	12.627275	-0.005180086	-0.11003959	2.4474394	0.0071931016	0.0453	49.0	328.8921024799347
19	46.108334	49.718567	160.95	-45.9	80.0	866.0	1600000	-1.0244548e-08	19.746685	-0.0053706965	-0.40824437	2.3566246	0.007259065	0.0436625	49.0	345.87487840652466
20	36.316666	68.3863	229.65	-74.15	80.0	914.0	1680000	3.259629e-09	16.780193	-0.0053920588	-0.20508921	2.2908309	0.005852584	0.040487498	49.0	362.69587659835815
21	52.31196	59.296288	158.25	-76.6	80.0	960.0	1760000	0.0	19.17923	-0.004810622	-0.42774975	2.2344878	0.0059741456	0.028625	49.0	377.9194188117981
22	47.96146	59.691982	191.75	-75.9	80.0	1008.0	1840000	1.071021e-08	20.007221	-0.005242279	-0.22398114	2.1856098	0.007007966	0.05415	49.0	396.8269166946411
23	39.53854	55.66396	188.05	-51.55	80.0	1056.0	1920000	2.7939677e-09	17.547638	-0.004848592	-0.15407836	2.108822	0.006061077	0.0400875	49.0	414.29210138320923
24	56.43804	57.314884	165.75	-58.75	80.0	1102.0	2000000	-1.8626451e-09	18.434982	-0.004649435	-0.15016818	2.0975852	0.0060983906	0.0368875	49.0	433.16291332244873
25	80.52021	71.6322	247.59999	-77.950005	80.0	1149.0	2080000	5.5879354e-09	19.306995	-0.0047393655	-0.23723829	2.0509367	0.0054260176	0.033075	49.0	452.0099227428436
