Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TrainIter	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-337.58438	8.992354	-322.95	-351.6	100.0	16.0	12.0	5.8556907e-08	5.6751113	-0.0051842746	-4.446729	3.4898212	0.015022503	0.067375004	34.0	58.87216544151306
1	-332.28125	13.264968	-306.0	-353.80002	100.0	32.0	1.0	-2.7706847e-08	1.734603	-0.004087209	-0.63752294	3.4687345	0.0146997	0.041083332	49.0	90.64469480514526
2	-323.1938	8.799806	-299.65	-337.7	100.0	48.0	1.0	-3.2479875e-08	1.1712987	-0.0029749707	-0.025762156	3.4412723	0.013738428	0.04145833	49.0	122.13794589042664
3	-317.92188	7.081094	-307.0	-335.30002	100.0	64.0	1.0	-1.2572855e-08	1.0677037	-0.002762483	-0.036472604	3.4090955	0.015432142	0.048258334	31.0	155.40186381340027
4	-313.00626	8.204627	-295.4	-326.9	100.0	80.0	1.0	-3.958121e-09	0.9231554	-0.0032002944	-0.054017447	3.3537254	0.012521176	0.03165	49.0	188.3204698562622
5	-309.05002	6.209369	-293.35	-321.95	100.0	96.0	1.0	-2.3283064e-10	0.77631336	-0.0037803464	-0.04887434	3.321343	0.015362016	0.096316665	43.0	223.38191866874695
6	-302.14062	6.0898833	-294.25	-314.05002	100.0	112.0	12.0	2.3224857e-08	0.6250541	-0.004222009	-0.05106368	3.246673	0.014161852	0.17451668	49.0	290.3590590953827
7	-299.14374	5.1666245	-288.9	-307.4	100.0	128.0	34.0	1.6298145e-09	0.52681255	-0.0041956995	-0.066227905	3.1523786	0.013655119	0.087875	49.0	414.63135600090027
8	-295.55002	5.0386915	-286.05002	-304.5	100.0	144.0	36.0	1.7229468e-08	0.6525036	-0.0045754993	-0.23960857	3.018997	0.012156719	0.04834167	49.0	544.8720149993896
9	-292.03436	3.9862514	-285.7	-302.15	100.0	160.0	28.0	3.958121e-09	0.5413972	-0.004204323	-0.15353248	2.861154	0.010426728	0.055483334	49.0	653.9448206424713
10	-291.98438	4.161792	-283.80002	-300.65	100.0	176.0	101.0	-1.1175871e-08	0.46522847	-0.0048097903	-0.07286201	2.7047544	0.013348951	0.14272499	49.0	968.1213173866272
11	-287.29376	3.6315386	-282.7	-295.85	100.0	192.0	1.0	8.731149e-09	0.45445967	-0.0032579242	-0.037946373	2.6353908	0.015140627	0.104	45.0	1001.6351919174194
12	-289.09064	3.5896642	-282.30002	-293.2	100.0	208.0	28.0	3.7252903e-09	0.4340161	-0.0029571652	-0.00968609	2.5273533	0.00869753	0.08050001	49.0	1109.779507637024
13	-289.9969	3.3362818	-284.0	-295.7	100.0	224.0	31.0	1.5133992e-09	0.43161875	-0.0036495428	-0.015255425	2.4658694	0.014019474	0.09476666	49.0	1225.4867541790009
14	-290.3125	3.7054625	-283.75	-296.75	100.0	240.0	95.0	-4.656613e-09	0.4270857	-0.0025292914	-0.01018792	2.3214874	0.01030322	0.06689167	49.0	1524.391025543213
15	-289.30627	3.9627542	-279.0	-295.55002	100.0	256.0	48.0	4.0745363e-10	0.4241312	-0.002442186	-0.034322105	2.2155385	0.00962122	0.0627	49.0	1692.1505184173584
16	-289.79688	3.4059496	-282.9	-296.55002	100.0	272.0	35.0	-5.122274e-09	0.39559358	-0.0019318175	-0.010781657	2.1642709	0.0059052585	0.023475	49.0	1819.1962749958038
17	-287.78125	2.8405452	-282.45	-291.25	100.0	288.0	14.0	-1.14087015e-08	0.41186	-0.0022643683	-0.014532533	2.108918	0.007028237	0.034066662	49.0	1886.336544752121
18	-289.90936	3.039903	-284.30002	-295.05002	100.0	304.0	52.0	-1.094304e-08	0.40281355	-0.00230998	-0.0074142367	2.131802	0.008993073	0.042866666	49.0	2064.0457932949066
19	-289.47186	3.0484655	-285.5	-295.0	100.0	320.0	1.0	-8.381903e-09	0.3859512	-0.002090543	-0.010264549	2.0657394	0.0076292935	0.036208335	49.0	2100.5427675247192
20	-292.09686	2.5353396	-288.95	-296.6	100.0	336.0	9.0	-4.656613e-10	0.38428074	-0.001974698	-0.0057772137	1.9983246	0.009516773	0.037825	49.0	2155.1103830337524
21	-290.8719	2.6520584	-286.85	-295.9	100.0	352.0	1.0	1.1175871e-08	0.38236004	-0.0023398693	-0.005644124	2.015236	0.0068972325	0.030641668	49.0	2188.258588075638
22	-291.17813	2.5646083	-287.0	-295.30002	100.0	368.0	2.0	2.2118911e-09	0.3802309	-0.0024001645	-0.0037889406	1.9652331	0.008946102	0.028166667	49.0	2225.5206174850464
23	-293.77188	1.4636185	-290.85	-295.7	100.0	384.0	18.0	-4.656613e-09	0.35989842	-0.0019226815	-0.0053898133	1.9534558	0.007538311	0.019141667	49.0	2305.808492898941
24	-292.56876	1.9521514	-289.55002	-295.4	100.0	400.0	1.0	-1.5366822e-08	0.381412	-0.0021056933	-0.005743839	1.9252999	0.00784743	0.021016667	49.0	2341.226511001587
25	-292.2219	2.5698915	-286.55002	-295.9	100.0	416.0	1.0	-9.313226e-09	0.3580426	-0.0020209125	-0.004496388	1.8929687	0.008400753	0.023924999	49.0	2375.2441408634186
26	-292.9125	1.9152769	-288.6	-295.30002	100.0	432.0	1.0	3.1432137e-09	0.36700138	-0.0018405875	-0.004096497	1.9094996	0.007889908	0.0257	49.0	2407.174670934677
27	-292.73438	1.6053343	-290.1	-295.80002	100.0	448.0	1.0	1.2805685e-09	0.35501093	-0.0019819664	-0.0043391064	1.8281727	0.00827715	0.051966667	49.0	2439.4035654067993
28	-292.6844	2.020732	-288.2	-295.30002	100.0	464.0	1.0	-1.3969839e-09	0.37476707	-0.0023563097	-0.005593084	1.8496825	0.013140458	0.069908336	49.0	2471.466012954712
29	-291.79065	2.1746562	-287.95	-295.2	100.0	480.0	4.0	3.4924597e-09	0.36792147	-0.0025295678	-0.0055861995	1.7431716	0.008636627	0.026008332	49.0	2511.627439260483
30	-293.19376	1.5724009	-289.80002	-295.4	100.0	496.0	12.0	-1.3969839e-09	0.37029588	-0.0018699577	-0.009613786	1.6665854	0.00644276	0.021925	49.0	2573.296269416809
31	-293.7594	1.5926824	-290.25	-295.25	100.0	512.0	22.0	8.381903e-09	0.37896267	-0.0021541151	-0.036982093	1.5961394	0.00900139	0.018041667	49.0	2663.2406916618347
32	-292.60626	2.3991442	-287.55002	-295.2	100.0	528.0	3.0	-1.0360964e-08	0.36231285	-0.0018478739	-0.009725012	1.5051577	0.005077824	0.023833334	49.0	2703.2789080142975
33	-294.14062	1.2092332	-290.80002	-295.30002	100.0	544.0	2.0	4.1909516e-09	0.34031022	-0.0022089446	-0.008573081	1.5198215	0.004275078	0.021583334	49.0	2737.6567611694336
34	-293.04062	1.573434	-290.35	-295.1	100.0	560.0	1.0	-2.7939677e-09	0.3308851	-0.0023105051	-0.011886828	1.5324967	0.0047896393	0.022408333	49.0	2769.4130578041077
35	-291.61877	3.9124732	-282.2	-295.30002	100.0	576.0	8.0	1.8626451e-09	0.34557003	-0.0020456044	-0.009796452	1.4760647	0.0038969258	0.01965	49.0	2823.9030151367188
36	-291.95938	3.0028229	-287.0	-295.1	100.0	592.0	1.0	-4.8894435e-09	0.33426818	-0.0021257948	-0.0058650896	1.506778	0.0054415697	0.017516667	49.0	2855.4765005111694
37	-289.7531	5.323986	-279.9	-295.1	100.0	608.0	1.0	-6.0535967e-09	0.36420032	-0.0025496944	-0.012682378	1.5457903	0.004245568	0.026458334	49.0	2887.421255350113
38	-292.48752	2.446972	-287.9	-295.4	100.0	624.0	2.0	-6.9849193e-09	0.31765687	-0.0022983095	-0.006396096	1.571482	0.0044158017	0.01765	49.0	2924.0279054641724
39	-266.21875	31.047493	-212.35	-295.1	100.0	640.0	1.0	5.355105e-09	1.0210375	-0.00254643	-0.096299894	1.5320088	0.0059269546	0.034941666	49.0	2956.0371465682983
40	-261.52814	33.96685	-215.15001	-295.1	100.0	656.0	1.0	2.561137e-09	0.70911705	-0.00277362	-0.02789963	1.5931382	0.006142365	0.024808334	49.0	2989.771292924881
41	-263.15314	32.836395	-211.75	-295.30002	100.0	672.0	1.0	8.381903e-09	0.8897512	-0.0030497196	-0.03236191	1.5166166	0.006880992	0.016400002	49.0	3022.4040195941925
42	-262.80313	38.35127	-192.25	-295.2	100.0	688.0	1.0	-6.519258e-09	0.69400734	-0.0021920144	-0.028857902	1.5826001	0.004640052	0.02945	49.0	3055.505933046341
43	-262.35626	34.493286	-203.5	-295.1	100.0	704.0	1.0	6.519258e-09	0.9357417	-0.0023207546	-0.03140065	1.5654356	0.0053448463	0.009066667	49.0	3088.3808238506317
44	-257.63437	39.300144	-195.85	-295.30002	100.0	720.0	1.0	1.3038516e-08	0.96319526	-0.0016008988	-0.056270227	1.5318015	0.005953978	0.023808334	49.0	3120.6110072135925
45	-251.67188	44.496696	-181.1	-295.2	100.0	736.0	1.0	-5.122274e-09	1.1943028	-0.0018551713	-0.046284273	1.5394197	0.0050579486	0.0148083335	49.0	3152.2123527526855
46	-259.7875	35.307724	-208.15001	-295.30002	100.0	752.0	1.0	-1.8626451e-09	0.60536397	-0.0018893119	-0.029294763	1.5663168	0.0076100407	0.022733334	49.0	3183.893533706665
47	-256.2	37.762917	-203.25	-295.1	100.0	768.0	1.0	2.3283064e-09	0.9206804	-0.0021209614	-0.038620725	1.4740129	0.0062938426	0.021783333	49.0	3218.252035140991
48	-259.25626	36.81138	-208.3	-295.1	100.0	784.0	1.0	-2.7939677e-09	0.7202065	-0.0018150529	-0.040202357	1.5534699	0.006146392	0.019966666	49.0	3253.4529457092285
49	-268.8844	28.091633	-215.05	-295.95	100.0	800.0	1.0	-7.450581e-09	1.2344098	-0.0016442366	-0.05306253	1.4041369	0.0040635206	0.016133333	49.0	3285.0828166007996
50	-257.65314	37.73882	-199.3	-295.1	100.0	816.0	1.0	-4.773028e-09	0.75444293	-0.0018520489	-0.08633701	1.4781992	0.0053898916	0.027833333	49.0	3317.2568526268005
51	-259.1969	36.177826	-199.5	-295.1	100.0	832.0	1.0	-2.7939677e-09	1.0334601	-0.0021063848	-0.044741333	1.4705899	0.004753697	0.014758334	49.0	3352.641031265259
