Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-145.00000216066837	100.0	-159.81401	6.344069	-140.85	-173.90001	100.0	2 min 13 sec
100	-134.21000267900527	100.0	-144.761	11.294446	-102.15	-166.35	100.0	8 min 5 sec
150	-143.82000303193928	100.0	-133.461	32.375652	-72.35	-275.05002	100.0	13 min 53 sec
200	-154.3750035315752	100.0	-129.203	23.770552	-78.05	-197.8	100.0	19 min 36 sec
250	-156.1650036983192	100.0	-110.87399	43.553394	55.6	-179.75	100.0	25 min 19 sec
300	-107.24500362686813	100.0	-79.861	39.233112	7.1999974	-151.3	100.0	31 min 2 sec
350	-61.81000396721065	100.0	-55.517006	64.93707	118.049995	-134.25	100.0	36 min 54 sec
400	-99.05000309422613	100.0	-48.587997	64.28396	141.84999	-149.7	100.0	42 min 47 sec
450	-9.440004060044885	100.0	1.3129976	80.817024	195.4	-124.05	100.0	48 min 51 sec
500	-40.22000301927328	100.0	4.2799973	89.10202	174.59999	-218.1	100.0	54 min 43 sec
550	-27.515003479644655	100.0	15.482999	89.59883	221.9	-109.350006	100.0	1 h 0 min
600	26.829997435212135	100.0	-4.4490023	80.15764	209.05	-113.0	100.0	1 h 6 min
650	-17.300004626065494	100.0	12.9299965	106.367836	217.75	-139.25	100.0	1 h 12 min
700	-0.08500227592885494	100.0	-5.2520027	87.90749	197.45	-134.15001	100.0	1 h 19 min
750	35.15999695882201	100.0	6.817996	71.07897	211.95	-120.100006	100.0	1 h 25 min
800	-42.930004159361125	100.0	6.4779987	82.204544	206.65	-117.950005	100.0	1 h 31 min
850	-43.25500263236463	100.0	9.494998	78.52712	223.75	-114.4	100.0	1 h 38 min
900	-21.145002964884043	100.0	-7.964002	64.16522	148.55	-127.0	100.0	1 h 45 min
950	-12.045003102719784	100.0	-11.675004	66.32096	158.59999	-114.50001	100.0	1 h 51 min
1000	-68.72000399492681	100.0	-22.586004	64.84516	118.45	-146.45	100.0	1 h 58 min
1050	46.7699972346425	100.0	-6.639003	64.44894	141.75	-116.700005	100.0	2 h 5 min
1100	46.45999755300581	100.0	23.683	73.69852	146.25	-130.3	100.0	2 h 12 min
1150	31.50999699831009	100.0	4.331998	65.01735	171.95	-126.25	100.0	2 h 19 min
1200	39.77499716542661	100.0	-1.5010027	64.40634	127.75	-138.5	100.0	2 h 26 min
1250	-40.87000317722559	100.0	1.3809974	69.4556	182.84999	-105.600006	100.0	2 h 33 min
1300	-7.9850026987493035	100.0	-9.683002	61.498936	113.549995	-111.25	100.0	2 h 39 min
