Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-163.11	9.0411825	-144.85	-178.55	100.0	25.0	80000	-2.5890768e-07	5.886036	-0.0070540765	-4.63059	3.4910119	0.014618866	0.077225	49.0	14.089062213897705
1	-161.07085	5.110935	-151.1	-173.6	100.0	49.0	160000	-9.080395e-09	1.2473916	-0.0045996336	-0.09106006	3.4788013	0.014656227	0.036825	49.0	27.839171171188354
2	-155.74376	5.674455	-145.65001	-165.40001	100.0	73.0	240000	1.2340024e-08	1.1479988	-0.0044084312	-0.024953365	3.4537609	0.013354685	0.0589	49.0	41.746577501297
3	-154.63333	5.429275	-140.95	-163.8	100.0	97.0	320000	7.566996e-09	1.0367131	-0.004789672	-0.029513665	3.4309216	0.014391312	0.04155	49.0	56.13907718658447
4	-153.09375	4.3156767	-144.90001	-160.15001	100.0	121.0	400000	-1.1059456e-08	0.8436245	-0.0055335886	-0.03972034	3.4058294	0.014363486	0.0618875	49.0	71.12992238998413
5	-147.74583	3.3276281	-140.0	-153.0	100.0	145.0	480000	-2.0023435e-08	0.66445506	-0.006645734	-0.03531926	3.363606	0.015157344	0.145325	39.0	85.60659217834473
6	-144.03542	3.5043874	-138.7	-151.8	100.0	169.0	560000	1.3853423e-08	0.6198705	-0.0058469297	-0.031872675	3.292659	0.014927832	0.114425	49.0	102.1478259563446
7	-142.50624	3.1746814	-137.90001	-148.8	100.0	193.0	640000	5.5879354e-09	0.62171566	-0.0057357606	-0.016817406	3.2135794	0.015167206	0.1301625	39.0	118.22663164138794
8	-139.28749	3.4011405	-132.15001	-144.95	100.0	217.0	720000	-6.4028427e-09	0.65414417	-0.0049194945	-0.012863457	3.117941	0.012840646	0.0877875	49.0	134.6813452243805
9	-136.94585	4.2305403	-128.90001	-146.25	100.0	241.0	800000	-5.9371814e-09	0.6743523	-0.003456151	-0.0065741166	3.0267396	0.015207496	0.0819875	46.0	150.57755303382874
10	-137.40417	5.4134073	-126.0	-147.0	100.0	265.0	880000	-5.7625584e-09	0.6673538	-0.0029145605	-0.003631197	2.9643784	0.012085205	0.0573875	49.0	166.760240316391
11	-137.27501	3.9784331	-128.2	-145.15001	100.0	289.0	960000	-6.9849193e-10	0.66082376	-0.0029508716	-0.002543211	2.8676615	0.012302028	0.0579875	49.0	183.1801266670227
12	-139.03125	4.3018603	-126.15	-145.2	100.0	313.0	1040000	4.1909516e-09	0.6085346	-0.0036253117	-0.0049645156	2.7921429	0.01278404	0.0884	49.0	199.73606491088867
13	-137.8521	4.2026896	-129.35	-145.40001	100.0	337.0	1120000	-9.19681e-09	0.578539	-0.0036481167	-0.009351008	2.7437837	0.012424758	0.0614375	49.0	216.0411605834961
14	-137.99168	2.822221	-130.35	-142.90001	100.0	361.0	1200000	-6.9849193e-10	0.55935216	-0.0030255788	-0.011183348	2.6858594	0.009799422	0.03555	49.0	232.29387974739075
15	-136.33543	4.9973836	-120.9	-142.6	100.0	385.0	1280000	-1.9092113e-08	0.554567	-0.0029504327	-0.009269178	2.6568148	0.012155602	0.036262497	49.0	249.07890701293945
