Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
3020	-14.632502	16.030724	13.449999	-41.5	80.0	1 h 0 min 51 sec
3040	-12.620001	20.823103	26.099998	-56.850002	80.0	1 h 1 min 10 sec
3060	-19.202497	15.130644	5.2999988	-41.350002	80.0	1 h 1 min 28 sec
3080	-14.955002	18.432512	24.199999	-50.350002	80.0	1 h 1 min 49 sec
3100	-18.355001	13.643641	7.899999	-42.25	80.0	1 h 2 min 7 sec
3120	-17.0425	16.179186	16.349998	-40.850002	80.0	1 h 2 min 23 sec
3140	-15.4925	14.216604	4.749998	-49.65	80.0	1 h 2 min 42 sec
3160	-22.650003	20.499733	19.199999	-58.300003	80.0	1 h 3 min 0 sec
3180	-11.767502	19.906485	51.949997	-39.100002	80.0	1 h 3 min 16 sec
3200	-11.805	15.89116	13.949999	-32.9	80.0	1 h 3 min 34 sec
3220	-11.457501	16.350424	13.749999	-46.95	80.0	1 h 3 min 52 sec
3240	-7.6125	17.185225	30.199999	-39.75	80.0	1 h 4 min 9 sec
3260	-20.982502	23.810513	35.8	-54.0	80.0	1 h 4 min 27 sec
3280	-14.155001	19.943256	19.499998	-55.300003	80.0	1 h 4 min 43 sec
3300	-17.45	23.26492	21.5	-57.050003	80.0	1 h 5 min 1 sec
3320	-20.575	14.199995	5.399998	-47.15	80.0	1 h 5 min 16 sec
3340	-14.745003	23.99684	76.85	-38.000004	80.0	1 h 5 min 34 sec
3360	-10.8	18.44624	16.3	-40.4	80.0	1 h 5 min 50 sec
3380	-11.267502	19.220642	28.15	-55.850002	80.0	1 h 6 min 8 sec
3400	-13.450002	17.732485	12.099998	-37.65	80.0	1 h 6 min 24 sec
3420	-15.045001	21.241785	34.85	-53.850002	80.0	1 h 6 min 42 sec
3440	-15.8725	15.350711	16.849998	-47.100002	80.0	1 h 6 min 57 sec
3460	-13.745	17.507547	29.8	-42.550003	80.0	1 h 7 min 14 sec
3480	-13.805	17.016645	31.05	-47.55	80.0	1 h 7 min 30 sec
3500	-19.580002	22.359697	29.849998	-51.600002	80.0	1 h 7 min 48 sec
3520	-10.477501	23.081532	21.75	-64.4	80.0	1 h 8 min 5 sec
3540	-8.945002	14.183749	16.099998	-30.0	80.0	1 h 8 min 22 sec
3560	-13.4375	23.28863	38.7	-57.000004	80.0	1 h 8 min 40 sec
3580	-24.925	16.05681	10.049999	-64.200005	80.0	1 h 9 min 2 sec
3600	-11.345	16.580898	25.349998	-42.0	80.0	1 h 9 min 28 sec
3620	-9.900002	23.916945	51.6	-47.100002	80.0	1 h 9 min 44 sec
3640	-24.692501	20.69392	15.599999	-69.5	80.0	1 h 10 min 14 sec
3660	-22.715002	21.277605	13.399999	-77.450005	80.0	1 h 10 min 43 sec
3680	-19.150002	16.146793	5.5499988	-58.250004	80.0	1 h 11 min 11 sec
3700	-13.727501	17.391914	15.4	-55.500004	80.0	1 h 11 min 29 sec
3720	-4.722501	18.650158	27.55	-33.600002	80.0	1 h 11 min 45 sec
3740	-13.077501	19.34612	24.25	-48.050003	80.0	1 h 12 min 5 sec
3760	-16.527502	16.638304	23.849998	-38.000004	80.0	1 h 12 min 25 sec
3780	-5.095001	23.093327	29.249998	-46.15	80.0	1 h 12 min 45 sec
3800	-10.042501	19.14026	32.6	-49.45	80.0	1 h 13 min 4 sec
3820	-11.097502	24.999002	43.0	-62.800003	80.0	1 h 13 min 24 sec
3840	-17.157501	20.114712	33.05	-50.350002	80.0	1 h 13 min 45 sec
3860	-9.4975	16.628593	31.349998	-28.800001	80.0	1 h 14 min 1 sec
3880	-17.952501	32.586	43.399998	-85.9	80.0	1 h 14 min 19 sec
3900	-7.700001	19.849905	39.899998	-37.65	80.0	1 h 14 min 35 sec
3920	-6.2375007	24.489264	40.149998	-46.15	80.0	1 h 14 min 52 sec
3940	-10.915001	20.147749	25.4	-47.0	80.0	1 h 15 min 10 sec
3960	-1.7175013	21.291782	38.75	-41.4	80.0	1 h 15 min 26 sec
3980	-9.010001	22.885178	55.949997	-51.7	80.0	1 h 15 min 44 sec
4000	-18.075	17.452589	11.899999	-55.350002	80.0	1 h 16 min 2 sec
4020	-14.617502	17.534197	23.249998	-40.4	80.0	1 h 16 min 19 sec
4040	-5.3000016	25.748297	58.2	-43.750004	80.0	1 h 16 min 37 sec
4060	-7.2500014	15.35118	20.15	-39.550003	80.0	1 h 16 min 53 sec
4080	2.9649987	22.66443	55.399998	-28.550001	80.0	1 h 17 min 11 sec
4100	-7.4275007	16.312737	23.349998	-30.550001	80.0	1 h 17 min 30 sec
4120	-4.7700014	18.690468	30.849998	-37.0	80.0	1 h 17 min 48 sec
4140	-8.0275	14.860749	14.599999	-38.15	80.0	1 h 18 min 9 sec
4160	-2.7250013	15.777733	32.75	-32.050003	80.0	1 h 18 min 28 sec
4180	-1.9175014	20.887445	37.0	-25.650002	80.0	1 h 18 min 44 sec
4200	-8.890001	20.970167	32.8	-54.350002	80.0	1 h 19 min 2 sec
4220	-8.977502	17.715548	27.599998	-44.7	80.0	1 h 19 min 17 sec
4240	-8.002501	19.707355	45.05	-43.15	80.0	1 h 19 min 36 sec
4260	-12.9975	23.245068	21.699999	-73.850006	80.0	1 h 19 min 51 sec
4280	-3.377501	20.561514	36.8	-40.2	80.0	1 h 20 min 10 sec
4300	-5.350001	19.85773	47.75	-36.15	80.0	1 h 20 min 27 sec
4320	-15.777499	20.992899	23.25	-58.4	80.0	1 h 20 min 44 sec
4340	-0.35500115	24.844753	61.899998	-39.0	80.0	1 h 21 min 4 sec
4360	-6.767501	22.165504	44.75	-50.75	80.0	1 h 21 min 22 sec
4380	-4.6275015	20.533829	48.25	-35.350002	80.0	1 h 21 min 43 sec
4400	-4.090001	25.357595	58.55	-35.5	80.0	1 h 22 min 4 sec
4420	-0.4225008	23.77214	40.7	-51.95	80.0	1 h 22 min 23 sec
4440	-7.947501	20.20799	28.3	-50.5	80.0	1 h 22 min 43 sec
4460	-9.602502	17.471365	29.55	-37.500004	80.0	1 h 23 min 1 sec
4480	2.472499	22.394165	49.8	-27.85	80.0	1 h 23 min 18 sec
4500	-0.7100009	19.934132	49.7	-36.75	80.0	1 h 23 min 35 sec
4520	-11.385001	21.246407	31.199999	-41.100002	80.0	1 h 23 min 53 sec
4540	-6.7500014	28.46383	69.35	-48.05	80.0	1 h 24 min 10 sec
4560	-6.665001	13.441103	21.8	-27.250002	80.0	1 h 24 min 31 sec
4580	-0.32000065	21.280916	36.149998	-34.75	80.0	1 h 24 min 52 sec
4600	-4.487501	25.581755	53.149998	-42.25	80.0	1 h 25 min 10 sec
4620	-13.567499	16.923225	21.499998	-46.0	80.0	1 h 25 min 30 sec
4640	-5.162501	21.56775	24.949999	-50.050003	80.0	1 h 25 min 49 sec
4660	-13.760002	24.931633	39.649998	-63.250004	80.0	1 h 26 min 6 sec
4680	-4.3675013	22.527168	49.85	-38.55	80.0	1 h 26 min 24 sec
4700	-9.645001	15.679763	20.15	-32.75	80.0	1 h 26 min 44 sec
4720	-4.125001	16.565857	26.55	-41.45	80.0	1 h 26 min 59 sec
4740	-6.1100006	19.393837	36.5	-34.0	80.0	1 h 27 min 18 sec
4760	2.7224991	22.642925	36.6	-42.8	80.0	1 h 27 min 35 sec
4780	-11.4075	16.708235	21.15	-47.300003	80.0	1 h 27 min 51 sec
4800	-10.4400015	20.079327	23.75	-50.2	80.0	1 h 28 min 9 sec
4820	-17.7625	16.767357	21.199999	-44.15	80.0	1 h 28 min 24 sec
4840	-8.520001	18.849918	21.249998	-48.300003	80.0	1 h 28 min 42 sec
4860	-5.6550016	18.319996	33.6	-36.9	80.0	1 h 28 min 58 sec
4880	-11.665002	17.642818	22.05	-36.45	80.0	1 h 29 min 15 sec
4900	-4.6250014	19.619146	34.35	-47.5	80.0	1 h 29 min 33 sec
4920	-4.7075014	15.116153	17.049997	-29.6	80.0	1 h 29 min 51 sec
4940	-11.175001	18.606386	30.8	-50.65	80.0	1 h 30 min 8 sec
4960	-6.3825006	20.333189	39.75	-53.0	80.0	1 h 30 min 25 sec
4980	-10.112501	19.143557	19.0	-55.9	80.0	1 h 30 min 40 sec
5000	-10.147501	22.937195	33.649998	-53.000004	80.0	1 h 30 min 58 sec
5020	-11.480001	20.733358	32.45	-60.550003	80.0	1 h 31 min 14 sec
5040	-9.192499	20.495514	44.55	-40.05	80.0	1 h 31 min 32 sec
5060	-2.9900005	20.19218	35.95	-43.9	80.0	1 h 31 min 47 sec
5080	-11.092501	19.240713	42.0	-49.05	80.0	1 h 32 min 5 sec
5100	-9.047502	22.797167	48.55	-53.95	80.0	1 h 32 min 21 sec
5120	-6.6975007	22.937336	61.85	-38.050003	80.0	1 h 32 min 39 sec
5140	-7.7075014	19.361137	30.9	-40.65	80.0	1 h 32 min 57 sec
5160	-19.87	18.092497	15.249999	-64.950005	80.0	1 h 33 min 13 sec
5180	-0.8925007	26.44331	70.4	-43.800003	80.0	1 h 33 min 31 sec
5200	-22.2475	24.513638	55.45	-56.9	80.0	1 h 33 min 47 sec
5220	-4.812501	21.756453	41.199997	-40.100002	80.0	1 h 34 min 5 sec
5240	-6.475001	24.389252	53.2	-48.8	80.0	1 h 34 min 20 sec
5260	-8.682501	23.903124	29.15	-62.15	80.0	1 h 34 min 38 sec
5280	-0.90000093	25.51038	57.5	-38.800003	80.0	1 h 34 min 54 sec
5300	-4.0775013	27.170408	63.6	-42.3	80.0	1 h 35 min 12 sec
5320	-6.7275	19.754965	36.3	-46.8	80.0	1 h 35 min 27 sec
5340	-6.187499	21.909735	44.399998	-44.15	80.0	1 h 35 min 45 sec
5360	-2.6250014	20.000916	31.65	-43.600002	80.0	1 h 36 min 0 sec
5380	-1.9875015	21.382025	46.649998	-55.450005	80.0	1 h 36 min 18 sec
5400	-3.0675006	25.714014	65.45	-51.250004	80.0	1 h 36 min 34 sec
5420	-8.740001	20.61057	48.3	-55.25	80.0	1 h 36 min 54 sec
5440	-8.110002	21.150812	28.499998	-47.45	80.0	1 h 37 min 9 sec
5460	-8.850001	22.65138	31.099998	-52.600002	80.0	1 h 37 min 27 sec
5480	-10.665001	25.473803	42.25	-49.2	80.0	1 h 37 min 45 sec
5500	-9.117501	24.744001	68.799995	-46.4	80.0	1 h 38 min 2 sec
5520	14.005	22.138077	46.949997	-51.050003	80.0	1 h 38 min 20 sec
5540	-8.932501	20.599466	30.249998	-41.800003	80.0	1 h 38 min 36 sec
5560	4.359999	24.515623	51.149998	-38.100002	80.0	1 h 38 min 54 sec
5580	-2.355001	22.65976	47.2	-36.550003	80.0	1 h 39 min 11 sec
5600	-7.9375014	23.41366	59.899998	-41.100002	80.0	1 h 39 min 29 sec
5620	-10.357502	24.76158	44.7	-48.65	80.0	1 h 39 min 47 sec
5640	7.7	27.512611	47.899998	-40.050003	80.0	1 h 40 min 4 sec
5660	2.8899994	32.12935	61.1	-54.4	80.0	1 h 40 min 22 sec
5680	0.06999912	22.905037	42.149998	-45.45	80.0	1 h 40 min 38 sec
5700	-4.852501	18.616394	31.8	-30.850002	80.0	1 h 40 min 55 sec
5720	10.227499	27.848776	79.5	-39.75	80.0	1 h 41 min 11 sec
5740	0.8974986	19.671608	26.849998	-39.4	80.0	1 h 41 min 30 sec
5760	-13.692502	20.342857	30.55	-50.750004	80.0	1 h 41 min 45 sec
5780	-7.475001	21.601265	30.099998	-47.55	80.0	1 h 42 min 3 sec
5800	-9.647501	24.828796	45.3	-41.300003	80.0	1 h 42 min 19 sec
5820	-3.585001	19.952236	35.25	-51.45	80.0	1 h 42 min 36 sec
5840	-0.43250132	27.381922	63.25	-39.7	80.0	1 h 42 min 52 sec
5860	-1.7750008	17.28961	35.0	-37.0	80.0	1 h 43 min 10 sec
5880	9.322498	18.985123	43.05	-24.6	80.0	1 h 43 min 26 sec
5900	-0.40250096	18.236786	29.15	-30.150002	80.0	1 h 43 min 43 sec
5920	-9.212501	18.487461	24.449999	-44.550003	80.0	1 h 43 min 59 sec
5940	-0.50000155	20.636679	52.35	-40.25	80.0	1 h 44 min 17 sec
5960	7.6949987	23.082502	51.6	-40.95	80.0	1 h 44 min 33 sec
5980	17.4225	21.231241	73.0	-16.0	80.0	1 h 44 min 51 sec
6000	-3.9850006	20.048235	32.649998	-49.05	80.0	1 h 45 min 8 sec
6020	6.3899994	25.343372	60.95	-19.450003	80.0	1 h 45 min 24 sec
6040	3.6549993	21.655386	37.55	-37.5	80.0	1 h 45 min 41 sec
6060	0.42749864	27.886007	62.35	-44.250004	80.0	1 h 45 min 57 sec
6080	-1.2700013	16.979212	31.4	-31.150002	80.0	1 h 46 min 15 sec
6100	3.6574993	25.813272	41.199997	-43.75	80.0	1 h 46 min 30 sec
6120	3.4224987	27.029453	68.85	-46.55	80.0	1 h 46 min 49 sec
6140	-0.07500086	27.076622	63.6	-38.95	80.0	1 h 47 min 4 sec
6160	14.809999	28.33076	79.5	-21.550001	80.0	1 h 47 min 22 sec
6180	-1.6625007	24.72406	59.899998	-41.5	80.0	1 h 47 min 37 sec
6200	-8.352501	22.686768	32.6	-47.15	80.0	1 h 47 min 55 sec
6220	-11.152501	18.514963	28.65	-53.4	80.0	1 h 48 min 11 sec
6240	-8.8675	19.401503	26.349998	-44.25	80.0	1 h 48 min 29 sec
6260	-1.6825008	26.322882	49.45	-55.9	80.0	1 h 48 min 45 sec
6280	-4.8925004	25.196598	42.149998	-53.55	80.0	1 h 49 min 4 sec
6300	-2.155001	24.173786	61.95	-43.45	80.0	1 h 49 min 23 sec
6320	0.1224993	28.401075	70.0	-43.05	80.0	1 h 49 min 39 sec
6340	-2.990001	23.467045	40.0	-63.2	80.0	1 h 49 min 58 sec
6360	4.582499	24.076769	65.6	-34.9	80.0	1 h 50 min 16 sec
6380	8.227499	26.906048	66.2	-45.800003	80.0	1 h 50 min 32 sec
6400	4.304999	27.772072	62.2	-47.350002	80.0	1 h 50 min 50 sec
6420	6.719999	30.179253	63.5	-49.500004	80.0	1 h 51 min 6 sec
6440	4.1049986	32.2038	54.75	-62.75	80.0	1 h 51 min 26 sec
6460	-2.517501	30.772476	69.1	-54.75	80.0	1 h 51 min 44 sec
6480	1.027499	22.635805	39.6	-50.100002	80.0	1 h 52 min 2 sec
6500	-0.53000087	30.779778	70.7	-43.850002	80.0	1 h 52 min 20 sec
6520	10.979999	35.04695	79.15	-47.350002	80.0	1 h 52 min 38 sec
6540	-0.19500105	26.071766	63.0	-44.4	80.0	1 h 52 min 53 sec
6560	-6.4625025	33.79111	76.65	-62.15	80.0	1 h 53 min 11 sec
6580	-1.0900013	26.76519	53.6	-54.0	80.0	1 h 53 min 27 sec
6600	-3.1925008	19.787687	33.899998	-39.05	80.0	1 h 53 min 44 sec
6620	-0.85750103	17.366283	30.699999	-39.25	80.0	1 h 54 min 0 sec
6640	9.117499	24.859919	65.9	-30.800001	80.0	1 h 54 min 18 sec
6660	0.40999898	27.112366	60.149998	-34.2	80.0	1 h 54 min 36 sec
6680	-6.2700014	25.451279	60.35	-55.600002	80.0	1 h 54 min 51 sec
6700	-4.897501	21.723936	50.899998	-46.15	80.0	1 h 55 min 8 sec
6720	-4.9675007	20.852346	30.65	-34.5	80.0	1 h 55 min 23 sec
6740	3.277499	23.407114	68.4	-31.85	80.0	1 h 55 min 41 sec
6760	10.132499	28.525267	58.7	-46.350002	80.0	1 h 55 min 56 sec
6780	3.809999	29.408195	84.15	-46.8	80.0	1 h 56 min 14 sec
6800	-5.0300016	27.106615	71.049995	-42.100002	80.0	1 h 56 min 30 sec
6820	-7.732501	16.931948	36.35	-43.25	80.0	1 h 56 min 48 sec
6840	-1.7825005	22.279453	39.0	-39.65	80.0	1 h 57 min 4 sec
6860	8.664999	25.630688	61.95	-33.600002	80.0	1 h 57 min 22 sec
6880	3.1149983	28.844107	68.0	-47.350002	80.0	1 h 57 min 38 sec
6900	9.4	27.941847	72.15	-35.050003	80.0	1 h 57 min 54 sec
6920	10.734999	25.648508	78.549995	-27.7	80.0	1 h 58 min 10 sec
6940	-0.43250102	26.306309	38.3	-52.050003	80.0	1 h 58 min 26 sec
6960	-2.2700028	31.56399	54.899998	-53.0	80.0	1 h 58 min 43 sec
6980	7.142499	23.899689	51.25	-37.2	80.0	1 h 59 min 0 sec
7000	-1.1050013	28.969007	48.6	-45.350002	80.0	1 h 59 min 17 sec
7020	14.365001	30.776014	71.75	-31.95	80.0	1 h 59 min 34 sec
7040	13.4325	21.76325	72.25	-37.850002	80.0	1 h 59 min 51 sec
7060	1.1599991	22.923704	43.3	-36.850002	80.0	2 h 0 min 7 sec
