Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-124.57178	6.9986444	-105.65	-141.35	80.0	20000	19.946457	2664.868	3.1053255	-2355.7092	3.2675467	0.3821497	0.80834997	1.0	85.16232466697693
1	-124.67077	5.7994514	-111.3	-139.75	80.0	40000	1.9781841	296.9181	1.1846353	-44.724525	3.2778444	0.19844227	0.7418	1.0	176.28418707847595
2	-123.52298	6.955681	-99.9	-148.95	80.0	60000	1.8537153	244.05118	0.95233685	-22.022589	3.268159	0.16752908	0.71665	1.0	260.93075823783875
3	-122.33046	6.6908083	-101.5	-144.40001	80.0	80000	2.1630878	213.12216	0.76441216	-21.08911	3.2440472	0.14223538	0.69365	1.0	346.3733835220337
4	-119.35222	6.662079	-102.8	-134.7	80.0	100000	1.7896414	184.09158	0.5940608	-19.026323	3.2189884	0.10216415	0.64444995	1.0	425.0391900539398
5	-115.60867	6.602636	-98.55	-132.05	80.0	120000	1.2144408	158.69551	0.5192002	-13.707281	3.2019238	0.104596734	0.64495003	1.0	505.8278663158417
6	-113.88246	6.3139796	-94.65	-130.05	80.0	140000	1.1364186	138.96841	0.48244813	-12.977003	3.1694489	0.094665565	0.6247	1.0	591.9193148612976
7	-111.71552	7.128929	-92.55	-130.35	80.0	160000	1.0813333	125.525764	0.40134752	-11.669362	3.1281784	0.07506591	0.58725	1.0	666.0793862342834
8	-110.12036	6.4535236	-87.1	-128.25	80.0	180000	1.1457518	115.804184	0.28649145	-10.551937	3.0941231	0.0701268	0.55764997	1.0	741.5761687755585
9	-107.98025	7.0689926	-88.85	-125.5	80.0	200000	0.842329	106.859924	0.19076836	-8.962579	3.048254	0.048971556	0.49435002	1.0	816.5933797359467
10	-106.17158	6.5163913	-87.0	-125.35	80.0	220000	0.7458346	102.19577	0.16521072	-8.606552	3.0171957	0.04150049	0.4591	1.0	887.0559017658234
11	-103.9619	6.6670523	-78.5	-122.05	80.0	240000	0.664855	99.167046	0.18637502	-9.552424	2.9999504	0.057567056	0.50515	1.0	954.0079457759857
12	-101.51653	6.224212	-84.950005	-115.700005	80.0	260000	0.90430635	92.79644	0.18801408	-9.079707	2.971078	0.050523706	0.47895002	1.0	1022.4948496818542
13	-100.49013	6.338758	-81.15	-116.1	80.0	280000	0.70426905	88.29378	0.14738072	-5.789015	2.943297	0.041098762	0.42215	1.0	1092.4497818946838
14	-97.25605	6.5709834	-80.950005	-114.65	80.0	300000	0.67270625	85.74429	0.15661609	-7.6128016	2.9269552	0.04522118	0.4653	1.0	1158.8170323371887
15	-95.4877	7.2802815	-71.950005	-111.700005	80.0	320000	0.65115356	82.232086	0.14662462	-6.884368	2.9085774	0.039022274	0.43635	1.0	1220.169226884842
16	-94.517136	6.662985	-66.9	-112.3	80.0	340000	0.74211836	82.250656	0.098100364	-7.548087	2.8779197	0.029038955	0.32615	1.0	1283.8701481819153
17	-93.05282	6.9334416	-73.1	-111.3	80.0	360000	0.61398506	78.22099	0.08991632	-6.693323	2.8585696	0.03292915	0.3699	1.0	1345.9164745807648
18	-92.318146	7.1440616	-71.65	-115.9	80.0	380000	0.68594074	78.17122	0.084991366	-6.9443054	2.8360436	0.029524833	0.34015	1.0	1406.6614501476288
19	-91.44133	7.520308	-67.75	-113.8	80.0	400000	0.6569811	79.62131	0.08770724	-8.1827345	2.8158848	0.033792622	0.35500002	1.0	1466.629187822342
20	-90.46875	7.0632896	-62.7	-108.15	80.0	420000	0.63432384	76.65567	0.06370233	-7.7887974	2.7916	0.021559238	0.2616	1.0	1523.6088471412659
21	-90.19294	8.141654	-65.55	-109.6	80.0	440000	0.7467536	77.34219	0.05016147	-6.697234	2.765881	0.025975756	0.29315	1.0	1584.5216588974
22	-88.90988	7.549222	-67.5	-104.1	80.0	460000	0.60747373	76.29979	0.06560044	-7.6223145	2.7461927	0.023391474	0.2928	1.0	1645.8029625415802
23	-89.05566	7.273774	-72.15	-105.3	80.0	480000	0.72499716	74.37227	0.050470933	-6.326644	2.7041569	0.022480272	0.2897	1.0	1702.9512841701508
24	-88.812706	8.017069	-59.550003	-111.25	80.0	500000	0.6789391	75.97096	0.06727043	-6.9682293	2.684001	0.024684586	0.32365	1.0	1761.981337070465
25	-86.70927	7.9848027	-65.55	-108.850006	80.0	520000	0.22159654	76.129944	0.04336068	-9.657654	2.6469173	0.018692814	0.234	1.0	1823.797369480133
26	-87.589325	7.924321	-70.05	-106.200005	80.0	540000	0.8847878	75.291626	0.054133683	-7.9727526	2.6062558	0.02713253	0.31045002	1.0	1886.0831463336945
27	-87.31835	7.706153	-63.300003	-109.85	80.0	560000	0.59111667	74.67581	0.03741157	-7.2920694	2.5772552	0.017963462	0.22320001	1.0	1946.8528156280518
28	-86.94657	8.473599	-62.95	-110.15	80.0	580000	0.66245055	75.818954	0.0164379	-8.226235	2.560506	0.013222789	0.16795	1.0	2007.9206483364105
29	-86.777626	7.5458097	-67.85	-102.950005	80.0	600000	0.64480686	74.27812	0.01631989	-8.098258	2.5470955	0.015255996	0.2247	1.0	2062.691515684128
30	-86.477615	7.7541084	-60.65	-109.600006	80.0	620000	0.6510216	73.75849	0.072399184	-7.8294277	2.546435	0.026233293	0.3222	1.0	2120.122234582901
31	-84.42923	9.501179	-51.050003	-106.700005	80.0	640000	0.4134947	75.411224	0.06678955	-8.885248	2.5631561	0.022707118	0.28615	1.0	2175.024801969528
