Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-108.10000161454082	80.0	-94.522	6.341673	-82.75	-109.5	80.0	1 min 13 sec
100	-186.00000877678394	80.0	-61.744003	52.084293	153.59999	-154.65001	80.0	4 min 8 sec
150	-66.15000835061073	80.0	91.978	108.15749	331.95	-105.3	80.0	7 min 6 sec
200	299.0499963462353	80.0	288.394	140.56926	517.0	-52.050003	80.0	9 min 54 sec
250	517.7899969309568	80.0	422.69098	131.54585	579.25	22.05	80.0	12 min 43 sec
300	392.0199986577034	80.0	446.07602	93.082825	576.05	180.1	80.0	15 min 28 sec
350	321.39999578893185	80.0	421.93796	127.26288	565.9	-33.15	80.0	18 min 13 sec
400	379.5499973118305	80.0	385.358	94.07269	558.2	89.65	80.0	20 min 55 sec
450	470.2999975718558	80.0	413.763	106.839035	541.6	160.7	80.0	23 min 46 sec
500	200.59999787807465	80.0	410.34705	96.35593	529.7	129.3	80.0	26 min 36 sec
550	470.6499971799552	80.0	410.156	103.64178	579.55	167.85	80.0	29 min 22 sec
600	523.1999967098236	80.0	419.44907	115.06136	568.8	-48.850002	80.0	32 min 12 sec
650	528.2499964870512	80.0	441.05	92.92118	563.7	151.05	80.0	35 min 0 sec
700	513.6999972648919	80.0	398.28198	113.23222	586.35	126.4	80.0	37 min 47 sec
750	339.6999922655523	80.0	428.11298	107.11468	570.95	122.3	80.0	40 min 36 sec
800	534.4999962486327	80.0	466.53403	85.920876	585.75	133.7	80.0	43 min 26 sec
850	556.7999965772033	80.0	456.942	92.188995	576.05	219.34999	80.0	46 min 19 sec
900	530.3499976731837	80.0	487.439	84.14227	600.35	92.25	80.0	49 min 7 sec
950	539.6999956853688	80.0	466.93298	130.54568	601.0	-38.95	80.0	51 min 58 sec
1000	550.7999958246946	80.0	449.934	115.76593	574.5	113.55	80.0	54 min 48 sec
1050	546.1999964639544	80.0	490.135	106.583954	612.25	63.05	79.94	57 min 39 sec
1100	454.8249972462654	80.0	489.117	97.31626	592.8	167.05	80.0	1 h 0 min
