Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TrainIter	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
110	-280.0	0.0	-280.0	-280.0	100.0	904.0	0.0	6.7520887e-09	0.1292575	-0.0018928357	-0.0053543514	1.791844	0.006245878	0.0298375	49.0	3450.275978565216
111	-280.0	0.0	-280.0	-280.0	100.0	912.0	0.0	0.0	0.12850651	-0.0015938568	-0.0013326453	1.7705395	0.005525345	0.01795	49.0	3479.078919172287
112	-280.0	0.0	-280.0	-280.0	100.0	920.0	0.0	-2.7939677e-09	0.12377	-0.0015685925	-0.0015242435	1.7528918	0.005460087	0.0187	49.0	3508.1273698806763
113	-280.0	0.0	-280.0	-280.0	100.0	928.0	0.0	2.3283064e-10	0.11275421	-0.0018598886	-0.0019438649	1.765033	0.0060338243	0.0107875	49.0	3537.2354838848114
114	-280.0	0.0	-280.0	-280.0	100.0	936.0	0.0	2.3283064e-10	0.115317985	-0.0020631365	-0.0041426746	1.7091801	0.0061766724	0.0218875	49.0	3567.3641521930695
115	-280.0	0.0	-280.0	-280.0	100.0	944.0	0.0	-1.8626451e-09	0.11169201	-0.0016377111	-0.0017357282	1.6815313	0.005838763	0.012287499	49.0	3596.294114112854
116	-280.0	0.0	-280.0	-280.0	100.0	952.0	0.0	2.7939677e-09	0.11595151	-0.0016557317	-0.001806018	1.6655998	0.0045881732	0.0245625	49.0	3624.7206077575684
117	-280.0	0.0	-280.0	-280.0	100.0	960.0	0.0	7.916242e-09	0.10926669	-0.0020318562	-0.0016742041	1.6934494	0.006473855	0.019787502	49.0	3652.962901830673
118	-280.0	0.0	-280.0	-280.0	100.0	968.0	0.0	4.656613e-09	0.10047411	-0.0018047167	-0.0033498034	1.7284915	0.00472519	0.0149	49.0	3681.4599952697754
119	-280.0	0.0	-280.0	-280.0	100.0	976.0	0.0	3.7252903e-09	0.09516777	-0.002270284	-0.0016572634	1.6642332	0.005091306	0.0313875	49.0	3711.1604313850403
120	-280.0	0.0	-280.0	-280.0	100.0	984.0	0.0	-9.313226e-10	0.09208328	-0.0018802406	-0.0010961667	1.6720548	0.0055918656	0.0220875	49.0	3745.5220263004303
121	-280.0	0.0	-280.0	-280.0	100.0	992.0	0.0	1.8626451e-09	0.08528434	-0.001750936	-0.0012601921	1.696626	0.006232147	0.0252375	49.0	3775.1580023765564
122	-280.0	0.0	-280.0	-280.0	100.0	1000.0	0.0	2.7939677e-09	0.070492	-0.001448638	-0.001974721	1.7435511	0.0053898054	0.0157625	49.0	3804.8643946647644
123	-280.0	0.0	-280.0	-280.0	100.0	1008.0	0.0	-9.778887e-09	0.06567009	-0.0018305646	-0.0033445638	1.729907	0.00552452	0.0176625	49.0	3834.4767711162567
124	-280.0	0.0	-280.0	-280.0	100.0	1016.0	0.0	6.519258e-09	0.06490873	-0.0015990532	-0.0014114119	1.729158	0.005073135	0.02485	49.0	3864.0866911411285
125	-280.0	0.0	-280.0	-280.0	100.0	1024.0	0.0	0.0	0.08353096	-0.0015719796	-0.0064845015	1.7206333	0.004368066	0.0238	49.0	3893.1824612617493
126	-280.0	0.0	-280.0	-280.0	100.0	1032.0	0.0	-8.8475645e-09	0.07854031	-0.0018122841	-0.0018270868	1.7241426	0.005537965	0.0100125	49.0	3927.0605731010437
127	-280.0	0.0	-280.0	-280.0	100.0	1040.0	0.0	1.1641532e-08	0.08573924	-0.0016841941	-0.0032377462	1.7118133	0.0050423825	0.012375001	49.0	3961.24294424057
128	-280.0	0.0	-280.0	-280.0	100.0	1048.0	0.0	3.7252903e-09	0.08117093	-0.0019177119	-0.0032769172	1.7734282	0.0065964833	0.014037499	49.0	3995.469290971756
129	-280.0	0.0	-280.0	-280.0	100.0	1056.0	0.0	-3.7252903e-09	0.0978419	-0.0012696453	-0.0046254685	1.7377517	0.004892908	0.0058625	49.0	4028.921885728836
130	-280.0	0.0	-280.0	-280.0	100.0	1064.0	0.0	3.7252903e-09	0.090728946	-0.0018381444	-0.003660421	1.7219291	0.00793246	0.018350001	49.0	4063.239990234375
131	-280.0	0.0	-280.0	-280.0	100.0	1072.0	0.0	4.656613e-10	0.087752774	-0.0016274971	-0.0015199911	1.655304	0.0047318405	0.011899999	49.0	4092.7400302886963
132	-280.0	0.0	-280.0	-280.0	100.0	1080.0	0.0	-1.1641532e-08	0.09933211	-0.00168361	-0.0013889642	1.6725585	0.0047845915	0.0117875	49.0	4122.201548814774
133	-280.0	0.0	-280.0	-280.0	100.0	1088.0	0.0	1.4901161e-08	0.094241604	-0.0013861515	-0.00083602034	1.6307714	0.0043116985	0.0077875005	49.0	4151.258810758591
134	-280.0	0.0	-280.0	-280.0	100.0	1096.0	0.0	1.14087015e-08	0.100063995	-0.0015902717	-0.0016523986	1.6264116	0.004259332	0.0125	49.0	4180.292426586151
135	-280.0	0.0	-280.0	-280.0	100.0	1104.0	0.0	-4.656613e-10	0.10161879	-0.0014626555	-0.001325001	1.5920788	0.004042398	0.0134	49.0	4209.435270786285
136	-280.0	0.0	-280.0	-280.0	100.0	1112.0	0.0	7.450581e-09	0.092213094	-0.0013189871	-0.0011507338	1.6098608	0.0060980404	0.019375	49.0	4238.5998368263245
137	-280.0	0.0	-280.0	-280.0	100.0	1120.0	0.0	-2.3283064e-09	0.08682008	-0.00235976	-0.0013564089	1.5012878	0.0061390623	0.016262501	49.0	4269.040816068649
138	-280.0	0.0	-280.0	-280.0	100.0	1128.0	0.0	6.2864274e-09	0.09154063	-0.0015421917	-0.0025108755	1.4755564	0.0037565688	0.0139999995	49.0	4303.512884140015
139	-280.0	0.0	-280.0	-280.0	100.0	1136.0	0.0	-9.313226e-09	0.08963038	-0.0017113525	-0.0013167094	1.4569995	0.005515701	0.021125	49.0	4337.924376249313
140	-279.9875	0.033073913	-279.9	-280.0	100.0	1144.0	0.0	7.450581e-09	0.10190123	-0.00138933	-0.0021619834	1.4044737	0.0025622493	0.019575	49.0	4372.524666309357
