Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-280.00000417232513	100.0	-275.964	9.794233	-251.15001	-294.35	100.0	7 min 17 sec
100	-280.00000417232513	100.0	-274.544	11.104403	-249.85	-301.45	100.0	18 min 50 sec
150	-344.40000845491886	100.0	-276.369	11.057218	-246.20001	-302.55002	100.0	28 min 43 sec
200	-244.9000084064901	100.0	-273.284	13.58951	-239.45001	-302.05002	100.0	39 min 7 sec
250	-330.6000079587102	100.0	-270.224	13.76953	-227.75	-298.30002	100.0	50 min 4 sec
300	-301.3000061623752	100.0	-269.607	11.560579	-247.25	-294.25	100.0	59 min 45 sec
350	-337.10001027211547	100.0	-264.868	11.453426	-241.90001	-293.95	100.0	1 h 10 min 23 sec
400	-308.5000083260238	100.0	-263.434	14.367281	-230.35	-303.2	100.0	1 h 20 min 21 sec
450	-403.5000110529363	100.0	-261.881	13.627691	-209.55	-287.1	100.0	1 h 30 min 20 sec
500	-380.30001087859273	100.0	-257.22202	12.285011	-235.1	-280.9	100.0	1 h 41 min 9 sec
550	-325.2000070810318	100.0	-252.75302	15.059369	-219.40001	-282.1	100.0	1 h 51 min 14 sec
600	-306.8000067397952	100.0	-252.526	18.362936	-191.6	-281.85	100.0	2 h 0 min 55 sec
650	-310.7000077329576	100.0	-251.535	15.318332	-218.7	-286.75	100.0	2 h 10 min 37 sec
700	-352.6000112593174	100.0	-253.638	17.34259	-202.40001	-295.7	100.0	2 h 18 min 54 sec
750	-252.6000052317977	100.0	-247.29301	16.355324	-208.40001	-274.95	100.0	2 h 26 min 4 sec
800	-315.6000060737133	100.0	-243.47899	20.160385	-193.55	-281.25	100.0	2 h 36 min 10 sec
850	-276.40000407397747	100.0	-244.57799	25.54455	-155.45	-314.0	100.0	2 h 46 min 55 sec
900	-235.25000688806176	100.0	-243.37201	17.423237	-197.15001	-278.6	100.0	2 h 54 min 30 sec
950	-351.3000092096627	100.0	-234.32597	22.792467	-159.75	-276.30002	100.0	3 h 3 min 53 sec
1000	-368.2000114098191	100.0	-227.384	25.299765	-148.90001	-284.05002	100.0	3 h 12 min 0 sec
1050	-266.8000046759844	100.0	-223.551	34.17643	-103.700005	-272.45	100.0	3 h 22 min 48 sec
1100	-280.00000417232513	100.0	-228.71	35.334976	-90.05	-299.0	100.0	3 h 34 min 0 sec
1150	-258.0000091306865	100.0	-225.44203	25.741852	-156.95	-284.7	100.0	3 h 43 min 41 sec
1200	-225.55000429823994	100.0	-217.64099	36.55248	-72.9	-270.15	100.0	3 h 52 min 59 sec
1250	-211.87500672005118	100.0	-221.18301	27.213865	-163.1	-266.75	100.0	4 h 3 min 10 sec
1300	-352.30001321807504	100.0	-218.54199	33.07449	-133.7	-281.95	100.0	4 h 13 min 42 sec
1350	-292.65000827237964	100.0	-219.335	30.19336	-127.75001	-260.9	100.0	4 h 22 min 56 sec
1400	-271.65000730380416	100.0	-198.88597	38.542576	-62.450005	-272.80002	100.0	4 h 33 min 55 sec
1450	-236.1450068078935	100.0	-201.89299	36.05713	-94.600006	-258.55002	100.0	4 h 43 min 47 sec
1500	-231.47000597640871	100.0	-197.63	35.736145	-95.9	-269.15	100.0	4 h 54 min 58 sec
1550	-276.99500838406385	100.0	-183.87602	40.987797	-77.4	-258.7	100.0	5 h 5 min 2 sec
1600	-220.95000544935465	100.0	-169.86803	54.120445	-61.250004	-269.25	100.0	5 h 15 min 4 sec
1650	-147.1000085733831	100.0	-130.981	62.942204	68.549995	-243.0	100.0	5 h 25 min 50 sec
1700	-223.0350062467158	100.0	-111.995	56.931564	59.699997	-213.05	100.0	5 h 36 min 11 sec
1750	-137.0400065790862	100.0	-73.701004	76.179344	122.799995	-198.35	100.0	5 h 45 min 17 sec
1800	-176.78500748202205	100.0	-62.785004	57.28725	64.1	-217.20001	100.0	5 h 52 min 39 sec
1850	-66.08500488549471	100.0	-51.361008	66.35984	85.149994	-238.0	100.0	6 h 3 min 4 sec
1900	-76.93000563792884	100.0	-58.584003	75.4072	96.399994	-198.1	100.0	6 h 12 min 20 sec
1950	-126.78000571206212	100.0	-47.725006	83.194954	200.34999	-199.7	100.0	6 h 21 min 43 sec
2000	-130.4700074210763	100.0	-32.265007	84.16162	175.75	-218.20001	100.0	6 h 32 min 47 sec
2050	-98.86000812388957	100.0	-41.611008	69.08983	137.2	-170.65001	100.0	6 h 43 min 19 sec
2100	-90.39000581353903	100.0	-60.987007	81.19985	147.04999	-233.70001	100.0	6 h 52 min 21 sec
2150	144.94999553263187	100.0	-14.517004	87.790245	188.29999	-179.75	100.0	7 h 1 min 32 sec
2200	-9.015006327256561	100.0	-15.582004	99.150215	310.75	-223.65001	100.0	7 h 11 min 12 sec
2250	-110.91000974103808	100.0	-31.425005	99.57177	314.1	-161.75	100.0	7 h 21 min 3 sec
2300	-0.08500601947307587	100.0	-20.689007	84.20816	165.29999	-188.65001	100.0	7 h 31 min 27 sec
2350	-116.30500579252839	100.0	-21.027004	89.00581	152.65	-266.80002	100.0	7 h 41 min 58 sec
2400	-57.10500522963703	100.0	-19.325006	53.376377	134.3	-165.65001	100.0	7 h 51 min 43 sec
2450	-94.98500960357487	100.0	-12.599007	89.71026	222.45	-210.85	100.0	8 h 1 min 28 sec
2500	52.29999493099749	100.0	-3.845006	81.77505	194.5	-159.85	100.0	8 h 11 min 27 sec
2550	-87.2500077188015	100.0	-9.545004	109.217186	318.5	-193.75	100.0	8 h 21 min 40 sec
2600	102.64999490231276	100.0	28.093996	95.50402	293.15	-148.85	100.0	8 h 32 min 20 sec
2650	82.38499445691704	100.0	52.464996	114.873085	360.15	-236.40001	100.0	8 h 42 min 41 sec
2700	95.31999325491488	100.0	29.995996	100.63306	246.29999	-189.0	100.0	8 h 51 min 54 sec
2750	107.4549941893667	100.0	30.407997	96.84976	277.55	-177.8	100.0	9 h 2 min 22 sec
2800	143.80999430939556	100.0	18.650995	118.7185	285.19998	-142.15001	100.0	9 h 11 min 22 sec
2850	31.629995380714536	100.0	29.101992	102.91035	396.19998	-178.5	100.0	9 h 21 min 24 sec
2900	32.14999448135495	100.0	21.646996	93.11941	236.55	-169.65001	100.0	9 h 30 min 16 sec
2950	51.579995015263556	100.0	28.999994	91.177155	221.25	-138.90001	100.0	9 h 41 min 18 sec
3000	165.7799950093031	100.0	54.770004	90.40052	286.1	-111.00001	100.0	9 h 51 min 7 sec
3050	-1.9650052160024643	100.0	32.451	105.3517	325.6	-136.7	100.0	10 h 0 min 50 sec
3100	-67.5800048161298	100.0	30.413994	103.75359	318.9	-165.15001	100.0	10 h 11 min 36 sec
3150	65.45999169126154	100.0	24.380993	111.824615	298.05	-157.90001	100.0	10 h 20 min 59 sec
3200	49.494994558393955	100.0	38.290997	108.52941	294.9	-166.0	100.0	10 h 30 min 28 sec
3250	42.69999373704195	100.0	55.601	117.209404	356.4	-152.35	100.0	10 h 41 min 37 sec
3300	160.49499510005117	100.0	55.410995	92.738556	251.2	-132.55	100.0	10 h 50 min 56 sec
3350	16.174995335564017	100.0	18.985998	103.30412	362.4	-155.90001	100.0	11 h 1 min 42 sec
3400	129.07998950965703	100.0	40.863	114.82114	286.3	-153.95001	100.0	11 h 12 min 15 sec
3450	-33.14500525742769	100.0	70.366	86.40817	241.29999	-158.35	100.0	11 h 21 min 44 sec
3500	214.02499549500644	100.0	42.021996	116.242	345.75	-153.2	100.0	11 h 31 min 30 sec
3550	-29.775004118680954	100.0	43.332	100.42077	223.2	-134.05	100.0	11 h 40 min 37 sec
3600	-98.87500753626227	100.0	43.55	123.39152	267.5	-259.7	100.0	11 h 50 min 50 sec
3650	100.74999553598464	100.0	46.191998	117.979485	291.8	-165.95	100.0	12 h 2 min 4 sec
3700	139.41999461725354	100.0	25.379	105.50334	254.3	-179.75	100.0	12 h 11 min 34 sec
3750	61.88499560020864	100.0	78.84898	109.23021	343.94998	-135.70001	100.0	12 h 22 min 20 sec
3800	283.86499555185435	100.0	24.791994	88.42225	267.1	-144.65001	100.0	12 h 32 min 57 sec
3850	-64.81000605598092	100.0	28.846994	106.7081	247.65	-153.1	100.0	12 h 44 min 5 sec
3900	64.5199962567538	100.0	23.366995	102.65876	244.05	-157.55	100.0	12 h 55 min 1 sec
3950	44.079992153868076	100.0	23.294994	110.24836	241.0	-213.65001	100.0	13 h 5 min 57 sec
4000	86.01499668285251	100.0	20.106997	111.47331	240.29999	-204.1	100.0	13 h 16 min 54 sec
4050	205.00999517589807	100.0	39.302998	110.55202	306.9	-175.75	100.0	13 h 28 min 4 sec
4100	-22.320004253834487	100.0	19.349995	98.097	322.25	-183.85	100.0	13 h 39 min 19 sec
4150	-23.075006663799286	100.0	12.177996	109.46371	278.85	-174.45001	100.0	13 h 50 min 21 sec
4200	-81.20000429451466	100.0	14.170996	106.03841	201.25	-207.6	100.0	14 h 1 min 42 sec
4250	49.91999498270452	100.0	2.7519948	103.86165	341.0	-173.65001	100.0	14 h 11 min 51 sec
4300	17.499992046132682	100.0	19.177998	105.98475	238.4	-213.45	100.0	14 h 23 min 26 sec
4350	116.49499404318631	100.0	58.174995	112.875084	321.05	-148.25	100.0	14 h 34 min 4 sec
4400	12.959994312748313	100.0	35.965992	126.74712	331.8	-166.5	100.0	14 h 43 min 48 sec
4450	11.684994461759924	100.0	24.237995	113.380684	261.9	-165.85	100.0	14 h 54 min 37 sec
4500	43.20999509692192	100.0	36.643993	111.976166	416.69998	-136.1	100.0	15 h 3 min 47 sec
4550	-25.40000495314598	100.0	72.15799	115.55667	346.1	-131.55	100.0	15 h 13 min 29 sec
4600	24.804994990304113	100.0	17.709995	96.497055	279.75	-154.45	100.0	15 h 24 min 38 sec
4650	-26.640007288381458	100.0	30.317995	108.00406	341.35	-151.35	100.0	15 h 34 min 36 sec
4700	147.89999492801726	100.0	32.272995	108.54117	323.0	-153.95001	100.0	15 h 45 min 36 sec
4750	-53.86000838652253	100.0	29.119995	107.79972	305.9	-155.75	100.0	15 h 55 min 59 sec
4800	235.6449946615845	100.0	49.589996	122.44127	297.6	-170.65001	100.0	16 h 6 min 34 sec
4850	-2.5200052626430987	100.0	4.636994	110.80915	365.65	-188.75	100.0	16 h 16 min 58 sec
4900	44.029995483532545	100.0	34.281994	100.22334	280.75	-196.8	100.0	16 h 27 min 40 sec
4950	-132.36500883065165	100.0	14.956995	83.14793	233.95	-131.0	100.0	16 h 37 min 41 sec
5000	45.16499349847436	100.0	19.602997	107.854485	316.05	-181.45001	100.0	16 h 47 min 58 sec
5050	222.44499385021626	100.0	36.687996	76.62018	203.45	-117.9	100.0	16 h 58 min 13 sec
5100	168.0899945754558	100.0	57.447	86.55345	227.2	-153.65001	100.0	17 h 9 min 31 sec
5150	41.4449957665056	100.0	30.231997	105.268105	297.19998	-209.70001	100.0	17 h 19 min 39 sec
5200	151.82999527268112	100.0	73.45599	117.32494	380.0	-165.1	100.0	17 h 28 min 6 sec
5250	145.65999565795065	100.0	43.899994	106.7312	359.8	-145.85	100.0	17 h 38 min 36 sec
5300	46.14999384358525	100.0	13.577994	108.30428	273.85	-211.05	100.0	17 h 48 min 23 sec
5350	6.194990581646562	100.0	43.639	111.86285	334.35	-158.75002	100.0	17 h 58 min 15 sec
5400	-29.05000438541174	100.0	41.988995	109.926216	283.55	-120.450005	100.0	18 h 8 min 34 sec
5450	66.28999512158335	100.0	14.823997	111.98382	340.05	-182.15001	100.0	18 h 19 min 16 sec
5500	135.6799954995513	100.0	54.963993	110.2726	285.3	-176.15001	100.0	18 h 30 min 37 sec
5550	-19.245003844052555	100.0	32.425995	107.53241	376.6	-145.40001	100.0	18 h 41 min 14 sec
5600	171.3349955290556	100.0	-15.125006	106.12036	213.84999	-178.70001	100.0	18 h 52 min 25 sec
5650	-21.635003662854434	100.0	-10.965004	79.217674	150.29999	-194.5	100.0	19 h 3 min 51 sec
5700	-19.76500486470759	100.0	-8.132006	99.82069	334.55	-174.25	100.0	19 h 12 min 54 sec
5750	-44.58500401712954	100.0	-9.919005	97.69792	260.69998	-163.6	100.0	19 h 23 min 37 sec
5800	52.12999290563166	100.0	18.188997	94.31191	254.9	-205.50002	100.0	19 h 34 min 15 sec
5850	-50.75000317208469	100.0	58.728992	112.0761	307.8	-177.40001	100.0	19 h 44 min 33 sec
5900	3.819993134215474	100.0	36.27199	112.92352	398.25	-149.20001	100.0	19 h 54 min 10 sec
5950	218.0499956212938	100.0	48.655994	108.6567	295.19998	-174.95001	100.0	20 h 4 min 58 sec
6000	135.67999562993646	100.0	-5.8720045	96.88405	245.45	-198.85	100.0	20 h 15 min 42 sec
