Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-108.00000160932541	80.0	-92.75	5.722805	-81.1	-107.25	80.0	3 min 44 sec
100	-122.90000238642097	80.0	-90.327	8.312691	-66.950005	-107.100006	80.0	6 min 53 sec
150	-139.20000383630395	80.0	-87.851006	8.340693	-67.65	-101.3	80.0	9 min 56 sec
200	-119.80000354349613	80.0	-85.624016	9.103556	-70.5	-108.3	80.0	11 min 52 sec
250	-153.40000399947166	80.0	-84.133995	8.875141	-63.300003	-99.450005	80.0	13 min 49 sec
300	-140.45000453293324	80.0	-82.085	11.155839	-53.2	-103.65	80.0	15 min 51 sec
350	-135.60000436753035	80.0	-78.199005	11.62048	-41.05	-94.65	80.0	20 min 22 sec
400	-116.95000459626317	80.0	-76.236	10.02643	-51.9	-95.200005	80.0	25 min 43 sec
450	-186.90000792220235	80.0	-74.804	12.516881	-42.95	-99.15	80.0	30 min 40 sec
500	-111.60000240802765	80.0	-68.796	22.672106	6.8499994	-101.25	80.0	35 min 57 sec
550	-122.20000338554382	80.0	-64.741	17.898624	-14.200001	-94.8	80.0	40 min 27 sec
600	-93.40000222623348	80.0	-62.891003	18.617048	-13.85	-90.700005	80.0	45 min 41 sec
650	-93.3700029592961	80.0	-63.360996	19.395758	-2.2500005	-102.05	80.0	51 min 2 sec
700	-80.90000182390213	80.0	-63.626007	17.734694	-25.550001	-97.200005	80.0	55 min 58 sec
750	-110.52000366784632	80.0	-52.023	19.89902	-5.000001	-98.0	80.0	1 h 1 min 19 sec
800	-105.10000760108232	80.0	-53.861	25.719332	11.799999	-99.5	80.0	1 h 6 min 22 sec
850	-60.44000407382846	80.0	-40.430004	29.61479	47.45	-105.75	80.0	1 h 11 min 4 sec
900	-77.24000271856785	80.0	-42.017998	33.32357	21.25	-97.05	80.0	1 h 15 min 22 sec
950	-120.93000492826104	80.0	-34.13	32.579624	44.35	-96.35	80.0	1 h 20 min 25 sec
1000	-67.90000338852406	80.0	-24.489004	33.155407	54.899998	-70.700005	80.0	1 h 24 min 52 sec
1050	-85.1500058412552	80.0	-18.74	39.971222	100.35	-81.5	80.0	1 h 27 min 56 sec
1100	-3.350002671033144	80.0	-14.214002	40.28517	108.75	-84.700005	80.0	1 h 30 min 20 sec
1150	-95.80000199079514	80.0	-0.71100074	42.19517	88.05	-78.65	80.0	1 h 34 min 26 sec
1200	-46.200001653283834	80.0	-8.822002	44.453106	105.049995	-98.4	80.0	1 h 37 min 34 sec
1250	-79.66000244729221	80.0	-6.7270007	41.739735	108.45	-80.05	80.0	1 h 42 min 10 sec
1300	-25.820002273470163	80.0	0.618999	47.11803	119.95	-83.65	80.0	1 h 46 min 17 sec
1350	-50.05000330731273	80.0	2.863	47.8431	138.95	-75.1	80.0	1 h 51 min 55 sec
1400	-48.90000282227993	80.0	-0.7590015	46.52333	185.95	-61.100002	80.0	1 h 53 min 56 sec
1450	7.9299979217350485	80.0	12.33	37.84092	112.25	-93.55	80.0	1 h 56 min 27 sec
1500	40.239996765553954	80.0	12.271998	47.53315	173.5	-72.5	80.0	2 h 0 min 15 sec
1550	27.524998202174903	80.0	20.745	42.813972	151.65	-49.350002	80.0	2 h 2 min 43 sec
1600	-36.08000221997499	80.0	23.780998	53.113483	175.7	-68.200005	80.0	2 h 7 min 19 sec
1650	-44.63000227957964	80.0	21.884998	40.534447	108.7	-75.65	80.0	2 h 9 min 36 sec
1700	90.47999763265253	80.0	26.661	45.31697	103.9	-62.600002	80.0	2 h 13 min 5 sec
1750	-64.93000116348267	80.0	11.601	43.22147	124.15	-68.3	80.0	2 h 16 min 11 sec
1800	-35.460001876205204	80.0	31.95	44.090614	136.05	-62.95	80.0	2 h 19 min 11 sec
1850	-14.850002514570951	80.0	43.655	41.504726	117.6	-48.050003	80.0	2 h 22 min 43 sec
1900	45.49999730885029	80.0	29.516	59.818764	163.35	-65.4	80.0	2 h 25 min 12 sec
1950	-104.3850046120584	80.0	29.986	48.15851	137.59999	-60.350002	80.0	2 h 29 min 48 sec
2000	22.219997886568308	80.0	32.084	53.969376	162.0	-79.9	80.0	2 h 34 min 22 sec
2050	-55.95000279769302	80.0	25.542997	46.962437	145.0	-64.3	80.0	2 h 36 min 16 sec
2100	-27.880001734569667	80.0	9.704998	43.671524	110.5	-70.8	80.0	2 h 39 min 7 sec
2150	-10.950003476440907	80.0	36.348	47.756653	160.2	-84.1	80.0	2 h 42 min 18 sec
2200	-18.200001537799835	80.0	33.136997	47.889668	166.65	-46.600002	80.0	2 h 45 min 57 sec
2250	86.03499722220003	80.0	27.086998	46.68888	145.2	-47.550003	80.0	2 h 49 min 47 sec
2300	-55.33000337332487	80.0	48.363	52.191517	145.25	-48.2	80.0	2 h 51 min 44 sec
2350	78.24999592080712	80.0	32.260998	45.858646	109.549995	-62.7	80.0	2 h 54 min 33 sec
2400	-0.6500051207840443	80.0	44.03	51.636642	125.85	-56.65	80.0	2 h 59 min 12 sec
2450	80.9999977722764	80.0	40.573997	48.346077	157.7	-52.95	80.0	3 h 2 min 25 sec
2500	33.76999829784036	80.0	51.952003	45.74759	153.34999	-37.25	80.0	3 h 6 min 16 sec
2550	-11.620003429800272	80.0	58.662	54.60912	157.05	-73.450005	80.0	3 h 10 min 24 sec
2600	57.84999785758555	80.0	41.122997	43.12802	124.25	-39.600002	80.0	3 h 13 min 39 sec
2650	-14.830004320293664	80.0	44.101997	44.29176	155.0	-44.9	80.0	3 h 17 min 30 sec
2700	-12.735002443566918	80.0	44.545	64.47303	184.4	-78.700005	80.0	3 h 20 min 21 sec
2750	40.81999742500484	80.0	44.169	41.13969	127.75	-43.300003	80.0	3 h 24 min 45 sec
2800	47.27999739460647	80.0	60.125996	43.967964	157.7	-43.550003	80.0	3 h 29 min 17 sec
2850	74.2249979775399	80.0	50.138004	41.21282	127.35	-60.4	80.0	3 h 33 min 33 sec
2900	-43.78000160604715	80.0	57.003998	46.777897	172.45	-29.45	80.0	3 h 36 min 21 sec
2950	128.4049973271787	80.0	48.585995	48.924404	136.45	-65.950005	80.0	3 h 39 min 30 sec
3000	109.00499790087342	80.0	46.455	65.240944	171.55	-55.050003	80.0	3 h 44 min 0 sec
3050	57.76999782770872	80.0	49.58	53.60185	164.2	-56.5	80.0	3 h 47 min 11 sec
3100	-56.69500173889101	80.0	35.05	53.03317	170.55	-98.8	80.0	3 h 50 min 22 sec
3150	3.4499937571585177	80.0	46.570995	53.00568	140.4	-70.55	80.0	3 h 53 min 54 sec
3200	3.334998359158635	80.0	41.438	59.622406	166.25	-62.7	80.0	3 h 56 min 40 sec
3250	38.97999861575663	80.0	48.43	54.084354	169.9	-61.350002	80.0	4 h 1 min 4 sec
3300	99.88999749049545	80.0	33.432995	49.91536	158.59999	-75.5	80.0	4 h 6 min 45 sec
3350	-10.380002003535628	80.0	29.537998	57.873207	202.5	-83.65	80.0	4 h 10 min 28 sec
3400	-3.890002889558673	80.0	32.191	48.17159	156.59999	-44.7	80.0	4 h 15 min 19 sec
3450	-49.31000301986933	80.0	34.740997	47.470234	128.84999	-50.15	80.0	4 h 18 min 41 sec
3500	21.799995958805084	80.0	37.329998	49.12359	152.65	-63.300003	80.0	4 h 21 min 47 sec
3550	-3.370004605129361	80.0	18.036999	46.373306	97.799995	-64.55	80.0	4 h 25 min 22 sec
3600	7.589995988458395	80.0	20.842999	40.76159	104.1	-55.550003	80.0	4 h 28 min 55 sec
3650	65.7999983754009	80.0	26.256996	41.973957	145.7	-52.95	80.0	4 h 31 min 57 sec
3700	-20.5300025165081	80.0	30.865	39.715794	103.4	-44.45	80.0	4 h 35 min 34 sec
3750	38.94999776110053	80.0	28.531	42.149937	120.7	-62.0	80.0	4 h 40 min 20 sec
