Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-112.060425	7.5293527	-94.15	-133.15001	80.0	120000	6.146729e-08	2.8230474	-0.005290378	-2.0141883	3.4896314	0.0081288805	0.024758333	49.0	25.115379571914673
1	-110.65612	6.975816	-92.75	-129.6	80.0	240000	-1.2572855e-08	0.8871521	-0.0058195135	-0.011599459	3.4797108	0.007990135	0.027991667	49.0	50.13572025299072
2	-109.078125	6.60724	-86.6	-122.3	80.0	360000	-1.792796e-08	0.9478164	-0.00616583	-0.0055536553	3.4701185	0.008675713	0.036808334	49.0	72.67715978622437
3	-108.15613	7.1559706	-91.3	-122.15	80.0	480000	2.2118911e-09	0.93412364	-0.0059460597	-0.0049597323	3.4529285	0.008129429	0.030225	49.0	95.29532074928284
4	-103.95785	7.4443774	-81.25	-117.25	80.0	600000	-1.4901161e-08	0.9307635	-0.0062418645	-0.007468894	3.4395323	0.00838504	0.041500002	49.0	117.92276525497437
5	-101.055885	8.095512	-81.05	-120.05	80.0	720000	-6.9849193e-09	1.0594515	-0.0064789625	-0.0052277297	3.425508	0.0076140463	0.041725002	49.0	140.5744891166687
6	-100.09601	9.146894	-70.5	-119.4	80.0	840000	-3.958121e-09	1.0414734	-0.0067356033	-0.00572671	3.3971467	0.0076162033	0.047333334	49.0	163.0502483844757
7	-95.52358	9.093485	-78.65	-118.55	80.0	960000	-9.778887e-09	1.2781174	-0.0066084815	-0.014456049	3.3683581	0.0074194763	0.048116665	49.0	185.58500218391418
8	-89.479095	11.172774	-46.100002	-109.450005	80.0	1080000	-1.071021e-08	1.5324922	-0.007673625	-0.016781941	3.3368745	0.008059225	0.053941667	49.0	208.35511183738708
9	-83.68392	13.935111	-54.55	-109.200005	80.0	1200000	7.450581e-09	1.784317	-0.0069111586	-0.012634024	3.289682	0.0068364884	0.048483334	49.0	231.66789078712463
10	-76.14821	16.00165	-37.95	-102.3	80.0	1320000	5.5879354e-09	2.2806602	-0.0075632944	-0.023472592	3.2468486	0.008086555	0.056833334	49.0	255.00597667694092
11	-68.29911	16.738743	-39.350002	-103.65	80.0	1440000	-7.450581e-09	3.2981744	-0.0071532456	-0.04211223	3.1858912	0.008073434	0.05403333	49.0	277.928968667984
12	-55.38393	29.874779	20.15	-111.450005	80.0	1560000	-4.656613e-09	4.4052997	-0.0077344542	-0.040196523	3.1123652	0.008365056	0.06648333	49.0	303.0118930339813
13	-45.86607	23.574682	15.95	-99.8	80.0	1680000	-7.450581e-09	6.9637184	-0.0070566745	-0.15304941	3.0408645	0.008002883	0.059100002	49.0	330.9408051967621
14	-38.7819	37.42914	72.9	-100.0	80.0	1800000	-2.7939677e-09	7.34074	-0.0062133474	-0.06421387	2.9748955	0.008300785	0.053116664	49.0	356.70771861076355
15	-36.980354	32.18129	31.8	-104.9	80.0	1920000	-3.7252903e-09	8.312675	-0.0063723167	-0.083141744	2.9072247	0.008031143	0.054508336	49.0	382.06575083732605
16	-22.321428	35.931625	61.6	-96.65	80.0	2040000	1.3969839e-09	8.636839	-0.006220063	-0.12940884	2.8273587	0.007716464	0.06429166	49.0	405.1229176521301
17	-14.286208	37.71517	63.399998	-90.3	80.0	2160000	8.381903e-09	10.505896	-0.0059949197	-0.14539796	2.7499657	0.008025894	0.06055	49.0	427.9153654575348
18	-15.45893	40.322365	115.05	-75.4	80.0	2280000	4.656613e-09	8.536007	-0.006106125	-0.14206666	2.6940901	0.008011321	0.058083333	49.0	450.55369758605957
19	-4.9526796	43.795124	121.35	-82.25	80.0	2400000	-3.7252903e-09	10.112792	-0.0061616367	-0.13446218	2.6192832	0.0086009335	0.06651667	49.0	473.27612352371216
20	-6.8377204	43.120457	90.55	-86.950005	80.0	2520000	1.8626451e-09	11.9639635	-0.005406798	-0.15520167	2.5348525	0.0087116975	0.06464166	49.0	495.8038377761841
21	3.3071415	45.140987	131.09999	-108.200005	80.0	2640000	1.8626451e-09	10.911612	-0.005431072	-0.10961974	2.4649086	0.0076162275	0.054825	49.0	518.2874736785889
22	20.128944	52.663937	139.59999	-67.05	80.0	2760000	2.3283064e-09	13.01499	-0.0053655	-0.1874035	2.3683596	0.0075693773	0.048366666	49.0	540.8739674091339
23	11.942856	54.69074	160.45	-89.75	80.0	2880000	0.0	11.404456	-0.005253978	-0.14425325	2.278569	0.0067606135	0.0466	49.0	563.5662541389465
24	28.511606	46.21751	147.9	-58.15	80.0	3000000	-9.313226e-10	12.246883	-0.005456385	-0.17228496	2.1955628	0.0066586323	0.053333335	49.0	586.4743418693542
25	41.20714	58.288902	210.2	-90.15	80.0	3120000	-9.313226e-10	13.799017	-0.0052373046	-0.17508101	2.1353703	0.005776978	0.037408333	49.0	609.041531085968
26	53.35893	65.90005	257.45	-72.700005	80.0	3240000	-7.450581e-09	14.759412	-0.0056799715	-0.14307839	2.0801523	0.005900817	0.048258334	49.0	631.9237639904022
27	52.380352	53.95929	176.09999	-68.75	80.0	3360000	2.7939677e-09	13.285015	-0.004715179	-0.17316699	2.0008323	0.00545944	0.04039167	49.0	654.554520368576
