Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
4900	734.544995199889	100.0	300.401	206.88722	774.25	-159.70001	100.0	9 h 33 min
4950	763.819995650649	100.0	341.393	142.89024	609.95	2.9999962	100.0	9 h 39 min
5000	502.5599955156446	100.0	372.66	172.2409	792.8	-143.45001	100.0	9 h 44 min
5050	656.3249968029559	100.0	371.412	214.84549	812.7	-118.100006	100.0	9 h 50 min
5100	1105.5099921923131	100.0	323.171	209.17639	667.1	-226.05	100.0	9 h 56 min
5150	995.9199950750917	100.0	336.619	135.54875	670.65	12.899996	100.0	10 h 1 min
5200	554.879995297268	100.0	316.728	205.19925	734.1	-80.9	100.0	10 h 7 min
5250	850.1649941511453	100.0	370.77	202.54196	705.8	-223.3	100.0	10 h 13 min
5300	751.0049969699234	100.0	343.678	186.93903	811.15	-151.0	100.0	10 h 19 min
5350	921.5899954810739	100.0	319.112	231.95787	711.5	-265.65	100.0	10 h 24 min
5400	573.5299935303628	100.0	332.797	186.71194	661.0	-49.450005	100.0	10 h 30 min
5450	1063.2299941629171	100.0	316.442	202.32608	824.35	-80.200005	100.0	10 h 36 min
