Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-333.9125	8.795197	-312.75	-340.65	100.0	8.0	80000	2.8684735e-07	5.548592	-0.011685067	-4.4385667	3.4874103	0.0068729743	0.0616625	49.0	31.94245719909668
1	-334.49377	13.120421	-302.65	-345.55002	100.0	16.0	160000	-2.5727786e-08	1.4201703	-0.010575178	-0.38889572	3.4796343	0.0077554225	0.0725625	49.0	72.58214688301086
2	-318.74377	9.058259	-302.45	-334.9	100.0	24.0	240000	-2.3515895e-08	1.2326672	-0.012275664	-0.08393884	3.4668574	0.0064026443	0.074075	49.0	114.95255279541016
3	-317.83752	8.27752	-306.15	-334.0	100.0	32.0	320000	-1.967419e-08	1.1128285	-0.012556668	-0.060234696	3.45281	0.007025816	0.0797	49.0	156.09093308448792
4	-317.125	6.203625	-306.55002	-323.7	100.0	40.0	400000	6.519258e-09	1.0964773	-0.0130750425	-0.07148896	3.4367838	0.0079126265	0.0796	49.0	198.37096452713013
5	-315.825	4.945766	-305.55002	-322.95	100.0	48.0	480000	-5.5879354e-09	0.9269643	-0.014728187	-0.07769868	3.4176693	0.008282591	0.100025	49.0	236.47348880767822
6	-311.3875	6.2361717	-298.30002	-318.80002	100.0	56.0	560000	-1.6298145e-09	0.9489051	-0.015664373	-0.07951902	3.392643	0.00810068	0.104775	49.0	276.2995750904083
7	-304.79376	5.1206956	-297.65	-312.55002	100.0	64.0	640000	5.820766e-10	0.7941301	-0.015443209	-0.065405756	3.3545184	0.0077539664	0.089224994	49.0	316.9572026729584
8	-285.58752	17.533981	-257.1	-309.95	100.0	72.0	720000	-1.3969839e-09	1.1316458	-0.017085437	-0.17570701	3.3265378	0.006822071	0.0962875	49.0	364.2154839038849
9	-289.63126	3.856642	-284.80002	-297.9	100.0	80.0	800000	1.21071935e-08	0.97220355	-0.017539268	-0.114522204	3.2887611	0.008208415	0.0971125	49.0	402.4892854690552
10	-282.28125	18.40533	-252.55	-303.65	100.0	88.0	880000	-3.7252903e-09	1.5991753	-0.017842017	-0.22831827	3.2576401	0.008319974	0.1051625	49.0	440.50984263420105
11	-285.43124	18.736795	-242.95	-301.5	100.0	96.0	960000	-2.3283064e-09	1.4236666	-0.017971426	-0.13538869	3.2242703	0.008802597	0.09136249	49.0	480.74907326698303
12	-232.4125	40.717686	-154.65001	-286.7	100.0	104.0	1040000	-4.656613e-09	3.5531845	-0.018076554	-0.45605093	3.183334	0.008763449	0.0881625	49.0	521.097083568573
13	-279.21252	14.642014	-251.15001	-299.85	100.0	112.0	1120000	-1.3969839e-09	2.8430226	-0.017189957	-0.408228	3.167647	0.007683911	0.078337505	49.0	557.9800579547882
14	-232.475	22.379763	-186.05	-266.7	100.0	120.0	1200000	-1.8626451e-09	4.949871	-0.017818421	-0.886834	3.1200619	0.009084613	0.0925125	49.0	595.0477051734924
15	-224.29375	23.61376	-180.05	-272.0	100.0	128.0	1280000	-5.122274e-09	4.5099764	-0.018387096	-0.59923935	3.1072264	0.008057674	0.0943625	49.0	635.9644458293915
16	-173.275	52.880447	-105.3	-246.40001	100.0	136.0	1360000	-9.313226e-09	6.544615	-0.017054003	-0.7139163	3.0511942	0.008823969	0.0924	49.0	674.9495086669922
17	-206.14375	32.23158	-168.45	-260.35	100.0	144.0	1440000	-1.3969839e-09	6.866419	-0.017905397	-1.0358343	3.0432825	0.009316949	0.10223749	49.0	710.742791891098
18	-173.57501	49.866207	-97.8	-244.65001	100.0	152.0	1520000	-1.3969839e-09	6.3258295	-0.017040689	-0.7932161	3.0091748	0.008851986	0.09495	49.0	746.6790497303009
19	-173.65625	22.237011	-124.0	-197.05	100.0	160.0	1600000	0.0	7.8431077	-0.017043097	-1.2378838	2.9855635	0.009302933	0.098537505	49.0	784.8297672271729
20	-162.74374	46.136898	-88.350006	-215.65001	100.0	168.0	1680000	3.0267984e-09	7.027543	-0.016364414	-1.0722125	2.9461741	0.008708673	0.1005875	49.0	821.1566534042358
21	-173.19374	39.03646	-104.700005	-219.55	100.0	176.0	1760000	-1.8626451e-09	7.7626905	-0.016840914	-0.68159384	2.9208336	0.008827077	0.0985375	49.0	856.4461407661438
22	-141.31876	37.476643	-82.25	-191.8	100.0	184.0	1840000	3.7252903e-09	9.406199	-0.016581457	-1.2067617	2.9123945	0.008833971	0.094612494	49.0	891.7412660121918
23	-130.49376	65.46796	-3.0000026	-210.65001	100.0	192.0	1920000	4.656613e-10	10.320202	-0.016703688	-1.6907872	2.897708	0.0094063785	0.0995125	49.0	927.2162888050079
24	-141.86876	58.21644	-6.950003	-192.3	100.0	200.0	2000000	2.7939677e-09	9.678196	-0.016611055	-1.2044053	2.8672779	0.008879425	0.103	49.0	967.271463394165
25	-145.21875	27.892818	-103.65	-182.3	100.0	208.0	2080000	-2.7939677e-09	8.720167	-0.017126434	-1.4296794	2.8460865	0.009524742	0.1025125	49.0	1009.0259227752686
26	-117.21251	62.58742	3.1499963	-205.75	100.0	216.0	2160000	1.8626451e-09	10.455117	-0.016435351	-2.1425867	2.816907	0.0080174245	0.09735	49.0	1045.9187624454498
27	-160.1	64.45097	-17.100004	-259.4	100.0	224.0	2240000	4.656613e-10	9.208061	-0.016588053	-1.2759619	2.8108878	0.009546503	0.103324994	49.0	1080.9334745407104
28	-89.46875	49.848686	12.299997	-157.95	100.0	232.0	2320000	-3.7252903e-09	11.486624	-0.016179862	-1.6471088	2.7753203	0.009955522	0.106675	49.0	1120.5580563545227
29	-134.39377	61.533367	-47.850006	-256.2	100.0	240.0	2400000	1.8626451e-09	11.267378	-0.016407553	-1.5736632	2.7842922	0.009396356	0.097399995	49.0	1159.7937190532684
30	-90.443756	61.952003	-4.650004	-186.95	100.0	248.0	2480000	-6.519258e-09	10.392683	-0.016733348	-1.9804604	2.756298	0.009097138	0.104475	49.0	1195.3743741512299
31	-118.58125	47.65168	-26.050003	-170.3	100.0	256.0	2560000	0.0	10.475157	-0.015930012	-1.6451108	2.7509382	0.00937206	0.10008751	49.0	1231.714298248291
32	-119.08125	29.979856	-74.350006	-156.6	100.0	264.0	2640000	0.0	12.230421	-0.01645736	-1.6273532	2.707519	0.00828897	0.0947625	49.0	1268.3613646030426
33	-133.3625	47.882053	-61.4	-217.90001	100.0	272.0	2720000	3.7252903e-09	10.614445	-0.01665005	-1.9774675	2.7141266	0.009602951	0.0988625	49.0	1304.58753490448
34	-115.76875	67.25177	-10.050003	-210.90001	100.0	280.0	2800000	-3.7252903e-09	14.023291	-0.017104585	-3.0937676	2.6805427	0.0079941945	0.115425	49.0	1348.0968887805939
