Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-621.6813	11.687522	-600.5	-636.2	100.0	8.0	120000	-1.5553087e-07	4.4128904	-0.010998461	-3.3109999	3.4817982	0.0072187344	0.057400003	49.0	68.82444500923157
1	-625.1438	8.340772	-609.05	-639.75	100.0	16.0	240000	-3.5273843e-08	1.0387013	-0.011386137	-0.21687163	3.4740844	0.0065526627	0.064899996	49.0	135.45715355873108
2	-614.15	11.596249	-593.4	-625.7	100.0	24.0	360000	2.3283064e-09	0.8665723	-0.012264963	-0.026836097	3.4658332	0.0059146835	0.06414167	49.0	201.01745009422302
3	-612.8688	12.177141	-591.25	-632.10004	100.0	32.0	480000	-2.561137e-09	0.8239451	-0.012769768	-0.02287481	3.4559221	0.0062648105	0.07309167	49.0	266.9046301841736
4	-608.55005	13.486319	-578.0	-621.4	100.0	40.0	600000	5.820766e-10	0.80304086	-0.012412762	-0.019287452	3.4449315	0.006334118	0.06853333	49.0	333.24488615989685
5	-599.5188	10.715488	-583.15	-616.55	100.0	48.0	720000	-9.778887e-09	0.7445059	-0.01299443	-0.016956247	3.4321346	0.006601096	0.07734167	49.0	398.0597894191742
6	-608.8313	10.775979	-584.9	-623.05	100.0	56.0	840000	-7.3341653e-09	0.7193805	-0.013413915	-0.014306337	3.4158306	0.006866676	0.08169167	49.0	463.68198800086975
7	-597.925	6.359088	-591.35004	-612.55	100.0	64.0	960000	-3.259629e-09	0.685001	-0.013720149	-0.014864817	3.4017031	0.0066102883	0.08093333	49.0	529.3315718173981
8	-603.35	11.089218	-581.0	-617.15	100.0	72.0	1080000	-2.3283064e-09	0.6906208	-0.01471219	-0.01886408	3.385029	0.007925652	0.09425	49.0	594.7398252487183
9	-595.1813	8.863089	-575.85004	-606.60004	100.0	80.0	1200000	-8.905772e-09	0.66960937	-0.014682117	-0.013553582	3.3641295	0.0068306196	0.086333334	49.0	660.7123239040375
10	-588.025	9.268502	-575.05	-606.45	100.0	88.0	1320000	5.122274e-09	0.6404451	-0.01546365	-0.014484465	3.344318	0.008050384	0.09708333	49.0	726.6514415740967
11	-582.175	10.444258	-566.15	-596.85004	100.0	96.0	1440000	4.656613e-09	0.64919263	-0.0153896175	-0.016767249	3.3205075	0.00744364	0.09246667	49.0	793.0802116394043
12	-584.9563	10.832155	-563.85004	-603.05	100.0	104.0	1560000	-9.313226e-09	0.64328563	-0.015976332	-0.016692609	3.29726	0.0071507124	0.09408333	49.0	858.6310749053955
13	-564.61255	16.858133	-537.65	-588.15	100.0	112.0	1680000	9.313226e-10	0.6685076	-0.016527407	-0.018722802	3.2720685	0.00830253	0.100875005	49.0	925.6417763233185
14	-560.4625	14.5238495	-542.2	-585.55	100.0	120.0	1800000	8.789357e-09	0.6650815	-0.017006628	-0.019152895	3.2462993	0.00848224	0.10978333	49.0	992.3368663787842
15	-551.1375	19.42134	-514.0	-576.0	100.0	128.0	1920000	3.7252903e-09	0.7086024	-0.016766146	-0.018038698	3.209694	0.008563261	0.101575	49.0	1058.4762344360352
16	-531.85626	30.264275	-473.0	-560.7	100.0	136.0	2040000	9.313226e-10	0.8250349	-0.017169883	-0.028312057	3.1750689	0.008808318	0.10101667	49.0	1125.4620780944824
17	-507.71878	24.01389	-472.7	-534.9	100.0	144.0	2160000	-1.1175871e-08	0.9576446	-0.01722962	-0.028009228	3.14113	0.008039324	0.09888333	49.0	1190.815050125122
18	-462.23126	24.218597	-435.5	-515.60004	100.0	152.0	2280000	8.8330125e-09	1.476219	-0.018314777	-0.053759433	3.0998192	0.008129546	0.113966666	49.0	1257.0698463916779
19	-425.1625	81.93508	-229.35	-511.4	100.0	160.0	2400000	1.3969839e-09	2.1526675	-0.01813927	-0.091267064	3.049333	0.008353207	0.109641664	49.0	1323.4072589874268
20	-409.88123	80.05045	-254.65001	-535.8	100.0	168.0	2520000	-5.5879354e-09	2.42386	-0.018780202	-0.084512144	2.9994879	0.008901701	0.132225	49.0	1389.882427930832
21	-428.41876	63.494335	-312.15	-536.60004	100.0	176.0	2640000	-5.5879354e-09	2.5298781	-0.018449303	-0.0444652	2.931479	0.008579441	0.124466665	49.0	1455.7074835300446
22	-330.27502	81.58813	-239.85	-483.25	100.0	184.0	2760000	-4.656613e-09	3.218346	-0.018079948	-0.076137826	2.8708186	0.008800568	0.12161666	49.0	1521.5144941806793
23	-326.70627	98.63789	-164.40001	-455.1	100.0	192.0	2880000	-2.7939677e-09	5.099746	-0.016948706	-0.1577788	2.7871792	0.0090707075	0.11875	49.0	1587.8980350494385
24	-223.96875	76.89692	-31.900003	-285.25	100.0	200.0	3000000	2.7939677e-09	7.4206157	-0.017028026	-0.2769902	2.732736	0.0091482885	0.117424995	49.0	1654.4706387519836
25	-155.58751	135.95511	80.95	-333.55002	100.0	208.0	3120000	-9.313226e-09	9.560218	-0.016435932	-0.25693423	2.654872	0.008792497	0.118200004	49.0	1719.5958166122437
26	-107.725006	211.3367	266.6	-469.90002	100.0	216.0	3240000	-1.1175871e-08	10.820049	-0.016754609	-0.4486397	2.580738	0.008893467	0.113850005	49.0	1785.678988456726
27	80.50625	285.106	597.9	-370.2	100.0	224.0	3360000	8.381903e-09	11.703896	-0.016084312	-0.26314515	2.5082102	0.008048819	0.11175834	49.0	1851.3758158683777
28	74.41875	269.24417	606.55	-377.0	100.0	232.0	3480000	0.0	13.539297	-0.016038394	-0.4610479	2.429895	0.008748328	0.10805833	49.0	1917.402946472168
29	179.86874	136.7982	352.5	-40.650005	100.0	240.0	3600000	2.7939677e-09	15.752353	-0.015398973	-0.5041096	2.3746464	0.0080632325	0.104216665	49.0	1983.6716656684875
30	-31.468758	248.44908	334.3	-353.6	100.0	248.0	3720000	-3.7252903e-09	12.176349	-0.015065307	-0.6087575	2.2949646	0.008360334	0.10425001	49.0	2048.33185172081
31	21.743744	167.06316	236.45	-281.80002	100.0	256.0	3840000	-1.8626451e-09	16.44535	-0.014535052	-0.5457479	2.2225964	0.008314944	0.09878333	49.0	2113.84979391098
32	85.993744	227.41005	532.0	-191.25	100.0	264.0	3960000	-3.7252903e-09	22.143528	-0.013630779	-0.9299946	2.1551762	0.0069765095	0.08953333	49.0	2180.4892230033875
33	19.199993	293.27673	638.5	-263.4	100.0	272.0	4080000	9.313226e-10	21.281338	-0.013787959	-0.67724276	2.1142833	0.006610914	0.091425	49.0	2247.348011493683
34	237.47499	330.8791	833.75	-130.65001	100.0	280.0	4200000	-8.381903e-09	16.690308	-0.013895515	-0.82212526	2.063326	0.007426528	0.09698333	49.0	2313.426453113556
35	85.143745	167.06433	305.05	-138.45001	100.0	288.0	4320000	-1.4901161e-08	17.716358	-0.013578249	-0.38723934	2.007075	0.007114721	0.09151667	49.0	2379.0325334072113
36	194.8125	243.13567	450.85	-325.80002	100.0	296.0	4440000	1.4901161e-08	19.659727	-0.01318349	-0.80547255	1.9434267	0.007031421	0.08396667	49.0	2445.744022846222
