Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-584.4000090584159	100.0	-621.4941	14.11247	-594.75	-655.0	100.0	18 min 33 sec
100	-575.0000085681677	100.0	-572.198	21.577284	-529.55	-629.15	100.0	39 min 47 sec
150	-618.8000108525157	100.0	-594.577	133.41139	-476.25	-1386.4	100.0	1 h 0 min
200	-864.3000258542597	100.0	-531.53	76.03291	-338.7	-748.05005	100.0	1 h 20 min
250	-371.000009059906	100.0	-512.74603	160.34726	-291.5	-1372.9501	100.0	1 h 40 min
300	-516.9000112526119	100.0	-528.72205	170.7195	-178.35	-1328.5	100.0	1 h 59 min
350	-482.75001272186637	100.0	-485.97	112.84664	-229.1	-786.45	100.0	2 h 19 min
400	-271.20000997930765	100.0	-443.31903	108.19629	-118.10001	-624.0	100.0	2 h 38 min
450	-434.7000192962587	100.0	-445.082	110.13926	-169.00002	-796.55005	100.0	2 h 58 min
500	-204.90001388266683	100.0	-432.44897	203.57396	54.29999	-1366.4	100.0	3 h 17 min
550	-383.40000919252634	100.0	-363.78403	161.12039	135.9	-737.35004	100.0	3 h 37 min
600	-254.950009919703	100.0	-297.652	194.85997	275.94998	-675.15	100.0	3 h 56 min
650	-101.00000956654549	100.0	-227.551	244.38911	399.3	-775.7	100.0	4 h 16 min
700	751.099986307323	100.0	-98.86301	278.0199	508.65	-541.05	100.0	4 h 36 min
750	2.599985770881176	100.0	103.87898	311.54285	723.7	-428.0	100.0	4 h 56 min
800	866.59998113662	100.0	136.62599	384.22833	1488.75	-494.30002	100.0	5 h 16 min
850	-38.510023017600176	100.0	403.92996	413.33157	1361.1	-387.55002	100.0	5 h 35 min
900	662.3499900512397	100.0	344.633	451.60706	1321.6	-517.10004	100.0	5 h 54 min
950	1293.4999919198453	100.0	488.12894	438.0765	1598.75	-266.25	100.0	6 h 14 min
1000	1825.499988745898	100.0	684.766	500.1691	1661.3	-464.5	100.0	6 h 33 min
1050	1793.4999905712903	100.0	581.096	473.179	1688.25	-436.45	100.0	6 h 53 min
1100	1703.6999915391207	100.0	711.56	431.71072	1760.7	-288.05002	100.0	7 h 13 min
1150	1774.419991570711	100.0	597.345	552.5417	1738.15	-342.05002	100.0	7 h 32 min
1200	1683.3649900462478	100.0	581.028	548.907	1640.7	-324.85	100.0	7 h 50 min
1250	1992.929992365837	100.0	764.1479	612.80493	1785.7	-486.35	100.0	8 h 9 min
1300	1299.1699860200285	100.0	878.2659	550.0281	1852.75	-429.80002	100.0	8 h 27 min
1350	1178.694992674887	100.0	793.58795	525.3803	2149.6	-250.05002	100.0	8 h 45 min
1400	764.8249859176576	100.0	675.23303	452.37775	1574.45	-333.7	100.0	9 h 2 min
1450	1654.204987104237	100.0	819.795	492.0246	1820.4	-453.55002	100.0	9 h 20 min
1500	2125.9999928101897	100.0	890.673	382.79495	1524.35	-287.15002	100.0	9 h 39 min
1550	2123.6999912671745	100.0	1325.5609	641.4573	2188.2	-529.2	100.0	9 h 59 min
1600	2057.499990466982	100.0	1373.655	515.80676	2156.3	69.49999	100.0	10 h 20 min
1650	2238.6499884463847	100.0	1443.61	553.42944	2236.6	59.999992	100.0	10 h 40 min
1700	1467.0999892652035	100.0	1145.501	478.70425	2024.15	-428.15002	100.0	11 h 0 min
1750	2338.0999905876815	100.0	1200.022	441.08594	2027.55	-24.250011	100.0	11 h 20 min
1800	1662.1999851092696	100.0	921.132	608.1485	2200.75	-506.65002	100.0	11 h 38 min
1850	2101.099988836795	100.0	937.669	439.85486	1795.4	-378.75	100.0	11 h 58 min
1900	2041.7099897328765	100.0	1152.323	474.3469	2108.45	-377.15002	100.0	12 h 17 min
1950	1195.6649897478521	100.0	980.486	481.68643	2122.5	-321.55002	100.0	12 h 36 min
2000	1950.4999912679195	100.0	1300.921	562.8692	2187.25	-557.15	100.0	12 h 55 min
2050	1020.869985774532	100.0	1249.454	562.4966	2091.85	-338.80002	100.0	13 h 14 min
2100	1760.349987179041	100.0	1376.095	532.6113	2173.35	-2.9000127	100.0	13 h 37 min
2150	2143.699989272654	100.0	1432.1931	496.64474	2175.7	-321.85	100.0	14 h 0 min
2200	2219.1499906890094	100.0	1384.4031	664.5772	2318.15	-494.25	100.0	14 h 23 min
2250	2025.249993570149	100.0	1379.9089	497.51703	2211.7	-335.15002	100.0	14 h 46 min
2300	2277.199989311397	100.0	1434.5571	456.56317	2195.6	306.34998	100.0	15 h 10 min
2350	2200.649984510988	100.0	1454.453	556.41144	2290.05	-286.85	100.0	15 h 34 min
2400	2265.5499914802613	100.0	1307.8451	572.6143	2228.95	-365.30002	100.0	15 h 58 min
2450	2279.099993418902	100.0	1323.4391	522.8883	2231.4	126.649994	100.0	16 h 22 min
2500	2218.684990988672	100.0	1324.333	440.84628	2280.35	27.249989	100.0	16 h 44 min
2550	2353.3249924980105	100.0	1342.3062	542.3476	2110.65	-576.10004	100.0	17 h 8 min
2600	1376.5999913960695	100.0	1512.3569	553.1866	2263.75	-513.45	100.0	17 h 31 min
2650	2218.2949909385293	100.0	1395.739	549.7789	2227.3	-266.5	100.0	17 h 51 min
2700	2040.9899874702096	100.0	1476.925	541.0611	2351.8	265.94998	100.0	18 h 7 min
2750	1960.8399898707867	100.0	1228.9489	480.21664	2128.15	301.75	100.0	18 h 23 min
2800	2138.1599894624205	100.0	1310.6809	533.1476	2124.5	180.59999	100.0	18 h 39 min
2850	2131.4499909840524	100.0	1317.37	577.46985	2088.4	-81.85001	100.0	18 h 56 min
2900	2029.199989259243	100.0	1261.794	443.039	2105.15	126.84999	100.0	19 h 13 min
2950	2109.099988717586	100.0	1217.852	513.2844	2268.65	83.249985	100.0	19 h 30 min
3000	1284.3299902629108	100.0	1273.165	573.0437	2209.15	-276.5	100.0	19 h 46 min
3050	2187.899991672486	100.0	1324.907	493.01135	2173.65	-236.95001	100.0	20 h 2 min
3100	2186.549993388355	100.0	1269.597	528.46423	2369.8	-30.750011	100.0	20 h 18 min
3150	1168.1199910897762	100.0	1426.135	490.1082	2027.0	-192.25002	100.0	20 h 34 min
3200	1995.1099875558168	100.0	759.8579	522.8774	1843.7	-574.80005	100.0	20 h 48 min
3250	2134.6199932456016	100.0	1100.1069	750.69354	2101.9	-598.45	100.0	21 h 3 min
3300	1195.104990135506	100.0	1178.4681	529.1458	1965.85	-447.90002	100.0	21 h 18 min
3350	2398.109994035214	100.0	1146.539	498.12366	2087.15	-101.850006	100.0	21 h 34 min
3400	2333.499990593642	100.0	1374.1702	568.24445	2327.4	60.84999	100.0	21 h 51 min
3450	2253.994991467893	100.0	1551.0211	513.6293	2293.1	-114.55001	100.0	22 h 7 min
3500	2008.774991560355	100.0	1401.4059	555.70905	2232.65	-84.850006	100.0	22 h 23 min
3550	2189.8699929442255	100.0	1279.937	573.14813	2303.45	-73.90001	100.0	22 h 38 min
3600	936.7499919075519	100.0	1238.459	636.9877	2057.6	-462.7	100.0	22 h 54 min
3650	2044.5249923691154	100.0	1109.9249	537.4186	1972.1	-295.45	100.0	23 h 10 min
3700	2054.4299938034264	100.0	1237.479	449.9359	1976.85	-9.45001	100.0	23 h 25 min
3750	1844.64498664774	100.0	1093.912	578.88135	1949.1	-223.20001	100.0	23 h 48 min
3800	2035.0299918726087	100.0	1262.8949	577.652	2250.3	-203.6	100.0	24 h 15 min
3850	739.8799811225384	100.0	1338.4069	554.60626	2124.95	-350.45	100.0	24 h 41 min
3900	993.0049867667258	100.0	1308.378	524.1285	2162.75	21.94999	100.0	25 h 7 min
3950	2233.9799857784064	100.0	1424.1372	519.3405	2243.15	201.74998	100.0	25 h 33 min
4000	1429.3999875038862	100.0	1370.2461	465.5894	2110.75	209.4	100.0	26 h 0 min
4050	831.6499873399734	100.0	1352.6898	521.2145	2143.3	86.29999	100.0	26 h 26 min
4100	2235.9999933838844	100.0	1171.708	370.6501	1783.8	98.39999	100.0	26 h 51 min
4150	1642.949992761761	100.0	1325.065	496.2064	2321.2	-4.4000115	100.0	27 h 18 min
4200	1132.5349925186486	100.0	1151.9929	527.9837	2497.9	-419.15002	100.0	27 h 44 min
4250	582.214993121475	100.0	1052.44	359.51147	2010.75	15.749987	100.0	28 h 10 min
4300	729.664982676506	100.0	826.18604	272.88	1530.7	-181.90001	100.0	28 h 31 min
4350	884.3149861522019	100.0	710.52905	267.42252	1433.6	212.4	100.0	28 h 52 min
4400	364.6949877642095	100.0	815.3611	352.06516	1436.15	-98.40001	100.0	29 h 13 min
4450	1482.4999913439156	100.0	883.68994	251.933	1410.6	173.25	100.0	29 h 35 min
4500	1253.0249903187155	100.0	1096.4441	367.62643	1980.7	-282.80002	100.0	29 h 55 min
4550	2046.549992248416	100.0	1136.8619	366.1966	1699.7	-574.85004	100.0	30 h 16 min
4600	1287.6749918911605	100.0	1074.3461	327.46277	1546.9	-20.95001	100.0	30 h 40 min
4650	774.6849888019264	100.0	908.345	255.84229	1620.0	247.09999	100.0	31 h 5 min
4700	806.3749915033579	100.0	820.9309	340.79932	1517.3	-571.95	100.0	31 h 29 min
4750	956.6449908353388	100.0	789.132	296.77203	1378.35	-147.65001	100.0	31 h 46 min
4800	1052.4999917075038	100.0	924.491	299.86014	1417.75	-541.85004	100.0	32 h 1 min
4850	1136.3549916323275	100.0	867.37897	307.55505	1432.45	-132.50002	100.0	32 h 16 min
4900	1081.3699898347259	100.0	909.02094	256.48447	1436.05	-39.00001	100.0	32 h 31 min
4950	1058.469989969954	100.0	838.264	299.59412	1375.9	-87.95001	100.0	32 h 46 min
5000	1210.0999925754963	100.0	853.391	405.17096	1685.15	-526.55	100.0	33 h 1 min
5050	1148.4899892754852	100.0	896.432	282.0025	1635.8	-110.80001	100.0	33 h 16 min
5100	819.0249922212213	100.0	688.73	438.85046	1387.65	-530.8	100.0	33 h 31 min
5150	1248.3699894536287	100.0	888.33	158.30711	1251.9	468.35	100.0	33 h 46 min
5200	934.6499935481697	100.0	866.055	239.8304	1266.8	217.95	100.0	34 h 1 min
5250	1483.3999883517622	100.0	805.807	229.06035	1317.9	48.249992	100.0	34 h 16 min
5300	999.069990793243	100.0	837.07404	306.38092	1344.0	-305.25	100.0	34 h 32 min
