Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-63.194004	3.4479506	-53.65	-70.05	80.0	1 min 19 sec
100	-60.00000089406967	80.0	-63.683002	4.3446937	-52.600002	-72.1	80.0	3 min 45 sec
150	-85.85000250861049	80.0	-63.910995	4.0325212	-52.65	-71.75	80.0	6 min 28 sec
200	-56.99000112377107	80.0	-60.620007	4.494041	-52.5	-71.6	80.0	9 min 11 sec
250	-63.84000146836043	80.0	-60.444	4.405561	-50.95	-68.3	80.0	11 min 47 sec
300	-63.290001393482086	80.0	-59.401005	6.8274484	-40.100002	-71.35	80.0	13 min 58 sec
350	-64.9600015617907	80.0	-58.828003	4.9691668	-48.95	-68.55	80.0	16 min 31 sec
400	-66.34000162035227	80.0	-56.338	5.916693	-37.45	-65.950005	80.0	19 min 26 sec
450	-68.37000165358185	80.0	-55.056	6.6278253	-39.5	-68.25	80.0	22 min 51 sec
500	-66.99000180773437	80.0	-56.713	4.678588	-43.850002	-66.9	80.0	25 min 43 sec
550	-62.085001464188096	80.0	-53.174004	6.946253	-34.350002	-63.25	80.0	28 min 0 sec
600	-58.12500148303807	80.0	-54.432003	7.9142513	-24.85	-65.55	80.0	30 min 55 sec
650	-70.52000188231469	80.0	-51.520004	7.0415697	-27.85	-62.300003	80.0	34 min 7 sec
700	-63.060001493245366	80.0	-53.218998	8.643599	-28.150002	-65.65	80.0	36 min 21 sec
750	-54.725001846253875	80.0	-49.659	8.4452095	-29.45	-61.75	80.0	38 min 50 sec
800	-54.20500129014253	80.0	-44.271	11.310244	-11.350001	-61.75	80.0	41 min 44 sec
850	-63.28000176846981	80.0	-45.432003	11.251857	-15.800001	-61.300003	80.0	44 min 40 sec
900	-50.580001601949334	80.0	-44.482002	11.467073	4.849999	-60.55	80.0	46 min 42 sec
950	-45.59000197649002	80.0	-41.799	13.959583	-9.450001	-62.5	80.0	49 min 37 sec
1000	-51.720001788064835	80.0	-41.462	13.205549	-8.550001	-61.2	80.0	52 min 13 sec
1050	-45.36000169441104	80.0	-38.105	13.782211	-4.400001	-57.0	80.0	54 min 32 sec
1100	-62.28000209070742	80.0	-36.012	13.203369	-7.5500007	-60.05	80.0	55 min 34 sec
1150	-58.24500188268721	80.0	-38.049	14.354269	-4.450001	-62.300003	80.0	57 min 55 sec
1200	-36.24500176161528	80.0	-33.595997	15.890633	-1.1500013	-59.95	80.0	1 h 0 min 20 sec
1250	-56.33000171892345	80.0	-33.706	14.940661	7.4499993	-63.15	80.0	1 h 3 min 4 sec
1300	-63.13000243753195	80.0	-28.993	15.148191	10.449999	-55.0	80.0	1 h 4 min 56 sec
1350	-71.47500235773623	80.0	-28.026	13.897818	3.4499993	-51.25	80.0	1 h 8 min 17 sec
1400	-32.54500103741884	80.0	-27.591002	15.443871	5.5999994	-56.4	80.0	1 h 10 min 42 sec
1450	-33.79500115886331	80.0	-24.299002	16.752127	11.15	-67.8	80.0	1 h 13 min 24 sec
1500	-43.79000210054219	80.0	-26.095	15.661709	9.199999	-53.45	80.0	1 h 15 min 24 sec
1550	-40.8150017298758	80.0	-30.597998	14.014902	14.399999	-59.350002	80.0	1 h 17 min 10 sec
1600	-14.950000999867916	80.0	-27.420002	16.79282	8.749999	-56.8	80.0	1 h 19 min 51 sec
1650	-39.08000139892101	80.0	-22.873001	12.728371	1.1999991	-44.55	80.0	1 h 22 min 2 sec
1700	-54.96000225022435	80.0	-20.557001	15.052345	19.05	-58.850002	80.0	1 h 24 min 42 sec
1750	-42.01000182591379	80.0	-19.201	15.608284	8.999999	-54.9	80.0	1 h 26 min 30 sec
1800	-23.02500092498958	80.0	-14.962001	15.595854	22.199999	-48.45	80.0	1 h 28 min 26 sec
1850	-32.91000170297921	80.0	-23.41	15.066151	14.199999	-53.15	80.0	1 h 29 min 25 sec
1900	-31.450001081079243	80.0	-18.809002	13.07247	11.9	-47.25	80.0	1 h 32 min 12 sec
1950	-34.68500151745975	80.0	-16.166	16.597956	10.049999	-59.000004	80.0	1 h 35 min 7 sec
2000	-23.81000125706196	80.0	-17.454	17.65254	15.999999	-63.95	80.0	1 h 38 min 17 sec
2050	-46.51000195108354	80.0	-17.525002	15.766491	21.199999	-39.2	80.0	1 h 40 min 43 sec
2100	-37.36000147722662	80.0	-18.189001	12.822805	11.699999	-45.7	80.0	1 h 43 min 3 sec
2150	-23.205001467093826	80.0	-16.786001	15.745232	10.849999	-57.2	80.0	1 h 44 min 55 sec
2200	-54.0400021802634	80.0	-15.430002	17.707327	31.399998	-60.4	80.0	1 h 47 min 29 sec
2250	-54.915002662688494	80.0	-14.771001	14.902286	19.949999	-48.65	80.0	1 h 49 min 54 sec
2300	-43.040001928061244	80.0	-13.740003	16.888845	18.4	-50.45	80.0	1 h 52 min 21 sec
2350	-29.080001164227724	80.0	-19.158003	17.025236	9.149999	-55.800003	80.0	1 h 55 min 4 sec
2400	-32.35500180348754	80.0	-18.557003	14.402027	9.949999	-69.600006	80.0	1 h 57 min 45 sec
2450	-37.88000167272985	80.0	-14.627002	19.33882	42.55	-69.4	80.0	2 h 0 min 9 sec
2500	-46.68500216081738	80.0	-17.151001	17.62572	22.499998	-50.950005	80.0	2 h 2 min 15 sec
2550	-44.47500195279717	80.0	-17.03	15.52716	25.199999	-57.0	80.0	2 h 4 min 17 sec
2600	-35.205001649260524	80.0	-12.287001	15.007915	22.65	-38.2	80.0	2 h 6 min 33 sec
2650	-29.535001327842473	80.0	-24.821003	16.833366	10.499999	-65.700005	80.0	2 h 9 min 17 sec
2700	-13.68500102572143	80.0	-14.109003	17.411097	29.199999	-43.45	80.0	2 h 11 min 46 sec
2750	-30.35000152178109	80.0	-14.366002	13.924728	21.25	-51.15	80.0	2 h 13 min 47 sec
2800	-6.310001143068075	80.0	-14.410003	18.768972	31.15	-55.850002	80.0	2 h 15 min 58 sec
2850	-37.015002293884756	80.0	-11.771	14.696268	15.65	-40.500004	80.0	2 h 18 min 26 sec
2900	-55.64000330902636	80.0	-10.427001	18.177383	41.55	-50.300003	80.0	2 h 20 min 4 sec
2950	-55.41000304892659	80.0	-13.522002	22.379398	47.3	-65.65	80.0	2 h 23 min 7 sec
3000	-2.470001454278827	80.0	-8.448001	19.775604	34.8	-57.250004	80.0	2 h 25 min 37 sec
3050	-36.67000185996294	80.0	-9.717001	18.158497	26.25	-56.750004	80.0	2 h 28 min 55 sec
3100	1.8849989481270313	80.0	-7.2430005	17.706903	24.25	-57.850002	80.0	2 h 31 min 19 sec
3150	-17.395001306012272	80.0	-7.7980013	21.571058	60.449997	-65.75	80.0	2 h 33 min 26 sec
3200	-16.240002146735787	80.0	-2.9900012	19.399397	57.25	-49.800003	80.0	2 h 36 min 57 sec
3250	18.9649988848716	80.0	-4.971001	20.102446	37.6	-70.9	80.0	2 h 39 min 4 sec
3300	5.359998967498541	80.0	-8.368001	20.326904	41.55	-51.250004	80.0	2 h 40 min 49 sec
3350	5.694998778775334	80.0	-6.746001	16.892265	32.5	-39.600002	80.0	2 h 43 min 17 sec
3400	2.08999907001853	80.0	-3.1320014	20.043371	43.55	-45.55	80.0	2 h 45 min 11 sec
3450	-2.130001172795892	80.0	-6.906001	20.246473	35.95	-43.65	80.0	2 h 47 min 55 sec
3500	-12.31000120267272	80.0	-5.9610014	17.581173	34.25	-49.25	80.0	2 h 49 min 59 sec
3550	-4.110001002252102	80.0	-7.4730005	16.042559	36.75	-41.65	80.0	2 h 52 min 20 sec
3600	0.6899985678493976	80.0	-4.708001	18.498177	36.55	-54.9	80.0	2 h 55 min 5 sec
3650	-9.580001518502831	80.0	-4.361001	21.488186	42.0	-74.3	80.0	2 h 58 min 7 sec
3700	-10.380001250654459	80.0	-2.399001	17.18469	38.45	-42.4	80.0	3 h 0 min 25 sec
3750	-2.195000985637307	80.0	-2.1860013	20.357649	52.35	-50.800003	80.0	3 h 3 min 7 sec
3800	0.9299990177154541	80.0	-3.2500014	15.332101	33.2	-44.050003	80.0	3 h 5 min 36 sec
3850	15.714998975768685	80.0	-4.592	20.001762	41.45	-53.65	80.0	3 h 8 min 10 sec
3900	4.504998861625791	80.0	-1.1910009	20.185492	37.399998	-46.0	80.0	3 h 10 min 25 sec
3950	5.55999903306365	80.0	0.25499925	20.979263	52.0	-45.250004	80.0	3 h 13 min 12 sec
4000	-8.875002025812865	80.0	-4.022001	22.268911	44.149998	-61.4	80.0	3 h 15 min 25 sec
4050	-22.620002330467106	80.0	1.0939991	20.240694	33.25	-51.050003	80.0	3 h 17 min 21 sec
4100	15.759999264776706	80.0	6.454999	20.657982	50.55	-33.9	80.0	3 h 19 min 56 sec
4150	-31.605002322047948	80.0	-0.9790011	18.300142	37.899998	-39.300003	80.0	3 h 21 min 59 sec
4200	3.3999986957758663	80.0	-2.9980009	17.261086	34.3	-32.600002	80.0	3 h 24 min 56 sec
4250	1.189999084174633	80.0	-2.142001	18.83101	35.149998	-43.25	80.0	3 h 27 min 20 sec
4300	13.134999042004347	80.0	5.075999	20.846571	53.25	-43.05	80.0	3 h 29 min 54 sec
4350	5.164998489618301	80.0	5.816	20.385956	40.05	-38.9	80.0	3 h 32 min 8 sec
4400	-10.90000119805336	80.0	-2.8570013	20.463264	49.5	-43.350002	80.0	3 h 35 min 5 sec
4450	20.064998791739345	80.0	2.832999	20.865915	48.149998	-46.600002	80.0	3 h 37 min 23 sec
4500	15.814999084174634	80.0	-5.5240016	20.751844	46.05	-40.15	80.0	3 h 39 min 31 sec
4550	-3.180000999569893	80.0	-1.5680013	21.374804	34.85	-72.5	80.0	3 h 42 min 16 sec
4600	7.289998703449965	80.0	1.026999	20.46246	41.8	-60.000004	80.0	3 h 44 min 12 sec
4650	7.74999895170331	80.0	1.5829988	21.209198	52.5	-40.8	80.0	3 h 46 min 45 sec
4700	-9.28500131368637	80.0	5.1419997	20.465973	43.5	-41.800003	80.0	3 h 49 min 12 sec
4750	0.04999871663749218	80.0	-1.616001	22.595388	51.5	-49.850002	80.0	3 h 52 min 0 sec
4800	-9.210001346096396	80.0	3.453999	26.00504	47.149998	-47.850002	80.0	3 h 53 min 35 sec
4850	-9.145001086592675	80.0	-2.3570013	26.635136	57.2	-46.65	80.0	3 h 55 min 51 sec
4900	-51.960003434866664	80.0	-5.791002	21.818544	41.05	-58.15	80.0	3 h 58 min 56 sec
4950	-11.85000119805336	80.0	2.0629992	21.531158	55.75	-42.8	80.0	4 h 1 min 6 sec
5000	16.53999904729426	80.0	-0.77000123	22.602549	68.75	-54.15	80.0	4 h 4 min 11 sec
5050	30.904999028518795	80.0	3.0859993	19.524775	47.55	-53.350002	80.0	4 h 6 min 28 sec
5100	-8.965002331137658	80.0	0.99599886	20.834896	49.3	-39.600002	80.0	4 h 8 min 45 sec
5150	13.959998912364245	80.0	-6.843002	28.077026	71.9	-94.75	80.0	4 h 11 min 18 sec
5200	-4.32500134408474	80.0	5.8409986	23.31398	57.55	-40.95	80.0	4 h 13 min 16 sec
5250	0.33999859243631364	80.0	4.5619984	23.932722	51.55	-62.750004	80.0	4 h 15 min 52 sec
5300	-6.370001075416804	80.0	-2.1440012	21.644217	40.55	-70.8	80.0	4 h 18 min 16 sec
5350	7.544998882338405	80.0	4.1879992	27.496578	59.95	-43.100002	80.0	4 h 21 min 46 sec
5400	0.40999865494668486	80.0	4.662999	22.561674	51.45	-34.95	80.0	4 h 24 min 55 sec
5450	-9.400002380087972	80.0	7.5779986	26.646578	72.75	-47.850002	80.0	4 h 26 min 46 sec
5500	-1.7400009296834469	80.0	1.1049988	19.98038	48.2	-39.0	80.0	4 h 28 min 39 sec
5550	12.309998893737793	80.0	2.7679985	21.882208	46.399998	-44.550003	80.0	4 h 30 min 43 sec
5600	-24.170002113655208	80.0	7.740999	21.954668	60.949997	-48.7	80.0	4 h 32 min 42 sec
5650	15.674998641386628	80.0	-3.4240007	24.563318	66.75	-63.500004	80.0	4 h 35 min 21 sec
5700	9.619999007880688	80.0	5.533999	23.558725	71.95	-31.800001	80.0	4 h 38 min 15 sec
5750	-17.120001631230117	80.0	8.197999	23.220852	59.85	-36.350002	80.0	4 h 40 min 28 sec
5800	-11.680002261698245	80.0	3.588999	17.99868	40.75	-28.400002	80.0	4 h 42 min 35 sec
5850	27.65499901622534	80.0	5.789999	25.371668	72.15	-43.4	80.0	4 h 44 min 26 sec
5900	-1.2200011041015386	80.0	2.7329993	19.541079	45.649998	-42.350002	80.0	4 h 46 min 29 sec
5950	20.709999187663197	80.0	8.782999	21.94054	69.95	-29.800001	80.0	4 h 49 min 20 sec
6000	-1.3150013551115989	80.0	2.7629993	21.444592	54.649998	-45.95	80.0	4 h 51 min 6 sec
6050	-0.9550013866275548	80.0	6.340999	17.138561	48.85	-26.0	80.0	4 h 52 min 34 sec
6100	-9.795002102851868	80.0	15.405998	19.643633	55.649998	-27.6	80.0	4 h 54 min 58 sec
6150	6.089998768642545	80.0	13.8619995	19.733744	44.85	-43.350002	80.0	4 h 57 min 36 sec
6200	34.469999021291734	80.0	4.123999	23.893118	64.35	-48.600002	80.0	4 h 59 min 57 sec
6250	5.369998373091221	80.0	5.1749988	23.5789	52.149998	-49.500004	80.0	5 h 2 min 43 sec
6300	-8.935002173855901	80.0	12.732998	21.602764	71.85	-25.6	80.0	5 h 5 min 0 sec
6350	-9.585002309456467	80.0	8.030999	19.033016	48.5	-36.9	80.0	5 h 8 min 3 sec
6400	35.379999021440746	80.0	8.757998	18.121075	49.05	-29.650002	80.0	5 h 10 min 32 sec
6450	-2.6450015772134066	80.0	2.5209992	20.581963	58.75	-47.100002	80.0	5 h 12 min 46 sec
6500	17.249999089166522	80.0	6.849999	18.628782	55.85	-38.95	80.0	5 h 15 min 12 sec
6550	26.029998963698745	80.0	7.638999	22.512505	72.299995	-41.4	80.0	5 h 17 min 22 sec
6600	4.17499856799841	80.0	6.2889986	24.719831	60.399998	-56.850002	80.0	5 h 19 min 29 sec
6650	2.9299985986202954	80.0	6.1479993	22.73869	51.699997	-50.65	80.0	5 h 21 min 51 sec
6700	16.97499911673367	80.0	2.018999	20.246925	45.899998	-47.2	80.0	5 h 24 min 4 sec
6750	14.794999205693603	80.0	10.652999	22.968592	60.85	-29.550001	80.0	5 h 26 min 31 sec
6800	21.044998655840754	80.0	5.704999	18.597416	40.6	-37.100002	80.0	5 h 28 min 11 sec
6850	7.209998771548271	80.0	9.888998	23.810318	61.7	-35.9	80.0	5 h 30 min 0 sec
6900	-14.975001858174801	80.0	15.680999	21.3613	59.149998	-24.050001	80.0	5 h 31 min 59 sec
6950	27.699998889118433	80.0	8.694999	20.814636	56.5	-35.7	80.0	5 h 34 min 1 sec
7000	9.734998881816864	80.0	8.761998	25.376604	63.399998	-44.65	80.0	5 h 36 min 3 sec
7050	12.434998876601458	80.0	7.8469996	28.10268	58.75	-50.0	80.0	5 h 38 min 51 sec
7100	6.724999212473631	80.0	10.332	28.22161	72.9	-53.95	80.0	5 h 41 min 11 sec
7150	26.174999015033244	80.0	7.091999	21.17121	63.0	-27.850002	80.0	5 h 43 min 1 sec
7200	4.674998945742845	80.0	11.043999	19.089413	53.649998	-23.150002	80.0	5 h 44 min 41 sec
7250	-5.79500133395195	80.0	13.215999	24.902355	64.9	-35.45	80.0	5 h 46 min 44 sec
7300	26.179999136924742	80.0	6.8949995	21.038668	59.75	-33.850002	80.0	5 h 49 min 52 sec
7350	-18.330002477020024	80.0	9.214999	23.159754	51.6	-48.2	80.0	5 h 52 min 9 sec
7400	-17.245002020522954	80.0	10.011998	22.395311	62.1	-40.050003	80.0	5 h 54 min 19 sec
7450	25.344998894631864	80.0	11.148999	22.455404	74.549995	-27.050001	80.0	5 h 56 min 41 sec
7500	-32.07500356584787	80.0	10.563999	24.477541	71.95	-27.5	80.0	5 h 58 min 59 sec
7550	35.38499912731349	80.0	12.801999	22.527187	63.45	-32.350002	80.0	6 h 1 min 56 sec
7600	9.864998652040958	80.0	14.592001	23.926605	84.549995	-37.800003	80.0	6 h 4 min 27 sec
7650	-0.9500018708407879	80.0	19.036	20.389355	55.649998	-20.150002	80.0	6 h 5 min 26 sec
7700	-4.185001324862242	80.0	17.408	26.614725	98.0	-34.55	79.48	6 h 7 min 4 sec
7750	27.474999027699234	80.0	15.128998	18.51177	57.899998	-19.35	80.0	6 h 8 min 50 sec
7800	-5.105001379922032	80.0	10.938	19.284773	56.8	-23.650002	80.0	6 h 10 min 36 sec
7850	10.13999847471714	80.0	16.195	22.976582	65.45	-28.0	80.0	6 h 12 min 57 sec
7900	29.484998996183275	80.0	15.296001	23.128054	64.95	-33.100002	80.0	6 h 15 min 26 sec
7950	9.549998877570033	80.0	18.073997	26.406027	66.4	-36.600002	80.0	6 h 17 min 54 sec
8000	21.634999149292707	80.0	12.354999	20.993685	52.25	-25.250002	80.0	6 h 20 min 22 sec
8050	6.794998652115464	80.0	8.294999	22.077724	59.2	-32.850002	80.0	6 h 22 min 50 sec
8100	-17.27000230588019	80.0	14.974998	21.283365	56.05	-33.45	80.0	6 h 25 min 44 sec
8150	-9.080002189055085	80.0	18.995	25.2918	64.85	-43.800003	80.0	6 h 27 min 32 sec
8200	13.019999207928777	80.0	6.0739985	22.346334	48.75	-51.350002	80.0	6 h 30 min 10 sec
