Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-115.14911	6.878528	-99.950005	-132.8	80.0	120000	-2.9336661e-08	3.1073802	-0.005080316	-2.284605	3.4895883	0.009678109	0.032375	49.0	24.161157846450806
1	-117.120415	7.2237625	-98.85	-131.25	80.0	240000	9.313226e-09	0.81814504	-0.005482145	-0.02187509	3.476549	0.009665519	0.034716666	49.0	53.170000076293945
2	-117.234375	7.035396	-106.25	-132.15001	80.0	360000	7.450581e-09	0.8101704	-0.00514549	-0.0049379095	3.4616797	0.008139969	0.027908335	49.0	81.09396767616272
3	-115.004074	6.538223	-93.55	-126.75	80.0	480000	5.122274e-09	0.8176675	-0.0056037423	-0.0029932335	3.4472544	0.010040896	0.037383333	49.0	108.58757066726685
4	-113.15881	7.2592516	-98.25	-131.5	80.0	600000	-6.519258e-09	0.8090806	-0.005835551	-0.004513383	3.4283595	0.0078564435	0.034491666	49.0	134.48673605918884
5	-112.047005	6.5127215	-94.35	-126.6	80.0	720000	1.4901161e-08	0.87451077	-0.0061792424	-0.0032528713	3.4153466	0.007532093	0.033491664	49.0	161.85415387153625
6	-108.71471	6.9411335	-91.8	-123.35	80.0	840000	8.614734e-09	0.9284805	-0.005752479	-0.0070497245	3.406155	0.007804674	0.029566666	49.0	188.59482502937317
7	-108.56837	9.711427	-81.1	-128.8	80.0	960000	-1.44355e-08	0.9599575	-0.0071205557	-0.0049794763	3.387165	0.008903317	0.047133334	49.0	217.51562070846558
8	-105.18432	8.798276	-85.55	-122.4	80.0	1080000	-3.958121e-09	1.0461141	-0.0072460994	-0.0065813437	3.3679838	0.008627128	0.0497	49.0	244.79424023628235
9	-99.12642	10.399713	-62.5	-117.5	80.0	1200000	-1.8626451e-09	1.3619628	-0.006431695	-0.018804178	3.3444142	0.0076617924	0.0378	49.0	270.57569909095764
10	-97.27092	11.308186	-60.45	-121.450005	80.0	1320000	1.0244548e-08	1.3563035	-0.0068334476	-0.012891054	3.315974	0.008172891	0.05381667	49.0	297.3428204059601
11	-84.54553	15.9618225	-41.0	-112.950005	80.0	1440000	0.0	2.1569538	-0.007518491	-0.03586623	3.2720141	0.0076531153	0.06435834	49.0	325.8725130558014
12	-82.15625	17.54153	-21.7	-117.8	80.0	1560000	-1.8626451e-09	2.6025515	-0.0072541665	-0.029366583	3.2253947	0.008364002	0.066708334	49.0	356.1698205471039
13	-69.23036	21.05558	-15.600001	-114.950005	80.0	1680000	5.122274e-09	4.256263	-0.0073214434	-0.07209259	3.178812	0.00895372	0.075216666	49.0	384.17739272117615
14	-62.05965	21.496277	10.249999	-97.65	80.0	1800000	3.7252903e-09	4.9176736	-0.006690309	-0.1025455	3.1052282	0.0088199135	0.05995833	49.0	411.1413269042969
15	-59.835716	23.428204	-9.000002	-106.200005	80.0	1920000	-3.7252903e-09	5.8264356	-0.0058183623	-0.15465873	3.0344832	0.008897291	0.060358334	49.0	437.7314338684082
16	-47.704384	35.511078	63.45	-102.950005	80.0	2040000	3.4924597e-10	7.740742	-0.0053515015	-0.11696145	2.957407	0.007767028	0.055549998	49.0	464.51503109931946
17	-42.210526	31.95444	33.85	-101.200005	80.0	2160000	-8.381903e-09	8.241118	-0.005265886	-0.08700842	2.8771539	0.007399086	0.047650002	49.0	491.24287509918213
18	-28.234745	34.334206	58.199997	-105.1	80.0	2280000	-4.656613e-09	10.78615	-0.005176856	-0.26046646	2.792201	0.0082326755	0.055466667	49.0	518.5439565181732
19	-29.310001	33.82262	75.049995	-88.55	80.0	2400000	3.259629e-09	10.682597	-0.00501508	-0.16946411	2.7012005	0.0073681464	0.053858332	49.0	546.5777568817139
20	-28.46695	35.856907	85.35	-100.9	80.0	2520000	4.656613e-09	9.947973	-0.0046420796	-0.12680352	2.6086197	0.008623154	0.062108334	49.0	573.8065431118011
21	-16.9193	43.74565	68.35	-102.950005	80.0	2640000	-9.313226e-10	11.903177	-0.0050296886	-0.16775769	2.510958	0.0071242936	0.052158333	49.0	601.6468524932861
22	1.0812484	40.873577	117.799995	-89.65	80.0	2760000	6.519258e-09	14.102769	-0.0045645423	-0.3026781	2.4117622	0.0073526856	0.046508335	49.0	629.3016228675842
23	-2.7008946	38.12518	120.5	-78.15	80.0	2880000	0.0	13.704611	-0.0048502265	-0.2852894	2.3051813	0.00642112	0.05435	49.0	655.9571311473846
24	4.3387914	47.173656	148.65	-77.450005	80.0	3000000	-2.7939677e-09	15.583933	-0.0043110326	-0.34388304	2.2517357	0.006804361	0.052883334	49.0	683.0792768001556
25	-0.9333351	39.980267	93.75	-94.9	80.0	3120000	-5.5879354e-09	14.581175	-0.0041689556	-0.2965563	2.1962273	0.0063213734	0.042591665	49.0	711.281712770462
26	20.499123	53.506096	141.45	-70.75	80.0	3240000	3.958121e-09	20.011543	-0.004297663	-0.55924404	2.110271	0.0052098255	0.044225	49.0	738.423460483551
27	22.907139	54.1588	139.34999	-76.55	80.0	3360000	-3.7252903e-09	17.201757	-0.0038331738	-0.28729522	2.039583	0.005138519	0.034816667	49.0	766.2016067504883
28	27.135084	59.9179	194.8	-90.05	80.0	3480000	5.5879354e-09	18.088997	-0.0040204627	-0.31651103	1.9783099	0.0064435606	0.043708336	49.0	793.4611694812775
29	23.06491	51.509384	232.65	-67.9	80.0	3600000	0.0	15.855534	-0.0037849348	-0.353065	1.8925829	0.0053126374	0.030825	49.0	820.6959943771362
30	37.98947	57.798378	158.25	-92.3	80.0	3720000	-1.1175871e-08	21.149624	-0.004280097	-0.63791335	1.8248043	0.005094327	0.037333336	49.0	848.0017113685608
31	20.829826	43.935673	125.25	-95.9	80.0	3840000	-2.561137e-09	16.994366	-0.0037936328	-0.41167223	1.7517517	0.004518311	0.03555	49.0	876.7299296855927
32	47.601784	51.970863	162.75	-62.75	80.0	3960000	9.313226e-10	20.140701	-0.003423832	-0.33774877	1.721389	0.0044965018	0.025799999	49.0	903.4150581359863
33	42.047413	51.631386	141.9	-44.500004	80.0	4080000	1.8626451e-09	19.659447	-0.0035930793	-0.3372836	1.6742673	0.0043109525	0.0344	49.0	931.5655272006989
34	57.29196	59.184544	189.8	-57.4	80.0	4200000	1.8626451e-09	21.6478	-0.003413126	-0.5911951	1.6349359	0.004434021	0.033691667	49.0	960.7952537536621
35	65.55	63.145744	206.75	-39.600002	80.0	4320000	5.5879354e-09	23.972897	-0.0034362942	-0.56199765	1.5823835	0.0044260104	0.027733333	49.0	987.4552640914917
36	55.40536	49.69177	177.5	-58.550003	80.0	4440000	-2.3283064e-09	20.73959	-0.003300153	-0.47947228	1.543664	0.0037655863	0.023224998	49.0	1015.5604236125946
37	60.727673	57.94333	178.0	-67.4	80.0	4560000	6.9849193e-10	24.175934	-0.0031607063	-0.4703269	1.5057873	0.0041809734	0.029575001	49.0	1040.697921037674
38	55.145535	76.0662	255.34999	-85.450005	80.0	4680000	1.8626451e-09	22.08007	-0.0033852484	-0.3708532	1.5113866	0.004255245	0.0277	49.0	1069.4942166805267
39	47.399998	59.005505	201.7	-65.15	80.0	4800000	1.8626451e-09	18.851513	-0.0034836698	-0.50738096	1.4813592	0.004221163	0.028775001	49.0	1097.1590571403503
40	60.168743	60.599045	196.9	-70.3	80.0	4920000	3.434252e-09	20.872263	-0.003242479	-0.37653995	1.4693677	0.004358693	0.032899998	49.0	1125.1898772716522
41	64.05446	63.703743	219.2	-56.2	80.0	5040000	-1.8626451e-09	19.996155	-0.0032215964	-0.41078758	1.4207056	0.003368353	0.023425	49.0	1152.859667301178
42	78.559814	62.825657	245.9	-52.95	80.0	5160000	1.3969839e-09	24.226034	-0.003475994	-0.49699903	1.4185414	0.004035143	0.028900001	49.0	1178.2137999534607
43	72.411606	72.634964	231.55	-62.800003	80.0	5280000	-5.5879354e-09	22.878971	-0.0033080676	-0.5152736	1.3778083	0.0031884667	0.024225	49.0	1206.5723583698273
44	78.91071	57.403244	214.1	-38.9	80.0	5400000	-6.519258e-09	21.975039	-0.003764411	-0.45612144	1.3675275	0.0035644528	0.03333333	49.0	1233.9021208286285
