Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-62.430004	5.160679	-51.45	-72.8	80.0	34 sec
100	-62.61500180847943	80.0	-55.191	13.088903	-7.1500015	-83.350006	80.0	1 min 50 sec
150	-45.57000198699534	80.0	-31.530003	23.925018	30.749998	-98.4	80.0	3 min 14 sec
200	-11.875001554191112	80.0	5.230999	28.57178	64.15	-50.45	80.0	4 min 34 sec
250	51.21499868370593	72.8	27.193996	33.269073	89.5	-31.150002	79.7	6 min 5 sec
300	62.88999865725636	72.7	35.675	33.620766	91.95	-54.75	79.2	7 min 21 sec
350	44.994998486340045	73.8	51.1	32.17362	115.9	-26.550001	75.5	8 min 33 sec
400	85.83999901749193	63.1	55.437	39.456272	114.55	-51.5	73.14	9 min 43 sec
450	64.95999865829944	67.4	64.498	25.83784	112.3	-5.5500007	73.88	10 min 54 sec
500	41.30999877005816	80.0	55.026997	27.516737	114.55	-22.6	77.64	12 min 9 sec
550	55.104999146610496	80.0	57.105995	22.75392	121.85	-35.55	77.32	13 min 21 sec
600	32.12499889358878	80.0	63.631996	18.81698	121.2	19.4	76.5	14 min 35 sec
650	47.07999889738858	80.0	53.968998	22.007084	110.299995	-1.9000008	77.02	15 min 50 sec
700	61.044998954236505	69.2	53.968002	18.547857	114.85	6.6499987	78.32	17 min 3 sec
750	56.93499847985804	65.0	51.317997	20.462223	102.799995	8.249999	77.64	18 min 16 sec
800	77.91499878764152	62.9	50.645996	30.393715	118.85	-17.400003	76.1	19 min 29 sec
850	38.94499881528318	80.0	57.339005	32.52178	125.15	-30.650002	73.54	20 min 42 sec
900	77.5349985204637	58.1	63.602993	32.326424	122.95	-10.150002	70.62	21 min 52 sec
950	72.47999896854162	63.5	64.301	36.39175	123.45	-14.750002	67.68	23 min 2 sec
1000	60.36999863944948	80.0	65.98599	28.079493	124.3	-3.9500008	70.8	24 min 13 sec
1050	103.0599991042167	40.0	70.01199	29.028	122.45	-23.400002	69.84	25 min 22 sec
1100	67.72999821193517	69.4	80.772995	27.65331	124.85	37.05	62.46	26 min 29 sec
1150	71.2749985229224	71.4	70.756996	40.525208	123.5	-58.15	65.34	27 min 39 sec
1200	99.81999923624099	41.5	79.982	38.11725	126.0	-38.45	59.96	28 min 42 sec
1250	103.93499919995665	40.1	92.071	32.245655	127.1	12.499999	50.52	29 min 43 sec
1300	112.63499945960939	35.3	88.238	36.835503	127.2	-3.4000006	53.18	30 min 44 sec
1350	91.03999892361462	55.2	101.287	27.451262	129.0	40.2	44.54	31 min 54 sec
1400	111.84999939836561	34.0	85.863	37.834915	129.5	-4.9000006	53.9	32 min 57 sec
1450	91.64999917298556	52.3	104.11101	32.156883	131.3	-23.150002	41.68	33 min 56 sec
1500	112.1299994263798	34.4	99.19101	36.282772	128.5	-40.3	44.74	34 min 55 sec
1550	90.07999897003174	50.4	95.16999	40.850475	128.8	-54.9	45.78	35 min 55 sec
1600	125.97999970652162	21.8	108.13001	25.651659	130.95	39.85	39.4	36 min 51 sec
1650	91.83499904982746	54.8	92.379005	36.479492	129.35	-0.45000076	50.2	37 min 53 sec
1700	117.00499956198037	31.5	99.385994	33.91676	129.05	-46.3	47.0	38 min 57 sec
1750	122.00999953746796	23.6	85.295	40.929672	130.7	-13.050001	52.52	39 min 58 sec
1800	105.29999926276506	39.8	105.152	30.823343	129.4	-4.750001	40.78	40 min 55 sec
1850	117.59499959461391	30.3	98.828995	38.741653	131.05	-12.350001	41.98	41 min 51 sec
1900	128.28499974571167	18.9	94.434006	40.05503	128.25	-20.750002	46.3	42 min 51 sec
1950	127.07499971613288	20.1	103.048996	34.492214	130.35	-16.0	41.34	43 min 47 sec
2000	126.77999973483384	20.6	103.69301	31.949623	129.95	-9.350001	42.1	44 min 44 sec
2050	126.68499969020486	19.9	109.93	27.533188	130.85	23.3	36.98	45 min 39 sec
2100	127.43999972119927	19.6	108.873	30.018206	130.45	-3.6500018	37.0	46 min 32 sec
2150	128.99499976038933	18.1	100.822	34.60263	130.35	-10.700001	42.66	47 min 27 sec
2200	128.40999974943696	18.8	107.978	29.875368	131.15	-1.4500009	38.48	48 min 22 sec
2250	125.93999965414405	20.0	106.412994	28.129797	130.15	27.499998	40.1	49 min 17 sec
2300	99.4849993739277	31.5	115.11999	31.007734	130.85	-17.550001	29.22	50 min 10 sec
2350	128.61499974615873	18.3	108.045	37.522934	131.05	-43.050003	34.6	51 min 7 sec
2400	102.53999949879945	36.1	100.64801	37.911686	131.8	-23.650002	42.7	52 min 4 sec
2450	99.47999954670668	31.9	105.74401	40.775635	130.45	-25.35	36.06	52 min 58 sec
2500	128.52999975569546	18.8	107.759	41.271263	130.6	-37.9	33.16	53 min 52 sec
2550	126.41999966800213	19.6	101.465	39.12875	131.0	-11.600001	40.04	54 min 47 sec
2600	127.28999969661236	19.0	106.655	35.63022	131.05	-58.4	38.72	55 min 43 sec
2650	95.6699994392693	45.3	111.429	24.734896	131.3	25.8	37.12	56 min 39 sec
