Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
20	-198.00000429153442	120.0	-109.947495	15.463557	-67.950005	-131.45	120.0	1 min 5 sec
40	-167.14000641331077	120.0	-128.61249	35.568127	-80.850006	-223.1	120.0	2 min 39 sec
60	-125.60000280290842	120.0	-92.802505	42.284317	-17.800003	-153.0	120.0	4 min 14 sec
80	-147.05000578016043	120.0	-23.052502	95.08217	168.65	-203.70001	120.0	5 min 48 sec
100	-16.150004368275404	120.0	-3.8950028	76.55861	172.55	-112.9	120.0	7 min 17 sec
120	-167.2000075429678	120.0	21.577497	67.204735	174.65	-130.35	120.0	8 min 48 sec
140	-102.48000386208295	120.0	36.464996	96.39388	307.5	-99.450005	120.0	10 min 0 sec
160	-322.40001702308655	120.0	58.862495	84.32045	242.55	-114.600006	120.0	11 min 5 sec
180	-10.330003505200148	120.0	117.244995	75.45118	233.25	-49.95001	120.0	12 min 7 sec
200	2.9999916777014732	120.0	79.845	94.46416	224.8	-116.15	120.0	13 min 13 sec
220	-257.80001367256045	120.0	124.07749	66.085976	240.9	10.099997	120.0	14 min 19 sec
240	88.29999832063913	120.0	93.6125	86.5327	232.59999	-86.9	120.0	15 min 55 sec
260	11.199997007846832	120.0	139.565	74.56967	324.3	-4.7000027	120.0	17 min 27 sec
280	202.6999975629151	120.0	143.58499	74.96029	301.25	-23.250008	120.0	18 min 59 sec
300	396.5999970212579	120.0	171.89	89.77224	330.75	-30.500002	120.0	20 min 25 sec
320	218.89999713376164	120.0	157.3675	83.307846	318.0	-0.7000027	120.0	21 min 54 sec
340	69.8999948874116	120.0	179.17	108.31494	348.55	-63.45	120.0	23 min 24 sec
360	-49.20000945776701	120.0	150.17	100.08127	308.3	-45.250004	120.0	24 min 53 sec
380	338.1099975317717	120.0	92.42	81.98199	222.84999	-144.90001	120.0	26 min 21 sec
400	313.4999933503568	120.0	181.31499	69.003525	293.9	54.249996	120.0	27 min 48 sec
420	100.53999672904611	120.0	137.2375	82.32912	295.15	-5.800002	120.0	29 min 18 sec
440	107.5999984741211	120.0	177.745	74.91166	301.85	27.249998	120.0	30 min 51 sec
460	45.79999314248562	120.0	126.90249	74.01703	318.75	-9.750001	120.0	32 min 24 sec
480	188.38999485448002	120.0	113.80751	94.89675	301.3	-106.25001	120.0	33 min 50 sec
500	214.07999702766537	120.0	114.43251	74.04436	224.7	-96.700005	120.0	35 min 13 sec
520	242.0599968649447	120.0	143.54498	88.260315	341.19998	-87.4	120.0	36 min 42 sec
540	212.4499958835542	120.0	132.72	83.000824	245.55	-12.300002	120.0	38 min 4 sec
560	171.4999949708581	120.0	130.95	81.79127	218.55	-132.55	120.0	39 min 28 sec
580	-40.30001026764512	120.0	150.425	72.026764	293.45	-9.950006	120.0	40 min 59 sec
600	134.50999372452497	120.0	133.665	95.60224	295.25	-16.300001	120.0	42 min 28 sec
620	184.7999986037612	120.0	160.5975	69.69635	329.7	53.449997	120.0	44 min 3 sec
640	68.1999983265996	120.0	164.37248	79.87173	323.5	4.299995	120.0	45 min 43 sec
660	198.17999855875968	120.0	148.12999	89.005585	268.9	-61.550003	120.0	47 min 34 sec
680	282.3499968610704	120.0	157.27249	85.03542	286.7	-36.45	120.0	49 min 24 sec
