Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-164.12917	7.2854443	-150.7	-181.45	100.0	24.0	80000	1.1175871e-07	6.505166	-0.008589568	-5.3038406	3.4830377	0.012634564	0.08391251	49.0	17.137333154678345
1	-161.4125	7.796663	-147.40001	-173.35	100.0	48.0	160000	7.2759576e-09	1.2931781	-0.007333654	-0.09799941	3.476431	0.011015734	0.0726	49.0	32.257123947143555
2	-155.61041	7.0765305	-143.2	-164.25	100.0	72.0	240000	-4.656613e-10	1.1512611	-0.006917889	-0.018289372	3.4583502	0.008249092	0.0557	49.0	48.95821404457092
3	-157.13333	6.208592	-143.45	-166.40001	100.0	96.0	320000	-6.9849193e-09	1.0173442	-0.007891918	-0.014556095	3.4415221	0.009330103	0.059075	49.0	65.80742335319519
4	-154.27293	5.1623845	-142.25	-161.85	100.0	120.0	400000	-6.0535967e-09	0.87545526	-0.008601892	-0.02273596	3.4132495	0.009229219	0.0695125	49.0	82.70058250427246
5	-150.51459	4.231468	-142.0	-159.15001	100.0	144.0	480000	0.0	0.8084217	-0.008733666	-0.035865337	3.3752189	0.008519434	0.072850004	49.0	99.57875037193298
6	-146.68333	4.792739	-134.2	-152.75	100.0	168.0	560000	-1.8626451e-09	0.697834	-0.010071738	-0.036042035	3.3445983	0.0108763985	0.108412504	49.0	116.43881011009216
7	-142.97917	6.024808	-127.65	-151.8	100.0	192.0	640000	-2.7939677e-09	0.6004679	-0.01079339	-0.04522331	3.3018987	0.01005282	0.10887501	49.0	133.29899406433105
8	-138.6375	5.1339207	-128.3	-148.15001	100.0	216.0	720000	0.0	0.6812017	-0.010112249	-0.035285797	3.2529385	0.01041943	0.1063	49.0	150.03554773330688
9	-136.94	7.430276	-117.950005	-148.45	100.0	241.0	800000	1.3969839e-08	0.5744178	-0.011204146	-0.037606146	3.2049794	0.011614631	0.13411249	49.0	166.75274205207825
