Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-447.8556	21.06591	-412.1	-473.80002	120.0	120000	-1.4808029e-07	4.8924255	-0.010252066	-3.746416	3.4951663	0.0074604587	0.060591668	49.0	176.72196650505066
1	-471.45624	15.672019	-449.45	-499.55002	120.0	240000	-6.519258e-09	1.2394552	-0.013553306	-0.1440032	3.488088	0.006494769	0.072275	49.0	354.7022078037262
2	-468.66876	18.582548	-427.30002	-490.6	120.0	360000	-7.450581e-09	1.2055666	-0.016071318	-0.029891655	3.4787617	0.0070644254	0.084808335	49.0	532.585381269455
3	-459.10626	26.885143	-417.7	-512.7	120.0	480000	1.071021e-08	1.1872607	-0.01781452	-0.022778213	3.468094	0.008339323	0.09199166	49.0	712.8789882659912
4	-474.425	12.173307	-450.1	-493.30002	120.0	600000	-4.307367e-09	1.138552	-0.019401262	-0.035470277	3.4552784	0.008131771	0.10216667	49.0	890.5226647853851
5	-464.76874	15.075886	-447.35	-492.25	120.0	720000	3.7252903e-09	1.1001623	-0.021313122	-0.024191454	3.4409833	0.008312436	0.11341667	49.0	1070.4678421020508
6	-456.86252	19.147188	-427.30002	-487.85	120.0	840000	2.0954758e-09	1.1567817	-0.021449424	-0.026075162	3.4270957	0.0077781803	0.108875	49.0	1245.6434512138367
7	-447.40625	22.898056	-417.6	-495.35	120.0	960000	7.3341653e-09	1.2027829	-0.022364764	-0.026669517	3.4125931	0.008443534	0.11196667	49.0	1426.393637895584
8	-458.04376	24.71693	-422.4	-501.4	120.0	1080000	-5.355105e-09	1.1783563	-0.02406712	-0.03513159	3.3985634	0.008232071	0.12003333	49.0	1604.0905380249023
9	-445.8375	18.554073	-409.6	-480.35	120.0	1200000	-9.313226e-10	1.2876878	-0.02485742	-0.025234476	3.3820581	0.008454379	0.12805	49.0	1784.3525278568268
10	-450.24377	22.280462	-397.5	-475.25	120.0	1320000	-1.1874363e-08	1.2626342	-0.025475958	-0.029483221	3.3623786	0.00910808	0.13358334	49.0	1958.9971148967743
11	-435.09375	14.734517	-404.4	-454.4	120.0	1440000	-8.381903e-09	1.3010384	-0.025902957	-0.031655386	3.3423233	0.008976709	0.12713334	49.0	2138.013198375702
12	-435.56876	16.827688	-417.7	-468.1	120.0	1560000	-1.5366822e-08	1.5649351	-0.025823023	-0.02286978	3.3224516	0.008980088	0.12654167	49.0	2316.706088066101
13	-409.775	29.526724	-357.15	-452.9	120.0	1680000	1.1641532e-10	1.6022618	-0.026254594	-0.021127805	3.3045342	0.009476431	0.12711667	49.0	2495.0651807785034
14	-417.95	24.247223	-380.80002	-461.15	120.0	1800000	-4.656613e-09	1.8525258	-0.02700634	-0.041114673	3.2781796	0.008830823	0.12759167	49.0	2673.3785758018494
15	-401.5875	38.498085	-325.0	-458.45	120.0	1920000	1.8626451e-09	2.4412076	-0.02695904	-0.076501325	3.2531059	0.010189315	0.14148334	49.0	2853.445967435837
16	-384.49377	34.62438	-342.55002	-440.35	120.0	2040000	9.313226e-09	2.5641718	-0.02723757	-0.07979262	3.231318	0.00953527	0.13852501	49.0	3032.2955169677734
17	-374.08124	73.462585	-224.3	-462.65	120.0	2160000	-1.816079e-08	3.1032577	-0.02668637	-0.084197134	3.20679	0.009093792	0.13238333	49.0	3210.870327949524
18	-358.10626	29.889675	-316.55002	-414.1	120.0	2280000	-1.5832484e-08	4.1536818	-0.026691807	-0.12515733	3.1780097	0.009562698	0.13570833	49.0	3392.988567352295
19	-300.86877	63.76754	-193.45	-402.15	120.0	2400000	-4.656613e-10	6.0866575	-0.025622606	-0.35202354	3.1479912	0.010069121	0.13714167	49.0	3568.880691766739
20	-327.35	93.1617	-136.85	-429.1	120.0	2520000	-1.8626451e-09	6.4867315	-0.025359951	-0.25959277	3.1180844	0.010208822	0.128225	49.0	3751.0377740859985
21	-268.71252	59.072235	-190.05	-354.30002	120.0	2640000	-3.7252903e-09	8.235146	-0.02630179	-0.4886655	3.0856133	0.010119363	0.13810834	49.0	3928.66938328743
22	-234.375	65.715195	-162.95001	-343.30002	120.0	2760000	-8.381903e-09	8.260711	-0.02594124	-0.4172883	3.0510612	0.009921735	0.13724999	49.0	4107.94385933876
23	-272.65002	49.865906	-218.3	-389.7	120.0	2880000	9.313226e-10	9.289871	-0.02543762	-0.47594172	3.0162532	0.009938334	0.13515833	49.0	4284.860409498215
24	-223.31111	115.179596	-59.650005	-400.15	120.0	3000000	-2.7939677e-09	10.135489	-0.026440857	-0.6933663	2.979948	0.0103316335	0.13746667	49.0	4465.79972076416
25	-244.79999	66.304054	-116.3	-356.65	120.0	3120000	3.7252903e-09	11.2193165	-0.025690094	-0.9210492	2.9301143	0.0114214495	0.149525	49.0	4644.874207019806
26	-232.88126	49.978214	-139.6	-294.2	120.0	3240000	-3.7252903e-09	10.563255	-0.02504774	-0.9678034	2.9024587	0.010033717	0.14426666	49.0	4826.1899971961975
27	-202.36874	65.50922	-57.900005	-285.75	120.0	3360000	0.0	12.068163	-0.025043983	-1.1992856	2.8643312	0.009796325	0.13852501	49.0	5002.183167219162
28	-233.13751	71.94034	-120.350006	-333.65	120.0	3480000	0.0	10.0467205	-0.0258025	-0.9598413	2.8193126	0.010401568	0.15675	49.0	5183.299684047699
29	-219.535	102.06366	-81.9	-380.7	120.0	3600000	-2.7939677e-09	8.457382	-0.024410253	-0.86433494	2.7822456	0.009229287	0.14184168	49.0	5359.854181051254
30	-82.262505	86.676506	70.59999	-226.25	120.0	3720000	-6.0535967e-09	12.884857	-0.024751842	-1.344908	2.7532754	0.010903373	0.14506668	49.0	5540.689983129501
31	-228.35558	112.84318	-28.250004	-411.2	120.0	3840000	5.5879354e-09	12.345976	-0.024067773	-1.2458134	2.7071798	0.0103932405	0.13755834	49.0	5717.030668497086
32	-159.35	91.62686	-18.050005	-277.9	120.0	3960000	-6.519258e-09	13.058098	-0.024358384	-1.5410395	2.6670978	0.010526776	0.14149168	49.0	5896.715974330902
33	-104.45626	109.45312	148.0	-241.35	120.0	4080000	-1.8626451e-09	15.670148	-0.024259368	-2.0993361	2.6274118	0.010335652	0.1405	49.0	6073.2092072963715
34	-131.70001	110.63839	65.2	-345.6	120.0	4200000	1.8626451e-09	12.583664	-0.024505585	-1.784488	2.5888586	0.010086716	0.14699167	49.0	6253.550602912903
35	-58.113644	89.662254	99.899994	-202.70001	120.0	4320000	-5.820766e-10	15.176058	-0.023721568	-2.0279222	2.5566163	0.011742437	0.15098333	49.0	6431.852873086929
36	-50.172226	112.18846	94.95	-269.5	120.0	4440000	2.7939677e-09	15.35374	-0.024094999	-2.1658003	2.5073333	0.010155474	0.13853332	49.0	6613.511008024216
37	-196.63126	106.80523	-3.0500052	-333.05002	120.0	4560000	6.0535967e-09	13.086217	-0.021897893	-2.279226	2.4599504	0.01117797	0.15388334	49.0	6791.71754026413
38	33.42222	132.51291	362.25	-59.500004	120.0	4680000	3.0267984e-09	18.82876	-0.022984473	-2.338314	2.421415	0.011082562	0.14236668	49.0	6972.012783050537
39	-108.887505	117.74145	32.099995	-295.95	120.0	4800000	-1.8626451e-09	18.515434	-0.023593705	-2.434109	2.3874884	0.011705361	0.14599167	49.0	7149.628089427948
40	-64.13334	103.16733	74.84999	-261.05002	120.0	4920000	-4.1909516e-09	18.060658	-0.023088226	-2.5318441	2.352735	0.010556119	0.13864167	49.0	7328.9711372852325
