Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-115.82453	6.9921293	-103.950005	-136.1	80.0	120000	-7.4040145e-08	3.1453884	-0.014815815	-2.325154	3.4819877	0.007964198	0.0634	49.0	27.68824791908264
1	-116.74519	6.9122615	-99.35	-131.35	80.0	240000	-1.1175871e-08	0.8411686	-0.015087639	-0.034977674	3.4752092	0.008083559	0.06654167	49.0	52.34551692008972
2	-112.46924	6.67728	-99.25	-128.25	80.0	360000	-2.7939677e-09	0.8382218	-0.01550122	-0.020110264	3.4665718	0.007337342	0.07263334	49.0	79.12705850601196
3	-113.95189	7.0105987	-94.65	-127.700005	80.0	480000	2.561137e-09	0.81622666	-0.016453795	-0.017007463	3.455052	0.0077539585	0.08110833	49.0	105.01219010353088
4	-115.63021	6.1638293	-98.55	-130.1	80.0	600000	-9.313226e-09	0.7922102	-0.017306324	-0.017162234	3.443088	0.008363336	0.08488333	49.0	130.94802165031433
5	-111.69601	6.5293484	-95.0	-127.200005	80.0	720000	1.8626451e-09	0.8057959	-0.017996002	-0.01712653	3.4308681	0.008187216	0.09070833	49.0	159.5087480545044
6	-108.749	7.928276	-91.0	-125.700005	80.0	840000	-1.071021e-08	0.8885572	-0.017755378	-0.015232548	3.4146292	0.007767259	0.08335	49.0	185.8019196987152
7	-105.41327	9.594534	-81.9	-123.1	80.0	960000	0.0	1.0402515	-0.018654827	-0.019421443	3.3954835	0.007973789	0.0921	49.0	210.5951759815216
8	-97.287506	14.278968	-64.8	-126.200005	80.0	1080000	-6.519258e-09	1.362134	-0.019540284	-0.029926643	3.377142	0.007837206	0.10340834	49.0	236.75906705856323
9	-89.88959	16.709787	-42.800003	-116.15	80.0	1200000	-4.656613e-10	1.6716375	-0.02047152	-0.04033108	3.3497987	0.008555904	0.107025	49.0	265.08912920951843
