Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	MeanDiff	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
271	129.4171	10.872489	133.6	64.15	18.372482	57963.0	0.06157344	1.21071935e-08	8.06334	-0.005065772	-0.16857201	0.34555113	0.004575463	0.035825	49.0	9151.257206439972
272	130.4783	8.051375	134.45	74.8	17.006289	58281.0	0.06692839	-2.0838343e-08	8.252916	-0.005288597	-0.16007853	0.32550424	0.00432483	0.034775	49.0	9186.109456300735
273	129.43974	11.377215	133.7	56.2	18.2649	58583.0	0.06066577	-8.381903e-09	8.597548	-0.0050720717	-0.20558602	0.33224487	0.0044612424	0.0348875	49.0	9220.843891859055
274	130.12195	9.485336	133.7	60.45	17.40064	58895.0	0.06584388	-1.2340024e-08	8.459761	-0.004716743	-0.19748086	0.3268974	0.0041688317	0.033912502	49.0	9257.560591459274
275	130.84227	6.7384834	133.8	80.049995	16.733746	59218.0	0.060458735	1.21071935e-08	8.489857	-0.004818826	-0.15917635	0.3012876	0.0035756615	0.030475	49.0	9291.619685173035
276	130.4657	9.414739	133.5	35.5	16.956522	59540.0	0.05984647	-4.656613e-10	8.233398	-0.0049313493	-0.15112972	0.30462086	0.004353429	0.032925002	49.0	9326.542738437653
277	130.40717	8.6803	133.95	60.45	17.140127	59854.0	0.06513278	1.071021e-08	8.073564	-0.0047857324	-0.13909173	0.30427533	0.0033995502	0.0301625	49.0	9361.734596014023
278	131.53902	4.342385	134.35	83.299995	15.688427	60191.0	0.06409834	-6.868504e-09	8.216341	-0.005043449	-0.1351589	0.28717363	0.0042385543	0.0327625	49.0	9395.439777851105
279	129.62297	11.089975	133.6	55.35	17.572815	60500.0	0.065937236	-1.3271347e-08	8.4399605	-0.0052157715	-0.20480084	0.31285346	0.0035274397	0.0347625	49.0	9431.520390510559
280	130.28528	9.038941	133.75	52.95	17.088608	60816.0	0.066349775	1.44355e-08	8.457848	-0.005248515	-0.1614148	0.29688287	0.0050881235	0.0343875	49.0	9467.94733262062
281	131.6585	3.529588	134.15	88.8	15.560118	61157.0	0.068216234	-6.9849193e-09	8.132046	-0.00502939	-0.15715504	0.2795488	0.004229456	0.031087501	49.0	9502.539892435074
282	130.7968	7.5033937	134.15	55.25	16.425531	61486.0	0.06566383	-3.259629e-09	8.201789	-0.005086897	-0.18232834	0.29558098	0.004577898	0.0346625	49.0	9537.137605190277
283	130.58417	7.6379466	134.15	68.25	16.798136	61808.0	0.06353775	3.7252903e-09	8.587522	-0.0051567387	-0.17125368	0.2923616	0.003752539	0.03305	49.0	9571.86177778244
284	130.49432	7.190704	134.15	68.45	16.95899	62125.0	0.063308984	7.450581e-09	8.230478	-0.0050781127	-0.15411705	0.3058003	0.0040134625	0.0375125	49.0	9606.195834159851
285	129.61287	10.959923	134.15	54.3	17.723473	62436.0	0.061918296	6.0535967e-09	8.265268	-0.0053262236	-0.20140284	0.30270225	0.0043299883	0.03565	49.0	9642.620887517929
286	130.37111	8.106199	134.15	60.0	17.15873	62751.0	0.061368853	-2.7939677e-09	8.116732	-0.004935743	-0.1872639	0.30102068	0.0046368223	0.0331875	49.0	9678.740916013718
287	130.17525	8.995013	134.25	49.05	17.092064	63066.0	0.066494584	-1.3969839e-09	8.228193	-0.0048558502	-0.20131034	0.2963368	0.0036445498	0.0294125	49.0	9714.14322566986
288	130.49721	8.150162	134.05	61.35	16.925467	63388.0	0.06483825	1.967419e-08	8.203726	-0.005284783	-0.15353131	0.29750776	0.0049202596	0.0345875	49.0	9749.07033276558
289	130.31921	8.738507	134.35	66.7	17.10625	63708.0	0.061372817	-1.44355e-08	8.280024	-0.0051157987	-0.17018163	0.2981938	0.004237326	0.03615	49.0	9784.717074632645
290	130.75569	6.4603186	133.6	82.05	16.667692	64033.0	0.063531294	-5.180482e-09	8.122307	-0.0050659063	-0.15805048	0.2857341	0.0039927405	0.0353625	49.0	9820.422029733658
291	129.31245	11.991272	134.45	39.5	18.206558	64338.0	0.062045384	1.3038516e-08	8.056315	-0.0047237817	-0.1943326	0.29926226	0.004766942	0.031725	49.0	9859.450730323792
292	130.23029	8.885804	134.15	64.35	17.397476	64655.0	0.059505343	8.614734e-09	8.118698	-0.0050324453	-0.14070481	0.29012766	0.004844557	0.0371875	49.0	9896.069565296173
293	130.30553	8.89914	134.15	54.1	17.16772	64971.0	0.051340148	2.7939677e-09	8.190264	-0.0051065534	-0.17495102	0.29556555	0.0042713163	0.0357125	49.0	9929.720672369003
294	131.5739	4.18519	134.15	78.85	15.587021	65310.0	0.060209364	7.916242e-09	8.059824	-0.0046018027	-0.1403619	0.26258403	0.0041406387	0.0298125	49.0	9963.014714956284
295	130.2825	9.203485	134.35	61.85	16.878124	65630.0	0.06432541	5.5879354e-09	7.9737215	-0.0047762413	-0.14008957	0.2909605	0.004198609	0.030100001	49.0	9998.919019937515
296	130.44356	7.6560464	134.05	66.7	16.955975	65948.0	0.054495342	-2.7939677e-09	8.297909	-0.0051654084	-0.14745796	0.28770378	0.004239591	0.034625	49.0	10032.766388654709
297	129.11421	11.624188	134.05	43.5	18.625418	66247.0	0.058933955	6.519258e-09	7.786915	-0.004839504	-0.16172874	0.29906684	0.004465543	0.0346375	49.0	10070.352014064789
298	129.98434	9.936302	134.15	65.15	17.603834	66560.0	0.057957165	-1.7229468e-08	7.8398056	-0.004932207	-0.14311081	0.28361592	0.0039201765	0.0356125	49.0	10105.99218249321
299	129.55682	10.169303	134.25	60.3	18.02922	66868.0	0.06018444	3.259629e-09	8.23204	-0.0048587667	-0.16385323	0.29373306	0.004269604	0.034025	49.0	10143.770750522614
300	130.34969	8.106011	133.95	74.4	17.22082	67185.0	0.05870065	-1.1175871e-08	8.044737	-0.0051577287	-0.17140031	0.2816124	0.0047606705	0.03745	49.0	10179.06203842163
301	130.60698	7.4459248	133.5	76.2	16.78882	67507.0	0.063517734	1.1175871e-08	7.6756277	-0.00471086	-0.1380145	0.27817175	0.004367281	0.03435	49.0	10214.821766614914
302	130.28795	8.403509	133.8	71.5	17.15873	67822.0	0.05740349	-2.7939677e-09	8.198799	-0.0048638033	-0.13061988	0.28736687	0.00434441	0.03655	49.0	10250.561447143555
303	129.7979	9.505659	133.7	69.75	17.640778	68131.0	0.060408674	2.4912879e-08	7.98457	-0.004708013	-0.15719503	0.2877792	0.0042885286	0.03475	49.0	10285.92873764038
304	129.60515	10.575664	133.8	44.5	17.82315	68442.0	0.06093319	1.3969839e-08	8.35949	-0.004829948	-0.16015863	0.2769305	0.0046612257	0.0323625	49.0	10324.422282218933
305	130.3377	8.902501	133.4	53.5	17.046728	68763.0	0.062273964	-1.3969839e-09	7.961425	-0.004776631	-0.15240031	0.27053875	0.004535407	0.032325	49.0	10360.074007987976
306	130.06052	9.443408	133.7	58.45	17.366241	69077.0	0.055688888	-5.122274e-09	8.104482	-0.0046925177	-0.12620622	0.27768862	0.004109067	0.034550004	49.0	10395.99249458313
307	130.75624	8.005661	134.05	62.399998	16.580547	69406.0	0.061865043	-2.2118911e-09	8.315699	-0.0046751862	-0.1728	0.2579896	0.004479228	0.031875003	49.0	10431.2436709404
308	128.99951	11.939012	133.95	59.5	18.536667	69706.0	0.062918134	2.3283064e-08	7.7090435	-0.004835939	-0.19301367	0.2912461	0.0037949188	0.0331875	49.0	10469.926513195038
309	131.38007	5.8152556	134.25	70.5	15.841642	70047.0	0.06257162	5.47152e-09	8.286084	-0.0044532185	-0.19293666	0.24963984	0.0041609993	0.0318875	49.0	10505.050506591797
310	130.12262	9.738614	134.25	45.45	17.215189	70363.0	0.062334307	2.0372681e-09	8.2129965	-0.0045347353	-0.14815164	0.26687494	0.0045300573	0.0337625	49.0	10541.960263490677
311	130.179	9.750047	134.05	67.65	17.297806	70682.0	0.0583788	-5.5879354e-09	8.336993	-0.004586403	-0.15034014	0.26226956	0.0051046233	0.0337125	49.0	10579.202959775925
312	130.77171	7.012345	134.05	67.15	16.406729	71009.0	0.057010695	2.0954758e-09	8.283901	-0.0045555104	-0.14600301	0.25857395	0.004162251	0.0325375	49.0	10613.65732383728
313	130.65726	8.119937	134.25	52.399998	16.608025	71333.0	0.06057981	2.0954758e-09	8.332708	-0.00419862	-0.17061782	0.25322083	0.004365584	0.031475	49.0	10649.699872970581
314	129.37845	11.41046	133.6	55.5	18.148026	71637.0	0.05440744	-4.656613e-09	7.7820325	-0.0045765117	-0.22465187	0.27746895	0.00447426	0.033175	49.0	10684.77234697342
315	130.22446	9.767547	133.8	55.1	17.264984	71954.0	0.06028405	1.1874363e-08	7.9723206	-0.0042039133	-0.17555863	0.26138383	0.0038666143	0.028274998	49.0	10720.152115345001
316	130.67116	8.365254	133.95	55.95	16.490797	72280.0	0.058399223	-5.122274e-09	7.7430263	-0.0043160375	-0.13913918	0.24895883	0.0038905852	0.029512499	49.0	10755.17130613327
317	130.97195	7.127581	134.45	76.65	16.268293	72608.0	0.05477655	1.1175871e-08	7.7930546	-0.0042880755	-0.17740816	0.24089204	0.004379127	0.03055	49.0	10788.997698783875
318	130.39893	8.761728	133.7	68.75	16.91358	72932.0	0.060179107	1.3969839e-09	7.523449	-0.0044126143	-0.13522881	0.25039348	0.0044582053	0.0335875	49.0	10826.439859628677
319	130.44044	8.801006	134.15	69.65	16.895061	73256.0	0.058139	-2.165325e-08	8.154168	-0.004429484	-0.12995833	0.2496008	0.0033080853	0.0280375	49.0	10861.146443605423
320	130.22655	9.796997	133.7	61.35	16.981367	73578.0	0.058211636	-8.381903e-09	7.7053623	-0.0043008635	-0.18146962	0.2483578	0.0041029477	0.0280125	49.0	10896.744580030441
321	130.908	7.4609885	133.6	61.95	16.36858	73909.0	0.053833075	-1.8626451e-09	7.711115	-0.0043506217	-0.15177095	0.24004021	0.0034521015	0.028375	49.0	10931.565743207932
322	130.84953	7.6453896	133.7	70.1	16.426828	74237.0	0.06012799	-4.4237822e-09	7.6225486	-0.0043154694	-0.15044451	0.23711054	0.00394991	0.03045	49.0	10967.121886014938
323	130.46013	8.292246	133.7	71.0	16.907976	74563.0	0.05572551	-4.656613e-10	7.4598913	-0.0045924913	-0.13846219	0.23782238	0.004645912	0.033125002	49.0	11002.631133794785
324	130.13217	8.838327	133.95	70.5	17.523659	74880.0	0.059215397	-4.1909516e-09	8.18911	-0.0043827742	-0.20025462	0.2571581	0.0040279264	0.0313	49.0	11040.190747737885
325	131.08517	6.7857213	134.05	68.7	16.005936	75217.0	0.06287865	1.1641532e-08	7.9514155	-0.0043594656	-0.15372813	0.2307228	0.005054161	0.031212501	49.0	11075.69371342659
326	130.71616	8.748854	134.15	55.0	16.530487	75545.0	0.05958628	-1.5133992e-08	7.670872	-0.0043094098	-0.12887603	0.23435818	0.0042543174	0.031625003	49.0	11111.805430173874
327	131.2506	6.6730804	134.05	76.45	16.094955	75882.0	0.055898607	-6.2864274e-09	7.8583984	-0.0040165177	-0.13699293	0.22792774	0.003718297	0.029875	49.0	11146.983803987503
328	130.88661	6.716728	134.05	65.1	16.267477	76211.0	0.05890605	8.8475645e-09	8.236811	-0.0045109843	-0.13096887	0.24036704	0.0046019983	0.032875	49.0	11182.526641845703
329	130.99016	7.7830653	134.15	66.65	16.208956	76546.0	0.058872804	-3.958121e-09	7.8137875	-0.004059342	-0.14496285	0.22965798	0.0035900688	0.0276625	49.0	11218.510260343552
330	130.45851	9.283188	134.25	66.05	16.762918	76875.0	0.055309266	-6.519258e-09	7.630104	-0.0040467437	-0.14699167	0.23321986	0.0041947747	0.03	49.0	11254.695805549622
331	131.35089	6.0739174	134.15	75.45	15.976471	77215.0	0.056983404	-5.122274e-09	7.911167	-0.0042976653	-0.17050725	0.22102687	0.0038262198	0.0304375	49.0	11289.488609552383
332	131.5844	6.1913996	134.25	73.75	15.465318	77561.0	0.059153862	6.6356733e-09	7.81948	-0.003634834	-0.16626972	0.21597812	0.0036674063	0.0276625	49.0	11325.129842996597
333	130.69955	8.671715	134.05	60.899998	16.767372	77892.0	0.060278475	2.9685907e-09	7.232332	-0.004211862	-0.11378747	0.2296328	0.0041742264	0.03015	49.0	11361.672533988953
334	131.88832	4.43235	134.05	66.0	15.0929575	78247.0	0.058846887	-5.355105e-09	7.6854033	-0.0040026577	-0.124619305	0.20528677	0.0036089933	0.026575	49.0	11395.954338312149
335	131.13884	7.549595	134.15	68.95	16.047619	78583.0	0.054684047	-2.561137e-09	7.3446293	-0.0038753746	-0.14469463	0.21509942	0.004228373	0.0289125	49.0	11432.784095287323
336	131.76	4.578822	134.35	86.1	15.374286	78933.0	0.0582022	-9.167707e-09	7.597292	-0.0038642292	-0.14920926	0.20736782	0.0033317406	0.0264	49.0	11467.493889808655
337	132.00902	3.9833798	134.15	80.1	15.03662	79288.0	0.05886911	-7.683411e-09	7.958089	-0.003980518	-0.12082416	0.20100074	0.0037749722	0.026887499	49.0	11502.132794857025
338	131.14954	7.7291107	134.25	74.8	16.355421	79620.0	0.05631726	-6.170012e-09	7.59319	-0.0038327072	-0.13285518	0.21790141	0.004382642	0.02805	49.0	11538.278390169144
339	131.7453	4.992447	133.95	74.8	15.347578	79971.0	0.05601251	1.8626451e-09	7.744163	-0.003962867	-0.11498362	0.20371243	0.0036153523	0.0283125	49.0	11572.632148742676
340	131.75058	6.4826317	134.25	44.85	15.337143	80321.0	0.050755307	1.6298145e-08	7.7983437	-0.003975263	-0.15103543	0.20245104	0.0035597244	0.028549999	49.0	11605.501634120941
341	131.26173	6.971827	133.95	80.95	16.094955	80658.0	0.05543875	-1.6763806e-08	7.5312343	-0.0038873854	-0.13547117	0.21530986	0.0036508257	0.02895	49.0	11640.803406476974
342	131.29897	7.4439254	133.95	63.1	16.026707	80995.0	0.05279561	-4.5401976e-09	7.8539143	-0.0039941138	-0.17527616	0.21412379	0.0039675636	0.0304	49.0	11676.257875919342
343	131.48695	6.414653	133.75	57.75	15.655072	81340.0	0.05603577	-1.8626451e-09	7.590569	-0.004001023	-0.15159589	0.20910576	0.003518907	0.02765	49.0	11710.221185445786
344	131.58527	6.1396103	134.05	79.1	15.624277	81686.0	0.054931663	-1.3969839e-09	7.9110575	-0.003797148	-0.13244575	0.20634426	0.004305008	0.029962499	49.0	11744.970608472824
345	130.40417	9.452512	133.85	67.65	17.003096	82009.0	0.053303003	6.9849193e-09	7.2850285	-0.0041230503	-0.15334731	0.22795644	0.0042118505	0.029575	49.0	11782.30604338646
346	131.34898	6.3329926	133.85	80.1	15.863372	82353.0	0.055242717	8.381903e-09	7.7024493	-0.0038074849	-0.14292389	0.20784855	0.0042840806	0.029525	49.0	11817.123206853867
347	132.00838	4.4648223	133.85	78.799995	15.068182	82705.0	0.05756569	-1.3271347e-08	7.3750296	-0.003691419	-0.110627055	0.19174722	0.0036812655	0.027312499	49.0	11851.421977758408
348	131.68134	5.962467	134.25	75.15	15.4302	83056.0	0.057240177	6.519258e-09	7.3595123	-0.0035805446	-0.10439283	0.19433972	0.0035410104	0.024587499	49.0	11886.926253795624
349	130.97379	7.3887987	134.05	76.1	16.436747	83388.0	0.049853176	9.313226e-09	7.6450443	-0.0039575845	-0.11525339	0.20843005	0.0040543005	0.028575	49.0	11921.21710062027
350	132.20125	3.0202026	134.15	90.45	14.777159	83747.0	0.055741914	-3.0267984e-09	7.467749	-0.0032114019	-0.11092645	0.1781956	0.0027763231	0.0236125	49.0	11955.184157133102
351	131.78911	6.046869	134.15	71.5	15.401146	84096.0	0.05324082	1.5366822e-08	6.9590435	-0.0034116656	-0.1258027	0.1855002	0.0039442116	0.025200002	49.0	11989.334021806717
352	131.60632	6.438171	134.05	68.549995	15.554598	84444.0	0.04740723	1.3969839e-08	7.416997	-0.0034762532	-0.12942195	0.19148314	0.0033615879	0.025162501	49.0	12022.762139081955
353	132.08398	3.5303977	134.05	88.35	14.913649	84803.0	0.055974036	-1.6763806e-08	7.3542175	-0.0033562765	-0.11473799	0.18097614	0.0033138809	0.024012499	49.0	12057.709381818771
354	132.07654	3.178668	134.05	89.25	14.891062	85161.0	0.056035597	8.556526e-09	7.4495435	-0.0037075388	-0.11782336	0.18688509	0.0034891837	0.026875	49.0	12090.665406703949
355	132.18352	2.4208317	134.35	105.05	14.770083	85522.0	0.05397941	3.434252e-09	7.534322	-0.003147336	-0.13782078	0.17609906	0.0025818322	0.0211875	49.0	12123.670866250992
356	131.7842	5.5090036	134.15	76.049995	15.396552	85870.0	0.052848954	-3.7252903e-09	7.6191106	-0.0039115115	-0.15722644	0.19350104	0.005137284	0.028537499	49.0	12158.116628408432
357	131.175	8.432767	134.05	35.5	16.089285	86206.0	0.052159272	7.21775e-09	7.134959	-0.0037293707	-0.16430926	0.1999111	0.003658676	0.0271625	49.0	12193.979138612747
358	131.54318	6.3149076	134.25	78.7	15.73913	86551.0	0.051212974	1.0244548e-08	7.31406	-0.00371734	-0.16099864	0.1933881	0.0040421286	0.0291625	49.0	12228.811779975891
359	131.79454	5.513804	134.05	67.8	15.479885	86899.0	0.050933726	7.683411e-09	7.442841	-0.003769937	-0.13432628	0.19922431	0.0036987155	0.027037501	49.0	12263.150232553482
360	131.92563	4.9648004	133.85	62.35	14.988795	87256.0	0.053858746	-6.519258e-09	7.3409357	-0.0032391986	-0.1378758	0.18051076	0.003377011	0.024124999	49.0	12296.998603582382
361	131.60129	6.279882	133.7	77.9	15.631429	87606.0	0.051407635	-4.4237822e-09	7.180382	-0.0034516195	-0.11666775	0.19682345	0.0035132482	0.0242	49.0	12332.659194946289
362	131.78156	5.246239	134.15	74.35	15.211429	87956.0	0.049613185	-2.3283064e-10	7.1885476	-0.003768119	-0.093105495	0.19132793	0.003880459	0.026575001	49.0	12366.118144750595
363	131.91934	5.2661223	134.45	75.55	15.220339	88310.0	0.052854907	6.9849193e-10	7.4772015	-0.0037598312	-0.15336645	0.191827	0.00452233	0.0291	49.0	12399.981497526169
364	131.91232	4.03073	133.7	84.4	15.084034	88667.0	0.054990266	-8.1490725e-10	7.5844297	-0.0039896797	-0.13559711	0.18745011	0.0041560214	0.028787501	49.0	12434.451982975006
365	131.88339	4.314112	133.7	80.799995	15.181818	89019.0	0.055721343	-1.542503e-08	7.9310656	-0.0042381287	-0.21480066	0.19814858	0.004131984	0.029275	49.0	12468.919807195663
366	131.28343	6.778778	133.8	47.25	15.759531	89360.0	0.056103628	3.4924597e-10	8.050246	-0.004095643	-0.20516491	0.20578174	0.0045672846	0.034374997	49.0	12503.644006729126
367	131.66469	4.5315213	133.6	87.85	15.446686	89707.0	0.05756355	5.122274e-09	8.281125	-0.0042423224	-0.18466508	0.20501323	0.0037372499	0.030275002	49.0	12538.631115436554
368	131.81024	3.76516	133.8	89.7	15.184659	90059.0	0.05664955	-7.2759576e-09	8.058505	-0.004296009	-0.15027404	0.2042641	0.004598676	0.0309625	49.0	12572.637501001358
369	131.62544	4.6313186	134.35	74.4	15.248571	90409.0	0.057894867	5.820766e-09	8.007139	-0.004593456	-0.2015568	0.20032889	0.0047886553	0.032525	49.0	12606.70878481865
370	131.18156	6.6413584	133.8	75.549995	16.044249	90748.0	0.057240397	4.8894435e-09	8.171747	-0.0048368177	-0.18059325	0.21847227	0.003982433	0.03155	49.0	12643.452540159225
371	131.34288	6.7652	134.05	56.25	15.776163	91092.0	0.05624535	-4.8894435e-09	7.7246933	-0.004371448	-0.07784033	0.20718335	0.004226008	0.0326	49.0	12678.38217163086
372	131.30531	6.778198	133.7	81.85	16.061947	91431.0	0.054367036	2.561137e-09	7.5673485	-0.00429972	-0.17788237	0.2083962	0.004203012	0.03025	49.0	12712.881051301956
373	131.11314	7.4065466	133.7	69.35	16.23582	91766.0	0.04427963	-1.8626451e-09	7.6765423	-0.00431232	-0.15656477	0.21669318	0.0035260746	0.028549999	49.0	12746.399500846863
374	131.22977	6.853553	133.9	76.7	15.870968	92107.0	0.054886915	6.4028427e-09	7.7409897	-0.004333323	-0.18467194	0.20979634	0.0040265988	0.031349998	49.0	12781.464196920395
375	131.08463	7.3457108	133.6	68.1	16.011835	92445.0	0.04976854	2.2351742e-08	7.464882	-0.0040708533	-0.15082395	0.20946279	0.003894116	0.029	49.0	12816.068324565887
376	131.90211	3.9395492	133.7	79.299995	15.028409	92797.0	0.053616576	1.2805685e-08	7.9422426	-0.004485165	-0.17724442	0.19893824	0.0038368409	0.03105	49.0	12849.78749203682
377	130.759	7.82961	133.8	81.9	16.646341	93125.0	0.049006116	1.8626451e-09	7.7807803	-0.0041630063	-0.16532183	0.21845317	0.0042722486	0.028212499	49.0	12884.272349834442
378	131.22668	7.4770246	133.95	56.3	15.821115	93466.0	0.053782597	1.7695129e-08	7.8432426	-0.0044753314	-0.16825944	0.2132214	0.004741082	0.034062497	49.0	12919.557556390762
379	130.72954	7.564886	133.6	66.1	16.630302	93796.0	0.05110932	3.259629e-09	7.6501727	-0.0044286	-0.13860619	0.22942622	0.0037455575	0.0299	49.0	12955.238235235214
380	130.80377	7.6832175	133.75	75.2	16.540785	94127.0	0.055693172	6.519258e-09	7.5996814	-0.0044992645	-0.15288723	0.22619134	0.004164869	0.029825002	49.0	12991.480101108551
381	131.58536	5.4504733	134.05	71.1	15.373563	94475.0	0.05598133	1.9092113e-08	7.700673	-0.0042497907	-0.14351809	0.2025508	0.003853188	0.0262	49.0	13026.68959403038
382	131.43858	5.19321	134.05	82.5	15.66474	94821.0	0.056560926	3.958121e-09	7.5976725	-0.004236825	-0.14095485	0.21406037	0.0043798126	0.0301375	49.0	13061.842372655869
383	131.49751	5.6471143	133.85	74.1	15.623907	95164.0	0.052732475	1.44355e-08	7.784795	-0.0042933235	-0.13295066	0.2161361	0.004202121	0.029225	49.0	13096.310683012009
384	130.80608	7.402547	134.25	78.75	16.544073	95493.0	0.0536808	1.2340024e-08	7.724357	-0.004160651	-0.1474858	0.22822976	0.004010871	0.031375002	49.0	13133.21305012703
385	131.24081	6.0114717	133.6	66.8	15.769679	95836.0	0.056209452	-8.381903e-09	8.037772	-0.00477317	-0.16078043	0.22089586	0.0036870893	0.033875003	49.0	13167.745632648468
386	131.49911	5.197382	133.95	81.9	15.616959	96178.0	0.052973997	7.3341653e-09	7.74473	-0.0040419046	-0.13956475	0.21114203	0.0034599826	0.028524999	49.0	13202.174059391022
387	131.4974	5.506247	134.05	76.1	15.644508	96524.0	0.053100213	-9.778887e-09	7.7236667	-0.004285926	-0.12199974	0.21251702	0.0044918293	0.030112501	49.0	13236.55452799797
388	131.38968	5.9973564	133.85	81.9	15.911505	96863.0	0.0476881	2.6775524e-09	7.6647663	-0.0042338716	-0.13257557	0.21630315	0.003945035	0.0293375	49.0	13270.21222114563
389	130.89355	7.023444	133.85	80.1	16.34431	97197.0	0.0539952	4.4237822e-09	7.93115	-0.0043182494	-0.15010661	0.22332372	0.0038175902	0.0310375	49.0	13306.114598274231
390	131.19849	6.746397	133.8	73.95	16.023952	97531.0	0.054800965	4.656613e-09	7.4518213	-0.0044343965	-0.12443471	0.21833494	0.004306192	0.031325	49.0	13341.810551404953
391	131.9814	3.2329757	133.7	87.3	15.016901	97886.0	0.05507261	-4.656613e-09	7.61436	-0.0039019522	-0.14300919	0.19692074	0.0036390496	0.0283625	49.0	13375.91837644577
392	131.58595	5.350909	133.8	79.05	15.564327	98228.0	0.05474364	-1.8626451e-09	7.9352317	-0.003993761	-0.13280064	0.21469009	0.0037383377	0.0289125	49.0	13410.360607862473
393	130.96097	8.527499	134.15	65.25	16.402403	98561.0	0.0511593	-1.0477379e-08	7.4565115	-0.0041029095	-0.14911026	0.21908827	0.004831688	0.033062503	49.0	13446.934878587723
394	131.7464	4.6912417	134.25	86.6	15.469741	98908.0	0.05293944	-1.1641532e-10	7.897331	-0.0040113376	-0.1400907	0.21023522	0.004050425	0.0293	49.0	13481.233197927475
395	130.89697	7.4852347	134.15	74.1	16.534742	99239.0	0.05732898	3.608875e-09	8.038338	-0.0046786815	-0.17151606	0.23271608	0.0044113854	0.035125	49.0	13518.393399953842
396	131.80956	4.1857343	133.95	80.9	15.208695	99584.0	0.05146703	-3.0267984e-09	7.821	-0.004400989	-0.13972127	0.2127413	0.0041449317	0.030499998	49.0	13552.344816446304
397	131.2447	6.504844	133.7	71.9	15.787611	99923.0	0.054210953	-9.662472e-09	7.9987307	-0.004427883	-0.14703125	0.22208479	0.0039538345	0.0300625	49.0	13586.857455253601
398	131.32619	6.31164	133.85	79.5	15.994082	100261.0	0.05273807	-8.1490725e-09	7.7391334	-0.004372675	-0.17124337	0.21683058	0.0035179295	0.0290125	49.0	13621.801023483276
399	130.93263	7.75066	133.7	75.95	16.592146	100592.0	0.051947784	-3.259629e-09	7.5636272	-0.0044915495	-0.13168216	0.22722147	0.0041817995	0.033012502	49.0	13657.988106250763
400	131.83234	4.7623615	134.05	81.25	15.270656	100943.0	0.053921677	-1.3504177e-08	7.653794	-0.0041431123	-0.12788576	0.20516661	0.004194482	0.0285875	49.0	13692.771985769272
401	131.79036	5.18217	134.05	82.1	15.422414	101291.0	0.05177533	4.1909516e-09	7.720605	-0.0042249938	-0.11491871	0.20712212	0.0041311327	0.029675001	49.0	13726.713398218155
402	131.73825	5.4373565	134.15	78.549995	15.458453	101640.0	0.054343097	-1.5366822e-08	7.7406645	-0.0040252004	-0.122507215	0.20999314	0.003572517	0.02675	49.0	13761.537661075592
403	131.81511	5.3347406	134.15	59.949997	15.129944	101994.0	0.050429948	-5.5879354e-09	8.047059	-0.004020557	-0.12812573	0.2035626	0.0037803953	0.0283125	49.0	13795.357796669006
404	131.55698	5.731225	134.05	83.85	15.69186	102338.0	0.052538663	-1.3620593e-08	7.7084	-0.0042781	-0.1342271	0.21085075	0.0042149294	0.0305	49.0	13830.608460903168
405	131.43172	5.668009	133.95	79.85	15.842105	102680.0	0.05332505	-4.773028e-09	7.7917495	-0.0039955913	-0.13962364	0.21121828	0.0039101443	0.029925	49.0	13866.001866340637
406	130.93445	7.769487	134.25	72.8	16.486404	103011.0	0.05272031	8.1490725e-09	7.703906	-0.004578583	-0.16951627	0.23611772	0.0044772173	0.030925	49.0	13900.970669269562
407	131.6555	5.5616636	133.95	78.7	15.513043	103356.0	0.049456522	-1.0244548e-08	7.80599	-0.004302526	-0.17245358	0.20545444	0.004621026	0.0296375	49.0	13934.480258464813
408	131.52573	7.2751656	134.05	46.85	15.451149	103704.0	0.053337358	6.9849193e-09	8.001232	-0.0042173476	-0.15103805	0.21033397	0.0043657375	0.029649999	49.0	13971.212770938873
409	131.82344	6.0097003	134.55	51.2	15.291429	104054.0	0.051075563	9.313226e-10	7.812949	-0.003929396	-0.10387653	0.19872047	0.0034758388	0.02565	49.0	14005.39100408554
410	131.76212	5.717292	133.85	60.1	15.273504	104405.0	0.054416172	-6.519258e-09	7.729458	-0.0038080188	-0.10397476	0.20282185	0.003226721	0.025912499	49.0	14040.279052257538
411	132.40962	1.4055339	134.25	120.35	14.541209	104769.0	0.056359477	-9.895302e-09	7.635128	-0.0038770183	-0.117798805	0.19048831	0.00405337	0.0274375	49.0	14073.684453725815
412	131.88666	5.2142963	134.15	72.75	15.238636	105121.0	0.047821287	-3.4924597e-09	7.5204353	-0.0038548578	-0.15011233	0.19688326	0.0037527534	0.02965	49.0	14107.75522351265
413	131.22368	7.2869587	134.25	73.1	16.14497	105459.0	0.050627604	-8.1490725e-09	7.2892838	-0.004031103	-0.13880455	0.21341941	0.004140049	0.0333375	49.0	14143.570130109787
414	131.57945	6.333517	134.15	76.0	15.66954	105807.0	0.05308018	4.1909516e-09	7.387674	-0.004046407	-0.14470285	0.20462742	0.0039457097	0.0313625	49.0	14179.268065452576
415	131.95909	4.887665	134.35	86.299995	15.258523	106159.0	0.051068105	1.5832484e-08	7.754118	-0.0038601193	-0.12698585	0.2009623	0.0035153595	0.0273625	49.0	14213.78131532669
