Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-108.00000160932541	80.0	-94.327	5.6567054	-78.65	-105.200005	80.0	1 min 45 sec
100	-108.00000160932541	80.0	-92.757	7.0827117	-71.200005	-107.950005	80.0	3 min 37 sec
150	-117.85000282898545	80.0	-89.482	6.3311195	-78.05	-104.65	80.0	5 min 26 sec
200	-112.5000023059547	80.0	-86.7	6.608177	-71.15	-101.65	80.0	7 min 15 sec
250	-103.70000272616744	80.0	-83.574005	10.14735	-42.65	-99.25	80.0	9 min 5 sec
300	-98.4000024497509	80.0	-76.411	11.74047	-42.75	-95.0	80.0	10 min 55 sec
350	-126.00000391155481	80.0	-74.77901	12.994514	-26.95	-99.0	80.0	12 min 44 sec
400	-192.40000741928816	80.0	-74.485	14.075025	-29.900002	-96.5	80.0	14 min 34 sec
450	-179.20000752061605	80.0	-70.583	15.246461	-24.45	-94.6	80.0	16 min 24 sec
500	-177.80000568926334	80.0	-65.344	19.6729	-6.950001	-97.6	80.0	18 min 14 sec
550	-189.4000072069466	80.0	-60.986	20.840382	-10.8	-94.0	80.0	20 min 2 sec
600	-143.85000570304692	80.0	-49.428	24.551018	8.399999	-90.950005	80.0	21 min 51 sec
650	-120.70000573061407	80.0	-45.587997	27.217834	71.25	-88.1	80.0	23 min 43 sec
700	-59.87000242136419	80.0	-31.673	35.536366	53.65	-79.35	80.0	25 min 31 sec
750	-8.165003221482038	80.0	-32.973	31.496946	33.9	-87.55	80.0	27 min 17 sec
800	-67.64000327885151	80.0	-24.92	36.434174	85.1	-83.75	80.0	29 min 6 sec
850	-40.18000302053988	80.0	-27.226002	35.526432	80.15	-84.3	80.0	30 min 52 sec
900	-181.30000947788358	80.0	-24.598	41.81178	145.25	-88.8	80.0	32 min 42 sec
950	-81.90000663883984	80.0	-10.869	43.673725	94.9	-81.85	80.0	34 min 31 sec
1000	-124.55000447109342	80.0	-19.722002	35.283688	73.5	-82.4	80.0	36 min 21 sec
1050	-39.250002620369195	80.0	-1.362001	39.891953	81.3	-72.15	80.0	38 min 9 sec
1100	26.909997747838496	80.0	4.9879985	52.82836	166.5	-89.0	80.0	39 min 55 sec
1150	-62.950002366304396	80.0	9.287999	51.507507	128.65	-77.1	80.0	41 min 45 sec
1200	-83.75000378489494	80.0	19.446999	47.062813	139.55	-72.3	80.0	43 min 33 sec
1250	18.149995422363283	80.0	9.229999	46.92065	121.549995	-84.05	80.0	45 min 23 sec
1300	-59.250003669410944	80.0	8.162998	45.75385	104.5	-97.9	80.0	47 min 13 sec
1350	18.464996713772415	80.0	11.621998	47.159348	123.75	-101.35	80.0	49 min 1 sec
1400	-2.81000285372138	80.0	21.793999	48.219437	136.7	-62.95	80.0	50 min 48 sec
1450	-56.500003069639206	80.0	24.605	48.95615	143.9	-77.05	80.0	52 min 37 sec
1500	5.15999736264348	80.0	26.049	49.938755	195.55	-60.75	80.0	54 min 24 sec
1550	-32.83000580295921	80.0	22.491999	47.630783	117.75	-69.75	80.0	56 min 10 sec
1600	-21.700003899633884	80.0	29.519	54.419994	145.85	-102.05	80.0	58 min 2 sec
1650	43.68999691382051	80.0	48.501	56.20605	218.55	-55.050003	80.0	59 min 51 sec
1700	-14.675002700462937	80.0	51.087	49.506817	166.7	-45.100002	80.0	1 h 1 min 39 sec
1750	107.63499835468829	80.0	52.609005	65.07377	194.05	-59.300003	80.0	1 h 3 min 28 sec
1800	-13.720001999288797	80.0	54.151	50.574623	150.8	-76.1	80.0	1 h 5 min 18 sec
1850	-27.03000490143895	80.0	59.35699	63.18367	229.9	-68.0	80.0	1 h 7 min 4 sec
1900	-24.690004497393964	80.0	74.854	60.107876	195.25	-48.95	80.0	1 h 8 min 53 sec
1950	1.7499982327222825	80.0	67.592	58.161118	176.55	-40.350002	80.0	1 h 10 min 40 sec
2000	-52.09000447764993	80.0	73.573	50.203724	186.5	-19.950003	80.0	1 h 12 min 29 sec
2050	-71.99000245705247	80.0	61.355995	61.06259	188.5	-61.2	80.0	1 h 14 min 21 sec
2100	-53.4400032915175	80.0	48.422997	49.220646	166.9	-68.55	80.0	1 h 16 min 14 sec
2150	11.049996430799364	80.0	48.194	46.42152	173.34999	-51.25	80.0	1 h 18 min 6 sec
2200	-18.145002937689423	80.0	48.537	65.31312	197.0	-82.05	80.0	1 h 19 min 58 sec
2250	8.629996962845325	80.0	49.785995	52.307816	169.4	-51.0	80.0	1 h 21 min 49 sec
2300	-15.035005669668317	80.0	63.531002	58.19138	181.0	-70.200005	80.0	1 h 23 min 40 sec
2350	34.32999752424657	80.0	69.659	55.031487	218.5	-55.7	80.0	1 h 25 min 32 sec
2400	-4.530002701282501	80.0	71.021996	54.358738	176.4	-68.450005	80.0	1 h 27 min 26 sec
2450	16.76999780908227	80.0	69.783	46.979874	193.8	-32.4	80.0	1 h 29 min 19 sec
2500	3.1749960500746965	80.0	62.839	52.35193	160.4	-57.95	80.0	1 h 31 min 13 sec
2550	-13.200003406405449	80.0	69.659	59.355366	192.84999	-50.250004	80.0	1 h 33 min 10 sec
2600	-47.950004018843174	80.0	69.43699	52.73687	209.15	-28.700003	80.0	1 h 35 min 3 sec
2650	39.299997352063656	80.0	78.121994	56.486824	220.0	-42.15	80.0	1 h 36 min 55 sec
2700	88.21999611891806	80.0	69.27	56.0104	183.8	-41.65	80.0	1 h 38 min 45 sec
