Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-64.253006	3.530077	-57.65	-72.8	80.0	1 min 16 sec
100	-60.00000089406967	80.0	-63.533005	3.3788998	-55.95	-69.450005	80.0	3 min 6 sec
150	-60.00000089406967	80.0	-63.37501	4.3031535	-50.7	-71.700005	80.0	4 min 45 sec
200	-54.540000890940426	80.0	-61.070004	5.108004	-47.55	-71.3	80.0	6 min 24 sec
250	-56.17000130489468	80.0	-60.201004	5.4335675	-45.8	-68.450005	80.0	8 min 1 sec
300	-65.8500016387552	80.0	-59.801003	4.410346	-48.3	-69.4	80.0	9 min 48 sec
350	-76.9500022355467	80.0	-59.108997	6.2315946	-42.8	-70.85	80.0	11 min 28 sec
400	-71.67000197358429	80.0	-57.954	5.7410007	-44.8	-68.4	80.0	13 min 8 sec
450	-60.52000166848302	80.0	-56.065006	4.712051	-41.65	-62.850002	80.0	14 min 54 sec
500	-57.88000137284398	80.0	-56.661007	6.6474686	-39.3	-67.200005	80.0	16 min 33 sec
550	-58.36000158190727	80.0	-55.503998	6.8584394	-40.350002	-66.5	80.0	18 min 10 sec
600	-69.59000220559537	80.0	-54.559	6.1584873	-27.95	-67.8	80.0	20 min 1 sec
650	-58.110001580789685	80.0	-52.946	7.68175	-33.15	-64.4	80.0	21 min 41 sec
700	-69.3500021379441	80.0	-49.637	8.880252	-25.050001	-66.15	80.0	23 min 22 sec
750	-59.05000190138817	80.0	-49.908005	8.150744	-15.000001	-61.45	80.0	25 min 6 sec
800	-60.57000167109072	80.0	-47.908005	11.177653	-15.900001	-63.600002	80.0	26 min 55 sec
850	-53.22500122599304	80.0	-46.706	11.557779	-18.300001	-62.0	80.0	28 min 36 sec
900	-57.140001348778604	80.0	-44.429	10.496166	-11.350001	-59.550003	80.0	30 min 10 sec
950	-48.10000133253634	80.0	-47.396996	11.046237	-3.4500008	-63.100002	80.0	31 min 58 sec
1000	-33.505001296103	80.0	-44.925	10.797468	-21.95	-61.4	80.0	33 min 55 sec
1050	-38.70000117532909	80.0	-42.701996	11.555189	-10.450001	-61.350002	80.0	35 min 52 sec
1100	-58.095002410933375	80.0	-36.13	16.111906	1.2499988	-59.45	80.0	37 min 56 sec
1150	-52.94000160843134	80.0	-35.849003	12.64304	-6.4000006	-59.7	80.0	39 min 49 sec
1200	-65.3600023690611	80.0	-38.041	13.859021	7.649999	-59.65	80.0	41 min 41 sec
1250	-48.41000158116221	80.0	-34.468002	14.769342	-3.800001	-61.050003	80.0	43 min 50 sec
1300	-38.35000161193311	80.0	-32.745003	14.726725	11.249999	-64.25	80.0	45 min 47 sec
1350	-52.13000158779323	80.0	-24.964998	15.585472	18.65	-56.25	80.0	47 min 46 sec
1400	-22.020001467317343	80.0	-29.036001	14.833	15.049999	-52.65	80.0	50 min 8 sec
1450	-44.000001615658405	80.0	-32.101	13.920756	8.249999	-54.9	80.0	52 min 21 sec
1500	-67.43000289574266	80.0	-26.840002	18.229486	18.75	-54.55	80.0	54 min 13 sec
1550	-55.865002017468214	80.0	-22.032001	17.248209	24.55	-52.7	80.0	56 min 37 sec
1600	-39.99000199958682	80.0	-20.601002	18.636467	29.25	-53.25	80.0	58 min 13 sec
1650	-66.78000253215433	80.0	-19.62	20.091766	20.249998	-53.850002	80.0	1 h 0 min 2 sec
1700	-60.900002306699754	80.0	-16.547	19.5854	29.199999	-58.5	80.0	1 h 1 min 36 sec
1750	-45.250001629814506	80.0	-15.7890005	18.68531	20.75	-61.2	80.0	1 h 3 min 9 sec
1800	-45.73500185497105	80.0	-11.396002	19.520086	30.699999	-54.25	80.0	1 h 4 min 38 sec
1850	-30.01500183455646	80.0	-14.428003	22.79871	45.0	-51.45	80.0	1 h 6 min 4 sec
1900	-45.40500221699476	80.0	-15.193001	16.644514	23.15	-48.550003	80.0	1 h 7 min 25 sec
1950	-33.29500212855637	80.0	-15.616001	19.968924	28.55	-67.65	80.0	1 h 8 min 40 sec
2000	-33.02000205218792	80.0	-16.824	19.280745	24.8	-74.5	80.0	1 h 9 min 52 sec
2050	-40.635001834854485	80.0	-10.571001	20.629646	20.0	-60.15	80.0	1 h 11 min 8 sec
2100	-19.110001225396992	80.0	-16.714	17.755491	19.749998	-52.850002	80.0	1 h 12 min 49 sec
2150	-63.92500316388905	80.0	-17.749	20.2222	28.999998	-67.4	80.0	1 h 14 min 15 sec
2200	-18.11000151336193	80.0	-14.669002	17.679161	33.649998	-55.9	80.0	1 h 15 min 30 sec
2250	-34.355001683160665	80.0	-17.569	15.61416	18.65	-56.600002	80.0	1 h 16 min 42 sec
2300	-55.04500218071043	80.0	-17.869	20.179214	22.499998	-77.8	80.0	1 h 18 min 14 sec
2350	-53.240002361312506	80.0	-13.156001	17.172968	23.8	-49.600002	80.0	1 h 19 min 37 sec
2400	-47.16500190198421	80.0	-24.551003	19.800467	16.65	-68.200005	80.0	1 h 21 min 15 sec
2450	-46.00000218041241	80.0	-16.113	20.84567	28.4	-69.5	80.0	1 h 22 min 45 sec
2500	-32.24000188931823	80.0	-21.010002	23.95691	32.05	-69.4	80.0	1 h 24 min 11 sec
2550	-32.33000131510198	80.0	-18.009	20.555176	34.75	-74.8	80.0	1 h 26 min 4 sec
2600	-47.475002049282196	80.0	-18.203001	20.459993	23.349998	-63.100002	80.0	1 h 27 min 21 sec
2650	-7.415001106634736	80.0	-20.172	17.807224	16.349998	-54.05	80.0	1 h 28 min 41 sec
2700	-36.000001361221074	80.0	-17.691002	18.226154	15.999999	-71.350006	80.0	1 h 30 min 14 sec
2750	-38.03500268347561	80.0	-17.892	21.306177	25.999998	-63.4	80.0	1 h 31 min 35 sec
2800	-16.555001110211016	80.0	-13.334002	16.385757	26.599998	-41.7	80.0	1 h 33 min 2 sec
2850	-16.54500122629106	80.0	-16.524002	20.243484	21.249998	-74.850006	80.0	1 h 34 min 32 sec
2900	-15.40500143431127	80.0	-17.729002	16.058575	17.949999	-47.050003	80.0	1 h 35 min 55 sec
2950	-11.94500099644065	80.0	-15.965001	16.833351	18.5	-50.75	80.0	1 h 37 min 19 sec
3000	-18.365001748874782	80.0	-17.493	15.826844	14.399999	-59.800003	80.0	1 h 38 min 46 sec
3050	-22.47000168226659	80.0	-14.613003	20.205969	31.199999	-51.9	80.0	1 h 40 min 19 sec
3100	-20.930002219974995	80.0	-10.6380005	16.559917	32.2	-51.100002	80.0	1 h 41 min 46 sec
3150	-26.695001891627907	80.0	-17.363	18.598816	27.449999	-78.8	80.0	1 h 43 min 16 sec
3200	-18.230001207813622	80.0	-13.781	15.322494	14.649999	-44.5	80.0	1 h 44 min 47 sec
3250	-32.840001839399335	80.0	-12.163	23.004194	46.7	-56.550003	80.0	1 h 46 min 12 sec
3300	-9.100001239031553	80.0	-11.198002	19.615261	41.6	-46.45	80.0	1 h 47 min 40 sec
3350	-44.290002171322705	80.0	-15.117002	17.881296	31.749998	-52.4	80.0	1 h 49 min 11 sec
3400	-7.74500094614923	80.0	-14.165999	13.622454	15.849999	-42.000004	80.0	1 h 50 min 35 sec
3450	-15.995001315698028	80.0	-20.316002	14.682944	3.9999995	-50.5	80.0	1 h 51 min 57 sec
3500	-25.530001041293144	80.0	-11.615002	18.333588	24.15	-51.45	80.0	1 h 53 min 24 sec
3550	-46.1750024817884	80.0	-7.757	19.569223	47.149998	-50.9	80.0	1 h 54 min 54 sec
3600	-3.5850011344999073	80.0	-14.798	15.70017	26.949999	-50.100002	80.0	1 h 56 min 13 sec
3650	-34.265001772716644	80.0	-15.036001	17.347303	26.249998	-47.7	80.0	1 h 57 min 37 sec
3700	-9.34000113196671	80.0	-14.441001	19.258228	25.599998	-49.800003	80.0	1 h 59 min 8 sec
3750	-20.58000146634877	80.0	-11.836001	17.186031	19.849998	-49.45	80.0	2 h 0 min 37 sec
3800	-18.890001409500837	80.0	-12.807001	22.44088	34.649998	-62.95	80.0	2 h 2 min 5 sec
3850	-4.7750011019408705	80.0	-13.080001	18.34326	38.2	-43.5	80.0	2 h 3 min 32 sec
3900	-19.16000078767538	80.0	-9.155002	23.123373	65.299995	-50.65	80.0	2 h 4 min 58 sec
3950	-31.615001676976682	80.0	-13.341001	19.276348	25.599998	-70.100006	80.0	2 h 6 min 24 sec
4000	-9.385001445189118	80.0	-7.1410007	19.031069	39.1	-51.65	80.0	2 h 7 min 53 sec
4050	-32.015002358704805	80.0	-7.4910016	18.718094	38.35	-42.15	80.0	2 h 9 min 32 sec
4100	-2.365000819787383	80.0	-8.829	19.32394	35.0	-47.45	80.0	2 h 11 min 1 sec
4150	-18.570001177489758	80.0	-12.767001	17.739393	24.6	-57.100002	80.0	2 h 12 min 40 sec
4200	-30.495001839473844	80.0	-14.555001	18.458288	18.649998	-68.0	80.0	2 h 14 min 24 sec
4250	-4.160000924393534	80.0	-13.077001	14.801156	17.499998	-43.95	80.0	2 h 16 min 8 sec
4300	16.11499917767942	80.0	-9.399001	21.63093	42.55	-47.8	80.0	2 h 17 min 45 sec
4350	3.2649988077580927	80.0	-8.964002	22.355959	33.3	-67.4	80.0	2 h 19 min 25 sec
4400	-23.025001396238803	80.0	-8.724002	20.362608	31.05	-58.850002	80.0	2 h 21 min 10 sec
4450	-5.755001208558679	80.0	-11.701003	20.013699	24.449999	-58.300003	80.0	2 h 22 min 46 sec
4500	0.8599993091076612	80.0	-9.5390005	18.665606	27.5	-43.550003	80.0	2 h 24 min 27 sec
4550	-42.86000212877989	80.0	-12.227001	24.728025	52.149998	-57.2	80.0	2 h 26 min 5 sec
4600	-12.675000789016485	80.0	-12.989001	25.523384	35.25	-61.850002	80.0	2 h 27 min 48 sec
4650	-19.880001121014356	80.0	-11.2	21.107708	30.0	-53.750004	80.0	2 h 29 min 22 sec
4700	4.679999102652073	80.0	-11.2	20.168522	32.95	-53.0	80.0	2 h 31 min 2 sec
4750	-4.96500075571239	80.0	-7.5380015	19.637934	56.25	-47.0	80.0	2 h 32 min 34 sec
4800	-20.395001091063023	80.0	-9.616	22.34048	50.05	-46.100002	80.0	2 h 34 min 6 sec
4850	-54.50500260144472	80.0	-4.5000014	22.864864	35.95	-65.950005	80.0	2 h 35 min 45 sec
4900	-16.40500127747655	80.0	-5.4670014	21.1732	45.8	-51.2	80.0	2 h 37 min 20 sec
4950	-8.3550008777529	80.0	-9.193001	18.388115	46.3	-40.15	80.0	2 h 38 min 57 sec
5000	-16.025000965967774	80.0	-7.5400014	20.856455	51.649998	-45.850002	80.0	2 h 40 min 37 sec
5050	-16.565001264214516	80.0	-4.517001	21.009249	49.7	-39.350002	80.0	2 h 42 min 8 sec
5100	1.7149988409131764	80.0	-8.592001	21.37051	37.95	-47.600002	80.0	2 h 43 min 42 sec
5150	-18.025001372769474	80.0	-4.9240007	19.484667	44.149998	-44.2	80.0	2 h 45 min 23 sec
5200	6.759998413920402	80.0	-12.216001	23.833757	35.3	-61.95	80.0	2 h 47 min 0 sec
5250	-16.885001446306706	80.0	-11.908002	26.363573	45.1	-64.4	80.0	2 h 48 min 34 sec
5300	4.939999234676361	80.0	-7.3510003	27.914366	52.85	-84.25	80.0	2 h 50 min 9 sec
5350	-30.700002156570555	80.0	-3.5330012	21.978788	43.95	-53.300003	80.0	2 h 51 min 47 sec
5400	-8.810001455247402	80.0	-12.4	25.326693	41.05	-60.350002	80.0	2 h 53 min 19 sec
5450	-14.745001642778515	80.0	-9.81	20.942461	37.8	-55.95	80.0	2 h 54 min 56 sec
