Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-145.00000216066837	100.0	-160.578	7.3424664	-144.75	-173.65001	100.0	2 min 35 sec
100	-179.19000420682133	100.0	-144.431	16.885876	-109.75	-193.45001	100.0	8 min 21 sec
150	-150.13000348545611	100.0	-127.33701	29.25225	-28.450005	-174.15001	100.0	15 min 11 sec
200	-119.53000329509378	100.0	-111.782005	32.195835	-43.600002	-182.1	100.0	22 min 4 sec
250	-96.51000466831029	100.0	-102.759	39.19858	24.549997	-167.6	100.0	28 min 10 sec
300	-80.43000345379114	100.0	-88.47301	43.89834	37.749996	-165.85	100.0	34 min 10 sec
350	-50.6900029156357	100.0	-30.805002	70.55719	170.25	-123.25	100.0	40 min 15 sec
400	-98.6800051242113	100.0	-19.772003	78.56641	119.799995	-205.30002	100.0	46 min 9 sec
450	-42.005003528296946	100.0	10.590998	105.08795	237.3	-267.65002	100.0	52 min 10 sec
500	22.869996996596456	100.0	48.092995	85.85309	237.84999	-103.55	100.0	59 min 6 sec
550	103.05999753400684	100.0	23.370996	87.14232	215.15	-132.55	100.0	1 h 5 min
600	30.364996638149023	100.0	35.57	95.43033	272.6	-129.45	99.7	1 h 11 min
650	42.63999681100249	100.0	18.149998	92.40383	240.05	-127.450005	100.0	1 h 17 min
700	50.889997224882244	100.0	34.604	90.49071	207.34999	-116.450005	100.0	1 h 23 min
750	48.94999725073576	100.0	17.945997	95.30064	212.0	-125.850006	100.0	1 h 29 min
800	-7.425003625825047	100.0	-5.071004	86.00195	148.3	-150.25	100.0	1 h 36 min
850	-19.040003210306168	100.0	-1.7500049	85.45735	177.9	-116.25	100.0	1 h 42 min
900	72.35499765835702	100.0	32.916	74.10396	202.09999	-99.700005	100.0	1 h 48 min
950	-64.04000487662852	100.0	1.5879974	75.541435	180.3	-106.350006	100.0	1 h 55 min
1000	-14.03000271320343	100.0	15.652998	80.08397	194.3	-129.3	100.0	2 h 1 min
1050	2.1199971444904806	100.0	30.346996	71.454155	175.95	-119.0	100.0	2 h 7 min
