Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-108.00000160932541	80.0	-94.967	6.1468825	-77.35	-111.75	80.0	2 min 8 sec
100	-119.00000350177288	80.0	-96.872	30.759644	-38.350002	-193.25002	80.0	5 min 7 sec
150	-144.2000039368868	80.0	-87.197	47.398968	32.199997	-195.25002	80.0	8 min 11 sec
200	-171.80000713467598	80.0	-53.417004	66.877884	129.25	-217.8	80.0	11 min 15 sec
250	-181.40001095831394	80.0	15.898998	83.28041	232.4	-114.700005	80.0	14 min 17 sec
300	-222.4000110924244	80.0	101.812996	98.17925	329.0	-54.200005	80.0	17 min 22 sec
350	565.1999956071377	80.0	242.872	144.0312	563.55	-132.20001	80.0	20 min 24 sec
400	174.09999041631818	80.0	417.904	123.81545	576.7	126.6	80.0	23 min 28 sec
450	575.6999979354441	80.0	452.43903	131.20302	592.15	-64.450005	79.56	26 min 26 sec
500	571.1999959647655	80.0	514.50604	109.496635	654.0	81.299995	77.06	29 min 22 sec
550	592.5499977916479	80.0	524.957	105.66736	651.4	150.25	77.36	32 min 17 sec
600	576.5999979935586	80.0	542.072	95.01778	647.85	68.7	79.28	35 min 12 sec
650	575.1999975964427	80.0	522.535	105.86339	654.45	107.0	79.3	38 min 9 sec
700	572.1999967284501	80.0	538.163	86.79241	638.25	199.65	79.08	41 min 4 sec
750	521.1999952867627	80.0	544.176	73.105316	639.0	174.05	79.32	44 min 4 sec
800	546.4999959953129	80.0	513.359	119.54701	658.55	116.049995	78.74	46 min 56 sec
850	475.1999931335449	80.0	486.705	132.99242	602.2	174.4	80.0	49 min 58 sec
900	547.7999971136451	80.0	503.512	110.12476	591.0	140.8	80.0	52 min 58 sec
950	541.2999951951206	80.0	511.45	121.623314	586.55	-3.7000015	80.0	55 min 56 sec
1000	577.9499968700111	80.0	489.41898	145.02852	658.15	57.649998	79.38	58 min 57 sec
1050	561.7999968491495	80.0	492.523	120.80413	599.2	121.25	80.0	1 h 1 min
1100	574.8999969922006	80.0	493.36	110.56756	664.1	176.1	79.22	1 h 4 min
1150	570.5999963283539	80.0	500.82297	118.26503	594.7	74.4	80.0	1 h 7 min
1200	569.9999967589974	80.0	500.98703	105.266884	598.55	165.4	80.0	1 h 10 min
1250	534.1999952197075	80.0	465.678	163.65323	647.6	-25.95	79.48	1 h 13 min
1300	559.7999962493777	80.0	526.947	71.15343	594.85	203.5	80.0	1 h 16 min
1350	571.6999960355461	80.0	499.09097	132.4307	596.05	-87.5	79.94	1 h 19 min
1400	593.0999975539744	80.0	562.60803	48.381943	653.4	389.1	78.18	1 h 22 min
1450	639.6999976336956	50.0	530.247	67.9721	660.4	293.6	78.6	1 h 25 min
1500	564.5999956652522	80.0	514.095	112.94017	637.4	83.55	79.4	1 h 28 min
1550	571.1999963149428	80.0	520.567	97.25692	676.15	140.6	79.18	1 h 31 min
1600	553.2999958656728	80.0	519.241	96.073326	665.6	171.6	79.28	1 h 34 min
1650	584.5999967083335	80.0	548.437	74.20396	653.15	164.5	78.28	1 h 37 min
1700	520.5999948605895	80.0	513.967	112.7586	629.5	189.5	78.08	1 h 40 min
1750	577.6999962590635	80.0	528.22296	131.50146	657.35	58.0	78.26	1 h 43 min
1800	644.8999981060624	54.0	538.462	128.248	662.25	104.1	74.62	1 h 45 min
1850	582.7999974936247	80.0	551.961	114.77768	669.7	160.15	74.96	1 h 48 min
1900	632.1499975919724	57.0	525.833	120.12921	664.9	131.9	75.16	1 h 51 min
1950	588.599997356534	80.0	562.48804	79.91803	666.15	318.5	74.68	1 h 54 min
2000	602.9999976232648	80.0	554.03595	111.66868	659.8	195.9	71.98	1 h 57 min
2050	641.0999980084598	56.0	551.25104	112.39684	663.0	161.15	74.16	1 h 59 min
2100	599.9999975115061	80.0	509.85696	150.3753	645.2	19.05	77.96	2 h 2 min
2150	607.0999970398843	72.0	528.04395	153.07848	659.55	7.3999987	76.34	2 h 5 min
2200	639.299997612834	50.0	520.312	154.2311	669.9	52.75	74.38	2 h 8 min
2250	643.1499978639185	51.0	511.672	163.54453	662.4	10.799997	75.88	2 h 10 min
2300	636.3499977104366	55.0	556.91504	138.92566	670.25	97.35	66.66	2 h 13 min
2350	656.5999982133508	44.0	512.36597	181.45134	673.6	-21.400002	72.08	2 h 16 min
2400	601.2999961338937	60.0	572.37604	115.00477	663.1	86.1	70.36	2 h 18 min
2450	629.5999975092709	58.0	574.523	101.03993	658.8	200.7	71.1	2 h 21 min
2500	539.5999943614006	80.0	560.76697	130.81097	667.05	39.1	69.42	2 h 23 min
2550	590.9999970421195	80.0	567.71405	147.82112	676.4	62.45	65.3	2 h 26 min
2600	669.0999986641109	40.0	568.197	130.9715	670.8	199.8	63.76	2 h 29 min
2650	675.2999989874661	40.0	579.799	138.38159	680.3	-15.400001	62.68	2 h 31 min
2700	592.7999971359968	80.0	587.515	107.43538	677.1	156.85	65.38	2 h 34 min
2750	651.5499980002642	45.0	604.48	97.025764	670.8	255.9	59.36	2 h 36 min
2800	650.499997895211	44.0	573.668	147.55911	677.85	91.35	61.98	2 h 38 min
2850	576.9999963119626	80.0	579.97504	114.28264	679.85	218.2	64.54	2 h 41 min
2900	662.5999983251095	40.0	597.7	113.71142	684.95	105.7	58.14	2 h 43 min
2950	663.499998472631	42.0	610.277	116.748665	679.2	59.699997	55.8	2 h 45 min
3000	679.6999990157783	36.0	580.37506	136.89005	675.85	74.5	61.82	2 h 48 min
3050	675.4999989978969	40.0	581.59796	111.96136	680.25	235.45	62.8	2 h 50 min
3100	638.8499977402389	53.0	618.25006	85.484245	684.6	195.55	57.96	2 h 52 min
3150	666.1999985128641	40.0	605.582	90.188934	681.05	233.6	61.28	2 h 55 min
3200	663.0999983511865	40.0	595.10297	104.20488	680.65	275.65	61.7	2 h 57 min
3250	665.7499985396862	41.0	555.087	175.29857	679.6	40.0	61.76	2 h 59 min
3300	634.7999975793064	54.0	561.162	169.47795	685.75	21.449999	60.08	3 h 2 min
3350	668.8999987542629	42.0	581.515	147.3927	683.3	21.9	59.4	3 h 4 min
3400	653.7999980673194	44.0	587.149	123.59411	685.9	117.5	60.48	3 h 6 min
3450	665.5499985292554	41.0	606.527	108.22893	680.7	150.5	58.6	3 h 8 min
3500	644.249997921288	51.0	563.26996	162.01227	682.85	96.45	58.9	3 h 11 min
3550	675.1499988287687	37.0	600.141	136.31493	681.7	57.2	55.12	3 h 13 min
3600	682.1499989926815	33.0	602.374	115.130714	683.9	246.75	56.34	3 h 15 min
3650	664.7999986410141	44.0	604.78796	110.72636	682.75	189.75	57.04	3 h 17 min
