Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-39.306385	4.131851	-29.9	-46.3	60.0	40000	-1.1920929e-07	284.42303	-0.025205523	-205.23761	3.4813612	0.009451352	0.10585	49.0	21.289677381515503
1	-40.21146	3.6972294	-29.85	-46.7	60.0	80000	-2.6077032e-08	78.42801	-0.026239034	-4.0645657	3.4709477	0.008691737	0.116275	49.0	41.61855363845825
2	-39.464897	3.7516508	-32.4	-48.5	60.0	120000	1.6763806e-08	72.58705	-0.02755322	-1.6087804	3.4606695	0.007800956	0.122475	49.0	62.71426033973694
3	-39.241493	4.0652957	-25.35	-47.55	60.0	160000	1.8626451e-09	73.32489	-0.029216904	-1.8394547	3.4490995	0.009342105	0.12835	49.0	83.88983750343323
4	-39.735416	3.2715783	-33.25	-47.0	60.0	200000	-6.2864274e-09	68.9094	-0.030204775	-1.4838176	3.4398446	0.009675023	0.1258	49.0	104.14222645759583
5	-39.100002	3.4019866	-30.5	-46.5	60.0	240000	-1.0477379e-08	68.10363	-0.030286431	-1.4049067	3.4269736	0.010774357	0.13332501	49.0	123.23244285583496
6	-38.483334	3.3641546	-29.6	-46.2	60.0	280000	7.21775e-09	62.02952	-0.032723352	-1.1081667	3.4141045	0.011036112	0.154475	49.0	144.49925637245178
7	-38.080853	4.1066313	-25.550001	-45.05	60.0	320000	-4.656613e-09	63.00126	-0.032224353	-1.2266312	3.4022536	0.009862804	0.14789999	49.0	166.63933181762695
8	-37.2625	4.364756	-27.1	-48.15	60.0	360000	-3.259629e-09	60.907623	-0.032001585	-1.3531218	3.3918414	0.011204602	0.147775	49.0	188.75111031532288
9	-37.074467	5.6261253	-25.0	-49.05	60.0	400000	-3.7252903e-09	62.569996	-0.03309059	-0.81576014	3.3744328	0.011150261	0.15195	49.0	210.1700050830841
10	-37.117706	4.369705	-23.35	-47.15	60.0	440000	1.8626451e-08	59.37962	-0.03316709	-0.94632053	3.3607345	0.011074332	0.151625	49.0	231.44541954994202
11	-35.503128	4.6837864	-24.15	-43.9	60.0	480000	9.313226e-10	52.981888	-0.034450796	-1.1760287	3.3478212	0.011326522	0.1593	49.0	255.89652585983276
12	-36.33021	4.7649627	-26.7	-47.05	60.0	520000	1.8626451e-09	54.408157	-0.034661718	-1.0956302	3.3373578	0.010418819	0.162825	49.0	275.5449175834656
13	-35.623962	4.587017	-20.800001	-45.3	60.0	560000	-4.656613e-10	52.52584	-0.034824815	-0.83096266	3.3247495	0.011179736	0.159125	49.0	294.65642261505127
14	-35.917023	4.294545	-26.2	-47.100002	60.0	600000	-9.313226e-09	50.76087	-0.03411296	-1.1924939	3.3094103	0.011287348	0.15452501	49.0	315.62977361679077
15	-34.890625	4.413942	-21.15	-44.95	60.0	640000	8.381903e-09	48.575817	-0.03502176	-0.9767351	3.2970943	0.011432382	0.164775	49.0	336.586305141449
16	-33.31354	5.1050196	-21.25	-47.5	60.0	680000	-5.5879354e-09	46.82786	-0.03559047	-1.042347	3.2807007	0.010760007	0.165375	49.0	357.8826673030853
17	-33.99896	4.942856	-17.45	-42.45	60.0	720000	3.7252903e-09	47.396217	-0.035018153	-0.8783808	3.2703662	0.01004244	0.158375	49.0	380.84530448913574
18	-33.96875	5.818618	-17.1	-40.45	60.0	760000	2.3283064e-09	51.7138	-0.03609816	-0.81638384	3.2499626	0.010604948	0.16784999	49.0	401.71124386787415
19	-31.59375	5.6859074	-19.4	-46.25	60.0	800000	5.5879354e-09	47.184196	-0.03572956	-1.7227254	3.2303004	0.0100161405	0.164875	49.0	422.8425118923187
20	-32.433334	6.3881917	-10.5	-44.95	60.0	840000	5.5879354e-09	47.126152	-0.03522166	-0.8971982	3.2173948	0.008988689	0.164675	49.0	445.3668293952942
21	-28.665627	8.506078	-6.65	-42.9	60.0	880000	-1.21071935e-08	47.184593	-0.035500523	-2.002079	3.1933525	0.01052472	0.16165	49.0	464.32109928131104
22	-30.104166	7.5978537	-5.3500004	-45.05	60.0	920000	1.1175871e-08	45.04772	-0.03572619	-0.73037195	3.1883492	0.010885375	0.163675	49.0	483.9206790924072
23	-27.30104	9.025932	1.6	-40.8	60.0	960000	1.1175871e-08	48.087597	-0.03646472	-1.2084041	3.1743984	0.010353802	0.169575	49.0	505.2289226055145
