Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-62.474003	4.6444726	-52.25	-72.6	80.0	7 min 17 sec
100	-94.14000338725745	80.0	-59.535004	8.649308	-27.35	-93.0	80.0	10 min 53 sec
150	-58.10000195652246	80.0	-53.939003	23.953684	-3.0500019	-166.8	80.0	13 min 27 sec
200	-133.93000573515891	80.0	-49.136997	25.279438	12.099998	-111.65	80.0	15 min 53 sec
250	-61.250002132356165	80.0	-47.068005	32.491966	40.8	-165.70001	80.0	18 min 14 sec
300	-55.84500227794051	80.0	-33.58	22.737638	45.55	-69.8	80.0	20 min 39 sec
350	-66.03000278659165	80.0	-17.053003	37.544857	80.6	-93.25001	79.68	23 min 5 sec
400	-86.02000335007907	80.0	-21.243004	35.828827	83.1	-87.100006	79.5	25 min 25 sec
450	-58.9750027731061	80.0	-11.484003	36.61642	109.15	-85.9	79.1	27 min 49 sec
500	23.769998592883347	65.5	22.867998	49.404602	108.6	-58.100002	74.9	30 min 6 sec
550	40.53999840803444	67.1	31.600996	43.471848	110.55	-50.100002	74.8	32 min 22 sec
600	42.54999864846468	70.7	64.759	37.759125	118.5	-29.1	66.06	34 min 32 sec
650	27.984997702762485	70.1	73.842	36.14512	117.45	-49.45	61.84	36 min 34 sec
700	-53.08000509217381	80.0	89.546	28.394394	124.15	-20.050001	52.92	38 min 34 sec
750	47.28999750241637	58.8	81.93399	29.619465	119.2	-1.5000012	56.7	40 min 27 sec
800	-6.595003888383507	76.1	88.085	31.89332	123.65	1.5499985	52.08	42 min 25 sec
850	39.01999661959708	64.2	84.42	36.54502	121.25	-51.050003	51.6	44 min 15 sec
900	-17.220005036890505	80.0	92.63899	27.975004	122.65	-9.000001	48.88	46 min 9 sec
950	71.3249979685992	56.9	94.167	26.96251	119.2	-20.7	47.84	47 min 55 sec
1000	105.82499911636114	38.3	92.271	32.95145	123.05	-34.7	48.6	49 min 38 sec
1050	100.3949992455542	49.3	98.413994	30.644865	122.0	-34.850002	44.72	51 min 18 sec
1100	76.99999880678952	69.4	89.202	33.751213	125.3	-20.650002	52.2	53 min 12 sec
1150	91.52999916672707	59.8	82.207	36.045834	122.75	-42.15	57.78	55 min 9 sec
1200	84.07999870367348	59.5	87.86399	36.310516	124.05	-52.350002	53.3	57 min 4 sec
1250	96.10999902933835	48.6	80.051	41.53447	121.55	-53.350002	56.14	58 min 56 sec
1300	91.6999987386167	48.0	89.309006	28.613218	121.8	11.099996	53.14	1 h 0 min
1350	102.67499907910823	39.7	88.745995	33.11229	125.5	-27.150002	53.66	1 h 2 min
1400	95.95499903969467	49.7	94.92199	32.658134	123.45	-45.15	47.24	1 h 4 min
1450	90.7299986936152	48.2	101.037	29.343538	126.05	-23.550001	42.62	1 h 5 min
1500	111.1799993481487	36.6	94.836	27.432049	123.75	35.0	49.4	1 h 7 min
1550	109.58999938666821	37.8	91.742004	33.358776	124.75	-14.500001	49.9	1 h 9 min
1600	118.56499949581921	28.1	92.475	27.337992	125.2	26.399998	51.7	1 h 11 min
1650	99.87999901995063	42.8	87.519005	35.12193	125.25	-9.55	52.42	1 h 13 min
1700	120.4499995354563	26.0	95.63301	33.07483	125.65	-52.0	47.52	1 h 14 min
1750	106.19999917075037	36.4	90.708	32.453396	125.75	-40.850002	52.36	1 h 16 min
1800	104.96499905474484	37.7	92.125984	34.765133	125.7	-24.550001	46.9	1 h 18 min
1850	91.22999885678291	45.9	91.164	26.348557	127.35	36.649998	54.42	1 h 19 min
1900	99.45499907582999	45.3	87.922005	36.781155	127.75	-26.75	51.78	1 h 21 min
1950	109.96999935619533	36.0	93.797005	27.501781	126.3	19.9	52.26	1 h 23 min
2000	108.96999922730029	36.4	93.897995	27.580812	123.15	30.3	51.04	1 h 25 min
2050	105.81999928764999	40.2	87.644	35.675922	125.75	-35.45	53.62	1 h 27 min
2100	107.87499946691096	42.3	88.028	33.56916	124.6	-13.050001	55.66	1 h 29 min
2150	86.35999887138605	58.0	86.90501	28.303724	121.75	21.15	58.12	1 h 30 min
2200	93.11999910660089	53.8	82.74899	34.870438	120.2	-69.5	58.66	1 h 32 min
2250	99.78999911025167	46.2	87.921	31.5476	124.75	-0.2500007	55.6	1 h 34 min
2300	91.75999920256436	58.2	81.91499	36.33627	125.75	-33.850002	59.44	1 h 36 min
2350	102.189999011904	38.2	86.64199	32.056427	127.7	-1.4500004	55.2	1 h 38 min
2400	118.80999948903919	27.4	83.99001	35.83238	125.65	-39.95	56.64	1 h 40 min
2450	102.56499926894904	46.7	91.215	26.700958	124.7	29.899998	56.38	1 h 42 min
2500	73.78999856635929	67.4	86.90201	33.830074	124.4	-20.75	53.78	1 h 44 min
2550	80.76499832123518	51.9	88.537994	32.96998	123.75	-54.15	54.72	1 h 46 min
2600	112.90999945439398	35.4	82.685	37.013794	122.85	-47.95	58.22	1 h 47 min
2650	74.17999890074134	69.2	95.05	28.238424	125.65	3.8999994	49.88	1 h 49 min
2700	92.06999901272357	52.4	91.004005	31.156641	125.9	20.349998	52.22	1 h 51 min
2750	107.26999905481935	33.4	89.58	38.4584	126.05	-52.25	50.54	1 h 53 min
2800	109.6749993212521	35.3	95.284004	33.838566	124.45	-26.5	46.74	1 h 55 min
2850	107.17999936081469	39.8	87.10199	32.85004	129.5	-1.9500006	54.92	1 h 56 min
2900	110.14999917149544	32.2	91.171005	32.287197	125.9	-7.150001	49.74	1 h 58 min
2950	104.66999928578734	41.8	89.512	33.946842	125.8	-3.1000009	51.26	2 h 0 min
3000	92.22499875463545	41.3	101.467995	26.961086	127.8	41.5	43.52	2 h 1 min
3050	69.89999801069499	53.2	96.842	31.344303	125.3	-5.2500014	44.62	2 h 3 min
3100	120.42999952882528	25.8	92.298	36.293724	126.65	-49.05	50.14	2 h 5 min
3150	111.27999920248985	31.2	96.649	33.053757	129.35	-30.85	45.88	2 h 6 min
3200	121.99999955482781	23.8	95.038994	38.434944	128.15	-51.75	46.88	2 h 8 min
3250	100.83499903269112	39.9	96.397	30.114296	127.7	-7.2000012	49.24	2 h 10 min
3300	118.15499948002397	28.3	100.72001	31.746578	128.45	0.049998827	42.74	2 h 11 min
3350	121.26999954469503	24.8	97.05399	30.993574	127.4	0.24999906	48.08	2 h 13 min
3400	124.14499964714051	23.1	96.97	30.047428	128.8	26.75	47.62	2 h 15 min
3450	123.84999963454902	23.2	91.516	31.939064	127.1	12.949999	51.5	2 h 16 min
3500	123.79999961517751	22.6	94.262	38.86287	126.95	-36.65	46.1	2 h 18 min
3550	108.6349994059652	38.7	98.98	38.514935	126.5	-49.850002	42.18	2 h 20 min
3600	116.48499946556986	30.9	94.340996	33.83623	127.55	-6.000001	48.92	2 h 21 min
3650	96.39999897629022	46.0	96.391	35.689396	127.85	-30.9	46.46	2 h 23 min
3700	90.28999910466374	58.4	95.284	36.31206	126.7	-5.8000007	45.84	2 h 25 min
3750	122.40499957874417	23.9	91.10501	40.599247	126.7	-54.45	49.46	2 h 26 min
3800	123.25499958395957	22.5	94.407005	38.664356	127.05	-32.8	46.1	2 h 28 min
3850	116.73499938361347	27.5	101.693	33.70216	128.65	-19.750002	40.42	2 h 30 min
3900	109.26499928869308	34.9	94.297005	39.43534	128.75	-41.850002	46.7	2 h 31 min
3950	104.66499928273261	41.7	98.245	33.314545	128.9	-5.6500006	43.56	2 h 33 min
4000	101.00999901667237	39.0	102.495995	29.761093	128.05	31.199999	41.98	2 h 35 min
4050	121.87999956533312	24.4	102.18101	33.543938	128.25	-39.350002	41.86	2 h 36 min
4100	104.95499919168651	37.9	102.91501	33.224354	128.55	-21.050001	39.94	2 h 38 min
4150	114.4299993108958	29.2	95.918	35.81214	126.75	-38.5	46.7	2 h 39 min
4200	122.54499958045781	23.7	102.499	34.29828	129.4	-28.85	40.64	2 h 41 min
4250	106.28499929457902	39.1	98.28499	36.957737	127.55	-49.45	44.72	2 h 43 min
4300	97.93999891802669	41.2	99.217	36.631207	128.35	-55.4	43.1	2 h 44 min
4350	125.04999963007867	20.8	107.298996	25.746668	129.4	38.55	38.44	2 h 46 min
4400	100.76499905139208	40.7	100.422005	31.630894	130.2	-1.0500008	43.56	2 h 47 min
4450	121.68499954678119	24.1	98.661	37.755455	128.05	-28.85	42.12	2 h 49 min
4500	101.55499902553856	38.3	100.60501	39.220642	127.2	-42.600002	39.64	2 h 50 min
4550	123.83499958068133	21.3	101.497	34.316677	129.4	9.15	40.68	2 h 52 min
4600	126.24499966725708	19.9	103.437004	37.54534	128.95	-17.400002	38.32	2 h 53 min
4650	120.86999953500927	25.2	99.12601	41.47346	128.95	-38.75	40.96	2 h 55 min
4700	125.62999964915215	20.4	95.34	42.69056	129.15	-51.800003	43.28	2 h 56 min
4750	128.0299997407943	19.2	109.67801	29.582163	129.75	-3.4500012	33.72	2 h 58 min
4800	125.84499967433513	20.9	102.999	32.486523	128.8	-5.3000007	40.7	2 h 59 min
4850	124.49999961256981	21.2	110.966	28.19241	128.5	-17.25	32.44	3 h 1 min
4900	118.82499945908785	26.3	101.66901	35.774868	130.45	-21.300001	40.24	3 h 2 min
4950	121.45999948754907	22.4	103.36101	27.576437	128.6	21.8	40.88	3 h 4 min
5000	123.58999960422516	22.6	101.893005	33.496002	128.65	13.799999	40.24	3 h 5 min
5050	122.64499958567322	23.7	107.25701	32.973312	129.2	-56.95	37.18	3 h 7 min
5100	124.21499962843954	22.3	103.56601	31.713789	128.25	10.299999	39.54	3 h 8 min
5150	106.40999920442701	38.1	97.425	34.145374	128.6	12.149999	44.8	3 h 10 min
5200	124.57499958574772	20.1	100.869	35.351482	129.55	-8.950001	40.18	3 h 11 min
5250	128.01999971792102	18.4	108.72401	35.43764	129.55	-50.2	33.02	3 h 13 min
5300	121.28999948538839	22.4	106.274	37.212963	130.45	-29.150002	34.6	3 h 14 min
5350	109.94499938152731	37.8	106.172005	33.06546	129.85	-6.1500025	37.6	3 h 16 min
5400	104.2799991991371	44.1	102.433	30.752922	129.35	-19.15	42.54	3 h 17 min
5450	122.9249995611608	22.3	108.778	29.213152	128.65	18.55	34.94	3 h 19 min
5500	124.86999962069095	20.8	103.379005	34.104126	129.8	-32.7	39.64	3 h 20 min
5550	114.25999920144677	25.6	100.190994	36.498684	128.8	-30.600002	41.3	3 h 22 min
5600	124.90999961160124	20.4	94.551	39.088737	128.45	-25.550001	46.24	3 h 23 min
5650	118.85499953329563	28.9	106.675	26.911041	128.2	12.399999	38.82	3 h 25 min
5700	107.97999949194491	34.4	107.59301	29.102789	130.55	8.099999	37.34	3 h 26 min
5750	125.57499966025352	20.9	109.31601	32.68581	130.35	-60.4	34.04	3 h 28 min
5800	124.72499966621399	22.7	91.582985	39.75576	129.1	-21.400002	48.66	3 h 29 min
5850	105.88499940820039	38.8	103.063995	33.979733	129.9	-5.8500004	40.26	3 h 31 min
5900	123.93499957472086	20.9	101.335	42.289055	127.9	-42.05	38.86	3 h 33 min
5950	123.06499956287443	22.1	101.31099	33.58359	129.65	-9.650001	41.8	3 h 34 min
6000	109.03499935045838	39.0	106.454	28.006996	129.15	16.25	38.12	3 h 36 min
6050	118.08499943986536	27.0	103.212006	35.48306	127.85	-10.700001	38.24	3 h 37 min
6100	124.61499961577356	21.1	94.96199	38.08647	128.35	-20.650002	44.46	3 h 39 min
6150	125.97499967887998	20.6	108.329	31.46574	128.75	-51.4	35.64	3 h 40 min
6200	124.92499961517751	20.5	106.66	22.663118	129.35	56.35	40.2	3 h 42 min
6250	121.38999951742589	23.6	99.42199	39.847492	128.45	-25.650002	41.32	3 h 43 min
6300	124.85499962829053	21.1	109.75	26.790455	129.55	27.149998	34.98	3 h 45 min
6350	91.68499897420406	52.6	98.03199	35.34186	128.65	-4.8000007	44.12	3 h 46 min
6400	109.34999929815531	35.4	100.409	29.341057	127.95	19.4	45.16	3 h 48 min
6450	119.93499957658351	28.1	103.921005	37.221054	130.55	-55.100002	38.78	3 h 50 min
6500	122.30499950647354	21.5	105.567	29.286327	128.3	-18.050001	39.32	3 h 51 min
6550	110.83999939188361	38.1	100.345	37.95561	129.15	-0.45000106	40.38	3 h 53 min
6600	108.07499914988875	35.3	98.230995	36.280453	128.9	-4.5500007	43.32	3 h 54 min
6650	127.43499970138073	18.9	102.164	37.263638	129.6	-19.5	38.44	3 h 56 min
