Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-41.669643	3.4445307	-33.3	-46.3	80.0	40000	1.7415732e-07	326.90674	-0.013153661	-252.2976	3.48657	0.007549431	0.0574	49.0	17.114521026611328
1	-40.373684	4.1183167	-23.75	-46.0	80.0	80000	-1.21071935e-08	71.73857	-0.013869608	-3.3927984	3.4818766	0.0074837073	0.062575	49.0	33.934306621551514
2	-41.057148	3.024785	-34.850002	-45.9	80.0	120000	-4.8894435e-09	65.55897	-0.015330777	-1.4647946	3.4684732	0.0076796203	0.073249996	49.0	50.41163921356201
3	-40.24018	3.091137	-33.3	-44.4	80.0	160000	3.7252903e-09	61.471825	-0.01560637	-1.9160433	3.4586508	0.006680006	0.077300005	49.0	67.20469498634338
4	-39.755352	3.1866584	-29.85	-45.0	80.0	200000	-1.4901161e-08	57.909836	-0.016157698	-1.7035942	3.451336	0.007717659	0.078925	49.0	84.00637316703796
5	-39.49911	3.1641614	-32.7	-44.0	80.0	240000	-9.313226e-10	53.33068	-0.016413849	-1.5576415	3.4409251	0.0066608265	0.07475	49.0	101.8987033367157
6	-39.240177	2.8715107	-32.45	-44.0	80.0	280000	7.450581e-09	49.152515	-0.017970093	-1.7089529	3.4293966	0.007234485	0.10515	49.0	121.06080198287964
7	-38.473213	2.978569	-31.35	-43.600002	80.0	320000	-5.355105e-09	42.04195	-0.018822234	-1.4822788	3.4069266	0.008017661	0.108174995	49.0	139.76024389266968
8	-38.71518	2.9680731	-28.6	-43.4	80.0	360000	3.7252903e-09	39.945778	-0.020634826	-1.6482086	3.3900843	0.00852042	0.115724996	49.0	158.58285522460938
9	-37.457146	3.1368551	-28.65	-42.7	80.0	400000	1.3154931e-08	37.792694	-0.02216468	-1.248384	3.363604	0.0097234985	0.142575	49.0	177.7116310596466
10	-37.487507	3.037478	-30.300001	-43.2	80.0	440000	-6.0535967e-09	37.868847	-0.022108197	-1.7312877	3.3359635	0.009686369	0.1232	49.0	196.89760565757751
11	-36.70088	3.8398817	-26.800001	-43.4	80.0	480000	-1.3969839e-08	38.10125	-0.023191348	-1.1509926	3.3085518	0.010054208	0.13419999	49.0	215.9685938358307
12	-36.089474	3.3193707	-27.0	-41.95	80.0	520000	3.7252903e-09	38.201443	-0.02306338	-0.81788874	3.2861304	0.010149005	0.1306	49.0	235.07435035705566
13	-35.74569	3.3635767	-24.45	-42.350002	80.0	560000	3.7252903e-09	38.224007	-0.023576371	-0.7858653	3.2587488	0.010076731	0.12875001	49.0	254.48373675346375
14	-34.921772	3.0245185	-28.25	-42.0	80.0	600000	-9.313226e-09	36.179085	-0.023950603	-1.0226169	3.2340753	0.0086686835	0.134425	49.0	274.01119232177734
15	-34.97417	2.9482691	-28.800001	-41.7	80.0	640000	9.313226e-10	35.723286	-0.024084836	-1.0563271	3.2114174	0.009096101	0.1208	49.0	293.8402359485626
16	-34.82295	2.980312	-27.95	-40.600002	80.0	680000	6.0535967e-09	33.84238	-0.024302114	-0.9118035	3.1857514	0.010454949	0.1218	49.0	313.6569912433624
17	-34.66719	3.6949315	-26.0	-41.95	80.0	720000	6.0535967e-09	35.096004	-0.024709808	-1.2041261	3.1634288	0.011234684	0.133775	49.0	333.9221832752228
18	-35.298363	3.256758	-26.35	-43.8	80.0	760000	-3.7252903e-09	36.326366	-0.024996579	-1.3374257	3.133335	0.009674389	0.132375	49.0	353.7007784843445
19	-34.272953	3.4601073	-24.550001	-43.25	80.0	800000	7.450581e-09	35.845352	-0.026564773	-1.0150309	3.1044147	0.0096974885	0.13325	49.0	373.7913076877594
20	-34.50164	3.8444123	-20.800001	-41.8	80.0	840000	-8.381903e-09	35.687935	-0.026376968	-0.96956134	3.0805206	0.010519273	0.1393	49.0	393.2420070171356
21	-33.485157	3.2079089	-24.0	-41.0	80.0	880000	1.1175871e-08	31.351442	-0.025385493	-1.3177149	3.0547252	0.009870896	0.127	49.0	413.4177920818329
22	-33.79683	3.9285874	-21.45	-41.75	80.0	920000	-1.1175871e-08	33.835846	-0.026465058	-1.3923075	3.030394	0.011203398	0.133975	49.0	433.630765914917
23	-32.797657	3.8167644	-21.800001	-41.05	80.0	960000	5.5879354e-09	31.255816	-0.027320292	-1.2375801	3.005846	0.012226964	0.140625	49.0	453.7488510608673
24	-31.898438	4.770392	-20.95	-40.600002	80.0	1000000	-4.656613e-09	33.222603	-0.027054923	-1.2466905	2.979035	0.011453206	0.138625	49.0	474.4451446533203
25	-31.002346	5.396863	-16.300001	-39.2	80.0	1040000	-7.916242e-09	30.939445	-0.027843691	-1.2114751	2.94109	0.012053	0.147425	49.0	494.8485598564148
26	-30.103846	6.142258	-15.55	-39.5	80.0	1080000	-1.8626451e-09	30.540865	-0.027951336	-1.0667219	2.9053473	0.012113468	0.14235	49.0	515.509162902832
27	-28.97836	6.232751	-16.25	-39.25	80.0	1120000	-1.0244548e-08	31.006203	-0.026867174	-1.2008686	2.879262	0.009582087	0.135875	49.0	536.4287850856781
28	-28.477537	6.732393	-7.5000005	-38.850002	80.0	1160000	-1.1641532e-08	30.48253	-0.027552716	-0.9533005	2.853067	0.010930928	0.132875	49.0	557.7944848537445
29	-28.364182	7.4967947	-0.8000004	-40.05	80.0	1200000	0.0	32.219845	-0.027708797	-0.8322816	2.8195333	0.011146087	0.141025	49.0	578.7065074443817
30	-28.496376	6.737239	-7.9000006	-37.65	80.0	1240000	-2.0489097e-08	30.50839	-0.027650014	-0.9859152	2.807373	0.011794636	0.136225	49.0	599.9704558849335
31	-26.019016	8.661825	-0.7000004	-38.850002	80.0	1280000	1.3038516e-08	33.27942	-0.027625635	-2.4687026	2.760419	0.013182486	0.136325	49.0	621.798253774643
32	-25.186806	10.46078	7.4999995	-39.100002	80.0	1320000	4.656613e-09	35.9857	-0.02751695	-1.3065715	2.7371082	0.011490411	0.142275	49.0	642.6024925708771
33	-23.286112	11.304919	14.4	-37.75	80.0	1360000	1.3504177e-08	36.748642	-0.026816923	-2.6002245	2.69665	0.009591999	0.129075	49.0	664.2914924621582
34	-23.632433	11.207365	8.849999	-38.2	80.0	1400000	-1.8626451e-09	33.83013	-0.026549075	-1.1813755	2.6715088	0.009658569	0.12782499	49.0	686.0095150470734
35	-22.273973	10.989722	6.1499996	-39.3	80.0	1440000	8.8475645e-09	34.3815	-0.02615258	-1.3215265	2.637716	0.011696994	0.137425	49.0	708.2642674446106
36	-20.817123	13.857788	20.449999	-35.8	80.0	1480000	7.450581e-09	42.721855	-0.025339454	-1.6106608	2.6344476	0.010188925	0.133125	49.0	730.7626423835754
37	-20.372078	12.561637	12.65	-38.3	80.0	1520000	-1.1175871e-08	39.76409	-0.02520899	-1.5303957	2.5935154	0.010492032	0.1254	49.0	752.7761132717133
38	-19.98961	13.417861	14.5	-38.15	80.0	1560000	5.5879354e-09	38.221855	-0.024602767	-1.5274916	2.5881367	0.009969041	0.125875	49.0	775.2283654212952
39	-19.586487	14.358617	23.55	-38.9	80.0	1600000	-1.4901161e-08	43.501434	-0.02520964	-1.2007322	2.547606	0.010328635	0.135775	49.0	797.307294845581
40	-17.793509	15.909209	28.55	-38.65	80.0	1640000	6.519258e-09	53.646805	-0.0236343	-3.91631	2.5437932	0.011548115	0.13332498	49.0	820.1266582012177
41	-17.265333	16.30755	19.4	-38.2	80.0	1680000	7.450581e-09	53.184624	-0.02366305	-2.0932527	2.5064528	0.009056499	0.125975	49.0	842.1647255420685
42	-17.394001	16.901375	22.9	-39.4	80.0	1720000	0.0	61.29412	-0.023826696	-2.8478746	2.4585018	0.011071368	0.134525	49.0	864.8415870666504
43	-16.005064	18.194431	32.45	-37.05	80.0	1760000	-5.5879354e-09	58.379753	-0.022968857	-2.481359	2.45038	0.010413806	0.1301	49.0	887.8583979606628
44	-12.908975	18.25564	24.05	-37.0	80.0	1800000	-9.313226e-09	58.250854	-0.02342983	-3.254149	2.4200988	0.009073127	0.118650004	49.0	910.47816157341
45	-13.732501	18.271564	32.0	-36.350002	80.0	1840000	3.7252903e-09	60.8431	-0.022743579	-2.260147	2.391514	0.008062472	0.123225	49.0	933.6730170249939
46	-14.537822	18.838697	31.0	-36.7	80.0	1880000	4.656613e-09	60.800236	-0.022195302	-2.0295691	2.3951473	0.0077703586	0.122125	49.0	956.360062122345
47	-15.474342	18.124043	30.6	-35.45	80.0	1920000	0.0	59.537872	-0.02257077	-2.422639	2.3911655	0.009566171	0.1239	49.0	978.5247421264648
48	-11.34114	20.04299	43.65	-36.15	80.0	1960000	-9.313226e-10	72.999596	-0.02186558	-4.881865	2.3367467	0.010799588	0.125275	49.0	1001.4960837364197
49	-11.034416	20.749487	35.149998	-39.25	80.0	2000000	-2.7939677e-09	66.97256	-0.021008687	-2.7570553	2.3284492	0.009432649	0.125975	49.0	1024.123054742813
50	-10.883975	21.99534	42.5	-35.9	80.0	2040000	-2.3283064e-10	71.208855	-0.021651123	-2.3543205	2.2896023	0.008697802	0.12810001	49.0	1046.9661931991577
51	-12.290507	20.152237	30.35	-34.0	80.0	2080000	1.8626451e-09	63.351105	-0.020322677	-2.694889	2.276465	0.009180699	0.121675	49.0	1070.0379521846771
52	-9.537343	21.69008	33.55	-36.100002	80.0	2120000	3.7252903e-09	72.602325	-0.021598982	-4.57877	2.2449434	0.009798244	0.121325	49.0	1091.9982213974
53	-8.329488	22.903786	35.55	-37.350002	80.0	2160000	5.5879354e-09	79.9792	-0.021322351	-3.5038834	2.2251668	0.009761104	0.120925	49.0	1114.9318175315857
54	-11.701949	21.628029	40.75	-35.65	80.0	2200000	7.916242e-09	78.23418	-0.021752002	-7.172606	2.2146866	0.009623247	0.129	49.0	1137.8230876922607
55	-11.710001	20.52239	33.15	-34.600002	80.0	2240000	1.7695129e-08	67.08869	-0.021091998	-3.409346	2.1781962	0.0099089965	0.11912499	49.0	1160.6660511493683
56	-6.239375	24.261621	46.8	-34.4	80.0	2280000	3.7252903e-09	92.83072	-0.021135721	-6.1163816	2.15698	0.010552738	0.12855	49.0	1183.2830941677094
57	-5.5240507	24.720415	62.0	-36.15	80.0	2320000	3.7252903e-09	95.383316	-0.020752024	-4.919937	2.1347966	0.010986755	0.124825	49.0	1206.524939775467
58	-8.198077	23.614655	55.2	-35.9	80.0	2360000	3.7252903e-09	88.058044	-0.020592237	-5.093454	2.1220288	0.009498176	0.12262499	49.0	1229.4541065692902
59	-8.150001	24.367636	49.8	-34.65	80.0	2400000	-1.4901161e-08	83.91214	-0.020899158	-3.7179098	2.119431	0.008236901	0.119075	49.0	1252.1635081768036
60	-4.0360765	26.395964	53.8	-39.65	80.0	2440000	8.381903e-09	104.04066	-0.020803874	-6.1691923	2.0530152	0.011249424	0.12715	49.0	1275.118569135666
61	-5.6139245	26.250546	46.3	-36.2	80.0	2480000	8.381903e-09	97.50947	-0.019697035	-5.452862	2.0583663	0.009434743	0.120000005	49.0	1298.1606922149658
62	-4.2481256	27.150873	55.05	-39.2	80.0	2520000	-3.7252903e-09	100.241455	-0.01996405	-5.063016	2.0487452	0.009071276	0.1164	49.0	1320.9690778255463
63	-2.938312	26.83979	53.5	-34.4	80.0	2560000	1.8626451e-09	98.53101	-0.019276727	-4.5940647	2.0397773	0.010232164	0.111099996	49.0	1343.5884473323822
64	-3.0139246	28.354298	52.15	-33.0	80.0	2600000	3.7252903e-09	105.34749	-0.020206625	-5.7447577	2.0353074	0.007935461	0.12172501	49.0	1366.4095690250397
65	-1.8197374	30.770287	74.95	-35.15	80.0	2640000	-6.519258e-09	123.61704	-0.01947604	-5.43128	2.030837	0.009456012	0.116875	49.0	1389.6297674179077
66	-2.268667	29.884377	70.4	-39.850002	80.0	2680000	-1.4901161e-08	134.30634	-0.019821294	-7.0905886	2.0101473	0.00945211	0.121325	49.0	1412.5516383647919
67	-2.9272735	30.609581	74.0	-35.600002	80.0	2720000	3.7252903e-09	120.70069	-0.019126415	-5.7874746	2.008068	0.008765897	0.117925	49.0	1434.6590752601624
68	-0.08486878	30.37411	67.3	-35.7	80.0	2760000	-7.450581e-09	116.325096	-0.018897593	-5.8477325	1.9652712	0.009623874	0.114125	49.0	1457.8296654224396
69	-0.4283789	31.455385	76.4	-35.3	80.0	2800000	-7.450581e-09	128.81204	-0.019455079	-8.600899	1.9483778	0.010829544	0.122549996	49.0	1480.4494278430939
70	0.49466646	32.60097	65.8	-35.65	80.0	2840000	3.259629e-09	131.51782	-0.01896803	-9.233152	1.9500229	0.009281753	0.1225	49.0	1502.481213092804
