Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
8280	486.47003	190.61507	661.2	47.649998	78.3	3 h 53 min
8300	516.41754	142.60545	624.1	207.8	80.0	3 h 54 min
8320	514.86255	181.54315	624.25	23.499998	80.0	3 h 54 min
8340	557.5	105.86948	621.45	157.35	80.0	3 h 55 min
8360	560.80505	108.351845	619.5	200.45	80.0	3 h 56 min
8380	574.0925	89.8088	619.0	291.05	80.0	3 h 56 min
8400	527.8875	166.28654	618.65	97.7	80.0	3 h 57 min
8420	527.3925	153.70609	617.8	122.049995	80.0	3 h 57 min
8440	495.93002	203.15361	688.2	1.8499982	73.35	3 h 58 min
8460	461.94003	181.22874	618.65	128.7	80.0	3 h 59 min
8480	455.96002	169.26562	619.35	57.6	80.0	3 h 59 min
8500	516.7026	177.94296	671.8	61.8	78.3	4 h 0 min
8520	566.26	93.034615	623.1	296.6	80.0	4 h 0 min
8540	480.07755	177.6734	619.8	61.95	80.0	4 h 1 min
8560	477.05746	169.76945	622.3	108.5	80.0	4 h 1 min
8580	491.92252	166.93088	617.65	103.1	80.0	4 h 2 min
8600	542.5875	121.739555	679.95	174.75	77.95	4 h 2 min
8620	595.53253	58.69471	648.4	350.25	79.05	4 h 3 min
8640	536.49744	120.70633	617.45	183.1	80.0	4 h 3 min
8660	552.85	128.04544	651.75	147.65	78.85	4 h 4 min
8680	504.91748	170.40388	682.4	60.05	77.8	4 h 5 min
8700	542.625	123.03027	648.0	223.09999	78.4	4 h 5 min
8720	474.49	174.6317	624.1	17.849998	80.0	4 h 6 min
8740	539.64496	150.55241	632.0	20.249998	79.35	4 h 6 min
8760	546.53503	94.91666	622.15	334.7	80.0	4 h 7 min
8780	412.27997	213.45396	619.0	23.999998	80.0	4 h 7 min
8800	495.08502	177.48987	620.65	20.999998	80.0	4 h 8 min
8820	488.45746	186.23605	623.25	121.549995	80.0	4 h 8 min
8840	561.89	97.6021	619.2	283.1	80.0	4 h 9 min
8860	515.55005	155.13107	620.9	175.75	80.0	4 h 10 min
8880	538.98004	127.74308	619.05	146.1	80.0	4 h 10 min
8900	569.73	79.18644	619.6	376.55	80.0	4 h 11 min
8920	476.68253	142.6374	616.3	209.3	80.0	4 h 11 min
8940	520.39496	140.60136	621.35	168.45	80.0	4 h 12 min
8960	437.96255	175.9304	625.95	109.7	80.0	4 h 12 min
8980	554.0075	124.45501	619.1	178.2	80.0	4 h 13 min
9000	483.54498	200.1177	624.15	-8.400001	80.0	4 h 14 min
9020	502.22495	186.24066	627.3	55.5	80.0	4 h 14 min
9040	514.94495	190.28816	622.6	32.7	80.0	4 h 15 min
9060	570.36993	123.01005	621.2	149.2	80.0	4 h 15 min
9080	569.885	97.648056	622.8	286.55	80.0	4 h 16 min
9100	550.07996	124.70695	619.7	223.35	80.0	4 h 16 min
9120	579.29504	69.76027	623.35	322.8	80.0	4 h 17 min
9140	481.83252	171.81297	620.75	49.85	80.0	4 h 18 min
9160	528.9125	128.2071	619.8	228.45	80.0	4 h 18 min
9180	571.89246	72.40191	621.65	345.55	80.0	4 h 19 min
9200	518.4049	121.87482	619.35	183.7	80.0	4 h 19 min
9220	536.54254	123.48542	620.5	141.3	80.0	4 h 20 min
9240	497.74	175.13802	690.0	106.1	77.7	4 h 20 min
9260	525.64	144.81227	619.6	104.399994	80.0	4 h 21 min
9280	574.5675	126.584045	688.9	48.699997	77.7	4 h 21 min
9300	502.72754	128.52527	620.65	213.55	80.0	4 h 22 min
9320	534.925	118.360825	623.25	244.95	80.0	4 h 23 min
9340	521.52747	143.52745	618.85	229.6	80.0	4 h 23 min
9360	483.71246	182.48125	620.35	41.8	80.0	4 h 24 min
9380	533.9425	159.08438	620.2	67.5	80.0	4 h 24 min
9400	519.43005	155.51862	618.1	138.34999	80.0	4 h 25 min
9420	550.81995	111.23827	692.6	270.35	77.6	4 h 25 min
9440	512.24255	148.41945	622.05	25.749998	80.0	4 h 26 min
9460	507.51245	180.80658	624.45	26.949999	80.0	4 h 27 min
9480	522.08746	130.33495	618.15	206.85	80.0	4 h 27 min
9500	556.86	106.43133	619.65	256.15	80.0	4 h 28 min
9520	543.71497	117.75459	620.8	237.15	80.0	4 h 28 min
9540	458.56747	162.9342	620.35	80.3	80.0	4 h 29 min
9560	535.265	141.81529	624.5	91.55	80.0	4 h 29 min
9580	537.38	137.3224	623.8	157.25	80.0	4 h 30 min
9600	465.60254	178.54352	626.0	-30.850002	80.0	4 h 30 min
9620	493.15	181.06116	621.85	41.55	80.0	4 h 31 min
9640	545.5375	122.13729	618.8	189.9	80.0	4 h 32 min
9660	542.90247	109.33492	620.2	206.1	80.0	4 h 32 min
9680	491.52252	187.53697	615.5	33.35	80.0	4 h 33 min
9700	447.11505	213.38156	611.75	50.05	80.0	4 h 33 min
9720	541.3025	142.06644	619.05	116.35	80.0	4 h 34 min
9740	452.0175	222.6094	621.8	-4.0000014	80.0	4 h 35 min
9760	527.975	141.5967	675.6	158.5	78.1	4 h 35 min
9780	506.02496	176.95244	617.0	57.45	80.0	4 h 36 min
9800	474.44003	167.41028	620.25	191.15	80.0	4 h 36 min
9820	526.7225	154.15347	611.1	-20.550003	80.0	4 h 37 min
9840	501.04498	178.31401	619.1	102.299995	80.0	4 h 37 min
9860	557.7001	99.653656	614.2	194.05	80.0	4 h 38 min
9880	566.20496	106.74233	668.3	239.45	78.3	4 h 39 min
9900	499.0025	170.61751	618.15	-4.0500016	80.0	4 h 39 min
9920	548.51245	100.47561	618.45	248.75	80.0	4 h 40 min
9940	518.1125	119.47443	618.6	208.25	80.0	4 h 40 min
9960	513.03503	168.199	683.6	38.899998	77.85	4 h 41 min
9980	530.93994	138.80287	614.75	97.799995	80.0	4 h 41 min
10000	525.405	168.24478	618.0	39.699997	80.0	4 h 42 min
10020	533.65247	134.29611	617.2	56.05	80.0	4 h 43 min
10040	501.475	190.66415	614.95	23.449999	80.0	4 h 43 min
10060	551.7525	112.86715	612.25	190.09999	80.0	4 h 44 min
10080	520.76	145.09923	620.35	142.09999	80.0	4 h 44 min
10100	568.08	94.523605	618.6	231.85	80.0	4 h 45 min
10120	465.67252	204.94261	620.6	39.35	80.0	4 h 46 min
10140	501.4125	148.42828	620.15	233.4	80.0	4 h 46 min
10160	492.32245	171.46344	619.95	86.6	80.0	4 h 47 min
10180	508.25995	164.73306	626.05	142.95	80.0	4 h 47 min
10200	550.86255	121.79074	619.25	147.45	80.0	4 h 48 min
10220	490.715	156.58383	618.35	135.9	80.0	4 h 48 min
10240	563.8524	103.627464	621.5	247.25	80.0	4 h 49 min
10260	559.14	98.41064	629.2	297.05	80.0	4 h 50 min
10280	503.87753	155.36543	682.55	114.549995	77.75	4 h 50 min
10300	549.66003	106.02773	681.4	248.3	77.95	4 h 51 min
10320	456.67	196.45938	619.9	22.8	80.0	4 h 51 min
10340	545.4801	146.84273	664.65	119.45	78.55	4 h 52 min
10360	576.66254	74.0182	623.85	337.45	80.0	4 h 53 min
10380	491.7225	186.05478	620.9	21.25	80.0	4 h 53 min
10400	563.17755	126.04988	654.25	123.85	78.95	4 h 54 min
10420	499.945	181.95515	686.1	20.3	77.7	4 h 55 min
10440	552.585	106.51189	620.95	250.45	80.0	4 h 55 min
10460	493.305	158.77856	619.8	80.95	80.0	4 h 56 min
10480	544.13	162.97862	616.85	-21.800001	80.0	4 h 56 min
10500	508.9925	183.5241	622.95	27.0	80.0	4 h 57 min
10520	531.0875	150.32858	618.9	65.7	80.0	4 h 58 min
10540	547.87756	129.84607	622.7	50.8	80.0	4 h 58 min
10560	562.605	103.72099	620.75	250.0	80.0	4 h 59 min
10580	493.5075	171.5298	622.3	88.7	80.0	4 h 59 min
10600	476.025	174.73235	617.65	92.25	80.0	5 h 0 min
10620	518.40753	140.43915	614.85	148.15	80.0	5 h 1 min
10640	502.82745	174.98068	619.45	63.6	80.0	5 h 1 min
10660	561.7525	104.18974	678.85	266.35	77.9	5 h 2 min
10680	533.49255	114.76854	620.45	282.0	80.0	5 h 3 min
10700	541.7425	128.4532	616.85	101.299995	80.0	5 h 3 min
10720	537.2375	123.760994	619.35	182.9	80.0	5 h 4 min
10740	592.6675	54.773304	619.95	429.35	80.0	5 h 4 min
10760	567.625	83.32132	621.3	353.9	80.0	5 h 5 min
10780	542.21747	136.85295	617.35	4.0999985	80.0	5 h 6 min
10800	484.02997	171.70636	618.15	100.549995	80.0	5 h 6 min
10820	520.4125	146.8872	621.1	144.75	80.0	5 h 7 min
10840	534.5875	154.50742	620.7	6.0499988	80.0	5 h 8 min
10860	549.20996	131.23622	619.9	164.25	80.0	5 h 8 min
10880	548.71497	123.95508	616.4	192.05	80.0	5 h 9 min
10900	523.27747	182.59058	624.55	106.95	80.0	5 h 9 min
10920	442.93002	194.12973	620.6	34.899998	80.0	5 h 10 min
10940	502.7775	172.85194	615.0	62.999996	80.0	5 h 11 min
10960	515.98004	172.31061	619.5	14.399998	80.0	5 h 11 min
10980	544.3425	129.42177	619.45	112.5	80.0	5 h 12 min
11000	532.7375	140.6898	618.1	144.5	80.0	5 h 13 min
11020	516.025	172.59846	621.5	84.5	80.0	5 h 13 min
11040	538.435	120.552956	618.3	184.3	80.0	5 h 14 min
11060	475.91998	164.37486	621.3	149.65	80.0	5 h 14 min
11080	536.2175	120.20084	622.2	259.05	80.0	5 h 15 min
11100	504.67245	138.79384	623.1	145.15	80.0	5 h 16 min
11120	508.625	149.84103	616.45	79.15	80.0	5 h 16 min
11140	482.03497	155.4083	622.85	112.75	80.0	5 h 17 min
11160	504.8125	141.80354	622.65	219.3	80.0	5 h 17 min
11180	527.5675	151.65672	619.1	-15.750002	80.0	5 h 18 min
11200	534.6225	138.53671	621.75	169.09999	80.0	5 h 19 min
11220	487.27496	155.90604	616.75	94.75	80.0	5 h 19 min
11240	555.3225	131.16982	627.05	23.449999	79.35	5 h 20 min
11260	504.8375	161.67076	619.3	-11.150002	80.0	5 h 20 min
11280	542.6975	87.65513	616.0	368.8	80.0	5 h 21 min
11300	501.4275	181.15974	682.8	74.2	77.8	5 h 22 min
11320	487.6275	184.77556	621.15	41.3	80.0	5 h 22 min
11340	492.46246	187.81276	620.75	31.4	80.0	5 h 23 min
11360	505.87256	152.83795	620.75	208.85	80.0	5 h 23 min
11380	532.52747	117.71298	620.85	189.05	80.0	5 h 24 min
11400	526.4725	136.3806	620.6	220.6	80.0	5 h 25 min
11420	435.76245	238.13971	622.2	-15.300001	80.0	5 h 25 min
11440	547.4525	124.81453	620.25	131.6	80.0	5 h 26 min
11460	559.9899	133.17023	625.4	71.85	80.0	5 h 27 min
11480	526.22	168.56503	617.05	71.15	80.0	5 h 27 min
11500	541.4874	121.92988	619.6	171.84999	80.0	5 h 28 min
11520	551.78754	131.75906	623.8	88.75	80.0	5 h 28 min
11540	545.795	141.34093	624.2	118.45	80.0	5 h 29 min
11560	484.06998	210.31436	620.75	18.899998	80.0	5 h 29 min
11580	491.15253	183.573	621.65	-8.400001	80.0	5 h 30 min
11600	305.65	206.64816	617.5	46.05	80.0	5 h 31 min
11620	357.445	208.89806	618.75	16.249998	80.0	5 h 31 min
11640	334.31247	195.7069	621.9	49.949997	80.0	5 h 32 min
11660	374.53754	223.4553	679.9	74.6	78.1	5 h 32 min
11680	251.88504	176.49908	613.55	30.249998	80.0	5 h 33 min
11700	317.45	218.58353	620.75	51.2	80.0	5 h 33 min
11720	314.4325	231.68375	613.95	-0.7500011	80.0	5 h 34 min
11740	249.9425	179.64378	607.5	11.349998	80.0	5 h 35 min
11760	262.995	216.66322	606.65	17.399998	80.0	5 h 35 min
11780	201.16249	169.98926	605.35	17.949999	80.0	5 h 36 min
11800	293.44748	200.18681	618.25	43.45	80.0	5 h 36 min
11820	194.53	157.89977	589.15	13.049999	80.0	5 h 37 min
11840	267.46002	215.75624	618.3	10.699999	80.0	5 h 38 min
11860	152.7225	131.5879	561.8	-4.400002	80.0	5 h 38 min
11880	194.27501	167.04073	604.75	16.8	80.0	5 h 39 min
11900	251.255	176.79498	613.7	-6.550001	80.0	5 h 39 min
11920	181.4575	156.42455	612.25	-14.450001	80.0	5 h 40 min
11940	253.06001	152.18301	591.45	23.699999	80.0	5 h 40 min
11960	225.00998	188.2812	613.1	12.999999	80.0	5 h 41 min
11980	134.7875	116.55657	448.0	21.449999	80.0	5 h 41 min
12000	240.285	175.52333	612.0	51.95	80.0	5 h 42 min
12020	187.8175	163.02574	598.25	16.599998	80.0	5 h 43 min
12040	202.62497	166.60019	613.25	-2.1000013	80.0	5 h 43 min
12060	227.1125	179.00098	601.9	21.299997	80.0	5 h 44 min
12080	189.87749	107.8003	402.75	38.149998	80.0	5 h 44 min
12100	165.60251	140.95074	609.45	10.549999	80.0	5 h 45 min
12120	189.43748	154.1134	612.25	19.699999	80.0	5 h 45 min
12140	128.74748	96.91739	344.05	-27.250002	80.0	5 h 46 min
12160	174.30247	187.47375	599.6	30.05	80.0	5 h 47 min
12180	150.035	85.370445	273.5	-26.900002	80.0	5 h 48 min
12200	143.1225	141.09012	565.75	-46.5	80.0	5 h 49 min
12220	147.215	97.67323	326.25	10.45	80.0	5 h 49 min
12240	189.47751	139.48201	616.25	33.55	80.0	5 h 50 min
12260	184.9	190.48366	604.25	-35.65	80.0	5 h 51 min
12280	146.63	137.13225	590.75	-15.000001	80.0	5 h 51 min
12300	100.5175	78.0361	234.84999	-18.750002	80.0	5 h 52 min
12320	148.11	166.78514	608.2	-22.2	80.0	5 h 52 min
12340	119.40499	127.61284	563.2	-24.800001	80.0	5 h 53 min
12360	120.5025	146.23848	560.9	-29.050001	80.0	5 h 53 min
12380	186.24002	204.90984	605.25	-43.2	80.0	5 h 54 min
12400	82.58499	172.92696	583.35	-38.2	80.0	5 h 55 min
12420	148.82501	146.42992	566.55	-15.750002	80.0	5 h 55 min
12440	140.2825	144.52715	612.5	24.449999	80.0	5 h 56 min
12460	137.7675	107.1295	399.2	-5.4500012	80.0	5 h 56 min
12480	138.425	75.11066	283.8	-8.000002	80.0	5 h 57 min
12500	182.1	152.6625	611.35	-54.45	80.0	5 h 57 min
12520	246.62	155.28123	576.0	54.8	80.0	5 h 58 min
12540	219.82498	160.6283	588.6	-40.550003	80.0	5 h 59 min
12560	151.60251	113.22082	499.1	-3.650002	80.0	5 h 59 min
12580	225.84502	183.69247	607.25	37.399998	80.0	6 h 0 min
12600	138.5175	149.7027	600.05	-17.400002	80.0	6 h 0 min
12620	127.57749	112.85934	444.5	-16.95	80.0	6 h 1 min
12640	159.35	139.02849	536.65	-3.4000003	80.0	6 h 1 min
12660	207.38	126.584305	550.75	20.599998	80.0	6 h 2 min
12680	164.49002	95.88184	297.35	29.05	80.0	6 h 2 min
12700	240.23001	172.97348	608.55	23.3	80.0	6 h 3 min
12720	187.35501	200.17342	616.9	-40.65	80.0	6 h 4 min
12740	165.06499	189.44772	590.6	-90.25	80.0	6 h 4 min
12760	229.75752	173.93874	596.45	36.199997	80.0	6 h 5 min
12780	176.5075	128.65201	363.3	-52.850002	80.0	6 h 5 min
12800	137.66751	119.060104	508.25	-35.350002	80.0	6 h 6 min
12820	166.19748	212.76479	589.4	-25.25	80.0	6 h 6 min
12840	164.9025	142.0906	428.1	-54.5	80.0	6 h 7 min
12860	252.1475	150.37389	583.2	54.0	80.0	6 h 8 min
12880	175.77502	125.975945	608.2	20.9	80.0	6 h 8 min
12900	198.985	163.95708	616.6	-12.850001	80.0	6 h 9 min
12920	201.33002	157.9632	602.5	-4.000001	80.0	6 h 9 min
12940	213.335	192.85262	615.65	-31.250002	80.0	6 h 10 min
12960	233.95755	195.99667	600.45	-36.05	80.0	6 h 10 min
12980	242.5975	212.26471	616.45	-59.750004	80.0	6 h 11 min
13000	221.02751	132.76254	605.6	40.899998	80.0	6 h 11 min
13020	240.275	142.47014	469.65	-4.3500013	80.0	6 h 12 min
13040	197.175	120.211716	369.6	4.3499994	80.0	6 h 12 min
13060	221.49751	177.05681	600.65	8.199999	80.0	6 h 13 min
13080	188.5825	145.88724	609.45	1.0999993	80.0	6 h 13 min
13100	218.74002	180.28937	612.95	-59.05	80.0	6 h 14 min
13120	256.195	189.1169	601.1	-16.45	80.0	6 h 14 min
13140	150.265	115.10426	473.95	18.4	80.0	6 h 15 min
13160	164.1625	133.26309	444.95	8.75	80.0	6 h 15 min
13180	223.1025	168.02206	651.7	0.9999982	78.6	6 h 16 min
13200	257.41745	188.87654	627.3	-37.55	79.6	6 h 16 min
13220	164.73999	127.607056	489.15	17.0	80.0	6 h 17 min
13240	167.35751	148.69653	607.35	-0.75000167	80.0	6 h 17 min
13260	201.0725	148.78192	577.2	-58.600002	80.0	6 h 18 min
13280	123.96499	77.688614	272.15	2.7499983	80.0	6 h 18 min
13300	213.73502	174.37149	575.0	-61.100002	80.0	6 h 19 min
13320	215.85501	188.95967	598.65	-7.550001	80.0	6 h 19 min
13340	166.87251	128.37013	560.2	13.15	80.0	6 h 20 min
13360	104.74751	111.01987	376.95	-4.500001	80.0	6 h 21 min
13380	172.7275	162.44226	588.4	-19.85	80.0	6 h 21 min
13400	252.05746	150.9797	551.75	40.35	80.0	6 h 22 min
13420	171.0375	140.91617	482.4	13.449999	80.0	6 h 22 min
13440	161.33002	130.94128	503.7	-24.9	80.0	6 h 23 min
13460	209.31502	156.45346	504.4	27.949999	80.0	6 h 23 min
13480	87.1125	88.361626	305.7	-31.35	80.0	6 h 24 min
13500	208.225	130.38411	504.0	-7.1000013	80.0	6 h 24 min
13520	190.50002	181.74217	591.7	9.549999	80.0	6 h 25 min
13540	228.025	191.07928	579.25	-40.600002	80.0	6 h 25 min
13560	225.91748	154.32048	590.05	40.6	80.0	6 h 26 min
13580	232.54752	204.91225	601.9	-36.8	80.0	6 h 26 min
13600	221.7375	182.5011	572.75	5.349999	80.0	6 h 27 min
13620	257.2425	208.55531	597.05	-7.1500015	80.0	6 h 27 min
13640	168.515	139.3726	459.45	-7.600001	80.0	6 h 28 min
13660	159.23251	126.5879	514.9	1.9499997	80.0	6 h 28 min
13680	188.81	167.69904	596.9	-27.75	80.0	6 h 29 min
13700	165.37	144.20888	540.5	21.3	80.0	6 h 29 min
13720	194.59	154.97913	500.9	-31.5	80.0	6 h 29 min
13740	155.41751	168.18045	565.2	-2.0500011	80.0	6 h 30 min
13760	199.18001	164.46739	571.75	2.6499994	80.0	6 h 30 min
13780	147.415	134.55223	410.2	-43.600002	80.0	6 h 31 min
13800	261.47	124.87801	593.1	69.549995	80.0	6 h 31 min
13820	188.5725	126.05201	514.25	28.099998	80.0	6 h 32 min
13840	174.5625	115.583466	353.35	13.699999	80.0	6 h 32 min
13860	195.69249	111.069824	360.35	-66.6	80.0	6 h 33 min
13880	172.32748	160.68486	544.35	-6.200001	80.0	6 h 33 min
13900	177.0875	133.87093	518.35	-23.7	80.0	6 h 34 min
13920	168.04251	111.13278	350.65	-1.4500005	80.0	6 h 34 min
13940	168.465	95.5246	375.65	-13.450001	80.0	6 h 35 min
13960	259.3875	111.9502	455.4	26.849998	80.0	6 h 35 min
13980	180.245	79.10977	333.45	72.95	80.0	6 h 36 min
14000	206.47498	121.30708	561.25	40.5	80.0	6 h 36 min
14020	229.70499	155.80196	555.05	-11.05	80.0	6 h 37 min
14040	223.1425	190.81406	570.25	7.6999993	80.0	6 h 37 min
14060	119.0025	96.782005	306.8	-37.600002	80.0	6 h 38 min
14080	145.0375	134.42773	527.0	-2.4500015	80.0	6 h 38 min
14100	175.01749	124.6493	396.7	-7.650001	80.0	6 h 39 min
14120	176.5275	124.874664	428.5	-30.600002	80.0	6 h 39 min
14140	211.30501	150.46175	536.9	3.0499995	80.0	6 h 40 min
14160	167.60501	164.11461	576.6	-16.150002	80.0	6 h 40 min
14180	176.0425	124.97618	532.05	-34.600002	80.0	6 h 41 min
14200	188.37502	148.46715	539.75	-3.2000022	80.0	6 h 41 min
14220	146.07748	157.02115	570.65	-51.600002	80.0	6 h 42 min
14240	157.2825	108.81956	356.25	-47.500004	80.0	6 h 42 min
14260	219.60501	162.70264	565.55	7.149999	80.0	6 h 43 min
14280	104.6625	118.97961	337.4	-48.45	80.0	6 h 43 min
14300	152.165	109.80315	396.45	-20.95	80.0	6 h 44 min
14320	119.49249	107.31139	364.2	-18.650002	80.0	6 h 44 min
14340	186.73248	136.8403	469.4	-12.3	80.0	6 h 45 min
14360	158.775	117.74816	479.05	-16.550001	80.0	6 h 45 min
14380	157.82999	125.62127	410.25	-53.75	80.0	6 h 46 min
14400	160.12	120.46171	404.35	-32.55	80.0	6 h 46 min
14420	104.19751	95.74694	357.65	-30.400002	80.0	6 h 47 min
14440	159.83499	130.45439	487.4	-30.650002	80.0	6 h 47 min
14460	180.7175	89.90231	353.3	26.15	80.0	6 h 48 min
14480	174.19252	125.56812	434.4	-10.050001	80.0	6 h 48 min
14500	214.825	112.82792	377.1	12.949999	80.0	6 h 49 min
14520	218.87251	112.27455	352.55	-9.400002	80.0	6 h 49 min
14540	195.645	95.46364	327.15	-16.35	80.0	6 h 50 min
14560	153.17749	139.87352	382.2	-14.650001	80.0	6 h 50 min
14580	176.1375	110.14645	361.35	5.7999983	80.0	6 h 51 min
14600	173.8025	132.07956	420.8	-18.500002	80.0	6 h 51 min
14620	241.83752	163.0211	482.85	-17.050001	80.0	6 h 52 min
14640	223.48003	150.31673	564.25	-18.45	80.0	6 h 52 min
14660	219.74251	168.40575	568.95	1.0999993	80.0	6 h 53 min
14680	176.5	175.9884	526.6	-39.15	80.0	6 h 53 min
14700	176.31752	149.04826	430.8	-46.45	80.0	6 h 54 min
14720	167.5325	162.01178	561.45	-42.100002	80.0	6 h 55 min
14740	84.15	133.718	454.05	-41.75	80.0	6 h 55 min
14760	150.76498	125.68944	417.75	-48.5	80.0	6 h 56 min
14780	187.9075	119.284836	502.6	-11.150001	80.0	6 h 56 min
14800	211.29749	136.71187	463.1	4.8999996	80.0	6 h 57 min
14820	146.67252	146.10707	479.05	-26.95	80.0	6 h 57 min
14840	248.5225	150.70018	476.8	-14.350001	80.0	6 h 57 min
14860	205.30753	142.82626	498.1	-5.300001	80.0	6 h 58 min
14880	103.5375	84.61378	268.65	-26.500002	80.0	6 h 58 min
14900	134.18999	112.58497	349.95	-27.85	80.0	6 h 59 min
14920	212.18999	155.45244	484.9	-8.350001	80.0	6 h 59 min
14940	245.04752	151.9028	561.2	24.349998	80.0	7 h 0 min
14960	205.87	173.40178	603.6	7.1499987	80.0	7 h 0 min
14980	227.96501	163.8186	574.7	-10.750001	80.0	7 h 1 min
15000	176.56252	135.68578	521.25	-24.750002	80.0	7 h 1 min
15020	193.94	166.7514	586.85	-28.100002	80.0	7 h 2 min
15040	125.49501	106.34134	422.15	8.399998	80.0	7 h 2 min
15060	120.735	98.33309	342.25	-63.65	80.0	7 h 3 min
15080	152.29251	130.10313	429.1	-35.4	80.0	7 h 3 min
15100	141.95	114.21998	439.4	18.0	80.0	7 h 4 min
15120	195.0625	137.1272	541.6	30.799997	80.0	7 h 4 min
15140	182.55	124.24666	448.3	19.8	80.0	7 h 5 min
15160	85.39751	74.96255	291.6	-12.000001	80.0	7 h 5 min
15180	135.6075	115.552925	347.75	-33.95	80.0	7 h 6 min
15200	98.15501	86.82162	250.55	-27.500002	80.0	7 h 6 min
15220	138.975	93.6632	354.7	8.399999	80.0	7 h 7 min
15240	113.619995	113.45908	327.1	-61.65	80.0	7 h 7 min
15260	146.08	104.04209	377.0	-25.9	80.0	7 h 7 min
15280	189.56001	98.11476	378.95	21.0	80.0	7 h 8 min
15300	126.895	101.865	317.85	-17.350002	80.0	7 h 8 min
15320	123.36249	100.63287	288.8	-20.6	80.0	7 h 9 min
15340	130.1875	120.194374	473.95	-44.100002	80.0	7 h 9 min
15360	151.6375	108.62836	411.9	-0.4500004	80.0	7 h 10 min
15380	149.74	144.75688	396.9	-99.3	80.0	7 h 10 min
15400	170.24748	105.061104	383.4	5.4499993	80.0	7 h 11 min
15420	176.5475	124.88043	449.9	-7.2000003	80.0	7 h 11 min
15440	193.29	95.18313	424.45	38.05	80.0	7 h 12 min
15460	155.91	102.14664	323.1	-34.15	80.0	7 h 12 min
15480	150.23251	127.614334	433.05	-22.9	80.0	7 h 13 min
15500	148.485	109.7757	326.7	-30.45	80.0	7 h 13 min
15520	166.645	98.75604	360.65	18.449999	80.0	7 h 14 min
15540	127.880005	107.80488	385.5	-8.650001	80.0	7 h 14 min
15560	176.8175	155.23785	542.45	-23.900002	80.0	7 h 15 min
15580	161.4425	92.51248	313.5	-11.050001	80.0	7 h 15 min
15600	160.58499	122.014656	387.45	-22.5	80.0	7 h 16 min
15620	193.12	133.50842	496.7	-1.1500003	80.0	7 h 16 min
15640	172.495	101.19263	392.95	44.75	80.0	7 h 17 min
15660	163.0525	117.57281	529.15	9.45	80.0	7 h 17 min
15680	204.0075	140.21584	441.75	-3.7000015	80.0	7 h 18 min
15700	144.72499	110.23349	420.15	-12.85	80.0	7 h 18 min
15720	148.4725	115.11756	359.15	10.35	80.0	7 h 18 min
15740	203.41	148.72769	459.95	4.4499993	80.0	7 h 19 min
15760	146.745	129.59987	408.35	-52.15	80.0	7 h 19 min
15780	200.6775	115.503044	449.0	33.45	80.0	7 h 20 min
15800	258.875	143.62079	563.1	69.15	80.0	7 h 20 min
15820	250.50497	130.59769	482.0	69.6	80.0	7 h 21 min
15840	186.245	98.98182	383.05	11.899999	80.0	7 h 21 min
15860	197.0475	95.44755	415.1	28.75	80.0	7 h 22 min
15880	187.28749	89.99482	322.85	0.7	80.0	7 h 22 min
15900	203.525	121.5232	541.9	21.199999	80.0	7 h 23 min
15920	195.3925	118.037476	503.45	33.5	80.0	7 h 23 min
15940	273.735	139.64632	547.35	92.35	80.0	7 h 24 min
15960	313.0	143.51303	533.1	77.2	80.0	7 h 24 min
15980	318.34747	142.9264	531.3	-28.400002	80.0	7 h 25 min
16000	246.5125	111.96861	420.55	75.25	80.0	7 h 25 min
16020	249.74251	132.50385	473.8	-7.900001	80.0	7 h 26 min
16040	228.845	118.50414	485.35	53.25	80.0	7 h 26 min
16060	257.8675	115.30258	452.8	37.649998	80.0	7 h 27 min
16080	261.785	134.01721	499.35	52.0	80.0	7 h 27 min
16100	202.095	130.51033	479.35	-2.5500007	80.0	7 h 28 min
16120	242.9625	131.267	448.85	-20.300001	80.0	7 h 28 min
16140	220.55498	139.73843	464.55	-13.850001	80.0	7 h 29 min
16160	205.45503	103.37533	503.25	69.35	80.0	7 h 29 min
16180	212.50497	127.28816	482.4	25.3	80.0	7 h 29 min
16200	201.4725	101.27328	413.4	10.299999	80.0	7 h 30 min
16220	218.61252	136.94412	515.3	-39.95	80.0	7 h 30 min
16240	290.27002	125.53491	540.1	23.75	80.0	7 h 31 min
16260	252.20752	119.98224	519.25	101.799995	80.0	7 h 31 min
16280	261.8375	107.91315	472.55	103.049995	80.0	7 h 32 min
16300	251.97502	112.027855	498.85	126.1	80.0	7 h 32 min
16320	294.4525	139.84181	538.15	98.95	80.0	7 h 33 min
16340	309.35748	123.46611	515.85	124.9	80.0	7 h 33 min
16360	272.185	160.75491	506.8	-64.85	80.0	7 h 34 min
16380	248.0325	129.94868	524.95	-33.2	80.0	7 h 34 min
16400	285.45248	119.82186	495.65	1.299999	80.0	7 h 35 min
16420	309.36746	140.55084	522.7	49.399998	80.0	7 h 35 min
16440	292.63748	124.63009	493.1	95.299995	80.0	7 h 36 min
16460	277.7625	133.6891	517.45	63.149998	80.0	7 h 36 min
16480	268.6975	99.213524	503.1	112.45	80.0	7 h 37 min
16500	332.5575	128.17017	510.15	111.25	80.0	7 h 37 min
16520	291.965	96.089134	475.35	143.75	80.0	7 h 38 min
16540	211.20251	105.73457	431.45	-32.75	80.0	7 h 38 min
16560	257.90253	97.668945	478.5	95.95	80.0	7 h 39 min
