Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
36700	183.55548	52.323215	266.55	42.8	59.18	5 h 43 min 10 sec
36800	201.286	41.06718	274.2	83.15	58.99	5 h 44 min 3 sec
36900	206.32648	45.82074	269.85	37.85	57.5	5 h 44 min 55 sec
37000	196.4665	46.107685	267.5	-30.45	59.54	5 h 45 min 49 sec
37100	189.0945	53.32051	271.15	3.8000002	59.36	5 h 46 min 42 sec
37200	191.43399	46.264343	268.5	44.75	59.11	5 h 47 min 35 sec
37300	185.8395	49.34497	268.35	41.25	59.23	5 h 48 min 26 sec
37400	186.65253	51.21822	264.5	39.75	59.36	5 h 49 min 19 sec
37500	199.90002	44.19219	271.9	19.3	59.32	5 h 50 min 11 sec
37600	208.7715	37.048893	269.3	26.0	58.98	5 h 51 min 3 sec
37700	212.009	35.945522	273.45	39.6	59.11	5 h 51 min 54 sec
37800	199.88995	45.5068	274.85	35.45	58.99	5 h 52 min 46 sec
37900	202.49199	44.186558	276.75	17.749998	58.88	5 h 53 min 40 sec
38000	198.48598	55.8915	271.95	-12.15	59.29	5 h 54 min 34 sec
38100	205.303	41.506172	263.15	51.9	59.25	5 h 55 min 28 sec
38200	184.66252	55.406906	269.65	1.2499996	59.59	5 h 56 min 22 sec
38300	188.02248	51.86433	260.2	10.149999	59.8	5 h 57 min 14 sec
38400	205.72049	44.50868	266.85	64.35	58.93	5 h 58 min 8 sec
38500	206.114	47.279846	268.85	8.5	59.12	5 h 59 min 1 sec
38600	209.39702	39.917343	270.4	65.15	58.89	5 h 59 min 52 sec
38700	213.58951	37.519405	271.6	58.15	58.83	6 h 0 min 45 sec
38800	195.1475	44.21551	266.1	7.45	59.62	6 h 1 min 36 sec
38900	202.01598	50.59744	277.8	-18.5	59.08	6 h 2 min 30 sec
39000	204.42648	37.201405	263.7	103.5	59.41	6 h 3 min 23 sec
39100	192.76646	56.609562	265.2	-17.0	59.51	6 h 4 min 16 sec
39200	190.956	46.547855	266.6	44.65	59.68	6 h 5 min 9 sec
39300	194.91551	53.106087	267.1	23.65	59.18	6 h 6 min 2 sec
39400	185.04448	45.277706	267.7	31.4	59.75	6 h 6 min 55 sec
39500	180.83502	55.770134	265.9	21.55	59.49	6 h 7 min 49 sec
39600	197.121	52.04161	274.5	11.0	58.2	6 h 8 min 41 sec
39700	203.6215	36.469353	270.15	97.15	59.51	6 h 9 min 35 sec
39800	200.8635	47.22801	271.6	8.15	59.04	6 h 10 min 27 sec
39900	206.45	39.060364	259.35	91.2	59.7	6 h 11 min 20 sec
40000	202.12202	40.76859	255.85	69.05	59.98	6 h 12 min 15 sec
40100	197.13748	38.275406	265.3	98.45	59.7	6 h 13 min 6 sec
40200	197.261	43.817986	272.3	66.0	59.41	6 h 13 min 59 sec
40300	202.73349	35.03015	246.55	113.5	60.0	6 h 14 min 53 sec
40400	200.0725	36.160496	262.7	91.2	59.6	6 h 15 min 46 sec
40500	189.9925	47.816185	262.45	14.25	59.97	6 h 16 min 39 sec
40600	201.987	41.193256	272.05	41.55	59.06	6 h 17 min 31 sec
40700	209.08652	37.83312	276.1	92.2	58.74	6 h 18 min 23 sec
40800	209.81348	39.982395	271.7	-12.750001	59.62	6 h 19 min 16 sec
40900	203.79852	44.61605	264.75	-1.9500005	59.51	6 h 20 min 8 sec
41000	200.93703	45.198	267.65	37.65	58.84	6 h 21 min 0 sec
41100	190.3125	53.659187	275.0	-22.1	58.16	6 h 21 min 53 sec
41200	203.231	39.28894	272.4	77.6	59.22	6 h 22 min 45 sec
41300	186.62798	55.02614	265.75	24.15	59.63	6 h 23 min 38 sec
41400	203.17601	49.49574	273.8	-0.50000036	59.14	6 h 24 min 31 sec
41500	185.47699	60.375618	273.55	-15.85	58.89	6 h 25 min 25 sec
41600	211.27148	34.40566	274.75	119.55	58.73	6 h 26 min 18 sec
41700	211.38449	43.531616	267.1	12.1	59.13	6 h 27 min 11 sec
41800	200.59052	45.72906	277.1	48.95	58.92	6 h 28 min 3 sec
41900	201.95352	40.614494	260.5	43.5	59.82	6 h 28 min 57 sec
42000	208.28201	39.915497	269.75	59.85	58.53	6 h 29 min 49 sec
42100	201.29651	45.90556	274.6	64.3	58.39	6 h 30 min 41 sec
42200	192.54799	50.391388	267.8	9.6	59.29	6 h 31 min 34 sec
42300	200.80998	45.85428	262.1	4.5999994	59.08	6 h 32 min 26 sec
42400	189.89452	50.27629	265.95	27.6	59.22	6 h 33 min 20 sec
42500	213.63301	40.09129	273.8	48.7	59.01	6 h 34 min 13 sec
42600	199.798	46.436886	275.45	38.45	58.84	6 h 35 min 6 sec
42700	193.585	49.84809	266.95	-18.6	59.54	6 h 35 min 58 sec
42800	207.74347	44.947727	274.55	8.15	59.03	6 h 36 min 51 sec
42900	206.025	40.380577	274.4	81.85	59.21	6 h 37 min 44 sec
43000	210.90451	39.08679	268.2	76.45	59.0	6 h 38 min 37 sec
43100	202.35	52.38229	272.5	-22.550001	58.56	6 h 39 min 29 sec
43200	210.3835	48.8338	274.1	12.05	58.91	6 h 40 min 23 sec
43300	207.57849	40.906567	273.7	52.35	58.37	6 h 41 min 15 sec
43400	196.81151	44.48887	266.8	36.1	59.55	6 h 42 min 9 sec
43500	194.06998	47.456264	273.05	52.2	58.57	6 h 43 min 1 sec
43600	204.6935	37.72898	268.85	102.8	59.62	6 h 43 min 53 sec
43700	212.82199	40.642902	272.7	70.7	58.02	6 h 44 min 44 sec
43800	204.89502	45.911476	273.5	5.35	58.9	6 h 45 min 37 sec
43900	203.26	43.87801	275.75	3.3499997	58.7	6 h 46 min 29 sec
44000	195.4605	49.903687	259.4	26.0	59.61	6 h 47 min 22 sec
44100	205.77002	36.46997	273.9	97.0	59.59	6 h 48 min 15 sec
44200	209.60847	40.350487	275.6	38.649998	58.41	6 h 49 min 6 sec
44300	211.84648	40.054066	268.85	78.4	58.2	6 h 49 min 58 sec
44400	201.508	40.271145	269.85	68.25	59.34	6 h 50 min 50 sec
44500	199.0035	49.400784	266.25	43.1	59.15	6 h 51 min 42 sec
44600	199.805	44.639824	269.55	33.649998	58.6	6 h 52 min 35 sec
44700	198.21051	43.714222	269.9	51.7	58.55	6 h 53 min 27 sec
44800	207.9645	37.02231	271.1	92.0	59.04	6 h 54 min 19 sec
44900	207.51048	43.741554	276.2	32.05	59.08	6 h 55 min 10 sec
45000	207.764	39.51943	267.25	103.2	59.48	6 h 56 min 3 sec
45100	205.87201	37.220608	270.5	114.2	58.96	6 h 56 min 56 sec
45200	193.53102	49.804092	269.0	59.65	59.48	6 h 57 min 48 sec
45300	193.5745	48.11345	273.5	15.599999	59.32	6 h 58 min 41 sec
45400	199.83049	39.06213	254.4	45.1	59.91	6 h 59 min 34 sec
45500	194.1575	49.832565	265.4	-9.2	59.51	7 h 0 min 27 sec
45600	200.99399	43.123245	266.75	25.8	59.79	7 h 1 min 19 sec
45700	208.5435	36.07495	264.6	83.9	59.32	7 h 2 min 13 sec
45800	208.79697	35.078712	260.15	110.35	59.7	7 h 3 min 7 sec
45900	205.922	46.624195	277.0	36.15	57.78	7 h 3 min 58 sec
46000	210.0325	43.82767	275.1	19.2	59.65	7 h 4 min 52 sec
46100	194.5605	46.417793	275.6	65.85	59.04	7 h 5 min 46 sec
46200	191.83553	59.13138	272.4	30.0	58.66	7 h 6 min 40 sec
46300	203.04352	42.308167	266.1	54.7	59.51	7 h 7 min 33 sec
46400	196.03699	44.682873	263.35	43.5	59.75	7 h 8 min 27 sec
46500	200.1275	44.69539	268.1	30.4	59.06	7 h 9 min 19 sec
46600	196.658	45.90844	275.95	-9.35	59.33	7 h 10 min 13 sec
46700	198.36098	46.31522	269.25	48.55	58.93	7 h 11 min 6 sec
46800	206.86697	35.958397	258.95	98.7	59.63	7 h 12 min 0 sec
46900	209.53549	44.685665	274.55	50.8	58.23	7 h 12 min 52 sec
47000	207.57498	48.555	273.0	-9.3	58.67	7 h 13 min 45 sec
47100	206.1855	42.56981	268.1	58.7	58.54	7 h 14 min 38 sec
47200	197.03099	37.790787	265.85	18.099998	59.75	7 h 15 min 30 sec
47300	192.98347	51.71681	270.75	-7.2000003	59.06	7 h 16 min 23 sec
47400	199.304	45.865086	267.9	12.599999	59.1	7 h 17 min 15 sec
47500	202.84502	43.025234	274.3	67.7	58.62	7 h 18 min 8 sec
47600	199.94449	53.29972	272.85	6.2499995	58.49	7 h 19 min 1 sec
47700	200.38002	47.4636	264.85	13.3	59.07	7 h 19 min 54 sec
47800	206.42549	44.926994	275.05	42.05	57.98	7 h 20 min 46 sec
47900	207.413	45.375336	275.65	41.0	58.92	7 h 21 min 41 sec
48000	197.31099	49.24414	277.5	33.1	59.47	7 h 22 min 34 sec
48100	211.03549	42.227234	273.25	78.0	58.91	7 h 23 min 27 sec
48200	212.36	46.917706	275.75	8.65	57.79	7 h 24 min 18 sec
48300	214.64252	42.983673	276.8	8.65	56.83	7 h 25 min 9 sec
48400	204.12851	51.653584	274.8	-12.3	58.03	7 h 26 min 2 sec
48500	206.5725	50.55611	276.0	17.0	57.48	7 h 26 min 54 sec
48600	202.00049	45.06712	274.75	26.45	58.59	7 h 27 min 48 sec
48700	203.7125	46.87594	276.2	48.1	57.7	7 h 28 min 41 sec
48800	200.586	50.408302	259.35	-4.2000003	59.78	7 h 29 min 35 sec
48900	210.73949	35.666416	275.15	95.85	58.5	7 h 30 min 26 sec
49000	212.7415	45.036327	274.75	16.35	57.18	7 h 31 min 19 sec
49100	200.0145	41.670742	263.55	51.5	59.62	7 h 32 min 12 sec
49200	198.387	43.149776	260.5	33.35	59.75	7 h 33 min 6 sec
49300	205.70949	40.94806	272.1	59.899998	58.69	7 h 33 min 58 sec
49400	204.16551	41.32583	265.35	60.05	59.42	7 h 34 min 50 sec
49500	202.04901	46.351803	253.65	2.2499998	59.81	7 h 35 min 44 sec
49600	196.93597	55.122116	272.55	-0.90000033	58.39	7 h 36 min 36 sec
49700	192.10852	47.68624	271.1	52.2	59.33	7 h 37 min 29 sec
49800	198.10449	45.927593	267.45	28.449999	59.23	7 h 38 min 22 sec
49900	190.02052	46.518578	271.5	62.55	59.27	7 h 39 min 14 sec
50000	193.4195	50.17957	271.7	25.6	59.39	7 h 40 min 7 sec
50100	199.945	53.795948	271.7	20.35	58.62	7 h 41 min 0 sec
50200	202.57748	51.391647	275.5	8.5	58.97	7 h 41 min 52 sec
50300	194.967	50.947144	262.65	26.95	59.61	7 h 42 min 46 sec
50400	198.20099	40.739452	266.4	94.75	59.37	7 h 43 min 39 sec
50500	189.68301	61.81541	274.65	-4.8500004	58.59	7 h 44 min 31 sec
50600	176.42201	59.52987	265.7	-8.5	59.27	7 h 45 min 24 sec
50700	175.3635	61.625744	272.1	-3.0000002	59.36	7 h 46 min 18 sec
50800	187.9285	53.985954	271.85	-10.9	59.23	7 h 47 min 11 sec
50900	192.10297	54.628277	261.8	-33.25	59.41	7 h 48 min 5 sec
51000	192.25699	49.745518	257.9	-4.6500006	59.63	7 h 48 min 58 sec
51100	191.6735	50.65739	260.4	27.55	59.79	7 h 49 min 53 sec
51200	190.6815	45.987644	276.05	50.35	59.24	7 h 50 min 46 sec
51300	192.57498	40.926197	266.0	56.75	59.47	7 h 51 min 38 sec
51400	176.57951	56.19174	247.6	13.499999	60.0	7 h 52 min 31 sec
51500	192.2645	49.341953	268.8	48.95	59.28	7 h 53 min 23 sec
51600	191.4915	51.98375	270.3	66.3	58.35	7 h 54 min 15 sec
51700	192.0155	42.801098	260.15	74.55	59.64	7 h 55 min 8 sec
51800	194.96198	44.081505	278.55	72.8	59.44	7 h 56 min 1 sec
51900	207.39502	35.336555	271.6	105.35	58.82	7 h 56 min 53 sec
52000	194.48201	44.67748	265.5	49.35	59.53	7 h 57 min 46 sec
52100	201.22949	47.488644	268.05	1.5499998	59.04	7 h 58 min 38 sec
52200	200.0495	42.41223	266.0	78.05	58.74	7 h 59 min 31 sec
52300	200.43701	45.937298	272.55	53.6	58.17	8 h 0 min 23 sec
52400	204.55	43.166077	276.85	38.9	58.22	8 h 1 min 15 sec
52500	198.10751	49.244938	267.9	11.8	58.78	8 h 2 min 7 sec
52600	186.2625	55.53496	257.05	-6.3	59.9	8 h 3 min 0 sec
52700	191.49149	48.448315	261.1	-9.200001	59.86	8 h 3 min 54 sec
52800	186.4875	47.49158	270.0	47.85	59.11	8 h 4 min 47 sec
52900	180.8095	46.647198	260.8	28.75	59.76	8 h 5 min 41 sec
53000	190.49301	44.769764	262.95	68.45	59.62	8 h 6 min 35 sec
53100	189.56099	46.545483	271.85	-11.200001	59.57	8 h 7 min 28 sec
53200	196.441	43.273964	268.0	47.25	59.18	8 h 8 min 22 sec
53300	201.86299	44.347355	266.45	57.25	59.46	8 h 9 min 15 sec
53400	189.3185	52.566414	274.4	45.9	58.35	8 h 10 min 8 sec
53500	193.3575	51.37921	274.2	0.90000004	59.31	8 h 11 min 1 sec
53600	181.15851	52.053772	273.5	42.45	59.33	8 h 11 min 55 sec
53700	188.55002	49.343624	270.75	33.1	58.93	8 h 12 min 47 sec
53800	178.75502	51.07744	272.55	22.85	59.32	8 h 13 min 40 sec
53900	183.974	47.835346	260.2	21.050001	59.94	8 h 14 min 33 sec
54000	180.695	51.255817	263.9	46.1	59.7	8 h 15 min 25 sec
54100	176.13548	44.232986	245.35	57.65	60.0	8 h 16 min 19 sec
54200	186.4725	41.809853	255.7	49.15	59.84	8 h 17 min 13 sec
54300	190.3335	47.947372	268.1	1.2999997	59.6	8 h 18 min 6 sec
54400	192.65602	47.278378	268.9	35.05	59.16	8 h 18 min 59 sec
54500	193.24951	47.830112	267.15	24.5	59.36	8 h 19 min 51 sec
54600	189.08852	55.295815	276.95	18.949999	59.4	8 h 20 min 46 sec
54700	178.74051	56.38382	265.55	16.9	59.76	8 h 21 min 39 sec
54800	169.753	64.248405	266.3	3.0	59.43	8 h 22 min 32 sec
54900	163.919	61.687622	264.9	-7.1000004	59.58	8 h 23 min 25 sec
55000	152.07399	49.076897	263.1	28.599998	59.79	8 h 24 min 19 sec
55100	141.1985	60.405254	247.55	-3.3500004	60.0	8 h 25 min 12 sec
55200	147.02802	53.90115	234.4	10.15	60.0	8 h 26 min 6 sec
55300	160.76752	53.519424	235.2	31.1	60.0	8 h 27 min 0 sec
55400	159.79903	52.63309	237.7	14.849999	60.0	8 h 27 min 54 sec
55500	166.914	46.166637	243.05	10.5	60.0	8 h 28 min 48 sec
55600	168.3745	46.76941	234.25	37.35	60.0	8 h 29 min 40 sec
55700	151.30801	61.75413	250.3	-4.450001	59.99	8 h 30 min 34 sec
55800	168.3475	50.249477	240.55	18.45	60.0	8 h 31 min 29 sec
55900	178.975	43.98545	243.95	55.4	60.0	8 h 32 min 23 sec
56000	177.931	45.314632	247.3	13.099999	60.0	8 h 33 min 16 sec
56100	178.87	45.58706	245.25	12.65	60.0	8 h 34 min 10 sec
56200	163.8385	49.028137	235.9	33.4	60.0	8 h 35 min 3 sec
56300	170.94998	52.758736	244.65	-0.3000004	60.0	8 h 35 min 57 sec
56400	165.04602	48.634136	247.45	38.6	60.0	8 h 36 min 50 sec
56500	179.35199	45.027695	251.4	25.849998	59.98	8 h 37 min 45 sec
56600	181.23149	50.815994	244.5	17.1	60.0	8 h 38 min 38 sec
56700	159.30699	53.94741	241.8	-3.4000006	60.0	8 h 39 min 32 sec
56800	160.44499	53.664684	244.8	7.0499988	60.0	8 h 40 min 25 sec
56900	160.81401	51.724426	240.55	25.75	60.0	8 h 41 min 19 sec
57000	159.8075	41.366837	232.65	32.3	60.0	8 h 42 min 14 sec
57100	150.173	51.53886	240.35	12.2	60.0	8 h 43 min 8 sec
57200	147.39	46.884174	234.4	26.05	60.0	8 h 44 min 1 sec
57300	153.18651	45.1294	241.35	24.65	60.0	8 h 44 min 54 sec
57400	151.556	47.600197	237.95	1.1499993	60.0	8 h 45 min 49 sec
57500	151.87401	52.08473	220.9	14.099999	60.0	8 h 46 min 44 sec
57600	140.44699	48.95226	232.0	12.2	60.0	8 h 47 min 37 sec
57700	158.017	49.85144	247.95	45.45	60.0	8 h 48 min 30 sec
57800	166.21852	42.36895	241.7	43.4	60.0	8 h 49 min 24 sec
57900	148.627	52.613216	239.5	12.9	60.0	8 h 50 min 18 sec
58000	152.178	57.672684	241.55	3.8999994	60.0	8 h 51 min 12 sec
58100	166.4515	47.316227	234.65	35.95	60.0	8 h 52 min 5 sec
58200	150.3965	51.897736	243.65	0.14999954	60.0	8 h 52 min 57 sec
58300	161.66899	52.891506	236.75	17.9	60.0	8 h 53 min 50 sec
58400	154.1295	50.64749	242.55	26.15	60.0	8 h 54 min 43 sec
58500	163.283	42.954662	238.4	-1.9000009	60.0	8 h 55 min 35 sec
58600	149.0815	53.699986	237.65	16.55	60.0	8 h 56 min 28 sec
58700	157.0085	48.215282	236.9	19.25	60.0	8 h 57 min 20 sec
58800	144.801	50.290825	237.55	5.6499996	60.0	8 h 58 min 13 sec
58900	154.87599	52.962273	245.45	22.65	60.0	8 h 59 min 6 sec
59000	160.5235	52.8509	239.55	-8.55	60.0	8 h 59 min 59 sec
59100	181.08203	42.382607	246.95	35.95	60.0	9 h 0 min 51 sec
59200	179.333	41.986042	244.05	46.55	60.0	9 h 1 min 44 sec
59300	162.83499	45.7254	238.3	47.399998	60.0	9 h 2 min 37 sec
59400	178.378	42.072575	246.95	53.75	60.0	9 h 3 min 30 sec
59500	172.4555	40.49209	243.3	39.05	60.0	9 h 4 min 22 sec
59600	179.56949	51.030457	246.15	18.949999	60.0	9 h 5 min 15 sec
59700	181.3165	48.82728	246.6	9.7	60.0	9 h 6 min 7 sec
59800	180.86197	37.884842	241.2	62.0	60.0	9 h 6 min 59 sec
59900	174.35849	51.57881	246.4	-20.300001	60.0	9 h 7 min 53 sec
60000	182.83852	38.580578	246.45	64.549995	60.0	9 h 8 min 46 sec
60100	177.92099	44.803192	246.25	24.65	60.0	9 h 9 min 39 sec
60200	178.91148	43.582462	243.7	33.35	60.0	9 h 10 min 32 sec
60300	189.14902	41.252453	244.7	26.0	60.0	9 h 11 min 25 sec
60400	178.29097	55.31895	246.45	-4.8	60.0	9 h 12 min 19 sec
60500	182.31403	45.725605	244.75	0.20000012	60.0	9 h 13 min 13 sec
60600	180.49748	44.822006	247.85	58.05	60.0	9 h 14 min 6 sec
60700	183.65451	38.40032	232.05	54.0	60.0	9 h 15 min 0 sec
60800	179.7885	54.23123	247.95	12.25	60.0	9 h 15 min 53 sec
60900	179.3775	46.165855	248.35	20.5	60.0	9 h 16 min 46 sec
61000	185.30148	46.13019	244.55	39.4	60.0	9 h 17 min 38 sec
61100	179.929	41.71021	243.5	80.2	60.0	9 h 18 min 31 sec
61200	178.51498	40.7521	243.2	49.05	60.0	9 h 19 min 24 sec
61300	170.60551	40.99492	242.25	25.199999	60.0	9 h 20 min 17 sec
61400	190.747	32.865925	247.45	89.0	60.0	9 h 21 min 10 sec
61500	184.432	42.17552	243.95	63.3	60.0	9 h 22 min 3 sec
61600	176.77602	51.258614	245.3	26.25	60.0	9 h 22 min 56 sec
61700	184.858	41.679768	251.05	72.55	60.0	9 h 23 min 48 sec
61800	182.964	44.57734	249.65	34.8	60.0	9 h 24 min 42 sec
61900	183.09149	41.11147	241.95	88.1	60.0	9 h 25 min 35 sec
62000	180.51997	44.43269	248.0	-14.350001	60.0	9 h 26 min 27 sec
62100	177.1605	50.373726	250.3	15.0	60.0	9 h 27 min 19 sec
62200	166.33002	47.92736	242.85	6.75	60.0	9 h 28 min 13 sec
62300	175.36798	43.312386	240.0	60.35	60.0	9 h 29 min 5 sec
62400	178.48701	41.934513	242.65	20.35	60.0	9 h 29 min 59 sec
62500	177.94902	53.741924	250.05	3.8999996	60.0	9 h 30 min 52 sec
62600	177.85199	47.26859	246.4	38.399998	60.0	9 h 31 min 45 sec
62700	174.1745	50.912327	243.45	20.55	60.0	9 h 32 min 37 sec
62800	174.779	49.07327	245.0	34.75	60.0	9 h 33 min 31 sec
62900	178.98248	55.40766	240.2	25.55	60.0	9 h 34 min 24 sec
63000	177.11497	48.54686	241.2	27.05	60.0	9 h 35 min 17 sec
63100	186.97502	43.78989	248.0	55.65	60.0	9 h 36 min 10 sec
63200	181.75948	41.213764	246.65	65.7	60.0	9 h 37 min 2 sec
63300	186.91301	43.78289	246.4	69.4	60.0	9 h 37 min 55 sec
63400	195.76451	38.04211	247.55	50.149998	60.0	9 h 38 min 49 sec
63500	192.16248	40.546883	246.05	72.65	60.0	9 h 39 min 42 sec
63600	190.44354	44.2522	243.6	33.25	60.0	9 h 40 min 36 sec
63700	194.51547	42.69086	249.25	39.6	60.0	9 h 41 min 29 sec
63800	187.07599	46.807915	244.4	2.4499993	60.0	9 h 42 min 26 sec
63900	198.07602	36.26255	244.15	86.35	60.0	9 h 43 min 19 sec
64000	184.81401	49.112778	248.55	0.2999996	60.0	9 h 44 min 11 sec
64100	194.06549	43.114376	246.65	23.85	60.0	9 h 45 min 7 sec
64200	186.03099	44.197037	244.7	34.1	60.0	9 h 46 min 0 sec
64300	193.76549	37.50898	246.75	97.95	60.0	9 h 46 min 56 sec
64400	185.30351	47.767822	245.45	38.7	60.0	9 h 47 min 51 sec
64500	178.35298	50.660755	247.0	-17.65	60.0	9 h 48 min 44 sec
64600	182.64998	48.965424	244.1	51.0	60.0	9 h 49 min 38 sec
64700	183.1075	48.09163	248.5	48.0	60.0	9 h 50 min 32 sec
64800	193.38551	41.983562	245.6	78.55	60.0	9 h 51 min 26 sec
64900	193.386	42.98144	256.2	51.2	59.96	9 h 52 min 19 sec
65000	185.03998	44.30503	247.6	75.55	60.0	9 h 53 min 12 sec
65100	187.4525	48.715088	244.9	62.6	60.0	9 h 54 min 6 sec
65200	192.9575	41.68149	244.65	47.8	60.0	9 h 54 min 59 sec
65300	191.35902	44.37195	247.65	30.5	60.0	9 h 55 min 51 sec
65400	185.2425	51.001377	247.65	-7.3500004	60.0	9 h 56 min 44 sec
65500	186.059	49.86521	245.05	41.45	60.0	9 h 57 min 38 sec
65600	189.33951	45.797436	245.15	50.899998	60.0	9 h 58 min 34 sec
65700	195.95401	42.422928	245.55	51.1	60.0	9 h 59 min 27 sec
65800	189.52301	48.880226	246.1	21.15	60.0	10 h 0 min 21 sec
65900	199.54501	40.904922	244.65	61.75	60.0	10 h 1 min 15 sec
66000	185.761	46.28932	247.25	20.55	60.0	10 h 2 min 9 sec
66100	190.61151	44.411137	246.4	42.3	60.0	10 h 3 min 9 sec
66200	190.06502	44.617397	251.1	33.3	60.0	10 h 4 min 16 sec
66300	187.87303	44.485332	246.35	67.15	60.0	10 h 5 min 52 sec
66400	179.089	52.741253	245.55	-11.750001	60.0	10 h 7 min 18 sec
66500	188.90599	42.69976	247.65	51.899998	60.0	10 h 8 min 29 sec
66600	179.81352	48.700302	247.25	24.0	60.0	10 h 9 min 48 sec
66700	192.24301	44.722702	247.75	27.1	60.0	10 h 11 min 0 sec
66800	183.79248	44.53698	242.6	62.0	60.0	10 h 12 min 4 sec
66900	181.191	48.151245	243.95	34.2	60.0	10 h 13 min 6 sec
67000	191.68799	42.72109	247.35	82.6	60.0	10 h 14 min 7 sec
67100	186.70801	38.880524	241.0	89.2	60.0	10 h 15 min 9 sec
67200	178.89697	52.512592	246.8	-8.0	60.0	10 h 16 min 9 sec
67300	189.51898	43.12137	247.75	43.399998	60.0	10 h 17 min 9 sec
67400	193.40198	43.677795	247.3	60.7	60.0	10 h 18 min 10 sec
67500	198.17102	40.713707	248.45	76.0	60.0	10 h 19 min 21 sec
67600	189.57999	43.48286	245.75	68.5	60.0	10 h 20 min 25 sec
67700	182.22197	47.514988	245.6	43.1	60.0	10 h 21 min 25 sec
67800	195.422	40.600327	244.85	52.7	60.0	10 h 22 min 26 sec
67900	197.23451	39.575115	249.1	54.3	60.0	10 h 23 min 26 sec
68000	196.96652	38.523315	248.55	60.55	60.0	10 h 24 min 25 sec
68100	188.663	47.243896	247.75	70.35	60.0	10 h 25 min 27 sec
68200	179.342	51.272358	246.25	48.399998	60.0	10 h 26 min 26 sec
68300	182.54097	55.20989	243.25	21.85	60.0	10 h 27 min 26 sec
68400	194.0325	40.220562	244.6	78.7	60.0	10 h 28 min 26 sec
68500	188.20348	46.223087	247.1	-0.10000044	60.0	10 h 29 min 27 sec
68600	196.74051	37.50885	242.95	80.45	60.0	10 h 30 min 27 sec
68700	189.26202	45.886963	239.85	46.7	60.0	10 h 31 min 28 sec
68800	189.27997	43.411022	247.5	63.75	60.0	10 h 32 min 28 sec
68900	188.782	48.389965	248.9	38.9	60.0	10 h 33 min 28 sec
69000	183.27852	43.10664	245.0	26.7	60.0	10 h 34 min 28 sec
69100	187.63902	45.24639	245.9	68.55	60.0	10 h 35 min 27 sec
69200	195.318	42.34144	246.35	57.649998	60.0	10 h 36 min 28 sec
69300	191.139	47.277233	248.0	52.3	60.0	10 h 37 min 29 sec
69400	181.604	50.280495	245.2	46.8	60.0	10 h 38 min 29 sec
69500	197.6285	47.767246	246.8	33.5	60.0	10 h 39 min 29 sec
69600	184.37851	47.01597	249.55	-7.250001	60.0	10 h 40 min 29 sec
69700	185.22649	44.31004	245.25	43.1	60.0	10 h 41 min 27 sec
69800	178.9115	52.14736	242.05	19.65	60.0	10 h 42 min 27 sec
69900	190.4415	45.46291	250.95	43.1	59.94	10 h 43 min 27 sec
70000	189.07298	42.384056	241.35	61.8	60.0	10 h 44 min 27 sec
70100	184.64	43.513885	245.8	39.9	60.0	10 h 45 min 27 sec
70200	183.65451	40.228138	241.55	65.8	60.0	10 h 46 min 27 sec
70300	178.839	47.523804	240.6	11.349999	60.0	10 h 47 min 25 sec
70400	190.84352	47.295483	244.45	47.2	60.0	10 h 48 min 25 sec
70500	189.9075	47.11423	247.55	16.55	60.0	10 h 49 min 25 sec
70600	185.48952	43.752144	244.8	53.1	60.0	10 h 50 min 25 sec
70700	201.09851	41.51581	245.55	57.0	60.0	10 h 51 min 24 sec
70800	187.6305	41.956738	247.45	77.05	60.0	10 h 52 min 24 sec
70900	182.18903	53.354538	247.3	27.8	60.0	10 h 53 min 24 sec
71000	182.96649	46.20538	237.05	54.399998	60.0	10 h 54 min 24 sec
71100	199.36452	39.830006	247.8	45.35	60.0	10 h 55 min 23 sec
71200	189.74	48.269703	245.65	38.35	60.0	10 h 56 min 24 sec
71300	198.9185	40.143906	241.9	46.55	60.0	10 h 57 min 25 sec
71400	193.41548	42.66489	246.9	53.55	60.0	10 h 58 min 25 sec
71500	198.73396	35.72569	247.1	99.75	60.0	10 h 59 min 26 sec
71600	182.271	40.471806	240.35	24.55	60.0	11 h 0 min 27 sec
71700	188.52002	39.18223	244.35	82.2	60.0	11 h 1 min 26 sec
71800	184.30449	43.25136	244.4	-19.1	60.0	11 h 2 min 25 sec
71900	186.61148	51.494278	246.45	14.5	60.0	11 h 3 min 26 sec
72000	186.00102	45.611546	243.05	50.0	60.0	11 h 4 min 26 sec
72100	184.31148	50.35965	244.5	-19.95	60.0	11 h 5 min 26 sec
72200	189.617	44.256496	244.6	26.4	60.0	11 h 6 min 26 sec
72300	184.74898	49.48919	248.2	36.55	60.0	11 h 7 min 26 sec
72400	188.6425	40.977264	243.7	53.1	60.0	11 h 8 min 25 sec
72500	185.2145	46.47312	250.4	4.6499996	60.0	11 h 9 min 24 sec
72600	180.562	44.14951	242.5	27.1	60.0	11 h 10 min 25 sec
72700	186.8325	44.149963	242.55	67.2	60.0	11 h 11 min 25 sec
72800	187.51997	47.413338	245.6	23.55	60.0	11 h 12 min 25 sec
72900	176.8835	50.403687	242.6	48.7	60.0	11 h 13 min 25 sec
73000	195.71652	40.960644	245.85	6.4999995	60.0	11 h 14 min 26 sec
73100	191.054	38.61563	251.1	65.85	60.0	11 h 15 min 25 sec
