Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-94.128746	6.0797606	-81.8	-104.1	80.0	40.0	80000	-2.2351742e-08	2.8720844	-0.019065406	-1.9761987	3.4754999	0.007128831	0.092337504	49.0	48.03209209442139
1	-91.402504	6.059115	-76.65	-101.5	80.0	80.0	160000	-6.519258e-09	0.92448115	-0.019445267	-0.035041384	3.469524	0.008572375	0.098475	49.0	86.97667741775513
2	-89.02376	5.4884877	-76.1	-101.3	80.0	120.0	240000	-2.7939677e-09	0.8945798	-0.021140806	-0.018225074	3.4581301	0.008680502	0.1146625	49.0	133.15023636817932
3	-82.4075	8.007445	-60.350002	-97.85	80.0	160.0	320000	7.450581e-09	1.0266545	-0.022326894	-0.017982379	3.442403	0.007423345	0.116212495	49.0	178.94911861419678
4	-75.62375	11.509604	-45.55	-96.0	80.0	200.0	400000	-7.450581e-09	1.1695373	-0.023689643	-0.023455337	3.4200797	0.008374522	0.12801251	49.0	217.9492325782776
5	-63.444996	18.70418	-9.150001	-96.85	80.0	240.0	480000	4.656613e-10	1.7509272	-0.024164679	-0.06950845	3.391677	0.009946066	0.1312	49.0	255.5378918647766
6	-59.56875	19.258366	-11.15	-88.4	80.0	280.0	560000	7.450581e-09	2.139645	-0.023433752	-0.040100947	3.3601527	0.008173	0.1287625	49.0	299.74251103401184
7	-47.309998	26.527685	36.850002	-86.85	80.0	320.0	640000	2.7939677e-09	2.8782928	-0.02377525	-0.046233818	3.3202024	0.009114394	0.1313	49.0	343.6054689884186
8	-23.28	26.804382	41.75	-69.950005	80.0	360.0	720000	1.8626451e-09	4.4149113	-0.023008721	-0.17327681	3.2767167	0.0093060415	0.1304625	49.0	386.2658703327179
9	-15.339999	42.77824	84.55	-78.85	80.0	400.0	800000	5.122274e-09	5.814277	-0.02263065	-0.18617833	3.2313366	0.008993324	0.13205001	49.0	424.7762792110443
10	-20.69375	35.220932	81.1	-81.75	80.0	440.0	880000	-4.656613e-10	6.5059342	-0.021315359	-0.20382038	3.180662	0.009253291	0.1219	49.0	473.0348653793335
11	-6.5025	38.215637	87.85	-71.9	80.0	480.0	960000	1.7695129e-08	7.8060617	-0.021082995	-0.2784351	3.1317782	0.008860959	0.11565	49.0	518.624284029007
12	20.85125	59.66542	148.3	-87.5	80.0	520.0	1040000	0.0	11.025698	-0.021933883	-0.5122094	3.0791128	0.008998824	0.1275625	49.0	557.7595114707947
13	30.668293	47.945812	144.2	-69.5	80.0	561.0	1120000	-1.8626451e-09	12.803122	-0.020540044	-0.5121639	3.0103037	0.009015208	0.118599996	49.0	598.4247970581055
14	34.21707	62.64595	224.1	-66.15	80.0	602.0	1200000	3.7252903e-09	12.636647	-0.020328218	-0.48039734	2.959198	0.008556403	0.1205875	49.0	637.098326921463
15	68.24405	62.735817	205.4	-58.9	80.0	644.0	1280000	-1.5599653e-08	14.533768	-0.020379256	-0.875062	2.8991141	0.00906201	0.12625	49.0	675.6684741973877
16	52.449997	60.58254	225.0	-48.3	80.0	686.0	1360000	5.5879354e-09	16.707182	-0.018860538	-0.7692218	2.8376286	0.007899604	0.10975	49.0	714.1015214920044
17	73.79756	63.930573	253.45	-29.550001	80.0	727.0	1440000	-2.7939677e-09	17.442652	-0.018957473	-0.7723583	2.7668498	0.008798268	0.1104375	49.0	754.4580180644989
18	102.420235	69.0067	236.25	-26.95	80.0	769.0	1520000	2.7939677e-09	19.656063	-0.018893864	-1.0810269	2.7067585	0.008277359	0.104274996	49.0	793.6569693088531
19	94.67857	79.533035	226.4	-40.100002	80.0	811.0	1600000	1.8626451e-09	22.363148	-0.019175867	-1.1520591	2.6614418	0.008264713	0.10905	49.0	832.3129327297211
20	110.93489	75.56602	290.3	-79.0	80.0	854.0	1680000	-8.381903e-09	22.951378	-0.018442877	-1.1446562	2.5984716	0.008101588	0.105012506	49.0	871.3605291843414
21	109.6631	72.17858	253.05	-26.5	80.0	896.0	1760000	1.0244548e-08	22.431246	-0.018136373	-1.3551267	2.556202	0.008250844	0.1098875	49.0	910.8099014759064
22	142.51875	84.467125	323.55	-23.150002	80.0	936.0	1840000	5.820766e-09	24.77826	-0.018056365	-1.6779095	2.4980404	0.008552745	0.111175	49.0	952.1412723064423
23	172.42955	71.645	343.15	7.7999997	80.0	980.0	1920000	-2.3283064e-09	22.667034	-0.018834649	-1.5826606	2.447085	0.008487569	0.1164625	49.0	1001.7227387428284
24	150.63333	81.69681	314.0	-3.6000009	80.0	1025.0	2000000	3.7252903e-09	23.137325	-0.018809553	-1.4028968	2.394713	0.008716073	0.113887504	49.0	1041.9437754154205
25	170.1878	105.40287	328.75	-36.5	80.0	1066.0	2080000	2.7939677e-09	25.61026	-0.017838115	-1.9236076	2.3419504	0.008999597	0.1108125	49.0	1091.8001923561096
26	182.68863	87.60067	370.75	18.949999	80.0	1110.0	2160000	-9.313226e-09	26.139376	-0.017639559	-2.0608432	2.2987127	0.008189194	0.1013125	49.0	1137.0108034610748
27	186.20113	93.50011	360.35	-6.100001	80.0	1155.0	2240000	-1.8626451e-09	24.763699	-0.017570198	-1.643827	2.2654767	0.00843984	0.1107625	49.0	1184.8298709392548
28	210.06163	100.53636	393.6	-22.1	80.0	1198.0	2320000	0.0	24.130245	-0.017015632	-1.8600099	2.2025304	0.008238036	0.1022	49.0	1227.3933613300323
29	215.29762	84.344635	399.6	54.8	80.0	1240.0	2400000	1.8626451e-09	29.532854	-0.01650067	-2.1764781	2.1557927	0.007674056	0.1018	49.0	1276.6774590015411
30	234.55952	99.56719	427.65	4.3999996	80.0	1282.0	2480000	-3.1432137e-09	29.772781	-0.017065022	-2.2551107	2.1209407	0.008448916	0.112275	49.0	1324.4842765331268
31	218.61218	87.41276	377.05	24.749998	80.0	1323.0	2560000	5.5879354e-09	26.34755	-0.017201554	-2.1859555	2.0685673	0.008117713	0.108825	49.0	1369.8919928073883
32	229.72261	102.9612	422.5	0.79999936	80.0	1365.0	2640000	9.313226e-09	33.27065	-0.015930347	-2.7535233	2.0339262	0.007510353	0.0952375	49.0	1418.060349225998
33	260.0091	97.163956	437.1	7.2999988	80.0	1409.0	2720000	6.519258e-09	29.970064	-0.0158347	-2.572664	2.0219512	0.008147434	0.094575	49.0	1464.4267358779907
34	262.0619	96.19207	414.4	90.55	80.0	1451.0	2800000	-5.5879354e-09	29.201687	-0.01617565	-2.2887554	1.9879413	0.0065570306	0.1008375	49.0	1513.5209181308746
35	274.5439	106.72897	456.45	39.25	80.0	1492.0	2880000	-3.7252903e-09	28.535309	-0.016058538	-2.1523612	1.9500886	0.0077022244	0.096475	49.0	1553.598154783249
36	290.08212	105.45614	487.05	82.85	80.0	1534.0	2960000	-2.3283064e-09	30.360416	-0.016250119	-2.1697435	1.9433885	0.0077174613	0.094075	49.0	1600.9722044467926
37	309.19998	99.62722	468.0	59.35	80.0	1577.0	3040000	-6.519258e-09	31.79243	-0.016239962	-2.5585663	1.9133036	0.008153701	0.1007625	49.0	1643.2936007976532
38	285.1134	104.09004	521.4	105.0	80.0	1618.0	3120000	1.4901161e-08	30.122295	-0.016406795	-2.2784379	1.8963923	0.007805688	0.1001	49.0	1691.5435693264008
39	296.73093	100.47949	504.65	26.8	80.0	1660.0	3200000	-9.313226e-09	29.888435	-0.015629705	-2.3492906	1.8634503	0.0077672396	0.0922375	49.0	1732.9652481079102
40	296.65	103.462234	473.65	-4.1500006	80.0	1700.0	3280000	6.9849193e-09	30.646227	-0.016224906	-2.4030654	1.8387507	0.007607365	0.10055	49.0	1781.469945192337
41	312.50696	116.01457	511.8	9.699999	80.0	1743.0	3360000	-1.0244548e-08	31.81565	-0.015732791	-2.6606946	1.8213346	0.008457923	0.0968	49.0	1829.1786410808563
42	334.39536	95.12356	495.85	23.85	80.0	1786.0	3440000	-2.7939677e-09	27.756092	-0.01580697	-2.4284644	1.8005002	0.008404737	0.098075	49.0	1877.446767091751
43	357.48956	90.233894	506.1	113.45	80.0	1829.0	3520000	4.656613e-09	33.44048	-0.015774418	-2.8694928	1.7683381	0.008986153	0.10045	49.0	1923.2566294670105
44	341.47324	106.45231	519.9	86.1	80.0	1872.0	3600000	1.8626451e-09	34.713512	-0.015478838	-2.4286163	1.7543945	0.006513712	0.088012494	49.0	1976.2604658603668
45	348.39633	109.291725	517.2	23.45	80.0	1913.0	3680000	2.3283064e-09	32.42636	-0.016211614	-2.5075247	1.7442799	0.0074772467	0.094624996	49.0	2020.0906422138214
46	380.55115	79.23306	570.55	217.6	80.0	1957.0	3760000	-9.313226e-10	32.076992	-0.015729882	-2.2289536	1.7239218	0.008051945	0.094025	49.0	2070.0839550495148
47	373.45367	94.571785	523.2	124.75	80.0	1998.0	3840000	9.313226e-10	27.142439	-0.015662154	-2.7154622	1.692764	0.008136695	0.0954	49.0	2113.0124609470367
48	365.2857	118.60735	546.1	55.85	80.0	2040.0	3920000	-3.7252903e-09	30.435616	-0.015763763	-2.6671646	1.6918796	0.008077864	0.097399995	49.0	2161.7188324928284
49	356.04147	112.15392	526.95	87.35	80.0	2081.0	4000000	0.0	30.135841	-0.0154964635	-2.415854	1.6641507	0.007162945	0.09345001	49.0	2205.028906583786
