Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-92.801254	5.614039	-80.450005	-106.6	80.0	40.0	80000	-3.0733645e-08	3.2930722	-0.019790456	-2.3858042	3.4809046	0.007606374	0.0965	49.0	29.562860012054443
1	-91.8775	4.7395277	-82.9	-101.15	80.0	80.0	160000	5.820766e-09	0.89263046	-0.020231236	-0.03853348	3.4717517	0.007397473	0.1000125	49.0	63.83419322967529
2	-86.396255	8.714287	-55.15	-101.1	80.0	120.0	240000	-5.5879354e-09	0.9204305	-0.021906579	-0.016756527	3.4588625	0.008861754	0.1125375	49.0	98.50180101394653
3	-80.78875	8.74107	-58.350002	-96.5	80.0	160.0	320000	4.656613e-09	1.0879765	-0.023133287	-0.026828527	3.442887	0.008962018	0.12442501	49.0	132.37880969047546
4	-77.425	11.903887	-31.6	-99.9	80.0	200.0	400000	-4.656613e-09	1.1649303	-0.023072038	-0.013475247	3.4223542	0.009329404	0.12165	49.0	166.11586594581604
5	-67.41376	18.286282	-10.1	-93.85	80.0	240.0	480000	-2.7939677e-09	1.7107313	-0.024220534	-0.038278833	3.3936532	0.01001354	0.1342125	49.0	200.32879447937012
6	-61.651253	15.807829	-14.150001	-84.8	80.0	280.0	560000	-7.450581e-09	1.937771	-0.023544095	-0.032993972	3.3630733	0.008599045	0.12612501	49.0	234.4837634563446
7	-44.590004	23.259253	-4.7500005	-89.55	80.0	320.0	640000	5.122274e-09	3.0973933	-0.023941897	-0.089716405	3.3244689	0.008996239	0.13692501	49.0	268.6535892486572
8	-37.9125	26.570677	46.100002	-94.200005	80.0	360.0	720000	2.3283064e-09	3.8905177	-0.022932049	-0.09885457	3.285219	0.009952912	0.1279875	49.0	301.50575852394104
9	-31.4025	33.870274	68.9	-92.15	80.0	400.0	800000	3.7252903e-09	5.1952505	-0.021992419	-0.122802556	3.2366877	0.008255502	0.123375	49.0	334.22954082489014
10	-2.5962508	31.303358	55.9	-74.65	80.0	440.0	880000	1.21071935e-08	6.978427	-0.021939993	-0.2833296	3.184616	0.009312349	0.12628749	49.0	367.6434290409088
11	-0.3112507	44.91107	89.7	-76.8	80.0	480.0	960000	-3.7252903e-09	7.887852	-0.022318374	-0.2282443	3.1381085	0.008879903	0.1278625	49.0	399.92111444473267
12	7.2925005	55.54771	150.15	-96.3	80.0	520.0	1040000	-3.7252903e-09	9.932262	-0.020977205	-0.30777234	3.080309	0.009268668	0.1202	49.0	432.85124826431274
13	21.069511	52.475525	126.5	-73.1	80.0	561.0	1120000	-6.519258e-09	11.48266	-0.021123063	-0.43789423	3.033806	0.008477429	0.1268625	49.0	466.0591492652893
14	28.182499	56.045795	165.15	-71.0	80.0	601.0	1200000	-9.313226e-10	12.276917	-0.0200601	-0.4381237	2.973308	0.009760348	0.1177375	49.0	499.4018578529358
15	44.55125	60.86797	194.0	-41.55	80.0	641.0	1280000	6.519258e-09	16.7844	-0.020074021	-0.845021	2.913893	0.008959859	0.12075	49.0	532.6748433113098
16	85.1561	73.58728	229.75	-48.9	80.0	682.0	1360000	1.6763806e-08	18.358295	-0.02008973	-0.9926021	2.852616	0.008615086	0.1147125	49.0	562.1142416000366
17	89.898834	84.15106	239.65	-78.950005	80.0	725.0	1440000	1.8626451e-09	17.147388	-0.019631501	-0.8408059	2.7990365	0.008208917	0.1228875	49.0	597.1257429122925
18	87.26395	62.779636	217.9	-26.2	80.0	768.0	1520000	-1.8626451e-09	21.788057	-0.01901304	-1.2370297	2.735696	0.009660337	0.1148	49.0	631.4860165119171
19	115.19643	80.87945	249.95	-32.9	80.0	810.0	1600000	1.3969839e-08	21.071243	-0.018619312	-1.4053799	2.6726859	0.008236029	0.11103749	49.0	665.7532711029053
