Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-459.775	21.145689	-427.5	-487.4	120.0	120000	9.313226e-08	4.92303	-0.014258788	-3.549477	3.4836223	0.006419574	0.051299997	49.0	31.117701292037964
1	-450.6125	12.365549	-433.15	-470.95	120.0	240000	3.0267984e-08	1.6457661	-0.014681525	-0.35061264	3.4748416	0.0073693437	0.06905833	49.0	61.94892859458923
2	-463.0625	9.91144	-451.35	-480.65	120.0	360000	3.4924597e-09	1.3171837	-0.015256086	-0.075058505	3.466425	0.005702841	0.062575	49.0	94.27290415763855
3	-452.73752	13.051429	-432.80002	-480.35	120.0	480000	-9.313226e-09	1.3089795	-0.015872765	-0.04218319	3.4558704	0.0060208477	0.06801666	49.0	123.58015823364258
4	-458.5	11.1804495	-438.5	-479.15	120.0	600000	4.656613e-09	1.213084	-0.016751096	-0.040516198	3.4466116	0.0067927744	0.07155	49.0	153.3198742866516
5	-454.85623	20.256195	-418.15	-485.85	120.0	720000	-5.355105e-09	1.2282991	-0.01709171	-0.030074373	3.4329715	0.006681538	0.07331667	49.0	186.36515641212463
6	-451.825	13.013742	-431.55002	-473.25	120.0	840000	-6.9849193e-09	1.2553455	-0.017910931	-0.027608782	3.4239717	0.0067120465	0.0757	49.0	220.10173892974854
7	-451.875	14.876682	-434.5	-486.7	120.0	960000	-1.0244548e-08	1.2018838	-0.01817284	-0.024790734	3.4154553	0.006905076	0.07985	49.0	253.8226180076599
8	-452.36252	17.244993	-432.35	-488.65	120.0	1080000	-2.0954758e-09	1.2091248	-0.017903201	-0.023432955	3.402515	0.006845232	0.07720833	49.0	286.55059480667114
9	-444.925	17.916246	-412.55002	-470.7	120.0	1200000	1.3038516e-08	1.1976836	-0.018666672	-0.029463172	3.3899717	0.006845139	0.08686667	49.0	324.60166692733765
10	-455.2625	22.154366	-415.05002	-490.4	120.0	1320000	-6.2864274e-09	1.1581895	-0.019033615	-0.02830495	3.3814688	0.006763892	0.0891	49.0	365.1098701953888
11	-449.9	14.4649105	-428.05002	-471.4	120.0	1440000	5.005859e-09	1.1298124	-0.019165168	-0.026948676	3.3712168	0.0072129807	0.09215833	49.0	403.76261281967163
12	-448.775	15.198749	-419.6	-472.05002	120.0	1560000	7.450581e-09	1.1918596	-0.019185308	-0.022187263	3.3634443	0.0070882086	0.08946667	49.0	444.03040528297424
13	-448.46252	17.25141	-431.95	-479.6	120.0	1680000	-7.450581e-09	1.2444351	-0.019898709	-0.029412106	3.3489306	0.006656559	0.09320833	49.0	481.9290030002594
14	-445.50626	16.889763	-418.95	-477.2	120.0	1800000	6.9849193e-09	1.2858026	-0.020213917	-0.029746503	3.3351912	0.0070903683	0.093166664	49.0	518.7498512268066
15	-430.1875	14.780277	-406.30002	-455.9	120.0	1920000	2.7939677e-09	1.328857	-0.020857234	-0.035502896	3.3225281	0.0076200278	0.09833333	49.0	557.1390783786774
16	-419.91876	22.240532	-392.45	-452.05002	120.0	2040000	5.5879354e-09	1.5538616	-0.020922229	-0.03514187	3.3064046	0.007326142	0.099825	49.0	595.2124674320221
17	-408.65625	27.239016	-371.30002	-441.0	120.0	2160000	1.6530976e-08	1.630172	-0.021172917	-0.04231973	3.286693	0.007974036	0.10041666	49.0	632.249401807785
18	-400.6875	28.932892	-368.2	-461.25	120.0	2280000	-1.8626451e-09	1.9145572	-0.021041099	-0.06991334	3.272236	0.007825464	0.1014	49.0	672.4133408069611
19	-405.45	34.701363	-323.1	-451.05002	120.0	2400000	3.7252903e-09	1.9912711	-0.021473017	-0.06633398	3.2483897	0.008299872	0.10610834	49.0	710.2011046409607
20	-391.71875	37.0324	-343.0	-445.80002	120.0	2520000	1.8626451e-09	2.1927052	-0.021641962	-0.080563605	3.2288587	0.008278184	0.09983333	49.0	748.5720193386078
21	-358.56876	42.558887	-282.75	-399.4	120.0	2640000	6.0535967e-09	3.1697135	-0.021839477	-0.17677379	3.2023866	0.0076130973	0.09878334	49.0	786.4170541763306
22	-307.225	76.604935	-142.8	-397.1	120.0	2760000	1.1175871e-08	3.9869113	-0.022410806	-0.12938601	3.1713722	0.009223623	0.11321667	49.0	824.0148501396179
23	-326.125	47.439632	-248.05	-385.55002	120.0	2880000	9.313226e-09	4.8043528	-0.021334268	-0.19926137	3.1285763	0.007706977	0.10275	49.0	860.3276035785675
24	-259.6375	79.40926	-126.3	-336.6	120.0	3000000	5.122274e-09	4.594512	-0.021666925	-0.1724037	3.1059377	0.007926239	0.105233334	49.0	900.4690046310425
25	-249.30626	75.485016	-131.55	-332.2	120.0	3120000	9.313226e-10	6.439419	-0.02195433	-0.35816696	3.0696583	0.008703812	0.10845833	49.0	940.9846746921539
26	-201.98125	96.5751	-19.000004	-330.85	120.0	3240000	-1.21071935e-08	6.819151	-0.021204181	-0.2767528	3.0277677	0.007796943	0.10821667	49.0	978.7522220611572
27	-173.7875	106.73483	4.4499946	-383.4	120.0	3360000	3.7252903e-09	6.8963046	-0.020855822	-0.33992043	2.9915879	0.007575028	0.10733333	49.0	1017.6085076332092
28	-89.70001	135.37085	202.2	-216.15001	120.0	3480000	9.313226e-09	11.121791	-0.020490292	-0.71719265	2.9463856	0.008002546	0.10683334	49.0	1055.400625705719
29	-147.64375	139.79454	117.899994	-372.7	120.0	3600000	-1.3038516e-08	9.114688	-0.020123452	-0.5155794	2.8988547	0.0072999354	0.10079166	49.0	1095.922120332718
30	-135.23126	62.24877	-74.600006	-257.25	120.0	3720000	6.0535967e-09	8.052175	-0.020984782	-0.44063526	2.856833	0.00854019	0.110808335	49.0	1134.3454401493073
31	-83.26875	155.95126	105.549995	-342.65	120.0	3840000	0.0	10.437237	-0.019913439	-0.55096865	2.8040955	0.00836462	0.1016	49.0	1175.6213219165802
32	-43.56876	202.146	316.5	-391.05002	120.0	3960000	-1.3969839e-09	12.000647	-0.020534717	-0.7264922	2.7667356	0.008595455	0.10611667	49.0	1210.4011301994324
33	8.999994	194.48582	329.4	-342.4	120.0	4080000	-6.519258e-09	12.020453	-0.019754484	-0.62415695	2.7227867	0.007962885	0.09445	49.0	1243.2360224723816
34	-12.431255	162.29027	290.0	-251.25	120.0	4200000	-9.313226e-10	11.017235	-0.01972954	-0.66669077	2.6759791	0.007904148	0.101283334	49.0	1275.9206552505493
35	88.225	128.50977	326.95	-92.200005	120.0	4320000	-5.5879354e-09	11.578895	-0.020269733	-0.7681868	2.6553857	0.008175207	0.09813333	49.0	1310.1774966716766
36	117.15624	139.91266	437.44998	-40.450005	120.0	4440000	-3.7252903e-09	13.7436075	-0.019966763	-0.9318749	2.5926027	0.008066601	0.10159167	49.0	1342.5181131362915
37	246.10623	181.08519	487.6	-23.450005	120.0	4560000	2.7939677e-09	14.727848	-0.020509623	-1.0254625	2.5505817	0.008520679	0.11011667	49.0	1374.8288049697876
38	185.10623	179.06287	414.44998	-194.90001	120.0	4680000	7.450581e-09	19.016068	-0.018946573	-1.5263411	2.4958363	0.0075832633	0.10000834	49.0	1410.1655943393707
39	217.81876	191.99432	487.4	-94.450005	120.0	4800000	3.7252903e-09	16.510092	-0.01923892	-1.3868953	2.4648502	0.007148425	0.10123333	49.0	1444.7252268791199
40	204.275	169.85513	545.55	-27.300007	120.0	4920000	-7.450581e-09	14.817513	-0.019429147	-1.1407094	2.4428542	0.008088627	0.10000834	49.0	1480.0997259616852
41	253.86874	154.99818	566.05	93.049995	120.0	5040000	9.313226e-10	17.399582	-0.019544024	-1.2525592	2.3902686	0.0079130065	0.102025	49.0	1512.8562712669373
42	443.20624	122.24961	638.3	311.85	120.0	5160000	3.7252903e-09	18.758734	-0.019856922	-1.4500966	2.3437479	0.008307024	0.10389166	49.0	1545.2534530162811
43	371.6375	166.70045	526.7	-4.150007	120.0	5280000	-5.5879354e-09	14.540965	-0.019457307	-1.3318869	2.2915354	0.008707852	0.101225	49.0	1575.924613237381
44	298.85626	153.05783	570.7	133.65	120.0	5400000	-7.450581e-09	13.876522	-0.01931457	-1.0505078	2.2534175	0.0073142676	0.09944999	49.0	1607.4596991539001
45	341.8125	179.37433	622.25	38.149994	120.0	5520000	1.8626451e-09	20.571766	-0.01873272	-2.1055756	2.2166367	0.00774254	0.0944	49.0	1644.1640598773956
46	430.89374	158.70488	574.35	162.65	120.0	5640000	1.1175871e-08	15.422443	-0.018605947	-1.6510962	2.1929433	0.007741739	0.089991674	49.0	1682.6022810935974
