Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-880.5000351518393	100.0	-328.62302	9.802123	-302.15	-349.35	100.0	8 min 28 sec
100	-295.00000439584255	100.0	-332.97	9.218755	-314.7	-352.55002	100.0	17 min 47 sec
150	-328.3000069454312	100.0	-328.802	10.902684	-291.85	-351.05002	100.0	28 min 2 sec
200	-337.9250078082085	100.0	-324.95303	11.272986	-296.4	-343.4	100.0	38 min 32 sec
250	-325.2400069400668	100.0	-322.724	13.261617	-279.30002	-347.4	100.0	49 min 14 sec
300	-309.01000667624174	100.0	-316.807	16.737602	-268.0	-340.95	100.0	58 min 48 sec
350	-299.8000053189695	100.0	-319.777	15.11776	-262.30002	-341.65	100.0	1 h 9 min 44 sec
400	-344.95000766031444	100.0	-315.247	15.800666	-252.40001	-336.85	100.0	1 h 19 min 55 sec
450	-291.29000486060977	100.0	-311.801	17.457241	-264.65	-342.25	100.0	1 h 31 min 25 sec
500	-299.4200059585273	100.0	-303.492	23.935337	-236.0	-340.75	100.0	1 h 41 min 56 sec
550	-279.99500703588126	100.0	-301.648	20.63078	-236.95001	-335.9	100.0	1 h 51 min 36 sec
600	-312.31000600904224	100.0	-293.668	30.655695	-169.35	-331.25	100.0	2 h 1 min 35 sec
650	-300.71000669673083	100.0	-296.062	24.003492	-220.65001	-326.25	100.0	2 h 13 min 0 sec
700	-282.78000556640325	100.0	-283.819	30.92069	-202.05	-327.15	100.0	2 h 24 min 5 sec
750	-272.5150069754571	100.0	-280.288	33.64361	-192.1	-323.75	100.0	2 h 37 min 0 sec
800	-316.61000706031916	100.0	-274.849	34.986275	-200.5	-324.15	100.0	2 h 50 min 10 sec
850	-266.08000632561743	100.0	-284.086	32.572956	-206.20001	-323.0	100.0	3 h 0 min 12 sec
900	-296.4250063162297	100.0	-266.588	35.77379	-163.45001	-318.4	100.0	3 h 12 min 27 sec
950	-266.43500599078834	100.0	-264.204	46.93174	-137.3	-324.05002	100.0	3 h 24 min 39 sec
1000	-273.38000534921883	100.0	-266.372	43.375336	-160.55	-320.1	100.0	3 h 37 min 27 sec
1050	-265.2150065731257	100.0	-265.562	44.325615	-156.6	-323.0	100.0	3 h 50 min 12 sec
1100	-273.17000575996934	100.0	-255.754	59.837776	-71.25001	-326.0	100.0	4 h 2 min 21 sec
1150	-256.9650058116764	100.0	-264.491	43.6	-139.05	-318.05002	100.0	4 h 15 min 24 sec
1200	-269.2700053073466	100.0	-261.141	45.54144	-142.65001	-320.6	100.0	4 h 27 min 46 sec
1250	-255.2700058273971	100.0	-265.52402	39.999237	-171.95001	-318.30002	100.0	4 h 39 min 41 sec
1300	-294.2250063542277	100.0	-275.774	37.01486	-164.15001	-364.15	100.0	4 h 51 min 5 sec
1350	-278.02500532977285	100.0	-262.271	37.770832	-165.1	-338.65002	100.0	5 h 3 min 23 sec
1400	-271.65000613816085	100.0	-257.05	31.81317	-167.25	-325.05002	100.0	5 h 15 min 46 sec
1450	-284.0550060775131	100.0	-266.979	42.887325	-150.55	-397.90002	100.0	5 h 28 min 42 sec
1500	-279.16500546708704	100.0	-251.89902	45.637695	-105.850006	-340.4	100.0	5 h 41 min 39 sec
1550	-254.89000593423845	100.0	-259.66602	49.44404	-118.9	-462.50003	100.0	5 h 55 min 45 sec
1600	-298.49000767879187	100.0	-259.693	39.129356	-164.90001	-399.65002	100.0	6 h 9 min 3 sec
1650	-266.1000055462122	100.0	-254.21002	37.074066	-154.35	-324.45	100.0	6 h 26 min 7 sec
1700	-283.3250070221722	100.0	-245.20201	37.577442	-149.45001	-298.75	100.0	6 h 42 min 13 sec
1750	-449.5000154837966	100.0	-236.87102	40.622314	-153.6	-325.65002	100.0	6 h 58 min 48 sec
1800	-269.4050058841705	100.0	-268.92102	72.788956	-116.25001	-524.45	100.0	7 h 15 min 22 sec
1850	-289.03000576347114	100.0	-244.76402	36.21144	-161.15001	-320.55002	100.0	7 h 31 min 48 sec
1900	-303.810007205978	100.0	-263.778	58.84804	-142.0	-478.2	100.0	7 h 48 min 17 sec
1950	-289.60000655576584	100.0	-252.59601	45.487198	-161.20001	-453.50003	100.0	8 h 4 min 59 sec
2000	-284.5850063782185	100.0	-253.68298	38.01409	-162.45001	-363.7	100.0	8 h 22 min 7 sec
2050	-271.4800055868924	100.0	-237.441	29.964289	-149.85	-289.95	100.0	8 h 38 min 12 sec
2100	-284.28000587671994	100.0	-247.045	26.578077	-192.15001	-310.80002	100.0	8 h 55 min 20 sec
2150	-278.1450055025518	100.0	-244.774	30.53976	-154.15001	-325.80002	100.0	9 h 11 min 32 sec
2200	-253.185005344823	100.0	-251.17401	29.941133	-177.25	-311.7	100.0	9 h 28 min 4 sec
2250	-254.93500637039543	100.0	-250.18204	31.264542	-132.05	-308.45	100.0	9 h 44 min 39 sec
2300	-292.3050066255033	100.0	-258.808	39.83459	-155.1	-383.2	100.0	10 h 0 min 59 sec
2350	-267.9550065174699	100.0	-255.64699	40.550457	-163.0	-421.15002	100.0	10 h 17 min 46 sec
2400	-236.60500621907414	100.0	-242.75102	29.903635	-139.95001	-291.85	100.0	10 h 33 min 59 sec
2450	-291.92500667758287	100.0	-254.36201	55.879852	-175.5	-501.55002	100.0	10 h 50 min 49 sec
2500	-286.3500066883862	100.0	-244.30502	29.430023	-168.8	-292.0	100.0	11 h 6 min 57 sec
2550	-275.5500062599778	100.0	-242.95001	28.437687	-169.40001	-290.05002	100.0	11 h 23 min 59 sec
2600	-273.79500501975417	100.0	-245.29903	39.272278	-124.600006	-321.45	100.0	11 h 39 min 35 sec
2650	-279.5500057544559	100.0	-238.38104	36.2985	-147.25002	-324.30002	100.0	11 h 52 min 13 sec
2700	-263.530005826056	100.0	-249.90799	40.237457	-178.1	-422.80002	100.0	12 h 3 min 12 sec
2750	-264.6800061289221	100.0	-288.804	102.29323	-182.90001	-773.35004	100.0	12 h 13 min 52 sec
2800	-273.16500693820416	100.0	-242.42201	34.817097	-128.3	-332.75	100.0	12 h 23 min 53 sec
2850	-239.75500652715564	100.0	-239.39803	41.432323	-134.90001	-372.7	100.0	12 h 34 min 21 sec
2900	-301.4500074252486	100.0	-268.781	105.49067	-163.65001	-719.30005	100.0	12 h 44 min 36 sec
2950	-281.06500665992496	100.0	-246.259	40.40591	-151.65001	-382.90002	100.0	12 h 55 min 19 sec
3000	-286.34500627331437	100.0	-231.92099	41.433064	-123.65001	-295.85	100.0	13 h 7 min 24 sec
3050	-280.0450057372451	100.0	-257.215	68.06186	-148.45001	-523.35004	100.0	13 h 19 min 5 sec
3100	-268.09000606909393	100.0	-271.761	111.07543	-94.90001	-747.4	100.0	13 h 29 min 21 sec
3150	-274.11000769771636	100.0	-246.755	68.65451	-127.100006	-478.55002	100.0	13 h 39 min 45 sec
3200	-248.6400058541447	100.0	-247.48502	72.116104	-111.850006	-464.2	100.0	13 h 50 min 7 sec
3250	-263.9400058068335	100.0	-232.54803	36.072796	-164.05	-331.90002	100.0	14 h 1 min 4 sec
3300	-245.29500619843603	100.0	-236.81898	56.20919	-138.0	-449.40002	100.0	14 h 12 min 20 sec
3350	-390.7550140157342	100.0	-251.14803	84.059616	-148.65001	-590.2	100.0	14 h 23 min 10 sec
3400	-286.1150069862604	100.0	-261.1	106.47198	-133.55	-646.55005	100.0	14 h 33 min 40 sec
3450	-256.24000589363277	100.0	-233.95499	51.634026	-113.65001	-403.55002	100.0	14 h 44 min 11 sec
3500	-245.2500060722232	100.0	-235.38101	54.891068	-92.950005	-397.75	100.0	14 h 54 min 40 sec
3550	-232.96000649631023	100.0	-252.32799	65.64138	-147.35	-441.95	100.0	15 h 4 min 27 sec
3600	-272.98000730164347	100.0	-225.94002	60.12712	-70.55	-436.55002	100.0	15 h 14 min 7 sec
3650	-253.710005703941	100.0	-232.0	47.8132	-61.100006	-317.85	100.0	15 h 25 min 8 sec
3700	-280.80500642322005	100.0	-252.66202	55.483086	-176.6	-456.85	100.0	15 h 35 min 24 sec
3750	-246.58500638753176	100.0	-224.19202	32.77354	-152.35	-294.2	100.0	15 h 47 min 3 sec
3800	-265.61500657573345	100.0	-231.27202	37.133083	-156.45001	-330.15002	100.0	15 h 57 min 50 sec
3850	-258.66500607803465	100.0	-216.84799	43.52313	-89.350006	-284.5	100.0	16 h 8 min 41 sec
3900	-239.16500679180027	100.0	-232.33601	50.61361	-120.25001	-394.5	100.0	16 h 18 min 37 sec
3950	-308.505009913072	100.0	-240.73701	43.34976	-132.75	-318.7	100.0	16 h 29 min 53 sec
4000	-244.15000599101185	100.0	-224.04	35.51757	-128.6	-294.25	100.0	16 h 40 min 35 sec
4050	-272.39000811241567	100.0	-212.905	49.987263	-132.90001	-360.15002	100.0	16 h 52 min 16 sec
4100	-243.10500710047782	100.0	-203.45502	44.68292	-58.450005	-305.35	100.0	17 h 2 min 1 sec
4150	-226.8550062894821	100.0	-215.67697	39.823925	-144.70001	-324.7	100.0	17 h 13 min 35 sec
4200	-265.950006146729	100.0	-219.07101	39.391804	-137.40001	-290.6	100.0	17 h 26 min 2 sec
4250	-239.6800052948296	100.0	-233.18402	44.17201	-100.80001	-310.7	100.0	17 h 38 min 5 sec
4300	-273.08000660091636	100.0	-213.71402	50.341908	-116.700005	-298.55002	100.0	17 h 50 min 9 sec
4350	-276.1400061368942	100.0	-228.384	45.761852	-105.55001	-335.05002	100.0	18 h 0 min 38 sec
4400	-296.7750064238906	100.0	-226.164	71.651665	-73.8	-481.6	100.0	18 h 11 min 12 sec
4450	-257.85500636547806	100.0	-238.26103	44.79456	-125.600006	-340.25	100.0	18 h 22 min 37 sec
4500	-269.97500655055046	100.0	-255.62701	80.446976	-112.65001	-538.2	100.0	18 h 32 min 18 sec
4550	-235.9450059376657	100.0	-222.018	44.78561	-100.90001	-306.5	100.0	18 h 42 min 22 sec
4600	-298.3100076850504	100.0	-221.42699	56.04253	-85.600006	-314.55002	100.0	18 h 55 min 2 sec
4650	-214.00500539168715	100.0	-224.188	43.36035	-78.950005	-298.0	100.0	19 h 4 min 31 sec
4700	-246.72500557154416	100.0	-226.69301	41.1077	-151.3	-313.30002	100.0	19 h 15 min 57 sec
4750	-267.87000624760987	100.0	-218.621	49.128517	-93.50001	-304.6	100.0	19 h 25 min 2 sec
4800	-255.86500643007457	100.0	-238.801	34.898853	-143.85	-300.5	100.0	19 h 36 min 23 sec
4850	-268.4850069656968	100.0	-218.636	45.93247	-71.40001	-296.80002	100.0	19 h 47 min 34 sec
4900	-266.88000645153227	100.0	-231.80002	45.81814	-94.600006	-288.6	100.0	19 h 59 min 16 sec
4950	-266.67000674381853	100.0	-237.63199	42.418564	-83.100006	-300.7	100.0	20 h 11 min 29 sec
5000	-248.39000655785202	100.0	-233.14601	54.84461	-89.200005	-417.7	100.0	20 h 21 min 24 sec
5050	-256.78500560969115	100.0	-232.504	71.38627	-85.65	-568.9	100.0	20 h 30 min 51 sec
5100	-391.94001395739616	100.0	-250.46701	90.94951	-104.950005	-596.80005	100.0	20 h 41 min 22 sec
5150	-319.71001061312853	100.0	-254.144	78.12934	-111.100006	-514.0	100.0	20 h 50 min 59 sec
5200	-267.92500644885	100.0	-247.58502	42.02201	-145.65001	-356.40002	100.0	21 h 1 min 13 sec
5250	-273.57000731788577	100.0	-231.20403	43.52975	-99.3	-307.6	100.0	21 h 11 min 55 sec
5300	-197.4550052922219	100.0	-231.928	46.973694	-137.25	-344.2	100.0	21 h 22 min 29 sec
5350	-226.89000552520156	100.0	-230.36801	37.67911	-126.350006	-294.1	100.0	21 h 32 min 57 sec
5400	-271.6800063472241	100.0	-224.327	45.952637	-135.65001	-308.2	100.0	21 h 41 min 25 sec
5450	-254.56500578150153	100.0	-244.31299	48.835827	-106.350006	-358.75	100.0	21 h 51 min 39 sec
5500	-242.4700055345893	100.0	-239.47699	39.078667	-167.65001	-320.05002	100.0	22 h 2 min 25 sec
5550	-297.48000713922085	100.0	-249.83502	53.288013	-144.55	-382.0	100.0	22 h 13 min 59 sec
5600	-283.84500588178634	100.0	-241.33902	42.516994	-117.05001	-352.95	100.0	22 h 24 min 46 sec
5650	-224.37500490322708	100.0	-239.80301	47.546486	-132.15001	-349.15	100.0	22 h 36 min 7 sec
5700	-255.74000553265213	100.0	-243.91699	38.98845	-142.75	-311.0	100.0	22 h 47 min 13 sec
5750	-268.1050065536052	100.0	-241.66002	40.600166	-150.0	-325.05002	100.0	22 h 57 min 8 sec
5800	-256.5650049753487	100.0	-230.34	41.14935	-149.6	-295.1	100.0	23 h 7 min 51 sec
5850	-264.01000752300024	100.0	-231.843	44.277313	-124.40001	-351.0	100.0	23 h 17 min 23 sec
5900	-247.04000566340983	100.0	-249.77	47.316635	-170.05	-415.50003	100.0	23 h 26 min 52 sec
5950	-271.620005889982	100.0	-243.73303	49.198757	-170.40001	-407.95	100.0	23 h 38 min 0 sec
6000	-285.01500852555034	100.0	-244.78099	86.46517	-109.40001	-584.35004	100.0	23 h 47 min 45 sec
6050	-249.7150060262531	100.0	-238.25102	46.240803	-155.5	-315.7	100.0	23 h 59 min 23 sec
6100	-282.4750066164881	100.0	-237.27902	47.471363	-138.5	-323.0	100.0	24 h 10 min 50 sec
6150	-264.2200069896877	100.0	-247.10002	43.933125	-146.75	-339.05002	100.0	24 h 22 min 54 sec
6200	-303.94500750228764	100.0	-259.97702	71.3647	-151.15001	-592.9	100.0	24 h 34 min 26 sec
6250	-278.7150057274848	100.0	-251.275	71.563286	-154.1	-496.80002	100.0	24 h 43 min 4 sec
6300	-249.13000630140306	100.0	-238.43	70.26163	-21.600004	-463.1	100.0	24 h 54 min 14 sec
6350	-237.42500618696212	100.0	-242.07	57.80336	-135.25	-476.45	100.0	25 h 8 min 43 sec
6400	-379.6850142918527	100.0	-245.873	50.185844	-163.8	-422.25003	100.0	25 h 23 min 9 sec
6450	-238.30000583566726	100.0	-235.49	50.708088	-120.350006	-387.25	100.0	25 h 38 min 8 sec
6500	-259.9900069002062	100.0	-211.93602	39.40775	-101.90001	-293.65	100.0	25 h 52 min 53 sec
6550	-237.75000599063932	100.0	-222.07602	42.035717	-106.600006	-288.55002	100.0	26 h 7 min 45 sec
6600	-242.91000522114336	100.0	-221.02802	42.26226	-101.700005	-339.45	100.0	26 h 21 min 10 sec
6650	-230.6250066973269	100.0	-215.85901	43.973118	-119.200005	-290.85	100.0	26 h 30 min 7 sec
6700	-242.90500652752817	100.0	-224.19301	52.98933	28.849993	-309.75	100.0	26 h 39 min 55 sec
6750	-243.11500668898225	100.0	-224.35	38.666176	-146.3	-333.05002	100.0	26 h 50 min 21 sec
6800	-225.17000655382873	100.0	-215.12802	39.666973	-124.700005	-276.1	100.0	27 h 1 min 43 sec
6850	-226.000005909428	100.0	-215.30301	34.449856	-143.70001	-326.15	100.0	27 h 13 min 59 sec
6900	-249.23500633761287	100.0	-228.739	45.07878	-133.8	-340.1	100.0	27 h 24 min 47 sec
6950	-240.9600067347288	100.0	-224.84702	38.91042	-133.3	-313.45	100.0	27 h 35 min 49 sec
7000	-214.45500589571893	100.0	-238.69899	92.95065	-120.75001	-606.45	100.0	27 h 47 min 56 sec
7050	-324.375012338534	100.0	-241.37701	98.460915	-67.75001	-526.7	100.0	27 h 57 min 30 sec
7100	-281.93000835739076	100.0	-213.20102	63.435276	-37.35001	-388.25	100.0	28 h 8 min 56 sec
7150	-251.50500587113203	100.0	-234.65898	71.769585	-88.100006	-438.80002	100.0	28 h 18 min 15 sec
7200	-249.06000517085195	100.0	-235.72203	76.81172	-119.3	-542.9	100.0	28 h 29 min 52 sec
7250	-206.51000638082624	100.0	-216.62201	35.47877	-153.0	-353.40002	100.0	28 h 40 min 31 sec
7300	-201.48500615544617	100.0	-214.727	55.10523	-95.25001	-417.6	100.0	28 h 49 min 34 sec
7350	-241.5550060737878	100.0	-217.70102	59.771893	-118.200005	-466.45	100.0	28 h 59 min 18 sec
7400	-212.1450064625591	100.0	-196.57599	48.046783	-68.15001	-306.15	100.0	29 h 11 min 38 sec
7450	-223.00500560365617	100.0	-224.075	69.0788	-130.1	-481.15002	100.0	29 h 22 min 27 sec
7500	-200.06000654548407	100.0	-200.471	43.456913	-64.80001	-277.05002	100.0	29 h 32 min 23 sec
7550	-256.35500698760154	100.0	-198.64497	41.55401	-101.450005	-269.75	100.0	29 h 40 min 31 sec
