Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-41.18393	3.755176	-31.650002	-46.2	80.0	40000	6.7055225e-08	4.2661343	-0.009701126	-3.4816334	3.4857683	0.015051409	0.1922	21.0	16.629754066467285
1	-40.799107	2.9736416	-32.350002	-44.2	80.0	80000	-4.8894435e-09	0.6895858	-0.007944874	-0.027603343	3.474347	0.011531919	0.0967	49.0	33.25040102005005
2	-40.177273	2.0835683	-33.25	-42.9	80.0	120000	-3.7252903e-09	0.6280538	-0.007252992	-0.012379974	3.4586535	0.01088839	0.0729	49.0	49.86119508743286
3	-38.995537	2.5963964	-31.9	-42.5	80.0	160000	-5.355105e-09	0.575822	-0.0075254976	-0.0072825477	3.443213	0.013365843	0.087799996	49.0	66.33926796913147
4	-38.63056	1.7239441	-34.8	-41.0	80.0	200000	1.3271347e-08	0.52059555	-0.0097236615	-0.008466542	3.4279053	0.014458716	0.1164	49.0	82.9426589012146
5	-38.035454	1.5416541	-33.350002	-40.4	80.0	240000	-1.9557774e-08	0.45084992	-0.010922382	-0.028927978	3.38235	0.014109179	0.121825	49.0	99.41163730621338
6	-36.782143	1.8157157	-30.6	-39.3	80.0	280000	-2.4214387e-08	0.40045103	-0.00913723	-0.037717994	3.3157601	0.013857448	0.114824995	49.0	116.01515078544617
7	-36.311607	1.7969711	-31.050001	-38.8	80.0	320000	-1.0244548e-08	0.38015193	-0.009805512	-0.037728928	3.2584763	0.013165258	0.1294	49.0	132.6083767414093
8	-35.85268	1.9061558	-30.4	-38.65	80.0	360000	-9.313226e-09	0.36899298	-0.010032166	-0.015934236	3.1913962	0.0112491455	0.11885	49.0	149.32708501815796
9	-35.530357	1.729489	-30.300001	-38.65	80.0	400000	5.5879354e-09	0.36482012	-0.010148303	-0.02076444	3.1432834	0.01206754	0.137775	49.0	165.8890039920807
10	-34.95	1.8132203	-30.0	-37.8	80.0	440000	1.094304e-08	0.34375626	-0.009083772	-0.019746091	3.0783548	0.013199436	0.090224996	49.0	182.71795272827148
11	-34.701786	1.7794203	-30.35	-37.7	80.0	480000	-3.7252903e-09	0.34855312	-0.008562901	-0.015018757	3.0132346	0.0105745755	0.101525	49.0	199.7348084449768
12	-34.40804	1.7099442	-30.0	-37.350002	80.0	520000	-1.7695129e-08	0.31187755	-0.00989487	-0.023483565	2.9574149	0.009711932	0.103925005	49.0	216.56969118118286
13	-33.95982	2.041761	-27.95	-37.0	80.0	560000	5.122274e-09	0.33312213	-0.008444466	-0.012619011	2.9148617	0.009825027	0.081075	49.0	233.43213963508606
14	-33.57768	2.4562771	-26.050001	-37.2	80.0	600000	-2.0954758e-09	0.3390246	-0.008330845	-0.011779685	2.881602	0.008229747	0.071724996	49.0	250.35811257362366
15	-33.0875	2.7191327	-27.15	-37.05	80.0	640000	-3.7252903e-09	0.3615108	-0.009258946	-0.009496812	2.85272	0.0090606315	0.089375004	49.0	267.30881810188293
16	-32.791965	3.0453389	-27.0	-36.7	80.0	680000	-8.614734e-09	0.35633704	-0.009010147	-0.00891	2.8103595	0.009447984	0.07375	49.0	283.9149627685547
17	-31.750895	3.6847115	-23.050001	-36.5	80.0	720000	-8.381903e-09	0.43861312	-0.008931642	-0.009998225	2.751503	0.009068098	0.081	49.0	301.00150179862976
18	-31.533932	3.9330459	-21.6	-36.4	80.0	760000	0.0	0.45425087	-0.008114822	-0.012005109	2.7107773	0.009194011	0.082525	49.0	318.3916835784912
19	-30.541964	4.6658792	-20.15	-36.7	80.0	800000	-1.3038516e-08	0.49231014	-0.008787345	-0.00959501	2.6783094	0.007694249	0.0837	49.0	335.1301898956299
20	-29.299107	6.2894297	-15.1	-36.5	80.0	840000	1.7229468e-08	0.64705145	-0.0099221	-0.027639735	2.6612477	0.008481581	0.09185	49.0	351.90435814857483
21	-28.244736	6.913524	-13.6	-36.4	80.0	880000	-3.7252903e-09	0.8496504	-0.009085517	-0.025312774	2.6220899	0.0064520976	0.0592	49.0	369.1558060646057
22	-27.25702	8.159009	-11.1	-36.850002	80.0	920000	1.5599653e-08	0.89894044	-0.009710739	-0.02056168	2.5917907	0.008090659	0.071125	49.0	386.29186511039734
23	-26.450003	8.91429	-4.9000006	-36.9	80.0	960000	-1.6763806e-08	1.0264378	-0.009870296	-0.025873423	2.5671163	0.008873636	0.069325	49.0	403.720187664032
24	-24.88661	10.522822	-4.7000003	-36.5	80.0	1000000	8.381903e-09	1.1993771	-0.011393655	-0.039307803	2.520887	0.011042541	0.107374996	49.0	421.26478481292725
25	-24.649122	11.870276	6.95	-36.600002	80.0	1040000	0.0	1.3122358	-0.009278151	-0.036988683	2.511683	0.008638442	0.061325	49.0	438.149906873703
